Time;Volt_n1_V_out;Volt_p1_V_out;Volt_n2_V_out;Volt_n3_V_out;Volt_p2_V_out;Volt_p3_V_out;PVDF1;PVDF2;PVDF3;PVDF4;PVDF5;PVDF6;PVDF7;PVDF8;PVDF9
0.0;-8.5056e-18;-6.3168e-19;-3.8427000000000006e-19;1.7714e-18;9.6775e-18;9.928e-18;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.008;-2.4537e-15;2.0657e-15;-2.6061e-15;-4.0786e-16;1.7754e-15;2.8628e-15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.016;-3.4249e-08;9.0176e-09;-2.2348e-08;-8.6274e-09;-2.8632e-09;9.6153e-08;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.032;-9.5692e-08;2.518e-08;-6.2658e-08;-2.4157e-08;-7.9878e-09;2.6905e-07;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.064;-1.8868e-07;4.9711e-08;-1.2343e-07;-4.7646e-08;-1.5794e-08;5.3022e-07;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.128;-3.4239e-07;9.023e-08;-2.2417e-07;-8.6541e-08;-2.8753e-08;9.624e-07;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.2;-5.2926e-07;1.3961e-07;-3.4667e-07;-1.3391e-07;-4.4507e-08;1.4879e-06;293.15;293.16;293.15;293.15;293.15;293.15;293.16;293.16;293.16
0.25;-6.6149e-07;1.7455e-07;-4.3348e-07;-1.6747e-07;-5.5688e-08;1.8599e-06;293.15;293.16;293.15;293.15;293.15;293.15;293.16;293.16;293.16
0.3;-7.9401e-07;2.0957e-07;-5.2052e-07;-2.0113e-07;-6.6902e-08;2.2328e-06;293.15;293.16;293.15;293.15;293.15;293.15;293.16;293.16;293.16
0.35;-9.2485e-07;2.4417e-07;-6.065e-07;-2.3438e-07;-7.7998e-08;2.601e-06;293.15;293.16;293.15;293.15;293.15;293.15;293.16;293.16;293.16
