Time;Volt_n1_V_out;Volt_p1_V_out;Volt_n2_V_out;Volt_n3_V_out;Volt_p2_V_out;Volt_p3_V_out;PVDF1;PVDF2;PVDF3;PVDF4;PVDF5;PVDF6;PVDF7;PVDF8;PVDF9
0.0;-7.5656e-18;4.0601e-18;1.0978e-18;8.031100000000001e-19;1.12e-17;3.3658e-18;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.008;-2.2124e-15;4.2909e-15;-1.9856e-15;-4.6149e-16;2.5664e-15;2.2146e-15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.016;-3.0315e-09;7.9425e-08;-4.0534e-08;-5.3539e-10;7.9266e-08;-1.8559e-09;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.032;-8.4043e-09;2.2222e-07;-1.1341e-07;-1.5283e-09;2.2162e-07;-5.3693e-09;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.064;-1.6634e-08;4.3772e-07;-2.2356e-07;-3.1107e-09;4.368e-07;-1.0528e-08;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.128;-3.0174e-08;7.9412e-07;-4.0587e-07;-5.8523e-09;7.9263e-07;-1.9303e-08;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.2;-4.6643e-08;1.2273e-06;-6.2758e-07;-9.2975e-09;1.2252e-06;-3.006e-08;293.15;293.15;293.16;293.16;293.15;293.16;293.15;293.16;293.15
0.25;-5.8276e-08;1.5338e-06;-7.8459e-07;-1.1818e-08;1.5314e-06;-3.7787e-08;293.15;293.15;293.16;293.16;293.15;293.16;293.15;293.16;293.15
0.3;-6.9922e-08;1.8409e-06;-9.4197e-07;-1.4388e-08;1.8382e-06;-4.5581e-08;293.15;293.15;293.16;293.16;293.15;293.16;293.15;293.16;293.15
0.35;-8.1426e-08;2.1441e-06;-1.0974e-06;-1.6989e-08;2.1411e-06;-5.3335e-08;293.15;293.15;293.16;293.16;293.15;293.16;293.15;293.16;293.15
0.4;-9.2828e-08;2.4446e-06;-1.2515e-06;-1.9596e-08;2.4413e-06;-6.1046e-08;293.15;293.15;293.16;293.16;293.15;293.16;293.15;293.16;293.15
0.45;-1.0419e-07;2.744e-06;-1.4051e-06;-2.2231e-08;2.7404e-06;-6.8766e-08;293.15;293.15;293.16;293.16;293.15;293.16;293.15;293.16;293.15
0.5;-1.1546e-07;3.0413e-06;-1.5577e-06;-2.4922e-08;3.0376e-06;-7.6512e-08;293.15;293.15;293.16;293.16;293.15;293.16;293.15;293.16;293.15
0.55;-1.2672e-07;3.338e-06;-1.7099e-06;-2.7584e-08;3.3341e-06;-8.4217e-08;293.15;293.15;293.16;293.16;293.15;293.16;293.15;293.16;293.15
0.6;-1.38e-07;3.6356e-06;-1.8627e-06;-3.0258e-08;3.6316e-06;-9.1951e-08;293.15;293.15;293.17;293.17;293.15;293.17;293.15;293.17;293.15
0.65;-1.4918e-07;3.9304e-06;-2.0141e-06;-3.2996e-08;3.9263e-06;-9.9711e-08;293.15;293.15;293.17;293.17;293.15;293.17;293.15;293.17;293.15
