Time;Volt_n1_V_out;Volt_p1_V_out;Volt_n2_V_out;Volt_n3_V_out;Volt_p2_V_out;Volt_p3_V_out;PVDF1;PVDF2;PVDF3;PVDF4;PVDF5;PVDF6;PVDF7;PVDF8;PVDF9
0.0;-8.5554e-18;-3.7216e-20;-3.4485000000000004e-19;2.5731e-18;1.1031e-17;1.0733e-17;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.008;-2.5844e-15;2.3925e-15;-2.8904e-15;-4.4623e-16;2.0908e-15;2.8271e-15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.016;9.3148e-09;6.5436e-09;-5.0832e-08;5.5621e-09;9.2787e-08;4.5571e-09;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.032;2.6032e-08;1.8314e-08;-1.423e-07;1.5519e-08;2.5962e-07;1.2754e-08;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.064;5.1279e-08;3.6106e-08;-2.8049e-07;3.0579e-08;5.1166e-07;2.5081e-08;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.128;9.2994e-08;6.5565e-08;-5.0928e-07;5.5426e-08;9.2872e-07;4.5447e-08;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.2;1.4367e-07;1.014e-07;-7.8757e-07;8.5593e-08;1.4358e-06;7.0146e-08;293.16;293.16;293.15;293.15;293.15;293.16;293.15;293.16;293.15
0.25;1.7952e-07;1.2679e-07;-9.8469e-07;1.0692e-07;1.7949e-06;8.7618e-08;293.16;293.16;293.15;293.15;293.15;293.16;293.15;293.16;293.15
0.3;2.1542e-07;1.5223e-07;-1.1823e-06;1.2828e-07;2.1547e-06;1.0511e-07;293.16;293.16;293.15;293.15;293.15;293.16;293.15;293.16;293.15
0.35;2.5086e-07;1.7737e-07;-1.3775e-06;1.4934e-07;2.5101e-06;1.2235e-07;293.16;293.16;293.15;293.15;293.15;293.16;293.15;293.16;293.15
0.4;2.8597e-07;2.0229e-07;-1.571e-06;1.7021e-07;2.8623e-06;1.3943e-07;293.16;293.16;293.15;293.15;293.15;293.16;293.15;293.16;293.15
0.45;3.2095e-07;2.2713e-07;-1.7638e-06;1.91e-07;3.2134e-06;1.5644e-07;293.16;293.16;293.15;293.15;293.15;293.16;293.15;293.16;293.15
0.5;3.5566e-07;2.5182e-07;-1.9555e-06;2.1161e-07;3.5621e-06;1.7331e-07;293.16;293.16;293.15;293.15;293.15;293.16;293.15;293.16;293.15
0.55;3.9032e-07;2.7646e-07;-2.1468e-06;2.322e-07;3.9102e-06;1.9015e-07;293.16;293.16;293.15;293.15;293.15;293.16;293.15;293.16;293.15
0.6;4.2508e-07;3.0117e-07;-2.3386e-06;2.5285e-07;4.2593e-06;2.0705e-07;293.17;293.17;293.15;293.15;293.15;293.17;293.15;293.17;293.15
0.65;4.595e-07;3.2566e-07;-2.5288e-06;2.7327e-07;4.6052e-06;2.2375e-07;293.17;293.17;293.15;293.15;293.15;293.17;293.15;293.17;293.15
0.7;4.9378e-07;3.5009e-07;-2.7184e-06;2.9363e-07;4.95e-06;2.404e-07;293.17;293.17;293.15;293.15;293.15;293.17;293.15;293.17;293.15
0.75;5.2785e-07;3.7435e-07;-2.9068e-06;3.1384e-07;5.2926e-06;2.5693e-07;293.17;293.17;293.15;293.15;293.15;293.17;293.15;293.17;293.15
0.8;5.6179e-07;3.9855e-07;-3.0946e-06;3.3398e-07;5.6341e-06;2.734e-07;293.17;293.17;293.15;293.15;293.15;293.17;293.15;293.17;293.15
0.85;5.9554e-07;4.2262e-07;-3.2815e-06;3.54e-07;5.9739e-06;2.8976e-07;293.17;293.17;293.15;293.15;293.15;293.17;293.15;293.17;293.15
0.9;6.2915e-07;4.466e-07;-3.4676e-06;3.7393e-07;6.3123e-06;3.0606e-07;293.17;293.17;293.15;293.15;293.15;293.17;293.15;293.17;293.15
0.95;6.6257e-07;4.7046e-07;-3.6528e-06;3.9375e-07;6.6489e-06;3.2226e-07;293.17;293.17;293.15;293.15;293.15;293.17;293.15;293.17;293.15
1.0;6.9584e-07;4.9422e-07;-3.8372e-06;4.1346e-07;6.984e-06;3.3837e-07;293.18;293.18;293.15;293.15;293.15;293.18;293.15;293.18;293.15
1.05;7.2892e-07;5.1785e-07;-4.0207e-06;4.3307e-07;7.3174e-06;3.544e-07;293.18;293.18;293.15;293.15;293.15;293.18;293.15;293.18;293.15
1.1;7.6183e-07;5.4138e-07;-4.2033e-06;4.5258e-07;7.6492e-06;3.7034e-07;293.18;293.18;293.15;293.15;293.15;293.18;293.15;293.18;293.15
1.15;7.9457e-07;5.6478e-07;-4.3849e-06;4.7197e-07;7.9793e-06;3.8618e-07;293.18;293.18;293.15;293.15;293.15;293.18;293.15;293.18;293.15
1.2;8.2698e-07;5.8797e-07;-4.5649e-06;4.9117e-07;8.3063e-06;4.0186e-07;293.18;293.18;293.15;293.15;293.15;293.18;293.15;293.18;293.15
1.25;8.5925e-07;6.1107e-07;-4.7442e-06;5.1028e-07;8.6319e-06;4.1748e-07;293.18;293.18;293.15;293.15;293.15;293.18;293.15;293.18;293.15
1.3;8.9168e-07;6.3427e-07;-4.9243e-06;5.2949e-07;8.959e-06;4.3317e-07;293.18;293.18;293.15;293.15;293.15;293.18;293.15;293.18;293.15
1.35;9.2369e-07;6.572e-07;-5.1022e-06;5.4844e-07;9.2822e-06;4.4865e-07;293.18;293.18;293.15;293.15;293.15;293.18;293.15;293.18;293.15
1.4;9.5556e-07;6.8002e-07;-5.2794e-06;5.673e-07;9.6039e-06;4.6406e-07;293.19;293.19;293.15;293.15;293.15;293.19;293.15;293.19;293.15
1.45;9.8715e-07;7.0267e-07;-5.4552e-06;5.86e-07;9.923e-06;4.7932e-07;293.19;293.19;293.15;293.15;293.15;293.19;293.15;293.19;293.15
1.5;1.0186e-06;7.2522e-07;-5.6302e-06;6.0461e-07;1.0241e-05;4.9452e-07;293.19;293.19;293.15;293.15;293.15;293.19;293.15;293.19;293.15
1.55;1.0498e-06;7.4762e-07;-5.8041e-06;6.2309e-07;1.0556e-05;5.0961e-07;293.19;293.19;293.15;293.15;293.15;293.19;293.15;293.19;293.15
1.6;1.0809e-06;7.6991e-07;-5.977e-06;6.4146e-07;1.087e-05;5.2461e-07;293.19;293.19;293.15;293.15;293.15;293.19;293.15;293.19;293.15
1.65;1.1117e-06;7.9205e-07;-6.1489e-06;6.5971e-07;1.1182e-05;5.395e-07;293.19;293.19;293.15;293.15;293.15;293.19;293.15;293.19;293.15
1.7;1.1422e-06;8.1396e-07;-6.3189e-06;6.7774e-07;1.1491e-05;5.5422e-07;293.19;293.19;293.15;293.15;293.15;293.19;293.15;293.19;293.15
1.75;1.1726e-06;8.3575e-07;-6.488e-06;6.9568e-07;1.1798e-05;5.6886e-07;293.19;293.19;293.15;293.15;293.15;293.19;293.15;293.19;293.15
1.8;1.2031e-06;8.5766e-07;-6.658e-06;7.1372e-07;1.2106e-05;5.8358e-07;293.2;293.2;293.15;293.15;293.15;293.2;293.15;293.2;293.15
1.85;1.2331e-06;8.7926e-07;-6.8257e-06;7.3147e-07;1.2411e-05;5.9807e-07;293.2;293.2;293.15;293.15;293.15;293.2;293.15;293.2;293.15
1.9;1.263e-06;9.0075e-07;-6.9924e-06;7.4913e-07;1.2713e-05;6.1248e-07;293.2;293.2;293.15;293.15;293.15;293.2;293.15;293.2;293.15
1.95;1.2926e-06;9.2203e-07;-7.1576e-06;7.6661e-07;1.3013e-05;6.2673e-07;293.2;293.2;293.15;293.15;293.15;293.2;293.15;293.2;293.15
2.0;1.322e-06;9.432e-07;-7.3219e-06;7.8399e-07;1.3311e-05;6.4092e-07;293.2;293.2;293.15;293.15;293.15;293.2;293.15;293.2;293.15
2.05;1.3512e-06;9.6421e-07;-7.485e-06;8.0122e-07;1.3606e-05;6.5497e-07;293.2;293.2;293.15;293.15;293.15;293.2;293.15;293.2;293.15
2.1;1.3785e-06;9.8391e-07;-7.6378e-06;8.1734e-07;1.3883e-05;6.6811e-07;293.2;293.2;293.15;293.15;293.15;293.2;293.15;293.2;293.15
2.15;1.4032e-06;1.0018e-06;-7.7764e-06;8.319e-07;1.4134e-05;6.7997e-07;293.2;293.2;293.15;293.15;293.15;293.2;293.15;293.2;293.15
2.2;1.426e-06;1.0183e-06;-7.9048e-06;8.4535e-07;1.4367e-05;6.9093e-07;293.2;293.2;293.15;293.15;293.15;293.2;293.15;293.2;293.15
2.25;1.4473e-06;1.0337e-06;-8.0244e-06;8.5784e-07;1.4583e-05;7.011e-07;293.2;293.2;293.15;293.15;293.15;293.2;293.15;293.2;293.15
2.3;1.4672e-06;1.0482e-06;-8.1366e-06;8.6954e-07;1.4786e-05;7.1061e-07;293.21;293.21;293.15;293.15;293.15;293.21;293.15;293.21;293.15
2.35;1.4857e-06;1.0617e-06;-8.2416e-06;8.8045e-07;1.4976e-05;7.1948e-07;293.21;293.21;293.15;293.15;293.15;293.21;293.15;293.21;293.15
2.4;1.5031e-06;1.0744e-06;-8.3401e-06;8.9065e-07;1.5154e-05;7.2777e-07;293.21;293.21;293.15;293.15;293.15;293.21;293.15;293.21;293.15
2.45;1.5194e-06;1.0863e-06;-8.4324e-06;9.0018e-07;1.5321e-05;7.3551e-07;293.21;293.21;293.15;293.15;293.15;293.21;293.15;293.21;293.15
2.5;1.5347e-06;1.0975e-06;-8.5194e-06;9.0914e-07;1.5478e-05;7.4278e-07;293.21;293.21;293.15;293.15;293.15;293.21;293.15;293.21;293.15
2.55;1.5491e-06;1.1081e-06;-8.6015e-06;9.1757e-07;1.5626e-05;7.4962e-07;293.21;293.21;293.15;293.15;293.15;293.21;293.15;293.21;293.15
2.6;1.5628e-06;1.1182e-06;-8.6795e-06;9.2555e-07;1.5767e-05;7.561e-07;293.21;293.21;293.15;293.15;293.15;293.21;293.15;293.21;293.15
2.65;1.5758e-06;1.1278e-06;-8.754e-06;9.3315e-07;1.5901e-05;7.6226e-07;293.21;293.21;293.15;293.15;293.15;293.21;293.15;293.21;293.15
2.7;1.5883e-06;1.137e-06;-8.8255e-06;9.4043e-07;1.603e-05;7.6816e-07;293.21;293.21;293.15;293.15;293.15;293.21;293.15;293.21;293.15
2.75;1.6003e-06;1.1459e-06;-8.8947e-06;9.4746e-07;1.6154e-05;7.7385e-07;293.21;293.21;293.15;293.15;293.15;293.21;293.15;293.21;293.15
2.8;1.6121e-06;1.1546e-06;-8.9621e-06;9.5431e-07;1.6276e-05;7.7939e-07;293.21;293.21;293.15;293.15;293.15;293.21;293.15;293.21;293.15
2.85;1.6236e-06;1.1631e-06;-9.0285e-06;9.6104e-07;1.6395e-05;7.8484e-07;293.21;293.21;293.15;293.15;293.15;293.21;293.15;293.21;293.15
2.9;1.6351e-06;1.1716e-06;-9.0944e-06;9.6772e-07;1.6514e-05;7.9024e-07;293.21;293.21;293.15;293.15;293.15;293.21;293.15;293.21;293.15
2.95;1.6466e-06;1.1801e-06;-9.1604e-06;9.7441e-07;1.6633e-05;7.9566e-07;293.21;293.21;293.15;293.15;293.15;293.21;293.15;293.21;293.15
3.0;1.6583e-06;1.1887e-06;-9.2272e-06;9.8119e-07;1.6753e-05;8.0115e-07;293.21;293.21;293.15;293.15;293.15;293.21;293.15;293.21;293.15
3.05;1.6701e-06;1.1975e-06;-9.2954e-06;9.8811e-07;1.6876e-05;8.0675e-07;293.21;293.21;293.15;293.15;293.15;293.21;293.15;293.21;293.15
3.1;1.6824e-06;1.2065e-06;-9.3655e-06;9.9525e-07;1.7002e-05;8.1253e-07;293.21;293.21;293.15;293.15;293.15;293.21;293.15;293.21;293.15
3.15;1.6951e-06;1.2159e-06;-9.4382e-06;1.0027e-06;1.7133e-05;8.1854e-07;293.21;293.21;293.15;293.15;293.15;293.21;293.15;293.21;293.15
3.2;1.7084e-06;1.2257e-06;-9.5141e-06;1.0104e-06;1.727e-05;8.2483e-07;293.21;293.21;293.15;293.15;293.15;293.21;293.15;293.21;293.15
3.25;1.7224e-06;1.2359e-06;-9.5939e-06;1.0186e-06;1.7414e-05;8.3146e-07;293.22;293.22;293.15;293.15;293.15;293.22;293.15;293.22;293.15
3.3;1.7372e-06;1.2468e-06;-9.6781e-06;1.0273e-06;1.7566e-05;8.3848e-07;293.22;293.22;293.15;293.15;293.15;293.22;293.15;293.22;293.15
3.35;1.753e-06;1.2582e-06;-9.7674e-06;1.0365e-06;1.7727e-05;8.4595e-07;293.22;293.22;293.15;293.15;293.15;293.22;293.15;293.22;293.15
3.4;1.7697e-06;1.2704e-06;-9.8623e-06;1.0463e-06;1.7899e-05;8.5392e-07;293.22;293.22;293.15;293.15;293.15;293.22;293.15;293.22;293.15
3.45;1.7876e-06;1.2835e-06;-9.9635e-06;1.0568e-06;1.8082e-05;8.6244e-07;293.22;293.22;293.15;293.15;293.15;293.22;293.15;293.22;293.15
3.5;1.8068e-06;1.2974e-06;-1.0072e-05;1.068e-06;1.8278e-05;8.7156e-07;293.22;293.22;293.15;293.15;293.15;293.22;293.15;293.22;293.15
3.55;1.8273e-06;1.3122e-06;-1.0187e-05;1.08e-06;1.8487e-05;8.8135e-07;293.22;293.22;293.15;293.15;293.15;293.22;293.15;293.22;293.15
3.6;1.8493e-06;1.3281e-06;-1.0311e-05;1.0929e-06;1.8711e-05;8.9185e-07;293.22;293.22;293.15;293.15;293.15;293.22;293.15;293.22;293.15
3.65;1.8729e-06;1.3452e-06;-1.0444e-05;1.1068e-06;1.8951e-05;9.0312e-07;293.22;293.22;293.15;293.15;293.15;293.22;293.15;293.22;293.15
3.7;1.8982e-06;1.3634e-06;-1.0586e-05;1.1217e-06;1.9208e-05;9.1521e-07;293.22;293.22;293.15;293.15;293.15;293.22;293.15;293.22;293.15
3.75;1.9252e-06;1.3829e-06;-1.0737e-05;1.1376e-06;1.9483e-05;9.2818e-07;293.22;293.22;293.15;293.15;293.15;293.22;293.15;293.22;293.15
3.8;1.9543e-06;1.4038e-06;-1.09e-05;1.1546e-06;1.9778e-05;9.4207e-07;293.22;293.22;293.15;293.15;293.15;293.22;293.15;293.22;293.15
3.85;1.9853e-06;1.4261e-06;-1.1074e-05;1.1729e-06;2.0093e-05;9.5695e-07;293.23;293.23;293.15;293.15;293.15;293.23;293.15;293.23;293.15
3.9;2.0185e-06;1.45e-06;-1.1259e-05;1.1924e-06;2.0429e-05;9.7286e-07;293.23;293.23;293.15;293.15;293.15;293.23;293.15;293.23;293.15
3.95;2.0539e-06;1.4754e-06;-1.1457e-05;1.2133e-06;2.0789e-05;9.8987e-07;293.23;293.23;293.15;293.15;293.15;293.23;293.15;293.23;293.15
4.0;2.0917e-06;1.5025e-06;-1.1668e-05;1.2356e-06;2.1172e-05;1.008e-06;293.23;293.23;293.15;293.15;293.15;293.23;293.15;293.23;293.15
