Time;Volt_n1_V_out;Volt_p1_V_out;Volt_n2_V_out;Volt_n3_V_out;Volt_p2_V_out;Volt_p3_V_out;PVDF1;PVDF2;PVDF3;PVDF4;PVDF5;PVDF6;PVDF7;PVDF8;PVDF9
0.0;-7.7115e-18;-7.8292000000000005e-19;1.817e-18;7.414000000000001e-19;1.0541e-17;3.358e-18;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.008;-2.1971e-15;2.0748e-15;-1.8991e-15;-8.3811e-16;1.5489e-15;1.8343e-15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.016;1.7595e-08;1.0579e-07;-7.3881e-08;1.9603e-08;1.4618e-08;1.9375e-08;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.032;4.9274e-08;2.9598e-07;-2.068e-07;5.4779e-08;4.0819e-08;5.4129e-08;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.064;9.7087e-08;5.833e-07;-4.0761e-07;1.0793e-07;8.043e-08;1.0666e-07;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.128;1.7627e-07;1.0587e-06;-7.4006e-07;1.9575e-07;1.4583e-07;1.9345e-07;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.2;2.7255e-07;1.6367e-06;-1.1444e-06;3.0246e-07;2.2528e-07;2.989e-07;293.15;293.16;293.16;293.15;293.16;293.15;293.15;293.16;293.15
0.25;3.4075e-07;2.0459e-06;-1.4308e-06;3.7793e-07;2.8146e-07;3.7349e-07;293.15;293.16;293.16;293.15;293.16;293.15;293.15;293.16;293.15
0.3;4.0912e-07;2.456e-06;-1.7178e-06;4.5355e-07;3.3772e-07;4.4821e-07;293.15;293.16;293.16;293.15;293.16;293.15;293.15;293.16;293.15
0.35;4.7664e-07;2.8609e-06;-2.0014e-06;5.2818e-07;3.9324e-07;5.2196e-07;293.15;293.16;293.16;293.15;293.16;293.15;293.15;293.16;293.15
0.4;5.4357e-07;3.2623e-06;-2.2824e-06;6.0212e-07;4.4824e-07;5.9502e-07;293.15;293.16;293.16;293.15;293.16;293.15;293.15;293.16;293.15
0.45;6.1028e-07;3.6623e-06;-2.5626e-06;6.7578e-07;5.0303e-07;6.6782e-07;293.15;293.16;293.16;293.15;293.16;293.15;293.15;293.16;293.15
0.5;6.7657e-07;4.0597e-06;-2.841e-06;7.4891e-07;5.574e-07;7.4008e-07;293.15;293.16;293.16;293.15;293.16;293.15;293.15;293.16;293.15
0.55;7.4273e-07;4.4563e-06;-3.1188e-06;8.2191e-07;6.1169e-07;8.1222e-07;293.15;293.16;293.16;293.15;293.16;293.15;293.15;293.16;293.15
0.6;8.0909e-07;4.8541e-06;-3.3975e-06;8.9513e-07;6.6613e-07;8.8457e-07;293.15;293.17;293.17;293.15;293.17;293.15;293.15;293.17;293.15
0.65;8.7487e-07;5.2483e-06;-3.6738e-06;9.6762e-07;7.2002e-07;9.5621e-07;293.15;293.17;293.17;293.15;293.17;293.15;293.15;293.17;293.15
0.7;9.4042e-07;5.6411e-06;-3.9491e-06;1.0399e-06;7.7372e-07;1.0276e-06;293.15;293.17;293.17;293.15;293.17;293.15;293.15;293.17;293.15
0.75;1.0056e-06;6.0315e-06;-4.2227e-06;1.1116e-06;8.2704e-07;1.0985e-06;293.15;293.17;293.17;293.15;293.17;293.15;293.15;293.17;293.15
0.8;1.0705e-06;6.4206e-06;-4.4955e-06;1.1831e-06;8.8019e-07;1.1692e-06;293.15;293.17;293.17;293.15;293.17;293.15;293.15;293.17;293.15
0.85;1.1351e-06;6.8076e-06;-4.7669e-06;1.2542e-06;9.3303e-07;1.2394e-06;293.15;293.17;293.17;293.15;293.17;293.15;293.15;293.17;293.15
0.9;1.1995e-06;7.1931e-06;-5.0372e-06;1.325e-06;9.8565e-07;1.3094e-06;293.15;293.17;293.17;293.15;293.17;293.15;293.15;293.17;293.15
0.95;1.2635e-06;7.5766e-06;-5.3061e-06;1.3955e-06;1.038e-06;1.379e-06;293.15;293.17;293.17;293.15;293.17;293.15;293.15;293.17;293.15
1.0;1.3273e-06;7.9584e-06;-5.5739e-06;1.4655e-06;1.09e-06;1.4482e-06;293.15;293.18;293.18;293.15;293.18;293.15;293.15;293.18;293.15
1.05;1.3907e-06;8.3382e-06;-5.8403e-06;1.5353e-06;1.1418e-06;1.5171e-06;293.15;293.18;293.18;293.15;293.18;293.15;293.15;293.18;293.15
1.1;1.4538e-06;8.7161e-06;-6.1055e-06;1.6046e-06;1.1933e-06;1.5857e-06;293.15;293.18;293.18;293.15;293.18;293.15;293.15;293.18;293.15
1.15;1.5166e-06;9.0921e-06;-6.3693e-06;1.6736e-06;1.2445e-06;1.6538e-06;293.15;293.18;293.18;293.15;293.18;293.15;293.15;293.18;293.15
1.2;1.5789e-06;9.4646e-06;-6.6307e-06;1.7419e-06;1.2953e-06;1.7213e-06;293.15;293.18;293.18;293.15;293.18;293.15;293.15;293.18;293.15
1.25;1.6408e-06;9.8355e-06;-6.891e-06;1.8099e-06;1.3458e-06;1.7885e-06;293.15;293.18;293.18;293.15;293.18;293.15;293.15;293.18;293.15
1.3;1.7031e-06;1.0208e-05;-7.1524e-06;1.8782e-06;1.3965e-06;1.856e-06;293.15;293.18;293.18;293.15;293.18;293.15;293.15;293.18;293.15
1.35;1.7646e-06;1.0576e-05;-7.4109e-06;1.9457e-06;1.4466e-06;1.9227e-06;293.15;293.18;293.18;293.15;293.18;293.15;293.15;293.18;293.15
1.4;1.8258e-06;1.0943e-05;-7.6681e-06;2.0129e-06;1.4964e-06;1.9891e-06;293.15;293.19;293.19;293.15;293.19;293.15;293.15;293.19;293.15
1.45;1.8866e-06;1.1306e-05;-7.9233e-06;2.0794e-06;1.5458e-06;2.0549e-06;293.15;293.19;293.19;293.15;293.19;293.15;293.15;293.19;293.15
1.5;1.9471e-06;1.1668e-05;-8.1774e-06;2.1457e-06;1.595e-06;2.1204e-06;293.15;293.19;293.19;293.15;293.19;293.15;293.15;293.19;293.15
1.55;2.0072e-06;1.2028e-05;-8.4298e-06;2.2116e-06;1.6439e-06;2.1854e-06;293.15;293.19;293.19;293.15;293.19;293.15;293.15;293.19;293.15
1.6;2.067e-06;1.2385e-05;-8.681e-06;2.277e-06;1.6925e-06;2.2501e-06;293.15;293.19;293.19;293.15;293.19;293.15;293.15;293.19;293.15
1.65;2.1263e-06;1.274e-05;-8.9305e-06;2.3421e-06;1.7407e-06;2.3144e-06;293.15;293.19;293.19;293.15;293.19;293.15;293.15;293.19;293.15
1.7;2.1851e-06;1.3092e-05;-9.1772e-06;2.4064e-06;1.7884e-06;2.3779e-06;293.15;293.19;293.19;293.15;293.19;293.15;293.15;293.19;293.15
1.75;2.2435e-06;1.3441e-05;-9.4228e-06;2.4703e-06;1.8358e-06;2.4411e-06;293.15;293.19;293.19;293.15;293.19;293.15;293.15;293.19;293.15
1.8;2.3023e-06;1.3793e-05;-9.6697e-06;2.5346e-06;1.8835e-06;2.5046e-06;293.15;293.2;293.2;293.15;293.2;293.15;293.15;293.2;293.15
1.85;2.3602e-06;1.4139e-05;-9.9131e-06;2.598e-06;1.9305e-06;2.5672e-06;293.15;293.2;293.2;293.15;293.2;293.15;293.15;293.2;293.15
1.9;2.4178e-06;1.4483e-05;-1.0155e-05;2.6609e-06;1.9772e-06;2.6294e-06;293.15;293.2;293.2;293.15;293.2;293.15;293.15;293.2;293.15
1.95;2.4749e-06;1.4825e-05;-1.0395e-05;2.7233e-06;2.0235e-06;2.691e-06;293.15;293.2;293.2;293.15;293.2;293.15;293.15;293.2;293.15
2.0;2.5317e-06;1.5164e-05;-1.0633e-05;2.7853e-06;2.0695e-06;2.7523e-06;293.15;293.2;293.2;293.15;293.2;293.15;293.15;293.2;293.15
2.05;2.588e-06;1.5501e-05;-1.087e-05;2.8469e-06;2.1151e-06;2.8131e-06;293.15;293.2;293.2;293.15;293.2;293.15;293.15;293.2;293.15
2.1;2.6408e-06;1.5816e-05;-1.1092e-05;2.9044e-06;2.1578e-06;2.87e-06;293.15;293.2;293.2;293.15;293.2;293.15;293.15;293.2;293.15
2.15;2.6887e-06;1.6102e-05;-1.1293e-05;2.9565e-06;2.1963e-06;2.9215e-06;293.15;293.2;293.2;293.15;293.2;293.15;293.15;293.2;293.15
2.2;2.733e-06;1.6367e-05;-1.1479e-05;3.0047e-06;2.232e-06;2.9691e-06;293.15;293.2;293.2;293.15;293.2;293.15;293.15;293.2;293.15
2.25;2.7743e-06;1.6613e-05;-1.1653e-05;3.0495e-06;2.2652e-06;3.0133e-06;293.15;293.2;293.2;293.15;293.2;293.15;293.15;293.2;293.15
2.3;2.8131e-06;1.6844e-05;-1.1816e-05;3.0915e-06;2.2962e-06;3.0548e-06;293.15;293.21;293.21;293.15;293.21;293.15;293.15;293.21;293.15
2.35;2.8493e-06;1.706e-05;-1.1968e-05;3.1307e-06;2.3252e-06;3.0935e-06;293.15;293.21;293.21;293.15;293.21;293.15;293.15;293.21;293.15
2.4;2.8833e-06;1.7262e-05;-1.2111e-05;3.1674e-06;2.3523e-06;3.1298e-06;293.15;293.21;293.21;293.15;293.21;293.15;293.15;293.21;293.15
2.45;2.9151e-06;1.7452e-05;-1.2245e-05;3.2017e-06;2.3776e-06;3.1637e-06;293.15;293.21;293.21;293.15;293.21;293.15;293.15;293.21;293.15
2.5;2.9451e-06;1.7631e-05;-1.2371e-05;3.234e-06;2.4015e-06;3.1956e-06;293.15;293.21;293.21;293.15;293.21;293.15;293.15;293.21;293.15
2.55;2.9735e-06;1.7799e-05;-1.249e-05;3.2644e-06;2.4239e-06;3.2257e-06;293.15;293.21;293.21;293.15;293.21;293.15;293.15;293.21;293.15
2.6;3.0004e-06;1.7959e-05;-1.2603e-05;3.2933e-06;2.4452e-06;3.2542e-06;293.15;293.21;293.21;293.15;293.21;293.15;293.15;293.21;293.15
2.65;3.0261e-06;1.8112e-05;-1.2711e-05;3.3208e-06;2.4654e-06;3.2813e-06;293.15;293.21;293.21;293.15;293.21;293.15;293.15;293.21;293.15
2.7;3.0507e-06;1.8258e-05;-1.2815e-05;3.3471e-06;2.4849e-06;3.3074e-06;293.15;293.21;293.21;293.15;293.21;293.15;293.15;293.21;293.15
2.75;3.0746e-06;1.84e-05;-1.2915e-05;3.3726e-06;2.5036e-06;3.3325e-06;293.15;293.21;293.21;293.15;293.21;293.15;293.15;293.21;293.15
2.8;3.0978e-06;1.8538e-05;-1.3013e-05;3.3974e-06;2.5219e-06;3.3571e-06;293.15;293.21;293.21;293.15;293.21;293.15;293.15;293.21;293.15
2.85;3.1207e-06;1.8674e-05;-1.3109e-05;3.4218e-06;2.5399e-06;3.3812e-06;293.15;293.21;293.21;293.15;293.21;293.15;293.15;293.21;293.15
2.9;3.1434e-06;1.8809e-05;-1.3205e-05;3.4461e-06;2.5577e-06;3.4051e-06;293.15;293.21;293.21;293.15;293.21;293.15;293.15;293.21;293.15
2.95;3.1662e-06;1.8944e-05;-1.3301e-05;3.4704e-06;2.5756e-06;3.4291e-06;293.15;293.21;293.21;293.15;293.21;293.15;293.15;293.21;293.15
3.0;3.1892e-06;1.908e-05;-1.3397e-05;3.4949e-06;2.5937e-06;3.4534e-06;293.15;293.21;293.21;293.15;293.21;293.15;293.15;293.21;293.15
3.05;3.2127e-06;1.922e-05;-1.3496e-05;3.52e-06;2.6121e-06;3.4782e-06;293.15;293.21;293.21;293.15;293.21;293.15;293.15;293.21;293.15
3.1;3.2369e-06;1.9364e-05;-1.3598e-05;3.5459e-06;2.6312e-06;3.5037e-06;293.15;293.21;293.21;293.15;293.21;293.15;293.15;293.21;293.15
3.15;3.262e-06;1.9513e-05;-1.3704e-05;3.5727e-06;2.6509e-06;3.5303e-06;293.15;293.21;293.21;293.15;293.21;293.15;293.15;293.21;293.15
3.2;3.2881e-06;1.9668e-05;-1.3814e-05;3.6008e-06;2.6716e-06;3.558e-06;293.15;293.21;293.21;293.15;293.21;293.15;293.15;293.21;293.15
3.25;3.3156e-06;1.9832e-05;-1.3929e-05;3.6304e-06;2.6934e-06;3.5872e-06;293.15;293.22;293.22;293.15;293.22;293.15;293.15;293.22;293.15
3.3;3.3447e-06;2.0005e-05;-1.4052e-05;3.6616e-06;2.7165e-06;3.6181e-06;293.15;293.22;293.22;293.15;293.22;293.15;293.15;293.22;293.15
3.35;3.3755e-06;2.0188e-05;-1.4181e-05;3.6948e-06;2.7409e-06;3.6508e-06;293.15;293.22;293.22;293.15;293.22;293.15;293.15;293.22;293.15
3.4;3.4083e-06;2.0384e-05;-1.4319e-05;3.7302e-06;2.767e-06;3.6858e-06;293.15;293.22;293.22;293.15;293.22;293.15;293.15;293.22;293.15
3.45;3.4432e-06;2.0592e-05;-1.4466e-05;3.7679e-06;2.7949e-06;3.7231e-06;293.15;293.22;293.22;293.15;293.22;293.15;293.15;293.22;293.15
