Time;Volt_n1_V_out;Volt_p1_V_out;Volt_n2_V_out;Volt_n3_V_out;Volt_p2_V_out;Volt_p3_V_out;PVDF1;PVDF2;PVDF3;PVDF4;PVDF5;PVDF6;PVDF7;PVDF8;PVDF9
0.0;-8.5056e-18;-6.3168e-19;-3.8427000000000006e-19;1.7714e-18;9.6775e-18;9.928e-18;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.008;-2.4537e-15;2.0657e-15;-2.6061e-15;-4.0786e-16;1.7754e-15;2.8628e-15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.016;2.1645e-08;8.1941e-08;-6.1601e-08;1.2308e-09;8.9479e-08;4.014e-10;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.032;6.0666e-08;2.2911e-07;-1.7238e-07;3.3828e-09;2.5027e-07;8.3295e-10;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.064;1.1949e-07;4.5145e-07;-3.398e-07;6.5658e-09;4.9316e-07;1.8126e-09;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.128;2.1697e-07;8.1904e-07;-6.1689e-07;1.1687e-08;8.949e-07;3.0454e-09;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.2;3.355e-07;1.2658e-06;-9.539e-07;1.7768e-08;1.3833e-06;4.512e-09;293.15;293.15;293.16;293.15;293.16;293.16;293.15;293.16;293.15
0.25;4.1947e-07;1.582e-06;-1.1926e-06;2.1988e-08;1.7289e-06;5.382e-09;293.15;293.15;293.16;293.15;293.16;293.16;293.15;293.16;293.15
0.3;5.0368e-07;1.8987e-06;-1.4318e-06;2.6145e-08;2.0753e-06;6.196e-09;293.15;293.15;293.16;293.15;293.16;293.16;293.15;293.16;293.15
0.35;5.8684e-07;2.2115e-06;-1.6681e-06;3.0186e-08;2.4173e-06;6.9429e-09;293.15;293.15;293.16;293.15;293.16;293.16;293.15;293.16;293.15
0.4;6.6927e-07;2.5213e-06;-1.9023e-06;3.4159e-08;2.7562e-06;7.651e-09;293.15;293.15;293.16;293.15;293.16;293.16;293.15;293.16;293.15
