Time;Volt_n1_V_out;Volt_p1_V_out;Volt_n2_V_out;Volt_n3_V_out;Volt_p2_V_out;Volt_p3_V_out;PVDF1;PVDF2;PVDF3;PVDF4;PVDF5;PVDF6;PVDF7;PVDF8;PVDF9
0.0;-7.5656e-18;4.0601e-18;1.0978e-18;8.031100000000001e-19;1.12e-17;3.3658e-18;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.008;-2.2124e-15;4.2909e-15;-1.9856e-15;-4.6149e-16;2.5664e-15;2.2146e-15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.016;1.1704e-08;-1.8807e-09;-6.3046e-08;9.9306e-09;1.0241e-07;9.2707e-09;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.032;3.2717e-08;-5.3105e-09;-1.7646e-07;2.7736e-08;2.8653e-07;2.5927e-08;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.064;6.4463e-08;-1.0468e-08;-3.478e-07;5.4657e-08;5.647e-07;5.1053e-08;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.128;1.1694e-07;-1.9086e-08;-6.3143e-07;9.9121e-08;1.025e-06;9.258e-08;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.2;1.8072e-07;-2.9592e-08;-9.7637e-07;1.5314e-07;1.5846e-06;1.4301e-07;293.16;293.15;293.15;293.15;293.16;293.16;293.15;293.16;293.15
0.25;2.2585e-07;-3.7075e-08;-1.2207e-06;1.9135e-07;1.9808e-06;1.7869e-07;293.16;293.15;293.15;293.15;293.16;293.16;293.15;293.16;293.15
0.3;2.7106e-07;-4.4595e-08;-1.4655e-06;2.2963e-07;2.3779e-06;2.1443e-07;293.16;293.15;293.15;293.15;293.16;293.16;293.15;293.16;293.15
0.35;3.1569e-07;-5.2043e-08;-1.7074e-06;2.674e-07;2.77e-06;2.4969e-07;293.16;293.15;293.15;293.15;293.16;293.16;293.15;293.16;293.15
0.4;3.5991e-07;-5.9441e-08;-1.9471e-06;3.0482e-07;3.1587e-06;2.8463e-07;293.16;293.15;293.15;293.15;293.16;293.16;293.15;293.16;293.15
0.45;4.0398e-07;-6.6827e-08;-2.1861e-06;3.4211e-07;3.5461e-06;3.1944e-07;293.16;293.15;293.15;293.15;293.16;293.16;293.15;293.16;293.15
0.5;4.4773e-07;-7.4192e-08;-2.4235e-06;3.7912e-07;3.9309e-06;3.5399e-07;293.16;293.15;293.15;293.15;293.16;293.16;293.15;293.16;293.15
0.55;4.914e-07;-8.1527e-08;-2.6605e-06;4.1606e-07;4.315e-06;3.8848e-07;293.16;293.15;293.15;293.15;293.16;293.16;293.15;293.16;293.15
0.6;5.352e-07;-8.8899e-08;-2.8982e-06;4.5312e-07;4.7002e-06;4.2307e-07;293.17;293.15;293.15;293.15;293.17;293.17;293.15;293.17;293.15
0.65;5.7859e-07;-9.6241e-08;-3.1338e-06;4.898e-07;5.0819e-06;4.5731e-07;293.17;293.15;293.15;293.15;293.17;293.17;293.15;293.17;293.15
0.7;6.2181e-07;-1.0354e-07;-3.3686e-06;5.2635e-07;5.4623e-06;4.9143e-07;293.17;293.15;293.15;293.15;293.17;293.17;293.15;293.17;293.15
