Time;Volt_n1_V_out;Volt_p1_V_out;Volt_n2_V_out;Volt_n3_V_out;Volt_p2_V_out;Volt_p3_V_out;PVDF1;PVDF2;PVDF3;PVDF4;PVDF5;PVDF6;PVDF7;PVDF8;PVDF9
0.0;-6.0987e-18;-6.5814e-18;-7.9661e-18;-7.4792e-19;-1.0464e-17;-3.2088e-18;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.008;1.1012e-15;-9.5177e-16;-3.5359e-16;4.3557e-15;1.1473e-15;4.6108e-15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.016;-5.0574e-09;8.8017e-08;-2.762e-08;-3.3926e-08;6.8637e-08;7.0411e-08;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.032;-1.3974e-08;2.4593e-07;-7.7436e-08;-9.5025e-08;1.9208e-07;1.9698e-07;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.064;-2.7789e-08;4.8487e-07;-1.5257e-07;-1.8734e-07;3.7836e-07;3.8811e-07;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.128;-5.0545e-08;8.7979e-07;-2.7712e-07;-3.4032e-07;6.8652e-07;7.0424e-07;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.2;-7.8332e-08;1.3599e-06;-4.2863e-07;-5.2646e-07;1.061e-06;1.0885e-06;293.16;293.16;293.16;293.16;293.15;293.16;293.15;293.16;293.16
0.25;-9.7986e-08;1.6997e-06;-5.3603e-07;-6.5839e-07;1.3261e-06;1.3605e-06;293.16;293.16;293.16;293.16;293.15;293.16;293.15;293.16;293.16
0.3;-1.1769e-07;2.0401e-06;-6.4368e-07;-7.9065e-07;1.5918e-06;1.6331e-06;293.16;293.16;293.16;293.16;293.15;293.16;293.15;293.16;293.16
0.35;-1.3719e-07;2.3763e-06;-7.5003e-07;-9.2133e-07;1.8541e-06;1.9022e-06;293.16;293.16;293.16;293.16;293.15;293.16;293.15;293.16;293.16
0.4;-1.5655e-07;2.7094e-06;-8.5549e-07;-1.0509e-06;2.114e-06;2.1689e-06;293.16;293.16;293.16;293.16;293.15;293.16;293.15;293.16;293.16
0.45;-1.7586e-07;3.0414e-06;-9.6064e-07;-1.1801e-06;2.373e-06;2.4346e-06;293.16;293.16;293.16;293.16;293.15;293.16;293.15;293.16;293.16
