Time;Volt_n1_V_out;Volt_p1_V_out;Volt_n2_V_out;Volt_n3_V_out;Volt_p2_V_out;Volt_p3_V_out;PVDF1;PVDF2;PVDF3;PVDF4;PVDF5;PVDF6;PVDF7;PVDF8;PVDF9
0.0;-5.4968e-18;-5.1995e-18;-8.1302e-18;-1.4764e-19;-9.1834e-18;5.4175e-19;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.008;8.4201e-16;-4.3169e-16;-8.0481e-16;3.0446e-15;1.6118e-15;8.8694e-16;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.016;5.4576e-09;9.0137e-08;-4.6301e-08;-2.9954e-08;8.0797e-08;7.4866e-08;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.032;1.5338e-08;2.521e-07;-1.2967e-07;-8.3936e-08;2.2585e-07;2.0936e-07;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.064;3.0171e-08;4.9674e-07;-2.5557e-07;-1.6549e-07;4.4516e-07;4.1257e-07;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.128;5.4792e-08;9.0129e-07;-4.6413e-07;-3.007e-07;8.0773e-07;7.4861e-07;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.2;8.4675e-08;1.3931e-06;-7.1781e-07;-4.6526e-07;1.2485e-06;1.1571e-06;293.15;293.16;293.16;293.16;293.16;293.16;293.15;293.16;293.16
0.25;1.0595e-07;1.741e-06;-8.9754e-07;-5.8191e-07;1.5604e-06;1.4462e-06;293.15;293.16;293.16;293.16;293.16;293.16;293.15;293.16;293.16
0.3;1.2726e-07;2.0898e-06;-1.0777e-06;-6.9887e-07;1.8729e-06;1.7359e-06;293.15;293.16;293.16;293.16;293.16;293.16;293.15;293.16;293.16
0.35;1.4828e-07;2.434e-06;-1.2557e-06;-8.1447e-07;2.1815e-06;2.0219e-06;293.15;293.16;293.16;293.16;293.16;293.16;293.15;293.16;293.16
0.4;1.6912e-07;2.7752e-06;-1.4322e-06;-9.2912e-07;2.4873e-06;2.3053e-06;293.15;293.16;293.16;293.16;293.16;293.16;293.15;293.16;293.16
0.45;1.8989e-07;3.1152e-06;-1.6081e-06;-1.0434e-06;2.7921e-06;2.5878e-06;293.15;293.16;293.16;293.16;293.16;293.16;293.15;293.16;293.16
0.5;2.1054e-07;3.4529e-06;-1.7829e-06;-1.1571e-06;3.0947e-06;2.8683e-06;293.15;293.16;293.16;293.16;293.16;293.16;293.15;293.16;293.16
0.55;2.3116e-07;3.7899e-06;-1.9574e-06;-1.2705e-06;3.3968e-06;3.1483e-06;293.15;293.16;293.16;293.16;293.16;293.16;293.15;293.16;293.16
0.6;2.5182e-07;4.1279e-06;-2.1324e-06;-1.3843e-06;3.6998e-06;3.4291e-06;293.15;293.17;293.17;293.17;293.17;293.17;293.15;293.17;293.17
