Time;Volt_n1_V_out;Volt_p1_V_out;Volt_n2_V_out;Volt_n3_V_out;Volt_p2_V_out;Volt_p3_V_out;PVDF1;PVDF2;PVDF3;PVDF4;PVDF5;PVDF6;PVDF7;PVDF8;PVDF9
0.0;-5.8348e-18;-1.2033e-17;-9.6404e-18;-2.4079e-19;-9.1467e-18;-2.6543e-18;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.008;5.6769e-16;2.8531e-16;-1.6384e-15;3.5095e-15;4.0784e-16;3.7775e-15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.016;-7.3636e-08;8.8249e-08;3.5954e-08;-4.7254e-08;6.6439e-08;5.7686e-08;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.032;-2.0603e-07;2.4684e-07;1.0065e-07;-1.3228e-07;1.8568e-07;1.6136e-07;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.064;-4.061e-07;4.864e-07;1.9823e-07;-2.6078e-07;3.6604e-07;3.1794e-07;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.128;-7.3718e-07;8.8259e-07;3.597e-07;-4.736e-07;6.642e-07;5.7692e-07;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.2;-1.1398e-06;1.3642e-06;5.559e-07;-7.325e-07;1.0267e-06;8.9169e-07;293.16;293.16;293.16;293.16;293.15;293.16;293.16;293.15;293.16
0.25;-1.4249e-06;1.7051e-06;6.9486e-07;-9.159e-07;1.2832e-06;1.1145e-06;293.16;293.16;293.16;293.16;293.15;293.16;293.16;293.15;293.16
0.3;-1.7106e-06;2.0467e-06;8.341e-07;-1.0997e-06;1.5403e-06;1.3378e-06;293.16;293.16;293.16;293.16;293.15;293.16;293.16;293.15;293.16
0.35;-1.9928e-06;2.3839e-06;9.7155e-07;-1.2814e-06;1.7941e-06;1.5583e-06;293.16;293.16;293.16;293.16;293.15;293.16;293.16;293.15;293.16
0.4;-2.2725e-06;2.7181e-06;1.1078e-06;-1.4614e-06;2.0456e-06;1.7767e-06;293.16;293.16;293.16;293.16;293.15;293.16;293.16;293.15;293.16
0.45;-2.5513e-06;3.0512e-06;1.2435e-06;-1.641e-06;2.2963e-06;1.9944e-06;293.16;293.16;293.16;293.16;293.15;293.16;293.16;293.15;293.16
0.5;-2.8282e-06;3.382e-06;1.3783e-06;-1.8194e-06;2.5452e-06;2.2106e-06;293.16;293.16;293.16;293.16;293.15;293.16;293.16;293.15;293.16
0.55;-3.1047e-06;3.7122e-06;1.5129e-06;-1.9974e-06;2.7936e-06;2.4265e-06;293.16;293.16;293.16;293.16;293.15;293.16;293.16;293.15;293.16
0.6;-3.3819e-06;4.0433e-06;1.6478e-06;-2.176e-06;3.0429e-06;2.6429e-06;293.17;293.17;293.17;293.17;293.15;293.17;293.17;293.15;293.17
0.65;-3.6567e-06;4.3714e-06;1.7815e-06;-2.3531e-06;3.2898e-06;2.8574e-06;293.17;293.17;293.17;293.17;293.15;293.17;293.17;293.15;293.17
0.7;-3.9305e-06;4.6983e-06;1.9147e-06;-2.5296e-06;3.5358e-06;3.071e-06;293.17;293.17;293.17;293.17;293.15;293.17;293.17;293.15;293.17
0.75;-4.2027e-06;5.0232e-06;2.0471e-06;-2.705e-06;3.7802e-06;3.2834e-06;293.17;293.17;293.17;293.17;293.15;293.17;293.17;293.15;293.17
0.8;-4.474e-06;5.3469e-06;2.1791e-06;-2.8799e-06;4.0239e-06;3.495e-06;293.17;293.17;293.17;293.17;293.15;293.17;293.17;293.15;293.17
0.85;-4.7439e-06;5.669e-06;2.3103e-06;-3.0539e-06;4.2662e-06;3.7055e-06;293.17;293.17;293.17;293.17;293.15;293.17;293.17;293.15;293.17
0.9;-5.0126e-06;5.9897e-06;2.441e-06;-3.2272e-06;4.5076e-06;3.9151e-06;293.17;293.17;293.17;293.17;293.15;293.17;293.17;293.15;293.17
0.95;-5.2801e-06;6.3087e-06;2.571e-06;-3.3997e-06;4.7477e-06;4.1236e-06;293.17;293.17;293.17;293.17;293.15;293.17;293.17;293.15;293.17
1.0;-5.5463e-06;6.6263e-06;2.7005e-06;-3.5714e-06;4.9866e-06;4.3312e-06;293.18;293.18;293.18;293.18;293.15;293.18;293.18;293.15;293.18
1.05;-5.8112e-06;6.9422e-06;2.8292e-06;-3.7423e-06;5.2244e-06;4.5377e-06;293.18;293.18;293.18;293.18;293.15;293.18;293.18;293.15;293.18
1.1;-6.0748e-06;7.2566e-06;2.9573e-06;-3.9124e-06;5.4609e-06;4.7431e-06;293.18;293.18;293.18;293.18;293.15;293.18;293.18;293.15;293.18
1.15;-6.337e-06;7.5692e-06;3.0848e-06;-4.0816e-06;5.6962e-06;4.9475e-06;293.18;293.18;293.18;293.18;293.15;293.18;293.18;293.15;293.18
1.2;-6.5968e-06;7.879e-06;3.211e-06;-4.2493e-06;5.9293e-06;5.1499e-06;293.18;293.18;293.18;293.18;293.15;293.18;293.18;293.15;293.18
1.25;-6.8555e-06;8.1874e-06;3.3367e-06;-4.4163e-06;6.1614e-06;5.3515e-06;293.18;293.18;293.18;293.18;293.15;293.18;293.18;293.15;293.18
1.3;-7.1154e-06;8.4972e-06;3.4629e-06;-4.584e-06;6.3945e-06;5.554e-06;293.18;293.18;293.18;293.18;293.15;293.18;293.18;293.15;293.18
1.35;-7.3722e-06;8.8033e-06;3.5877e-06;-4.7499e-06;6.6249e-06;5.7541e-06;293.18;293.18;293.18;293.18;293.15;293.18;293.18;293.15;293.18
1.4;-7.6279e-06;9.108e-06;3.7118e-06;-4.9149e-06;6.8541e-06;5.9532e-06;293.19;293.19;293.19;293.19;293.15;293.19;293.19;293.15;293.19
1.45;-7.8814e-06;9.4101e-06;3.835e-06;-5.0787e-06;7.0815e-06;6.1507e-06;293.19;293.19;293.19;293.19;293.15;293.19;293.19;293.15;293.19
1.5;-8.134e-06;9.711e-06;3.9576e-06;-5.2418e-06;7.3079e-06;6.3473e-06;293.19;293.19;293.19;293.19;293.15;293.19;293.19;293.15;293.19
1.55;-8.3848e-06;1.001e-05;4.0794e-06;-5.4038e-06;7.5327e-06;6.5426e-06;293.19;293.19;293.19;293.19;293.15;293.19;293.19;293.15;293.19
1.6;-8.6343e-06;1.0307e-05;4.2005e-06;-5.565e-06;7.7564e-06;6.7369e-06;293.19;293.19;293.19;293.19;293.15;293.19;293.19;293.15;293.19
