Time;Volt_n1_V_out;Volt_p1_V_out;Volt_n2_V_out;Volt_n3_V_out;Volt_p2_V_out;Volt_p3_V_out;PVDF1;PVDF2;PVDF3;PVDF4;PVDF5;PVDF6;PVDF7;PVDF8;PVDF9
0.0;-7.6075e-18;-5.1677e-18;-7.8399e-18;-1.0931e-18;-6.0028e-18;2.8627e-18;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.008;-5.2193e-15;7.0984e-15;-4.7533e-15;4.3132e-16;6.0134e-15;8.9915e-15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.016;-5.5658e-08;9.9049e-08;-5.2098e-08;1.2801e-08;1.0226e-07;1.2028e-08;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.032;-1.5552e-07;2.7702e-07;-1.4602e-07;3.585e-08;2.8603e-07;3.3438e-08;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.064;-3.0669e-07;5.4596e-07;-2.8764e-07;7.0495e-08;5.637e-07;6.5995e-08;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.128;-5.5663e-07;9.908e-07;-5.2228e-07;1.2773e-07;1.023e-06;1.1959e-07;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.2;-8.6053e-07;1.5316e-06;-8.0762e-07;1.9721e-07;1.5814e-06;1.847e-07;293.15;293.16;293.16;293.16;293.16;293.16;293.16;293.16;293.15
0.25;-1.0756e-06;1.9144e-06;-1.0098e-06;2.4632e-07;1.9767e-06;2.3066e-07;293.15;293.16;293.16;293.16;293.16;293.16;293.16;293.16;293.15
0.3;-1.2912e-06;2.2981e-06;-1.2124e-06;2.9552e-07;2.3728e-06;2.7671e-07;293.15;293.16;293.16;293.16;293.16;293.16;293.16;293.16;293.15
0.35;-1.5041e-06;2.6769e-06;-1.4126e-06;3.4404e-07;2.764e-06;3.2213e-07;293.15;293.16;293.16;293.16;293.16;293.16;293.16;293.16;293.15
0.4;-1.7151e-06;3.0523e-06;-1.611e-06;3.9209e-07;3.1516e-06;3.671e-07;293.15;293.16;293.16;293.16;293.16;293.16;293.16;293.16;293.15
0.45;-1.9253e-06;3.4265e-06;-1.8088e-06;4.3994e-07;3.538e-06;4.1188e-07;293.15;293.16;293.16;293.16;293.16;293.16;293.16;293.16;293.15
0.5;-2.1342e-06;3.7981e-06;-2.0054e-06;4.8741e-07;3.9217e-06;4.563e-07;293.15;293.16;293.16;293.16;293.16;293.16;293.16;293.16;293.15
0.55;-2.3427e-06;4.169e-06;-2.2016e-06;5.348e-07;4.3047e-06;5.0066e-07;293.15;293.16;293.16;293.16;293.16;293.16;293.16;293.16;293.15
0.6;-2.5518e-06;4.541e-06;-2.3983e-06;5.8234e-07;4.6889e-06;5.4515e-07;293.15;293.17;293.17;293.17;293.17;293.17;293.17;293.17;293.15
0.65;-2.759e-06;4.9097e-06;-2.5934e-06;6.2937e-07;5.0695e-06;5.8915e-07;293.15;293.17;293.17;293.17;293.17;293.17;293.17;293.17;293.15
0.7;-2.9654e-06;5.277e-06;-2.7878e-06;6.7622e-07;5.4488e-06;6.3299e-07;293.15;293.17;293.17;293.17;293.17;293.17;293.17;293.17;293.15
0.75;-3.1706e-06;5.642e-06;-2.981e-06;7.2274e-07;5.8257e-06;6.7652e-07;293.15;293.17;293.17;293.17;293.17;293.17;293.17;293.17;293.15
0.8;-3.3751e-06;6.0058e-06;-3.1736e-06;7.6909e-07;6.2014e-06;7.1989e-07;293.15;293.17;293.17;293.17;293.17;293.17;293.17;293.17;293.15
0.85;-3.5785e-06;6.3677e-06;-3.3653e-06;8.1517e-07;6.5752e-06;7.63e-07;293.15;293.17;293.17;293.17;293.17;293.17;293.17;293.17;293.15
0.9;-3.7811e-06;6.7281e-06;-3.5562e-06;8.6105e-07;6.9473e-06;8.0591e-07;293.15;293.17;293.17;293.17;293.17;293.17;293.17;293.17;293.15
0.95;-3.9826e-06;7.0866e-06;-3.7462e-06;9.0666e-07;7.3176e-06;8.4858e-07;293.15;293.17;293.17;293.17;293.17;293.17;293.17;293.17;293.15
1.0;-4.1833e-06;7.4435e-06;-3.9353e-06;9.5204e-07;7.6861e-06;8.9103e-07;293.15;293.18;293.18;293.18;293.18;293.18;293.18;293.18;293.15
1.05;-4.3829e-06;7.7986e-06;-4.1234e-06;9.9716e-07;8.0528e-06;9.3324e-07;293.15;293.18;293.18;293.18;293.18;293.18;293.18;293.18;293.15
1.1;-4.5815e-06;8.1519e-06;-4.3107e-06;1.042e-06;8.4177e-06;9.7522e-07;293.15;293.18;293.18;293.18;293.18;293.18;293.18;293.18;293.15
1.15;-4.7791e-06;8.5034e-06;-4.497e-06;1.0867e-06;8.7806e-06;1.017e-06;293.15;293.18;293.18;293.18;293.18;293.18;293.18;293.18;293.15
1.2;-4.9748e-06;8.8515e-06;-4.6817e-06;1.1308e-06;9.1401e-06;1.0583e-06;293.15;293.18;293.18;293.18;293.18;293.18;293.18;293.18;293.15
1.25;-5.1697e-06;9.1982e-06;-4.8655e-06;1.1748e-06;9.4982e-06;1.0994e-06;293.15;293.18;293.18;293.18;293.18;293.18;293.18;293.18;293.15
1.3;-5.3655e-06;9.5465e-06;-5.0502e-06;1.219e-06;9.8578e-06;1.1407e-06;293.15;293.18;293.18;293.18;293.18;293.18;293.18;293.18;293.15
1.35;-5.5589e-06;9.8905e-06;-5.2327e-06;1.2626e-06;1.0213e-05;1.1815e-06;293.15;293.18;293.18;293.18;293.18;293.18;293.18;293.18;293.15
1.4;-5.7515e-06;1.0233e-05;-5.4144e-06;1.306e-06;1.0567e-05;1.2221e-06;293.15;293.19;293.19;293.19;293.19;293.19;293.19;293.19;293.15
