Time;Volt_n1_V_out;Volt_p1_V_out;Volt_n2_V_out;Volt_n3_V_out;Volt_p2_V_out;Volt_p3_V_out;PVDF1;PVDF2;PVDF3;PVDF4;PVDF5;PVDF6;PVDF7;PVDF8;PVDF9
0.0;-5.7194e-18;-1.2584e-17;-9.7611e-18;-4.0282e-18;-6.9916e-18;-6.6097e-18;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.008;5.8703e-16;1.205e-15;-1.745e-15;2.2729e-15;7.5825e-16;2.5201e-15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.016;1.9622e-08;9.048e-08;-4.8693e-08;-3.217e-08;7.8897e-08;7.2659e-08;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.032;5.5027e-08;2.5302e-07;-1.3633e-07;-9.0159e-08;2.2055e-07;2.0318e-07;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.064;1.0828e-07;4.9861e-07;-2.6874e-07;-1.7772e-07;4.3471e-07;4.004e-07;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.128;1.9651e-07;9.0472e-07;-4.8805e-07;-3.229e-07;7.8877e-07;7.2652e-07;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.2;3.0369e-07;1.3984e-06;-7.5484e-07;-4.9955e-07;1.2192e-06;1.1229e-06;293.16;293.16;293.16;293.15;293.16;293.16;293.15;293.16;293.16
0.25;3.7964e-07;1.7477e-06;-9.4385e-07;-6.248e-07;1.5238e-06;1.4035e-06;293.16;293.16;293.16;293.15;293.16;293.16;293.15;293.16;293.16
0.3;4.5575e-07;2.0978e-06;-1.1333e-06;-7.5036e-07;1.829e-06;1.6846e-06;293.16;293.16;293.16;293.15;293.16;293.16;293.15;293.16;293.16
0.35;5.3087e-07;2.4435e-06;-1.3205e-06;-8.7444e-07;2.1304e-06;1.9622e-06;293.16;293.16;293.16;293.15;293.16;293.16;293.15;293.16;293.16
0.4;6.0532e-07;2.786e-06;-1.5061e-06;-9.9749e-07;2.429e-06;2.2373e-06;293.16;293.16;293.16;293.15;293.16;293.16;293.15;293.16;293.16
0.45;6.7952e-07;3.1274e-06;-1.6911e-06;-1.1202e-06;2.7266e-06;2.5114e-06;293.16;293.16;293.16;293.15;293.16;293.16;293.15;293.16;293.16
0.5;7.5322e-07;3.4663e-06;-1.8749e-06;-1.2422e-06;3.0222e-06;2.7836e-06;293.16;293.16;293.16;293.15;293.16;293.16;293.15;293.16;293.16
