Time;Volt_n1_V_out;Volt_p1_V_out;Volt_n2_V_out;Volt_n3_V_out;Volt_p2_V_out;Volt_p3_V_out;PVDF1;PVDF2;PVDF3;PVDF4;PVDF5;PVDF6;PVDF7;PVDF8;PVDF9
0.0;-6.1577e-18;-4.802e-18;-9.9173e-18;6.410000000000001e-19;-8.0609e-18;-1.8863e-18;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.008;8.2243e-16;-3.6135e-16;-1.0147e-15;4.7386e-15;1.9127e-15;5.0305e-15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.016;-6.1217e-08;3.222e-09;-1.4862e-08;-2.0328e-08;8.3206e-08;8.4039e-08;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.032;-1.7137e-07;9.1618e-09;-4.1413e-08;-5.6926e-08;2.3267e-07;2.3518e-07;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.064;-3.3769e-07;1.7866e-08;-8.1906e-08;-1.1222e-07;4.5867e-07;4.6341e-07;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.128;-6.1299e-07;3.2372e-08;-1.4886e-07;-2.0381e-07;8.3251e-07;8.4107e-07;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.2;-9.4775e-07;4.9966e-08;-2.3037e-07;-3.1524e-07;1.2871e-06;1.3002e-06;293.16;293.16;293.15;293.16;293.15;293.16;293.16;293.16;293.16
0.25;-1.1848e-06;6.2468e-08;-2.881e-07;-3.9419e-07;1.6089e-06;1.6253e-06;293.16;293.16;293.15;293.16;293.15;293.16;293.16;293.16;293.16
0.3;-1.4224e-06;7.4988e-08;-3.46e-07;-4.7334e-07;1.9314e-06;1.9511e-06;293.16;293.16;293.15;293.16;293.15;293.16;293.16;293.16;293.16
0.35;-1.657e-06;8.7331e-08;-4.0322e-07;-5.5153e-07;2.2499e-06;2.2729e-06;293.16;293.16;293.15;293.16;293.15;293.16;293.16;293.16;293.16
0.4;-1.8896e-06;9.9549e-08;-4.5997e-07;-6.2906e-07;2.5655e-06;2.5917e-06;293.16;293.16;293.15;293.16;293.15;293.16;293.16;293.16;293.16
0.45;-2.1215e-06;1.1172e-07;-5.1657e-07;-7.0636e-07;2.8801e-06;2.9095e-06;293.16;293.16;293.15;293.16;293.15;293.16;293.16;293.16;293.16
0.5;-2.3518e-06;1.238e-07;-5.7284e-07;-7.8318e-07;3.1926e-06;3.2252e-06;293.16;293.16;293.15;293.16;293.15;293.16;293.16;293.16;293.16
0.55;-2.5817e-06;1.3586e-07;-6.2899e-07;-8.5985e-07;3.5046e-06;3.5403e-06;293.16;293.16;293.15;293.16;293.15;293.16;293.16;293.16;293.16
0.6;-2.8122e-06;1.4796e-07;-6.853e-07;-9.3674e-07;3.8174e-06;3.8563e-06;293.17;293.17;293.15;293.17;293.15;293.17;293.17;293.17;293.17
0.65;-3.0407e-06;1.5994e-07;-7.4118e-07;-1.013e-06;4.1274e-06;4.1695e-06;293.17;293.17;293.15;293.17;293.15;293.17;293.17;293.17;293.17
0.7;-3.2684e-06;1.7187e-07;-7.9686e-07;-1.089e-06;4.4364e-06;4.4816e-06;293.17;293.17;293.15;293.17;293.15;293.17;293.17;293.17;293.17
0.75;-3.4948e-06;1.8373e-07;-8.5223e-07;-1.1645e-06;4.7434e-06;4.7917e-06;293.17;293.17;293.15;293.17;293.15;293.17;293.17;293.17;293.17
0.8;-3.7203e-06;1.9554e-07;-9.0743e-07;-1.2399e-06;5.0494e-06;5.1008e-06;293.17;293.17;293.15;293.17;293.15;293.17;293.17;293.17;293.17
0.85;-3.9448e-06;2.0729e-07;-9.6237e-07;-1.3148e-06;5.3538e-06;5.4083e-06;293.17;293.17;293.15;293.17;293.15;293.17;293.17;293.17;293.17
0.9;-4.1683e-06;2.1898e-07;-1.0171e-06;-1.3895e-06;5.657e-06;5.7146e-06;293.17;293.17;293.15;293.17;293.15;293.17;293.17;293.17;293.17
0.95;-4.3907e-06;2.3062e-07;-1.0716e-06;-1.4637e-06;5.9587e-06;6.0193e-06;293.17;293.17;293.15;293.17;293.15;293.17;293.17;293.17;293.17
1.0;-4.6121e-06;2.4219e-07;-1.1258e-06;-1.5377e-06;6.2589e-06;6.3225e-06;293.18;293.18;293.15;293.18;293.15;293.18;293.18;293.18;293.18
1.05;-4.8323e-06;2.537e-07;-1.1798e-06;-1.6113e-06;6.5576e-06;6.6243e-06;293.18;293.18;293.15;293.18;293.15;293.18;293.18;293.18;293.18
1.1;-5.0515e-06;2.6516e-07;-1.2336e-06;-1.6846e-06;6.8549e-06;6.9246e-06;293.18;293.18;293.15;293.18;293.15;293.18;293.18;293.18;293.18
1.15;-5.2696e-06;2.7655e-07;-1.287e-06;-1.7575e-06;7.1506e-06;7.2233e-06;293.18;293.18;293.15;293.18;293.15;293.18;293.18;293.18;293.18
1.2;-5.4857e-06;2.8782e-07;-1.3401e-06;-1.8297e-06;7.4436e-06;7.5192e-06;293.18;293.18;293.15;293.18;293.15;293.18;293.18;293.18;293.18
1.25;-5.7008e-06;2.9905e-07;-1.3928e-06;-1.9016e-06;7.7353e-06;7.8138e-06;293.18;293.18;293.15;293.18;293.15;293.18;293.18;293.18;293.18
1.3;-5.9169e-06;3.1034e-07;-1.4459e-06;-1.9739e-06;8.0284e-06;8.1099e-06;293.18;293.18;293.15;293.18;293.15;293.18;293.18;293.18;293.18
1.35;-6.1305e-06;3.2148e-07;-1.4983e-06;-2.0453e-06;8.3179e-06;8.4023e-06;293.18;293.18;293.15;293.18;293.15;293.18;293.18;293.18;293.18
1.4;-6.3431e-06;3.3256e-07;-1.5505e-06;-2.1165e-06;8.6062e-06;8.6934e-06;293.19;293.19;293.15;293.19;293.15;293.19;293.19;293.19;293.19
1.45;-6.554e-06;3.4355e-07;-1.6023e-06;-2.187e-06;8.8921e-06;8.9822e-06;293.19;293.19;293.15;293.19;293.15;293.19;293.19;293.19;293.19
1.5;-6.764e-06;3.5449e-07;-1.6539e-06;-2.2573e-06;9.1767e-06;9.2697e-06;293.19;293.19;293.15;293.19;293.15;293.19;293.19;293.19;293.19
1.55;-6.9726e-06;3.6536e-07;-1.7052e-06;-2.3271e-06;9.4595e-06;9.5554e-06;293.19;293.19;293.15;293.19;293.15;293.19;293.19;293.19;293.19
1.6;-7.1801e-06;3.7616e-07;-1.7562e-06;-2.3965e-06;9.7408e-06;9.8394e-06;293.19;293.19;293.15;293.19;293.15;293.19;293.19;293.19;293.19
1.65;-7.3862e-06;3.869e-07;-1.8069e-06;-2.4655e-06;1.002e-05;1.0122e-05;293.19;293.19;293.15;293.19;293.15;293.19;293.19;293.19;293.19
1.7;-7.5901e-06;3.975e-07;-1.857e-06;-2.5338e-06;1.0297e-05;1.0401e-05;293.19;293.19;293.15;293.19;293.15;293.19;293.19;293.19;293.19
1.75;-7.7929e-06;4.0805e-07;-1.9069e-06;-2.6017e-06;1.0571e-05;1.0678e-05;293.19;293.19;293.15;293.19;293.15;293.19;293.19;293.19;293.19
1.8;-7.9969e-06;4.1867e-07;-1.9571e-06;-2.67e-06;1.0848e-05;1.0958e-05;293.2;293.2;293.15;293.2;293.15;293.2;293.2;293.2;293.2
1.85;-8.1979e-06;4.2912e-07;-2.0066e-06;-2.7374e-06;1.112e-05;1.1233e-05;293.2;293.2;293.15;293.2;293.15;293.2;293.2;293.2;293.2
1.9;-8.3978e-06;4.3951e-07;-2.0558e-06;-2.8043e-06;1.1391e-05;1.1507e-05;293.2;293.2;293.15;293.2;293.15;293.2;293.2;293.2;293.2
1.95;-8.5958e-06;4.4981e-07;-2.1046e-06;-2.8707e-06;1.166e-05;1.1778e-05;293.2;293.2;293.15;293.2;293.15;293.2;293.2;293.2;293.2
2.0;-8.7929e-06;4.6003e-07;-2.1531e-06;-2.9367e-06;1.1927e-05;1.2047e-05;293.2;293.2;293.15;293.2;293.15;293.2;293.2;293.2;293.2
2.05;-8.9883e-06;4.7019e-07;-2.2013e-06;-3.0022e-06;1.2191e-05;1.2315e-05;293.2;293.2;293.15;293.2;293.15;293.2;293.2;293.2;293.2
2.1;-9.1715e-06;4.7968e-07;-2.2465e-06;-3.0636e-06;1.244e-05;1.2565e-05;293.2;293.2;293.15;293.2;293.15;293.2;293.2;293.2;293.2
2.15;-9.3375e-06;4.8827e-07;-2.2875e-06;-3.1193e-06;1.2664e-05;1.2792e-05;293.2;293.2;293.15;293.2;293.15;293.2;293.2;293.2;293.2
2.2;-9.4912e-06;4.9621e-07;-2.3255e-06;-3.171e-06;1.2873e-05;1.3003e-05;293.2;293.2;293.15;293.2;293.15;293.2;293.2;293.2;293.2
2.25;-9.6343e-06;5.0359e-07;-2.361e-06;-3.2191e-06;1.3066e-05;1.3198e-05;293.2;293.2;293.15;293.2;293.15;293.2;293.2;293.2;293.2
2.3;-9.7687e-06;5.105e-07;-2.3943e-06;-3.2643e-06;1.3248e-05;1.3382e-05;293.21;293.21;293.15;293.21;293.15;293.21;293.21;293.21;293.21
2.35;-9.8942e-06;5.1696e-07;-2.4255e-06;-3.3066e-06;1.3418e-05;1.3553e-05;293.21;293.21;293.15;293.21;293.15;293.21;293.21;293.21;293.21
2.4;-1.0012e-05;5.2299e-07;-2.4548e-06;-3.3462e-06;1.3577e-05;1.3714e-05;293.21;293.21;293.15;293.21;293.15;293.21;293.21;293.21;293.21
2.45;-1.0122e-05;5.2864e-07;-2.4823e-06;-3.3834e-06;1.3727e-05;1.3865e-05;293.21;293.21;293.15;293.21;293.15;293.21;293.21;293.21;293.21
2.5;-1.0226e-05;5.3395e-07;-2.5082e-06;-3.4185e-06;1.3867e-05;1.4007e-05;293.21;293.21;293.15;293.21;293.15;293.21;293.21;293.21;293.21
2.55;-1.0324e-05;5.3896e-07;-2.5327e-06;-3.4516e-06;1.4e-05;1.4141e-05;293.21;293.21;293.15;293.21;293.15;293.21;293.21;293.21;293.21
2.6;-1.0417e-05;5.437e-07;-2.5559e-06;-3.483e-06;1.4126e-05;1.4268e-05;293.21;293.21;293.15;293.21;293.15;293.21;293.21;293.21;293.21
2.65;-1.0506e-05;5.4822e-07;-2.5782e-06;-3.5131e-06;1.4246e-05;1.4389e-05;293.21;293.21;293.15;293.21;293.15;293.21;293.21;293.21;293.21
2.7;-1.0591e-05;5.5255e-07;-2.5995e-06;-3.5419e-06;1.4361e-05;1.4505e-05;293.21;293.21;293.15;293.21;293.15;293.21;293.21;293.21;293.21
2.75;-1.0674e-05;5.5674e-07;-2.6202e-06;-3.5698e-06;1.4472e-05;1.4618e-05;293.21;293.21;293.15;293.21;293.15;293.21;293.21;293.21;293.21
2.8;-1.0754e-05;5.6081e-07;-2.6404e-06;-3.597e-06;1.4581e-05;1.4728e-05;293.21;293.21;293.15;293.21;293.15;293.21;293.21;293.21;293.21
2.85;-1.0834e-05;5.6482e-07;-2.6602e-06;-3.6238e-06;1.4688e-05;1.4836e-05;293.21;293.21;293.15;293.21;293.15;293.21;293.21;293.21;293.21
2.9;-1.0912e-05;5.6879e-07;-2.6799e-06;-3.6504e-06;1.4794e-05;1.4943e-05;293.21;293.21;293.15;293.21;293.15;293.21;293.21;293.21;293.21
2.95;-1.0991e-05;5.7278e-07;-2.6996e-06;-3.677e-06;1.4901e-05;1.505e-05;293.21;293.21;293.15;293.21;293.15;293.21;293.21;293.21;293.21
