Time;Volt_n1_V_out;Volt_p1_V_out;Volt_n2_V_out;Volt_n3_V_out;Volt_p2_V_out;Volt_p3_V_out;PVDF1;PVDF2;PVDF3;PVDF4;PVDF5;PVDF6;PVDF7;PVDF8;PVDF9
0.0;-5.8318e-18;-9.2127e-18;-9.5888e-18;2.3871e-19;-5.0804e-18;-1.6105e-18;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.008;5.0927e-16;7.8304e-16;-1.3816e-15;3.6508e-15;1.0465e-15;4.4575e-15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.016;1.3109e-08;9.7716e-08;-6.8536e-08;4.0726e-09;9.6508e-08;3.4126e-09;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.032;3.6726e-08;2.7337e-07;-1.9188e-07;1.1328e-08;2.6983e-07;9.469e-09;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.064;7.2286e-08;5.3869e-07;-3.7819e-07;2.2255e-08;5.3189e-07;1.861e-08;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.128;1.3115e-07;9.7759e-07;-6.867e-07;4.0169e-08;9.6526e-07;3.3542e-08;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.2;2.0263e-07;1.5111e-06;-1.0619e-06;6.1817e-08;1.4922e-06;5.1615e-08;293.16;293.16;293.16;293.15;293.16;293.16;293.15;293.16;293.15
0.25;2.5328e-07;1.8889e-06;-1.3277e-06;7.7065e-08;1.8651e-06;6.4277e-08;293.16;293.16;293.16;293.15;293.16;293.16;293.15;293.16;293.15
0.3;3.0402e-07;2.2674e-06;-1.5941e-06;9.2312e-08;2.2389e-06;7.6953e-08;293.16;293.16;293.16;293.15;293.16;293.16;293.15;293.16;293.15
0.35;3.5411e-07;2.6411e-06;-1.8573e-06;1.073e-07;2.6079e-06;8.9405e-08;293.16;293.16;293.16;293.15;293.16;293.16;293.15;293.16;293.15
0.4;4.0373e-07;3.0115e-06;-2.1182e-06;1.221e-07;2.9737e-06;1.017e-07;293.16;293.16;293.16;293.15;293.16;293.16;293.15;293.16;293.15
0.45;4.5318e-07;3.3807e-06;-2.3783e-06;1.3682e-07;3.3382e-06;1.1391e-07;293.16;293.16;293.16;293.15;293.16;293.16;293.15;293.16;293.15
0.5;5.0228e-07;3.7473e-06;-2.6367e-06;1.5136e-07;3.7002e-06;1.2597e-07;293.16;293.16;293.16;293.15;293.16;293.16;293.15;293.16;293.15
0.55;5.5128e-07;4.1133e-06;-2.8946e-06;1.6591e-07;4.0616e-06;1.3803e-07;293.16;293.16;293.16;293.15;293.16;293.16;293.15;293.16;293.15
0.6;6.0046e-07;4.4803e-06;-3.1533e-06;1.8048e-07;4.4241e-06;1.5012e-07;293.17;293.17;293.17;293.15;293.17;293.17;293.15;293.17;293.15
0.65;6.4915e-07;4.844e-06;-3.4098e-06;1.9484e-07;4.7832e-06;1.6201e-07;293.17;293.17;293.17;293.15;293.17;293.17;293.15;293.17;293.15
0.7;6.9767e-07;5.2064e-06;-3.6653e-06;2.0914e-07;5.141e-06;1.7385e-07;293.17;293.17;293.17;293.15;293.17;293.17;293.15;293.17;293.15
0.75;7.4589e-07;5.5666e-06;-3.9194e-06;2.233e-07;5.4966e-06;1.8557e-07;293.17;293.17;293.17;293.15;293.17;293.17;293.15;293.17;293.15
0.8;7.9393e-07;5.9255e-06;-4.1726e-06;2.374e-07;5.8511e-06;1.9724e-07;293.17;293.17;293.17;293.15;293.17;293.17;293.15;293.17;293.15
0.85;8.4173e-07;6.2826e-06;-4.4246e-06;2.5139e-07;6.2036e-06;2.088e-07;293.17;293.17;293.17;293.15;293.17;293.17;293.15;293.17;293.15
0.9;8.8932e-07;6.6381e-06;-4.6755e-06;2.6531e-07;6.5548e-06;2.203e-07;293.17;293.17;293.17;293.15;293.17;293.17;293.15;293.17;293.15
0.95;9.3666e-07;6.9919e-06;-4.9253e-06;2.7911e-07;6.9041e-06;2.317e-07;293.17;293.17;293.17;293.15;293.17;293.17;293.15;293.17;293.15
1.0;9.8378e-07;7.344e-06;-5.1739e-06;2.9283e-07;7.2518e-06;2.4304e-07;293.18;293.18;293.18;293.15;293.18;293.18;293.15;293.18;293.15
1.05;1.0307e-06;7.6943e-06;-5.4212e-06;3.0646e-07;7.5977e-06;2.5428e-07;293.18;293.18;293.18;293.15;293.18;293.18;293.15;293.18;293.15
1.1;1.0773e-06;8.0429e-06;-5.6674e-06;3.1999e-07;7.9419e-06;2.6545e-07;293.18;293.18;293.18;293.15;293.18;293.18;293.15;293.18;293.15
1.15;1.1237e-06;8.3897e-06;-5.9124e-06;3.3343e-07;8.2843e-06;2.7653e-07;293.18;293.18;293.18;293.15;293.18;293.18;293.15;293.18;293.15
1.2;1.1696e-06;8.7331e-06;-6.1551e-06;3.467e-07;8.6235e-06;2.8746e-07;293.18;293.18;293.18;293.15;293.18;293.18;293.15;293.18;293.15
1.25;1.2154e-06;9.0752e-06;-6.3968e-06;3.5991e-07;8.9612e-06;2.9835e-07;293.18;293.18;293.18;293.15;293.18;293.18;293.15;293.18;293.15
1.3;1.2613e-06;9.4188e-06;-6.6396e-06;3.7319e-07;9.3006e-06;3.0929e-07;293.18;293.18;293.18;293.15;293.18;293.18;293.15;293.18;293.15
1.35;1.3067e-06;9.7583e-06;-6.8796e-06;3.8624e-07;9.6358e-06;3.2004e-07;293.18;293.18;293.18;293.15;293.18;293.18;293.15;293.18;293.15
1.4;1.3519e-06;1.0096e-05;-7.1185e-06;3.9923e-07;9.9694e-06;3.3073e-07;293.19;293.19;293.19;293.15;293.19;293.19;293.15;293.19;293.15
1.45;1.3968e-06;1.0431e-05;-7.3555e-06;4.1207e-07;1.03e-05;3.413e-07;293.19;293.19;293.19;293.15;293.19;293.19;293.15;293.19;293.15
1.5;1.4414e-06;1.0765e-05;-7.5915e-06;4.2485e-07;1.063e-05;3.5181e-07;293.19;293.19;293.19;293.15;293.19;293.19;293.15;293.19;293.15
1.55;1.4857e-06;1.1096e-05;-7.8259e-06;4.3752e-07;1.0957e-05;3.6222e-07;293.19;293.19;293.19;293.15;293.19;293.19;293.15;293.19;293.15
1.6;1.5298e-06;1.1426e-05;-8.0591e-06;4.501e-07;1.1283e-05;3.7257e-07;293.19;293.19;293.19;293.15;293.19;293.19;293.15;293.19;293.15
1.65;1.5735e-06;1.1754e-05;-8.2909e-06;4.6257e-07;1.1606e-05;3.8281e-07;293.19;293.19;293.19;293.15;293.19;293.19;293.15;293.19;293.15
1.7;1.6168e-06;1.2077e-05;-8.5201e-06;4.7487e-07;1.1926e-05;3.9291e-07;293.19;293.19;293.19;293.15;293.19;293.19;293.15;293.19;293.15
1.75;1.6599e-06;1.24e-05;-8.7481e-06;4.8711e-07;1.2244e-05;4.0296e-07;293.19;293.19;293.19;293.15;293.19;293.19;293.15;293.19;293.15
1.8;1.7032e-06;1.2724e-05;-8.9774e-06;4.9941e-07;1.2564e-05;4.1306e-07;293.2;293.2;293.2;293.15;293.2;293.2;293.15;293.2;293.15
1.85;1.7459e-06;1.3043e-05;-9.2035e-06;5.1149e-07;1.2879e-05;4.2296e-07;293.2;293.2;293.2;293.15;293.2;293.2;293.15;293.2;293.15
1.9;1.7883e-06;1.3361e-05;-9.4283e-06;5.2349e-07;1.3193e-05;4.328e-07;293.2;293.2;293.2;293.15;293.2;293.2;293.15;293.2;293.15
1.95;1.8303e-06;1.3675e-05;-9.651e-06;5.3534e-07;1.3503e-05;4.4251e-07;293.2;293.2;293.2;293.15;293.2;293.2;293.15;293.2;293.15
2.0;1.8721e-06;1.3988e-05;-9.8726e-06;5.4712e-07;1.3812e-05;4.5217e-07;293.2;293.2;293.2;293.15;293.2;293.2;293.15;293.2;293.15
2.05;1.9136e-06;1.4298e-05;-1.0092e-05;5.5878e-07;1.4119e-05;4.6171e-07;293.2;293.2;293.2;293.15;293.2;293.2;293.15;293.2;293.15
2.1;1.9524e-06;1.4589e-05;-1.0298e-05;5.6961e-07;1.4406e-05;4.7057e-07;293.2;293.2;293.2;293.15;293.2;293.2;293.15;293.2;293.15
2.15;1.9876e-06;1.4852e-05;-1.0485e-05;5.7931e-07;1.4666e-05;4.7847e-07;293.2;293.2;293.2;293.15;293.2;293.2;293.15;293.2;293.15
2.2;2.0201e-06;1.5096e-05;-1.0659e-05;5.882e-07;1.4907e-05;4.8571e-07;293.2;293.2;293.2;293.15;293.2;293.2;293.15;293.2;293.15
2.25;2.0503e-06;1.5323e-05;-1.082e-05;5.9641e-07;1.5131e-05;4.9236e-07;293.2;293.2;293.2;293.15;293.2;293.2;293.15;293.2;293.15
2.3;2.0787e-06;1.5536e-05;-1.0971e-05;6.0404e-07;1.5341e-05;4.9854e-07;293.21;293.21;293.21;293.15;293.21;293.21;293.15;293.21;293.15
2.35;2.1052e-06;1.5734e-05;-1.1113e-05;6.111e-07;1.5537e-05;5.0424e-07;293.21;293.21;293.21;293.15;293.21;293.21;293.15;293.21;293.15
2.4;2.1301e-06;1.5921e-05;-1.1245e-05;6.1765e-07;1.5721e-05;5.0952e-07;293.21;293.21;293.21;293.15;293.21;293.21;293.15;293.21;293.15
2.45;2.1533e-06;1.6095e-05;-1.137e-05;6.2372e-07;1.5893e-05;5.144e-07;293.21;293.21;293.21;293.15;293.21;293.21;293.15;293.21;293.15
2.5;2.1752e-06;1.626e-05;-1.1487e-05;6.2937e-07;1.6056e-05;5.1893e-07;293.21;293.21;293.21;293.15;293.21;293.21;293.15;293.21;293.15
2.55;2.1958e-06;1.6415e-05;-1.1598e-05;6.3465e-07;1.6209e-05;5.2315e-07;293.21;293.21;293.21;293.15;293.21;293.21;293.15;293.21;293.15
2.6;2.2154e-06;1.6562e-05;-1.1703e-05;6.3961e-07;1.6354e-05;5.271e-07;293.21;293.21;293.21;293.15;293.21;293.21;293.15;293.21;293.15
2.65;2.234e-06;1.6702e-05;-1.1804e-05;6.443e-07;1.6493e-05;5.3083e-07;293.21;293.21;293.21;293.15;293.21;293.21;293.15;293.21;293.15
2.7;2.2519e-06;1.6837e-05;-1.19e-05;6.4875e-07;1.6626e-05;5.3436e-07;293.21;293.21;293.21;293.15;293.21;293.21;293.15;293.21;293.15
2.75;2.2693e-06;1.6967e-05;-1.1993e-05;6.5304e-07;1.6754e-05;5.3775e-07;293.21;293.21;293.21;293.15;293.21;293.21;293.15;293.21;293.15
2.8;2.2861e-06;1.7094e-05;-1.2084e-05;6.5719e-07;1.688e-05;5.4103e-07;293.21;293.21;293.21;293.15;293.21;293.21;293.15;293.21;293.15
2.85;2.3027e-06;1.7219e-05;-1.2174e-05;6.6125e-07;1.7003e-05;5.4424e-07;293.21;293.21;293.21;293.15;293.21;293.21;293.15;293.21;293.15
2.9;2.3192e-06;1.7343e-05;-1.2263e-05;6.6528e-07;1.7126e-05;5.4742e-07;293.21;293.21;293.21;293.15;293.21;293.21;293.15;293.21;293.15
2.95;2.3357e-06;1.7467e-05;-1.2352e-05;6.6932e-07;1.7248e-05;5.5061e-07;293.21;293.21;293.21;293.15;293.21;293.21;293.15;293.21;293.15
3.0;2.3524e-06;1.7593e-05;-1.2442e-05;6.7342e-07;1.7372e-05;5.5385e-07;293.21;293.21;293.21;293.15;293.21;293.21;293.15;293.21;293.15
