Time;Volt_n1_V_out;Volt_p1_V_out;Volt_n2_V_out;Volt_n3_V_out;Volt_p2_V_out;Volt_p3_V_out;PVDF1;PVDF2;PVDF3;PVDF4;PVDF5;PVDF6;PVDF7;PVDF8;PVDF9
0.0;-6.6243e-18;-6.829e-18;1.9365e-18;-6.9985e-18;-9.2624e-18;-5.6615e-18;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.008;1.4605e-15;-1.1184e-16;1.2692e-15;7.1011e-16;9.2954e-16;-1.451e-15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.016;-6.7736e-08;1.0483e-08;-3.47e-08;1.5916e-08;1.008e-07;1.4833e-08;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.032;-1.8964e-07;2.9389e-08;-9.7e-08;4.4552e-08;2.8204e-07;4.1306e-08;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.064;-3.7368e-07;5.7921e-08;-1.9135e-07;8.7759e-08;5.5587e-07;8.1582e-08;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.128;-6.7835e-07;1.0523e-07;-3.4749e-07;1.5925e-07;1.009e-06;1.4807e-07;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.2;-1.0488e-06;1.6279e-07;-5.3743e-07;2.4615e-07;1.56e-06;2.2893e-07;293.16;293.16;293.15;293.16;293.15;293.16;293.16;293.16;293.15
0.25;-1.3112e-06;2.0359e-07;-6.7197e-07;3.0766e-07;1.9502e-06;2.8611e-07;293.16;293.16;293.15;293.16;293.15;293.16;293.16;293.16;293.15
0.3;-1.5741e-06;2.4453e-07;-8.0682e-07;3.6932e-07;2.3412e-06;3.4345e-07;293.16;293.16;293.15;293.16;293.15;293.16;293.16;293.16;293.15
0.35;-1.8338e-06;2.8497e-07;-9.4003e-07;4.302e-07;2.7274e-06;4.0006e-07;293.16;293.16;293.15;293.16;293.15;293.16;293.16;293.16;293.15
0.4;-2.0912e-06;3.2506e-07;-1.0721e-06;4.9053e-07;3.1102e-06;4.5616e-07;293.16;293.16;293.15;293.16;293.15;293.16;293.16;293.16;293.15
0.45;-2.3478e-06;3.6504e-07;-1.2038e-06;5.5065e-07;3.4917e-06;5.1206e-07;293.16;293.16;293.15;293.16;293.15;293.16;293.16;293.16;293.15
0.5;-2.6027e-06;4.0479e-07;-1.3346e-06;6.1036e-07;3.8707e-06;5.6759e-07;293.16;293.16;293.15;293.16;293.15;293.16;293.16;293.16;293.15
0.55;-2.8571e-06;4.4444e-07;-1.4652e-06;6.6996e-07;4.249e-06;6.2301e-07;293.16;293.16;293.15;293.16;293.15;293.16;293.16;293.16;293.15
0.6;-3.1123e-06;4.8423e-07;-1.5961e-06;7.2973e-07;4.6284e-06;6.786e-07;293.17;293.17;293.15;293.17;293.15;293.17;293.17;293.17;293.15
