Time;Volt_n1_V_out;Volt_p1_V_out;Volt_n2_V_out;Volt_n3_V_out;Volt_p2_V_out;Volt_p3_V_out;PVDF1;PVDF2;PVDF3;PVDF4;PVDF5;PVDF6;PVDF7;PVDF8;PVDF9
0.0;-6.1558e-18;-1.12e-17;-9.0994e-18;8.8774e-21;-8.8718e-18;-2.5156e-18;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.008;7.0118e-16;1.2084e-15;-1.1545e-15;4.2669e-15;1.3711e-15;4.5359e-15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.016;-7.9609e-08;1.3874e-08;-4.0132e-09;1.6645e-09;1.091e-07;1.7895e-09;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.032;-2.2281e-07;3.8796e-08;-1.1206e-08;4.6526e-09;3.0527e-07;5.02e-09;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.064;-4.3912e-07;7.657e-08;-2.2208e-08;9.1429e-09;6.0167e-07;9.8539e-09;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.128;-7.9718e-07;1.3909e-07;-4.0427e-08;1.6559e-08;1.0921e-06;1.7828e-08;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.2;-1.2326e-06;2.1528e-07;-6.2777e-08;2.5517e-08;1.6886e-06;2.7525e-08;293.16;293.16;293.15;293.16;293.16;293.16;293.16;293.15;293.15
0.25;-1.5409e-06;2.6924e-07;-7.8569e-08;3.1882e-08;2.1109e-06;3.4379e-08;293.16;293.16;293.15;293.16;293.16;293.16;293.16;293.15;293.15
0.3;-1.8499e-06;3.2334e-07;-9.4457e-08;3.8238e-08;2.5342e-06;4.1231e-08;293.16;293.16;293.15;293.16;293.16;293.16;293.16;293.15;293.15
0.35;-2.1551e-06;3.7681e-07;-1.1019e-07;4.449e-08;2.9522e-06;4.7978e-08;293.16;293.16;293.15;293.16;293.16;293.16;293.16;293.15;293.15
0.4;-2.4577e-06;4.2983e-07;-1.2582e-07;5.0679e-08;3.3665e-06;5.466e-08;293.16;293.16;293.15;293.16;293.16;293.16;293.16;293.15;293.15
0.45;-2.7593e-06;4.827e-07;-1.4142e-07;5.6842e-08;3.7795e-06;6.1315e-08;293.16;293.16;293.15;293.16;293.16;293.16;293.16;293.15;293.15
0.5;-3.0589e-06;5.3527e-07;-1.5696e-07;6.2951e-08;4.1898e-06;6.7913e-08;293.16;293.16;293.15;293.16;293.16;293.16;293.16;293.15;293.15
0.55;-3.3579e-06;5.8772e-07;-1.7247e-07;6.9053e-08;4.5993e-06;7.4502e-08;293.16;293.16;293.15;293.16;293.16;293.16;293.16;293.15;293.15
0.6;-3.6578e-06;6.4033e-07;-1.8801e-07;7.5172e-08;5.0099e-06;8.1111e-08;293.17;293.17;293.15;293.17;293.17;293.17;293.17;293.15;293.15
0.65;-3.9551e-06;6.9253e-07;-2.0348e-07;8.1218e-08;5.417e-06;8.7641e-08;293.17;293.17;293.15;293.17;293.17;293.17;293.17;293.15;293.15
0.7;-4.2513e-06;7.4454e-07;-2.189e-07;8.7242e-08;5.8226e-06;9.4149e-08;293.17;293.17;293.15;293.17;293.17;293.17;293.17;293.15;293.15
0.75;-4.5457e-06;7.9626e-07;-2.3425e-07;9.3219e-08;6.2257e-06;1.0061e-07;293.17;293.17;293.15;293.17;293.17;293.17;293.17;293.15;293.15
0.8;-4.8392e-06;8.4783e-07;-2.4957e-07;9.9172e-08;6.6275e-06;1.0704e-07;293.17;293.17;293.15;293.17;293.17;293.17;293.17;293.15;293.15
0.85;-5.1312e-06;8.9915e-07;-2.6483e-07;1.0509e-07;7.0273e-06;1.1343e-07;293.17;293.17;293.15;293.17;293.17;293.17;293.17;293.15;293.15
0.9;-5.422e-06;9.5027e-07;-2.8004e-07;1.1098e-07;7.4254e-06;1.198e-07;293.17;293.17;293.15;293.17;293.17;293.17;293.17;293.15;293.15
0.95;-5.7113e-06;1.0012e-06;-2.9519e-07;1.1683e-07;7.8216e-06;1.2612e-07;293.17;293.17;293.15;293.17;293.17;293.17;293.17;293.15;293.15
1.0;-5.9994e-06;1.0518e-06;-3.1029e-07;1.2265e-07;8.2159e-06;1.3241e-07;293.18;293.18;293.15;293.18;293.18;293.18;293.18;293.15;293.15
1.05;-6.2859e-06;1.1022e-06;-3.2533e-07;1.2843e-07;8.6082e-06;1.3867e-07;293.18;293.18;293.15;293.18;293.18;293.18;293.18;293.15;293.15
1.1;-6.5712e-06;1.1524e-06;-3.4032e-07;1.3418e-07;8.9986e-06;1.4489e-07;293.18;293.18;293.15;293.18;293.18;293.18;293.18;293.15;293.15
1.15;-6.8549e-06;1.2024e-06;-3.5524e-07;1.399e-07;9.387e-06;1.5107e-07;293.18;293.18;293.15;293.18;293.18;293.18;293.18;293.15;293.15
1.2;-7.136e-06;1.2519e-06;-3.7006e-07;1.4555e-07;9.7718e-06;1.5718e-07;293.18;293.18;293.15;293.18;293.18;293.18;293.18;293.15;293.15
1.25;-7.4159e-06;1.3012e-06;-3.8481e-07;1.5119e-07;1.0155e-05;1.6328e-07;293.18;293.18;293.15;293.18;293.18;293.18;293.18;293.15;293.15
1.3;-7.6972e-06;1.3507e-06;-3.9962e-07;1.5684e-07;1.054e-05;1.6939e-07;293.18;293.18;293.15;293.18;293.18;293.18;293.18;293.15;293.15
1.35;-7.975e-06;1.3997e-06;-4.143e-07;1.6242e-07;1.092e-05;1.7543e-07;293.18;293.18;293.15;293.18;293.18;293.18;293.18;293.15;293.15
1.4;-8.2517e-06;1.4484e-06;-4.2892e-07;1.6797e-07;1.1299e-05;1.8143e-07;293.19;293.19;293.15;293.19;293.19;293.19;293.19;293.15;293.15
1.45;-8.5261e-06;1.4968e-06;-4.4344e-07;1.7347e-07;1.1674e-05;1.8738e-07;293.19;293.19;293.15;293.19;293.19;293.19;293.19;293.15;293.15
1.5;-8.7993e-06;1.545e-06;-4.5791e-07;1.7894e-07;1.2048e-05;1.933e-07;293.19;293.19;293.15;293.19;293.19;293.19;293.19;293.15;293.15
1.55;-9.0707e-06;1.5929e-06;-4.723e-07;1.8437e-07;1.242e-05;1.9918e-07;293.19;293.19;293.15;293.19;293.19;293.19;293.19;293.15;293.15
1.6;-9.3408e-06;1.6405e-06;-4.8662e-07;1.8977e-07;1.2789e-05;2.0502e-07;293.19;293.19;293.15;293.19;293.19;293.19;293.19;293.15;293.15
