Time;Volt_n1_V_out;Volt_p1_V_out;Volt_n2_V_out;Volt_n3_V_out;Volt_p2_V_out;Volt_p3_V_out;PVDF1;PVDF2;PVDF3;PVDF4;PVDF5;PVDF6;PVDF7;PVDF8;PVDF9
0.0;-5.5155e-18;-3.6537e-18;-6.917e-18;-1.9177e-18;-3.7822e-18;-3.8415e-18;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.008;9.8675e-16;5.8632e-16;-2.2877e-16;3.7283e-15;5.3379e-16;4.5108e-15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.016;-4.531e-08;1.1005e-07;-6.0094e-08;2.7734e-08;2.0764e-08;2.7402e-08;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.032;-1.267e-07;3.0789e-07;-1.6829e-07;7.7608e-08;5.7966e-08;7.6667e-08;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.064;-2.4981e-07;6.0684e-07;-3.3163e-07;1.5287e-07;1.1432e-07;1.5103e-07;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.128;-4.5343e-07;1.1015e-06;-6.0217e-07;2.7738e-07;2.0739e-07;2.7403e-07;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.2;-7.0112e-07;1.703e-06;-9.3111e-07;4.2866e-07;3.206e-07;4.235e-07;293.16;293.16;293.16;293.15;293.16;293.15;293.16;293.16;293.15
0.25;-8.7645e-07;2.1289e-06;-1.1642e-06;5.3575e-07;4.0064e-07;5.293e-07;293.16;293.16;293.16;293.15;293.16;293.15;293.16;293.16;293.15
0.3;-1.0522e-06;2.5557e-06;-1.3977e-06;6.4308e-07;4.8087e-07;6.3533e-07;293.16;293.16;293.16;293.15;293.16;293.15;293.16;293.16;293.15
0.35;-1.2257e-06;2.9772e-06;-1.6285e-06;7.4902e-07;5.6008e-07;7.4e-07;293.16;293.16;293.16;293.15;293.16;293.15;293.16;293.16;293.15
0.4;-1.3977e-06;3.395e-06;-1.8572e-06;8.5401e-07;6.3856e-07;8.4372e-07;293.16;293.16;293.16;293.15;293.16;293.15;293.16;293.16;293.15
0.45;-1.5692e-06;3.8115e-06;-2.0852e-06;9.5862e-07;7.1677e-07;9.4707e-07;293.16;293.16;293.16;293.15;293.16;293.15;293.16;293.16;293.15
0.5;-1.7395e-06;4.2251e-06;-2.3118e-06;1.0625e-06;7.9443e-07;1.0497e-06;293.16;293.16;293.16;293.15;293.16;293.15;293.16;293.16;293.15
