Time;Volt_n1_V_out;Volt_p1_V_out;Volt_n2_V_out;Volt_n3_V_out;Volt_p2_V_out;Volt_p3_V_out;PVDF1;PVDF2;PVDF3;PVDF4;PVDF5;PVDF6;PVDF7;PVDF8;PVDF9
0.0;-5.638e-18;-2.8007e-18;-9.3512e-18;-1.9645e-18;-1.153e-18;-3.8324e-18;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.008;7.2074e-16;8.9991e-16;-9.6745e-16;3.5891e-15;2.5679e-15;4.3872e-15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.016;-3.6342e-08;-7.4852e-09;-2.9209e-08;-1.9803e-08;8.8649e-08;8.4891e-08;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.032;-1.0164e-07;-2.0972e-08;-8.1791e-08;-5.5469e-08;2.4799e-07;2.375e-07;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.064;-2.0036e-07;-4.1422e-08;-1.612e-07;-1.0935e-07;4.8873e-07;4.6804e-07;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.128;-3.6367e-07;-7.536e-08;-2.9272e-07;-1.9864e-07;8.87e-07;8.4945e-07;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.2;-5.6225e-07;-1.1681e-07;-4.5267e-07;-3.0728e-07;1.3712e-06;1.3131e-06;293.16;293.15;293.15;293.15;293.16;293.16;293.16;293.16;293.16
0.25;-7.0281e-07;-1.4616e-07;-5.6598e-07;-3.8427e-07;1.714e-06;1.6414e-06;293.16;293.15;293.15;293.15;293.16;293.16;293.16;293.16;293.16
0.3;-8.4369e-07;-1.7562e-07;-6.7958e-07;-4.6147e-07;2.0575e-06;1.9705e-06;293.16;293.15;293.15;293.15;293.16;293.16;293.16;293.16;293.16
0.35;-9.8281e-07;-2.0477e-07;-7.9178e-07;-5.3773e-07;2.3968e-06;2.2953e-06;293.16;293.15;293.15;293.15;293.16;293.16;293.16;293.16;293.16
0.4;-1.1207e-06;-2.3371e-07;-9.0302e-07;-6.1336e-07;2.733e-06;2.6173e-06;293.16;293.15;293.15;293.15;293.16;293.16;293.16;293.16;293.16
0.45;-1.2582e-06;-2.6259e-07;-1.0139e-06;-6.8876e-07;3.0681e-06;2.9382e-06;293.16;293.15;293.15;293.15;293.16;293.16;293.16;293.16;293.16
0.5;-1.3947e-06;-2.9135e-07;-1.1241e-06;-7.6372e-07;3.4009e-06;3.257e-06;293.16;293.15;293.15;293.15;293.16;293.16;293.16;293.16;293.16
0.55;-1.531e-06;-3.2002e-07;-1.2341e-06;-8.3851e-07;3.7331e-06;3.5751e-06;293.16;293.15;293.15;293.15;293.16;293.16;293.16;293.16;293.16
0.6;-1.6676e-06;-3.4878e-07;-1.3444e-06;-9.1353e-07;4.0663e-06;3.8942e-06;293.17;293.15;293.15;293.15;293.17;293.17;293.17;293.17;293.17
0.65;-1.8031e-06;-3.7737e-07;-1.4537e-06;-9.8795e-07;4.3964e-06;4.2105e-06;293.17;293.15;293.15;293.15;293.17;293.17;293.17;293.17;293.17
0.7;-1.938e-06;-4.0585e-07;-1.5627e-06;-1.0621e-06;4.7254e-06;4.5255e-06;293.17;293.15;293.15;293.15;293.17;293.17;293.17;293.17;293.17
0.75;-2.0722e-06;-4.342e-07;-1.671e-06;-1.1358e-06;5.0524e-06;4.8387e-06;293.17;293.15;293.15;293.15;293.17;293.17;293.17;293.17;293.17
0.8;-2.2058e-06;-4.6248e-07;-1.779e-06;-1.2093e-06;5.3783e-06;5.1508e-06;293.17;293.15;293.15;293.15;293.17;293.17;293.17;293.17;293.17
0.85;-2.3388e-06;-4.9064e-07;-1.8865e-06;-1.2825e-06;5.7024e-06;5.4613e-06;293.17;293.15;293.15;293.15;293.17;293.17;293.17;293.17;293.17
0.9;-2.4713e-06;-5.187e-07;-1.9935e-06;-1.3553e-06;6.0253e-06;5.7705e-06;293.17;293.15;293.15;293.15;293.17;293.17;293.17;293.17;293.17
0.95;-2.6031e-06;-5.4664e-07;-2.1e-06;-1.4279e-06;6.3465e-06;6.0781e-06;293.17;293.15;293.15;293.15;293.17;293.17;293.17;293.17;293.17
1.0;-2.7342e-06;-5.7448e-07;-2.206e-06;-1.5001e-06;6.6662e-06;6.3843e-06;293.18;293.15;293.15;293.15;293.18;293.18;293.18;293.18;293.18
1.05;-2.8648e-06;-6.022e-07;-2.3115e-06;-1.5719e-06;6.9843e-06;6.6889e-06;293.18;293.15;293.15;293.15;293.18;293.18;293.18;293.18;293.18
1.1;-2.9946e-06;-6.2981e-07;-2.4165e-06;-1.6434e-06;7.3008e-06;6.9921e-06;293.18;293.15;293.15;293.15;293.18;293.18;293.18;293.18;293.18
1.15;-3.1238e-06;-6.5729e-07;-2.521e-06;-1.7146e-06;7.6157e-06;7.2936e-06;293.18;293.15;293.15;293.15;293.18;293.18;293.18;293.18;293.18
1.2;-3.2518e-06;-6.8455e-07;-2.6245e-06;-1.7851e-06;7.9276e-06;7.5924e-06;293.18;293.15;293.15;293.15;293.18;293.18;293.18;293.18;293.18
1.25;-3.3793e-06;-7.1171e-07;-2.7276e-06;-1.8554e-06;8.2382e-06;7.8899e-06;293.18;293.15;293.15;293.15;293.18;293.18;293.18;293.18;293.18
1.3;-3.5073e-06;-7.3897e-07;-2.8311e-06;-1.9259e-06;8.5502e-06;8.1887e-06;293.18;293.15;293.15;293.15;293.18;293.18;293.18;293.18;293.18
