Time;Volt_n1_V_out;Volt_p1_V_out;Volt_n2_V_out;Volt_n3_V_out;Volt_p2_V_out;Volt_p3_V_out;PVDF1;PVDF2;PVDF3;PVDF4;PVDF5;PVDF6;PVDF7;PVDF8;PVDF9
0.0;3.9014e-18;-7.0476e-18;-1.0623e-17;3.9739e-18;3.1747e-18;-5.4309e-18;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.008;1.6318e-15;-3.2044e-16;6.6374e-16;2.3281e-15;-2.555e-15;-5.451e-16;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.016;-2.866e-09;9.276e-08;-4.652e-08;-2.8331e-08;8.3064e-08;7.6521e-08;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.032;-8.0118e-09;2.5941e-07;-1.3029e-07;-7.9384e-08;2.3228e-07;2.1402e-07;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.064;-1.586e-08;5.1122e-07;-2.568e-07;-1.5651e-07;4.5777e-07;4.2174e-07;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.128;-2.8876e-08;9.2764e-07;-4.6637e-07;-2.8438e-07;8.3066e-07;7.6527e-07;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.2;-4.4811e-08;1.4339e-06;-7.2127e-07;-4.4e-07;1.284e-06;1.1829e-06;293.16;293.16;293.16;293.16;293.16;293.16;293.15;293.16;293.16
0.25;-5.6055e-08;1.7922e-06;-9.0189e-07;-5.503e-07;1.6048e-06;1.4784e-06;293.16;293.16;293.16;293.16;293.16;293.16;293.15;293.16;293.16
0.3;-6.7352e-08;2.1512e-06;-1.083e-06;-6.6092e-07;1.9263e-06;1.7746e-06;293.16;293.16;293.16;293.16;293.16;293.16;293.15;293.16;293.16
0.35;-7.8549e-08;2.5057e-06;-1.2618e-06;-7.7023e-07;2.2437e-06;2.0671e-06;293.16;293.16;293.16;293.16;293.16;293.16;293.15;293.16;293.16
0.4;-8.9678e-08;2.857e-06;-1.4392e-06;-8.7863e-07;2.5583e-06;2.3569e-06;293.16;293.16;293.16;293.16;293.16;293.16;293.15;293.16;293.16
0.45;-1.0078e-07;3.2071e-06;-1.616e-06;-9.8673e-07;2.8718e-06;2.6457e-06;293.16;293.16;293.16;293.16;293.16;293.16;293.15;293.16;293.16
0.5;-1.1184e-07;3.5548e-06;-1.7917e-06;-1.0942e-06;3.1831e-06;2.9325e-06;293.16;293.16;293.16;293.16;293.16;293.16;293.15;293.16;293.16
0.55;-1.2287e-07;3.9018e-06;-1.9671e-06;-1.2014e-06;3.4939e-06;3.2188e-06;293.16;293.16;293.16;293.16;293.16;293.16;293.15;293.16;293.16
0.6;-1.3393e-07;4.2499e-06;-2.1429e-06;-1.309e-06;3.8056e-06;3.5059e-06;293.17;293.17;293.17;293.17;293.17;293.17;293.15;293.17;293.17
0.65;-1.4493e-07;4.5948e-06;-2.3173e-06;-1.4157e-06;4.1144e-06;3.7904e-06;293.17;293.17;293.17;293.17;293.17;293.17;293.15;293.17;293.17
0.7;-1.559e-07;4.9384e-06;-2.4911e-06;-1.5221e-06;4.4221e-06;4.0739e-06;293.17;293.17;293.17;293.17;293.17;293.17;293.15;293.17;293.17
0.75;-1.6681e-07;5.2799e-06;-2.6639e-06;-1.6279e-06;4.7279e-06;4.3556e-06;293.17;293.17;293.17;293.17;293.17;293.17;293.15;293.17;293.17
0.8;-1.777e-07;5.6202e-06;-2.8361e-06;-1.7333e-06;5.0326e-06;4.6363e-06;293.17;293.17;293.17;293.17;293.17;293.17;293.15;293.17;293.17
0.85;-1.8854e-07;5.9587e-06;-3.0075e-06;-1.8382e-06;5.3357e-06;4.9156e-06;293.17;293.17;293.17;293.17;293.17;293.17;293.15;293.17;293.17
0.9;-1.9935e-07;6.2958e-06;-3.1782e-06;-1.9428e-06;5.6376e-06;5.1937e-06;293.17;293.17;293.17;293.17;293.17;293.17;293.15;293.17;293.17
0.95;-2.1011e-07;6.6312e-06;-3.3481e-06;-2.0468e-06;5.9379e-06;5.4703e-06;293.17;293.17;293.17;293.17;293.17;293.17;293.15;293.17;293.17
1.0;-2.2084e-07;6.965e-06;-3.5173e-06;-2.1504e-06;6.2368e-06;5.7457e-06;293.18;293.18;293.18;293.18;293.18;293.18;293.15;293.18;293.18
1.05;-2.3152e-07;7.2971e-06;-3.6856e-06;-2.2536e-06;6.5342e-06;6.0196e-06;293.18;293.18;293.18;293.18;293.18;293.18;293.15;293.18;293.18
1.1;-2.4216e-07;7.6275e-06;-3.8531e-06;-2.3562e-06;6.83e-06;6.2922e-06;293.18;293.18;293.18;293.18;293.18;293.18;293.15;293.18;293.18
