Time;Volt_n1_V_out;Volt_p1_V_out;Volt_n2_V_out;Volt_n3_V_out;Volt_p2_V_out;Volt_p3_V_out;PVDF1;PVDF2;PVDF3;PVDF4;PVDF5;PVDF6;PVDF7;PVDF8;PVDF9
0.0;2.1727e-18;-1.1076e-17;-1.0133e-17;-5.428200000000001e-19;-2.7902000000000003e-19;-9.0707e-18;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.008;1.3922e-15;7.1947e-16;-8.1759e-17;1.8539e-15;-2.2141e-15;-2.9642e-15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.016;-3.4949e-08;9.2151e-08;-3.4646e-08;-2.5651e-08;8.274e-08;7.9039e-08;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.032;-9.7668e-08;2.5761e-07;-9.7137e-08;-7.1876e-08;2.3147e-07;2.2107e-07;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.064;-1.926e-07;5.0777e-07;-1.9137e-07;-1.4172e-07;4.5607e-07;4.3564e-07;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.128;-3.4959e-07;9.2137e-07;-3.4757e-07;-2.5754e-07;8.2755e-07;7.905e-07;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.2;-5.4047e-07;1.4242e-06;-5.3757e-07;-3.9849e-07;1.2791e-06;1.2219e-06;293.16;293.16;293.16;293.15;293.16;293.16;293.16;293.16;293.16
0.25;-6.7558e-07;1.78e-06;-6.7221e-07;-4.9841e-07;1.5987e-06;1.5272e-06;293.16;293.16;293.16;293.15;293.16;293.16;293.16;293.16;293.16
0.3;-8.1099e-07;2.1366e-06;-8.0721e-07;-5.9863e-07;1.919e-06;1.8332e-06;293.16;293.16;293.16;293.15;293.16;293.16;293.16;293.16;293.16
0.35;-9.4471e-07;2.4887e-06;-9.4056e-07;-6.9766e-07;2.2352e-06;2.1353e-06;293.16;293.16;293.16;293.15;293.16;293.16;293.16;293.16;293.16
0.4;-1.0773e-06;2.8376e-06;-1.0728e-06;-7.9588e-07;2.5486e-06;2.4346e-06;293.16;293.16;293.16;293.15;293.16;293.16;293.16;293.16;293.16
0.45;-1.2094e-06;3.1853e-06;-1.2046e-06;-8.9382e-07;2.8609e-06;2.733e-06;293.16;293.16;293.16;293.15;293.16;293.16;293.16;293.16;293.16
0.5;-1.3406e-06;3.5306e-06;-1.3356e-06;-9.9121e-07;3.1711e-06;3.0293e-06;293.16;293.16;293.16;293.15;293.16;293.16;293.16;293.16;293.16
0.55;-1.4716e-06;3.8753e-06;-1.4664e-06;-1.0884e-06;3.4807e-06;3.325e-06;293.16;293.16;293.16;293.15;293.16;293.16;293.16;293.16;293.16
0.6;-1.6029e-06;4.221e-06;-1.5975e-06;-1.1859e-06;3.7912e-06;3.6217e-06;293.17;293.17;293.17;293.15;293.17;293.17;293.17;293.17;293.17
0.65;-1.7331e-06;4.5634e-06;-1.7276e-06;-1.2826e-06;4.0988e-06;3.9156e-06;293.17;293.17;293.17;293.15;293.17;293.17;293.17;293.17;293.17
0.7;-1.8628e-06;4.9047e-06;-1.8572e-06;-1.379e-06;4.4053e-06;4.2084e-06;293.17;293.17;293.17;293.15;293.17;293.17;293.17;293.17;293.17
0.75;-1.9917e-06;5.2438e-06;-1.9861e-06;-1.4748e-06;4.7099e-06;4.4994e-06;293.17;293.17;293.17;293.15;293.17;293.17;293.17;293.17;293.17
0.8;-2.1202e-06;5.5818e-06;-2.1145e-06;-1.5704e-06;5.0135e-06;4.7894e-06;293.17;293.17;293.17;293.15;293.17;293.17;293.17;293.17;293.17
0.85;-2.248e-06;5.918e-06;-2.2424e-06;-1.6655e-06;5.3154e-06;5.0779e-06;293.17;293.17;293.17;293.15;293.17;293.17;293.17;293.17;293.17
0.9;-2.3753e-06;6.2527e-06;-2.3697e-06;-1.7602e-06;5.6161e-06;5.3652e-06;293.17;293.17;293.17;293.15;293.17;293.17;293.17;293.17;293.17
0.95;-2.5019e-06;6.5858e-06;-2.4964e-06;-1.8545e-06;5.9153e-06;5.651e-06;293.17;293.17;293.17;293.15;293.17;293.17;293.17;293.17;293.17
1.0;-2.628e-06;6.9173e-06;-2.6225e-06;-1.9485e-06;6.213e-06;5.9354e-06;293.18;293.18;293.18;293.15;293.18;293.18;293.18;293.18;293.18
1.05;-2.7534e-06;7.247e-06;-2.7481e-06;-2.0419e-06;6.5092e-06;6.2184e-06;293.18;293.18;293.18;293.15;293.18;293.18;293.18;293.18;293.18
1.1;-2.8782e-06;7.5752e-06;-2.873e-06;-2.135e-06;6.804e-06;6.5e-06;293.18;293.18;293.18;293.15;293.18;293.18;293.18;293.18;293.18
1.15;-3.0024e-06;7.9016e-06;-2.9974e-06;-2.2276e-06;7.0972e-06;6.7802e-06;293.18;293.18;293.18;293.15;293.18;293.18;293.18;293.18;293.18
1.2;-3.1254e-06;8.2249e-06;-3.1206e-06;-2.3194e-06;7.3876e-06;7.0576e-06;293.18;293.18;293.18;293.15;293.18;293.18;293.18;293.18;293.18
1.25;-3.2478e-06;8.5468e-06;-3.2433e-06;-2.4108e-06;7.6768e-06;7.3339e-06;293.18;293.18;293.18;293.15;293.18;293.18;293.18;293.18;293.18
1.3;-3.3709e-06;8.8703e-06;-3.3665e-06;-2.5026e-06;7.9673e-06;7.6115e-06;293.18;293.18;293.18;293.15;293.18;293.18;293.18;293.18;293.18
1.35;-3.4924e-06;9.1898e-06;-3.4884e-06;-2.5934e-06;8.2543e-06;7.8857e-06;293.18;293.18;293.18;293.15;293.18;293.18;293.18;293.18;293.18
1.4;-3.6134e-06;9.5078e-06;-3.6097e-06;-2.6838e-06;8.5399e-06;8.1586e-06;293.19;293.19;293.19;293.15;293.19;293.19;293.19;293.19;293.19
1.45;-3.7335e-06;9.8232e-06;-3.73e-06;-2.7735e-06;8.8232e-06;8.4292e-06;293.19;293.19;293.19;293.15;293.19;293.19;293.19;293.19;293.19
1.5;-3.853e-06;1.0137e-05;-3.8499e-06;-2.8629e-06;9.1053e-06;8.6988e-06;293.19;293.19;293.19;293.15;293.19;293.19;293.19;293.19;293.19
1.55;-3.9717e-06;1.0449e-05;-3.969e-06;-2.9517e-06;9.3855e-06;8.9665e-06;293.19;293.19;293.19;293.15;293.19;293.19;293.19;293.19;293.19
1.6;-4.0898e-06;1.0759e-05;-4.0874e-06;-3.04e-06;9.6641e-06;9.2327e-06;293.19;293.19;293.19;293.15;293.19;293.19;293.19;293.19;293.19
1.65;-4.2071e-06;1.1068e-05;-4.2051e-06;-3.1278e-06;9.941e-06;9.4972e-06;293.19;293.19;293.19;293.15;293.19;293.19;293.19;293.19;293.19
1.7;-4.3231e-06;1.1372e-05;-4.3216e-06;-3.2147e-06;1.0215e-05;9.7587e-06;293.19;293.19;293.19;293.15;293.19;293.19;293.19;293.19;293.19
1.75;-4.4385e-06;1.1675e-05;-4.4374e-06;-3.3011e-06;1.0487e-05;1.0019e-05;293.19;293.19;293.19;293.15;293.19;293.19;293.19;293.19;293.19
1.8;-4.5545e-06;1.198e-05;-4.5539e-06;-3.388e-06;1.0761e-05;1.0281e-05;293.2;293.2;293.2;293.15;293.2;293.2;293.2;293.2;293.2
