Time;Volt_n1_V_out;Volt_p1_V_out;Volt_n2_V_out;Volt_n3_V_out;Volt_p2_V_out;Volt_p3_V_out;PVDF1;PVDF2;PVDF3;PVDF4;PVDF5;PVDF6;PVDF7;PVDF8;PVDF9
0.0;1.2538e-18;-6.6772e-18;-1.0151e-17;-3.3392e-19;-1.1857e-18;-4.8954e-18;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.008;1.5611e-15;-3.0343e-15;3.83e-17;1.5302e-15;-2.3563e-15;-3.0996e-15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.016;-5.9057e-08;7.9939e-09;-3.3729e-08;-1.4732e-08;9.7596e-08;9.0148e-08;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.032;-1.6527e-07;2.2497e-08;-9.4416e-08;-4.1291e-08;2.7303e-07;2.5222e-07;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.064;-3.2573e-07;4.419e-08;-1.8617e-07;-8.139e-08;5.3811e-07;4.9704e-07;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.128;-5.913e-07;8.0222e-08;-3.3812e-07;-1.4787e-07;9.7668e-07;9.0211e-07;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.2;-9.1422e-07;1.239e-07;-5.23e-07;-2.2876e-07;1.5099e-06;1.3946e-06;293.16;293.16;293.15;293.16;293.16;293.16;293.16;293.16;293.16
0.25;-1.1429e-06;1.5494e-07;-6.5398e-07;-2.8611e-07;1.8875e-06;1.7433e-06;293.16;293.16;293.15;293.16;293.16;293.16;293.16;293.16;293.16
0.3;-1.3721e-06;1.8604e-07;-7.853e-07;-3.4362e-07;2.2659e-06;2.0927e-06;293.16;293.16;293.15;293.16;293.16;293.16;293.16;293.16;293.16
0.35;-1.5984e-06;2.1673e-07;-9.1504e-07;-4.0043e-07;2.6395e-06;2.4378e-06;293.16;293.16;293.15;293.16;293.16;293.16;293.16;293.16;293.16
