Time;Volt_n1_V_out;Volt_p1_V_out;Volt_n2_V_out;Volt_n3_V_out;Volt_p2_V_out;Volt_p3_V_out;PVDF1;PVDF2;PVDF3;PVDF4;PVDF5;PVDF6;PVDF7;PVDF8;PVDF9
0.0;2.8217e-18;-6.2291e-18;2.4641e-18;2.0666000000000003e-19;-3.5519e-18;1.2903e-18;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.008;1.4422e-15;-2.5281e-15;9.3465e-16;2.8792e-15;-1.9353e-15;3.1485e-15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.016;-6.3973e-08;1.0167e-07;-5.2327e-08;1.4429e-08;1.0453e-07;1.3687e-08;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.032;-1.7891e-07;2.8435e-07;-1.4661e-07;4.038e-08;2.9245e-07;3.8079e-08;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.064;-3.5273e-07;5.6045e-07;-2.8886e-07;7.9464e-08;5.7631e-07;7.5157e-08;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.128;-6.4031e-07;1.0172e-06;-5.2451e-07;1.4404e-07;1.0459e-06;1.3626e-07;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.2;-9.9002e-07;1.5724e-06;-8.1111e-07;2.2247e-07;1.6169e-06;2.1048e-07;293.16;293.16;293.16;293.16;293.16;293.16;293.16;293.16;293.15
0.25;-1.2376e-06;1.9655e-06;-1.0142e-06;2.7791e-07;2.0211e-06;2.6292e-07;293.16;293.16;293.16;293.16;293.16;293.16;293.16;293.16;293.15
0.3;-1.4858e-06;2.3595e-06;-1.2177e-06;3.3348e-07;2.4262e-06;3.1547e-07;293.16;293.16;293.16;293.16;293.16;293.16;293.16;293.16;293.15
0.35;-1.7309e-06;2.7485e-06;-1.4187e-06;3.8829e-07;2.8262e-06;3.6731e-07;293.16;293.16;293.16;293.16;293.16;293.16;293.16;293.16;293.15
0.4;-1.9739e-06;3.1341e-06;-1.6181e-06;4.4257e-07;3.2226e-06;4.1865e-07;293.16;293.16;293.16;293.16;293.16;293.16;293.16;293.16;293.15
0.45;-2.216e-06;3.5183e-06;-1.8167e-06;4.9665e-07;3.6177e-06;4.6979e-07;293.16;293.16;293.16;293.16;293.16;293.16;293.16;293.16;293.15
0.5;-2.4566e-06;3.9e-06;-2.0142e-06;5.503e-07;4.0101e-06;5.2053e-07;293.16;293.16;293.16;293.16;293.16;293.16;293.16;293.16;293.15
0.55;-2.6967e-06;4.281e-06;-2.2112e-06;6.0388e-07;4.4018e-06;5.712e-07;293.16;293.16;293.16;293.16;293.16;293.16;293.16;293.16;293.15
0.6;-2.9375e-06;4.6631e-06;-2.4089e-06;6.5761e-07;4.7947e-06;6.2201e-07;293.17;293.17;293.17;293.17;293.17;293.17;293.17;293.17;293.15
0.65;-3.1762e-06;5.0417e-06;-2.6048e-06;7.1078e-07;5.184e-06;6.7229e-07;293.17;293.17;293.17;293.17;293.17;293.17;293.17;293.17;293.15
0.7;-3.4141e-06;5.419e-06;-2.8001e-06;7.6376e-07;5.5719e-06;7.2239e-07;293.17;293.17;293.17;293.17;293.17;293.17;293.17;293.17;293.15
