Time;Volt_n1_V_out;Volt_p1_V_out;Volt_n2_V_out;Volt_n3_V_out;Volt_p2_V_out;Volt_p3_V_out;PVDF1;PVDF2;PVDF3;PVDF4;PVDF5;PVDF6;PVDF7;PVDF8;PVDF9
0.0;-7.7407e-18;-1.3982e-18;1.2388e-18;-1.5097000000000001e-19;7.0435e-18;4.0382e-18;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.008;-2.2557e-15;2.2842e-15;-1.7364e-15;-1.1267e-16;2.0129e-15;2.3597e-15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.016;-1.0746e-08;8.3995e-08;2.2159e-08;-5.5347e-08;6.0328e-08;4.9697e-08;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.032;-3.0048e-08;2.3493e-07;6.1981e-08;-1.5496e-07;1.6862e-07;1.3896e-07;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.064;-5.9244e-08;4.6286e-07;1.2209e-07;-3.0548e-07;3.3233e-07;2.7382e-07;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.128;-1.0752e-07;8.3978e-07;2.2151e-07;-5.5472e-07;6.0301e-07;4.9682e-07;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.2;-1.6625e-07;1.2979e-06;3.4227e-07;-8.5801e-07;9.319e-07;7.6778e-07;293.15;293.16;293.16;293.16;293.15;293.16;293.15;293.15;293.16
0.25;-2.0782e-07;1.6221e-06;4.2775e-07;-1.0729e-06;1.1647e-06;9.5955e-07;293.15;293.16;293.16;293.16;293.15;293.16;293.15;293.15;293.16
0.3;-2.4948e-07;1.947e-06;5.1339e-07;-1.2882e-06;1.3979e-06;1.1517e-06;293.15;293.16;293.16;293.16;293.15;293.16;293.15;293.15;293.16
0.35;-2.9063e-07;2.2677e-06;5.9793e-07;-1.501e-06;1.6282e-06;1.3414e-06;293.15;293.16;293.16;293.16;293.15;293.16;293.15;293.15;293.16
0.4;-3.3142e-07;2.5855e-06;6.8169e-07;-1.712e-06;1.8563e-06;1.5294e-06;293.15;293.16;293.16;293.16;293.15;293.16;293.15;293.15;293.16
0.45;-3.7206e-07;2.9022e-06;7.6516e-07;-1.9223e-06;2.0837e-06;1.7167e-06;293.15;293.16;293.16;293.16;293.15;293.16;293.15;293.15;293.16
0.5;-4.1244e-07;3.2167e-06;8.4803e-07;-2.1313e-06;2.3095e-06;1.9027e-06;293.15;293.16;293.16;293.16;293.15;293.16;293.15;293.15;293.16
0.55;-4.5274e-07;3.5306e-06;9.3076e-07;-2.3399e-06;2.5349e-06;2.0884e-06;293.15;293.16;293.16;293.16;293.15;293.16;293.15;293.15;293.16
0.6;-4.9316e-07;3.8454e-06;1.0137e-06;-2.5491e-06;2.7609e-06;2.2746e-06;293.15;293.17;293.17;293.17;293.15;293.17;293.15;293.15;293.17
0.65;-5.3322e-07;4.1573e-06;1.0959e-06;-2.7565e-06;2.9848e-06;2.459e-06;293.15;293.17;293.17;293.17;293.15;293.17;293.15;293.15;293.17
0.7;-5.7313e-07;4.4681e-06;1.1778e-06;-2.9633e-06;3.2079e-06;2.6428e-06;293.15;293.17;293.17;293.17;293.15;293.17;293.15;293.15;293.17
0.75;-6.1281e-07;4.7768e-06;1.2591e-06;-3.1688e-06;3.4296e-06;2.8254e-06;293.15;293.17;293.17;293.17;293.15;293.17;293.15;293.15;293.17
0.8;-6.5234e-07;5.0846e-06;1.3402e-06;-3.3736e-06;3.6505e-06;3.0074e-06;293.15;293.17;293.17;293.17;293.15;293.17;293.15;293.15;293.17
0.85;-6.9168e-07;5.3907e-06;1.4209e-06;-3.5775e-06;3.8702e-06;3.1885e-06;293.15;293.17;293.17;293.17;293.15;293.17;293.15;293.15;293.17
0.9;-7.3086e-07;5.6955e-06;1.5012e-06;-3.7806e-06;4.0891e-06;3.3687e-06;293.15;293.17;293.17;293.17;293.15;293.17;293.15;293.15;293.17
0.95;-7.6984e-07;5.9987e-06;1.581e-06;-3.9827e-06;4.3067e-06;3.548e-06;293.15;293.17;293.17;293.17;293.15;293.17;293.15;293.15;293.17
1.0;-8.0863e-07;6.3005e-06;1.6605e-06;-4.1838e-06;4.5234e-06;3.7265e-06;293.15;293.18;293.18;293.18;293.15;293.18;293.15;293.15;293.18
1.05;-8.4724e-07;6.6007e-06;1.7396e-06;-4.384e-06;4.7389e-06;3.904e-06;293.15;293.18;293.18;293.18;293.15;293.18;293.15;293.15;293.18
1.1;-8.8565e-07;6.8994e-06;1.8183e-06;-4.5833e-06;4.9533e-06;4.0807e-06;293.15;293.18;293.18;293.18;293.15;293.18;293.15;293.15;293.18
1.15;-9.2387e-07;7.1965e-06;1.8965e-06;-4.7815e-06;5.1666e-06;4.2564e-06;293.15;293.18;293.18;293.18;293.15;293.18;293.15;293.15;293.18
1.2;-9.6172e-07;7.4908e-06;1.974e-06;-4.978e-06;5.3779e-06;4.4304e-06;293.15;293.18;293.18;293.18;293.15;293.18;293.15;293.15;293.18
1.25;-9.9942e-07;7.7838e-06;2.0512e-06;-5.1736e-06;5.5882e-06;4.6037e-06;293.15;293.18;293.18;293.18;293.15;293.18;293.15;293.15;293.18
1.3;-1.0373e-06;8.0782e-06;2.1287e-06;-5.3702e-06;5.7996e-06;4.7778e-06;293.15;293.18;293.18;293.18;293.15;293.18;293.15;293.15;293.18
1.35;-1.0747e-06;8.369e-06;2.2053e-06;-5.5644e-06;6.0083e-06;4.9497e-06;293.15;293.18;293.18;293.18;293.15;293.18;293.15;293.15;293.18
1.4;-1.112e-06;8.6584e-06;2.2815e-06;-5.7578e-06;6.2161e-06;5.1209e-06;293.15;293.19;293.19;293.19;293.15;293.19;293.15;293.15;293.19
1.45;-1.1489e-06;8.9455e-06;2.3571e-06;-5.9497e-06;6.4221e-06;5.2906e-06;293.15;293.19;293.19;293.19;293.15;293.19;293.15;293.15;293.19
1.5;-1.1857e-06;9.2313e-06;2.4324e-06;-6.1408e-06;6.6273e-06;5.4596e-06;293.15;293.19;293.19;293.19;293.15;293.19;293.15;293.15;293.19
1.55;-1.2222e-06;9.5151e-06;2.5071e-06;-6.3306e-06;6.831e-06;5.6275e-06;293.15;293.19;293.19;293.19;293.15;293.19;293.15;293.15;293.19
1.6;-1.2586e-06;9.7974e-06;2.5814e-06;-6.5195e-06;7.0337e-06;5.7944e-06;293.15;293.19;293.19;293.19;293.15;293.19;293.15;293.15;293.19
1.65;-1.2947e-06;1.0078e-05;2.6553e-06;-6.7071e-06;7.235e-06;5.9602e-06;293.15;293.19;293.19;293.19;293.15;293.19;293.15;293.15;293.19
1.7;-1.3304e-06;1.0355e-05;2.7283e-06;-6.8927e-06;7.434e-06;6.1241e-06;293.15;293.19;293.19;293.19;293.15;293.19;293.15;293.15;293.19
1.75;-1.3659e-06;1.0631e-05;2.8009e-06;-7.0774e-06;7.632e-06;6.2872e-06;293.15;293.19;293.19;293.19;293.15;293.19;293.15;293.15;293.19
1.8;-1.4017e-06;1.0908e-05;2.8739e-06;-7.2631e-06;7.8311e-06;6.4513e-06;293.15;293.2;293.2;293.2;293.15;293.2;293.15;293.15;293.2
1.85;-1.4369e-06;1.1182e-05;2.9458e-06;-7.4462e-06;8.0273e-06;6.6129e-06;293.15;293.2;293.2;293.2;293.15;293.2;293.15;293.15;293.2
1.9;-1.4719e-06;1.1453e-05;3.0174e-06;-7.6283e-06;8.2224e-06;6.7736e-06;293.15;293.2;293.2;293.2;293.15;293.2;293.15;293.15;293.2
1.95;-1.5066e-06;1.1723e-05;3.0882e-06;-7.8087e-06;8.4156e-06;6.9327e-06;293.15;293.2;293.2;293.2;293.15;293.2;293.15;293.15;293.2
2.0;-1.5411e-06;1.199e-05;3.1587e-06;-7.9882e-06;8.6078e-06;7.091e-06;293.15;293.2;293.2;293.2;293.15;293.2;293.15;293.15;293.2
2.05;-1.5753e-06;1.2256e-05;3.2286e-06;-8.1662e-06;8.7984e-06;7.248e-06;293.15;293.2;293.2;293.2;293.15;293.2;293.15;293.15;293.2
2.1;-1.6074e-06;1.2505e-05;3.294e-06;-8.3332e-06;8.9769e-06;7.395e-06;293.15;293.2;293.2;293.2;293.15;293.2;293.15;293.15;293.2
2.15;-1.6365e-06;1.273e-05;3.3533e-06;-8.4847e-06;9.1385e-06;7.5281e-06;293.15;293.2;293.2;293.2;293.15;293.2;293.15;293.15;293.2
2.2;-1.6634e-06;1.2938e-05;3.4081e-06;-8.6251e-06;9.2881e-06;7.6513e-06;293.15;293.2;293.2;293.2;293.15;293.2;293.15;293.15;293.2
2.25;-1.6884e-06;1.3132e-05;3.459e-06;-8.7558e-06;9.4272e-06;7.7659e-06;293.15;293.2;293.2;293.2;293.15;293.2;293.15;293.15;293.2
2.3;-1.712e-06;1.3314e-05;3.5068e-06;-8.8787e-06;9.5577e-06;7.8734e-06;293.15;293.21;293.21;293.21;293.15;293.21;293.15;293.15;293.21
2.35;-1.7339e-06;1.3483e-05;3.5515e-06;-8.9935e-06;9.6795e-06;7.9737e-06;293.15;293.21;293.21;293.21;293.15;293.21;293.15;293.15;293.21
2.4;-1.7545e-06;1.3643e-05;3.5933e-06;-9.1012e-06;9.7936e-06;8.0677e-06;293.15;293.21;293.21;293.21;293.15;293.21;293.15;293.15;293.21
2.45;-1.7738e-06;1.3791e-05;3.6324e-06;-9.2023e-06;9.9005e-06;8.1557e-06;293.15;293.21;293.21;293.21;293.15;293.21;293.15;293.15;293.21
2.5;-1.792e-06;1.3932e-05;3.6692e-06;-9.2975e-06;1.0001e-05;8.2385e-06;293.15;293.21;293.21;293.21;293.15;293.21;293.15;293.15;293.21
2.55;-1.8092e-06;1.4064e-05;3.704e-06;-9.3875e-06;1.0096e-05;8.3166e-06;293.15;293.21;293.21;293.21;293.15;293.21;293.15;293.15;293.21
2.6;-1.8255e-06;1.4189e-05;3.7369e-06;-9.473e-06;1.0186e-05;8.3907e-06;293.15;293.21;293.21;293.21;293.15;293.21;293.15;293.15;293.21
2.65;-1.841e-06;1.4309e-05;3.7683e-06;-9.5546e-06;1.0272e-05;8.4613e-06;293.15;293.21;293.21;293.21;293.15;293.21;293.15;293.15;293.21
2.7;-1.8559e-06;1.4423e-05;3.7984e-06;-9.633e-06;1.0354e-05;8.5291e-06;293.15;293.21;293.21;293.21;293.15;293.21;293.15;293.15;293.21
2.75;-1.8704e-06;1.4534e-05;3.8275e-06;-9.7088e-06;1.0434e-05;8.5946e-06;293.15;293.21;293.21;293.21;293.15;293.21;293.15;293.15;293.21
2.8;-1.8844e-06;1.4642e-05;3.8559e-06;-9.7828e-06;1.0511e-05;8.6585e-06;293.15;293.21;293.21;293.21;293.15;293.21;293.15;293.15;293.21
2.85;-1.8983e-06;1.4749e-05;3.8838e-06;-9.8556e-06;1.0587e-05;8.7213e-06;293.15;293.21;293.21;293.21;293.15;293.21;293.15;293.15;293.21
2.9;-1.912e-06;1.4854e-05;3.9115e-06;-9.9278e-06;1.0663e-05;8.7836e-06;293.15;293.21;293.21;293.21;293.15;293.21;293.15;293.15;293.21
2.95;-1.9258e-06;1.496e-05;3.9393e-06;-1e-05;1.0739e-05;8.846e-06;293.15;293.21;293.21;293.21;293.15;293.21;293.15;293.15;293.21
3.0;-1.9397e-06;1.5067e-05;3.9674e-06;-1.0073e-05;1.0816e-05;8.9092e-06;293.15;293.21;293.21;293.21;293.15;293.21;293.15;293.15;293.21
3.05;-1.954e-06;1.5176e-05;3.9961e-06;-1.0148e-05;1.0894e-05;8.9738e-06;293.15;293.21;293.21;293.21;293.15;293.21;293.15;293.15;293.21
3.1;-1.9686e-06;1.5289e-05;4.0256e-06;-1.0225e-05;1.0975e-05;9.0402e-06;293.15;293.21;293.21;293.21;293.15;293.21;293.15;293.15;293.21
3.15;-1.9838e-06;1.5406e-05;4.0563e-06;-1.0305e-05;1.1059e-05;9.1092e-06;293.15;293.21;293.21;293.21;293.15;293.21;293.15;293.15;293.21
3.2;-1.9997e-06;1.5528e-05;4.0884e-06;-1.0388e-05;1.1146e-05;9.1813e-06;293.15;293.21;293.21;293.21;293.15;293.21;293.15;293.15;293.21
3.25;-2.0164e-06;1.5656e-05;4.1221e-06;-1.0475e-05;1.1238e-05;9.2571e-06;293.15;293.22;293.22;293.22;293.15;293.22;293.15;293.15;293.22
