Time;Volt_n1_V_out;Volt_p1_V_out;Volt_n2_V_out;Volt_n3_V_out;Volt_p2_V_out;Volt_p3_V_out;PVDF1;PVDF2;PVDF3;PVDF4;PVDF5;PVDF6;PVDF7;PVDF8;PVDF9
0.0;-6.9104e-18;5.6638e-18;2.7476e-18;1.4489e-18;1.2704e-17;5.5582e-18;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.008;-2.4387e-15;4.4624e-15;-2.1397e-15;-5.5711e-16;2.7438e-15;1.9471e-15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.016;-6.4791e-09;-1.1629e-08;-2.2129e-08;-2.805e-08;7.4593e-08;7.6288e-08;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.032;-1.8027e-08;-3.2543e-08;-6.2026e-08;-7.8509e-08;2.0865e-07;2.1353e-07;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.064;-3.5698e-08;-6.4259e-08;-1.2219e-07;-1.5478e-07;4.1121e-07;4.207e-07;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.128;-6.4918e-08;-1.1684e-07;-2.2188e-07;-2.8109e-07;7.4631e-07;7.6352e-07;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.2;-1.0051e-07;-1.8089e-07;-3.4311e-07;-4.3474e-07;1.1537e-06;1.1803e-06;293.16;293.15;293.15;293.16;293.15;293.16;293.15;293.16;293.16
0.25;-1.2573e-07;-2.263e-07;-4.29e-07;-5.4359e-07;1.4421e-06;1.4754e-06;293.16;293.15;293.15;293.16;293.15;293.16;293.15;293.16;293.16
0.3;-1.5103e-07;-2.7187e-07;-5.1511e-07;-6.5271e-07;1.7312e-06;1.7711e-06;293.16;293.15;293.15;293.16;293.15;293.16;293.15;293.16;293.16
0.35;-1.7604e-07;-3.1692e-07;-6.0016e-07;-7.6051e-07;2.0166e-06;2.0632e-06;293.16;293.15;293.15;293.16;293.15;293.16;293.15;293.16;293.16
0.4;-2.0086e-07;-3.6162e-07;-6.8449e-07;-8.6739e-07;2.2994e-06;2.3526e-06;293.16;293.15;293.15;293.16;293.15;293.16;293.15;293.16;293.16
0.45;-2.2561e-07;-4.062e-07;-7.6854e-07;-9.7393e-07;2.5813e-06;2.641e-06;293.16;293.15;293.15;293.16;293.15;293.16;293.15;293.16;293.16
