Time;Volt_n1_V_out;Volt_p1_V_out;Volt_n2_V_out;Volt_n3_V_out;Volt_p2_V_out;Volt_p3_V_out;PVDF1;PVDF2;PVDF3;PVDF4;PVDF5;PVDF6;PVDF7;PVDF8;PVDF9
0.0;-5.7898e-18;-5.2667e-18;-9.6113e-18;-2.6387e-18;-5.1008e-18;-5.1963e-18;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.008;8.277e-16;5.2035e-16;-1.1554e-15;3.4596e-15;2.2282e-15;3.7209e-15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.016;1.836e-09;8.7606e-08;-4.5216e-08;-1.4042e-08;-3.5757e-09;9.1079e-08;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.032;5.1967e-09;2.4494e-07;-1.2658e-07;-3.9354e-08;-1.0229e-08;2.5479e-07;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.064;1.0191e-08;4.8273e-07;-2.4948e-07;-7.7623e-08;-2.0083e-08;5.021e-07;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.128;1.8521e-08;8.759e-07;-4.5295e-07;-1.4112e-07;-3.6702e-08;9.112e-07;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.2;2.8653e-08;1.3538e-06;-7.0041e-07;-2.1842e-07;-5.6999e-08;1.4086e-06;293.15;293.15;293.16;293.16;293.16;293.15;293.15;293.16;293.16
0.25;3.5845e-08;1.6921e-06;-8.7568e-07;-2.7326e-07;-7.1522e-08;1.7606e-06;293.15;293.15;293.16;293.16;293.16;293.15;293.15;293.16;293.16
0.3;4.3083e-08;2.031e-06;-1.0514e-06;-3.2825e-07;-8.6113e-08;2.1135e-06;293.15;293.15;293.16;293.16;293.16;293.15;293.15;293.16;293.16
0.35;5.0218e-08;2.3657e-06;-1.2249e-06;-3.8262e-07;-1.0059e-07;2.4619e-06;293.15;293.15;293.16;293.16;293.16;293.15;293.15;293.16;293.16
0.4;5.7291e-08;2.6973e-06;-1.3969e-06;-4.3655e-07;-1.1499e-07;2.8072e-06;293.15;293.15;293.16;293.16;293.16;293.15;293.15;293.16;293.16
0.45;6.4348e-08;3.0278e-06;-1.5684e-06;-4.9034e-07;-1.2938e-07;3.1513e-06;293.15;293.15;293.16;293.16;293.16;293.15;293.15;293.16;293.16
0.5;7.1368e-08;3.3559e-06;-1.7388e-06;-5.4385e-07;-1.4377e-07;3.4931e-06;293.15;293.15;293.16;293.16;293.16;293.15;293.15;293.16;293.16
0.55;7.8366e-08;3.6835e-06;-1.9088e-06;-5.9723e-07;-1.581e-07;3.8342e-06;293.15;293.15;293.16;293.16;293.16;293.15;293.15;293.16;293.16
0.6;8.5399e-08;4.0121e-06;-2.0794e-06;-6.5077e-07;-1.7248e-07;4.1764e-06;293.15;293.15;293.17;293.17;293.17;293.15;293.15;293.17;293.17
0.65;9.2378e-08;4.3376e-06;-2.2484e-06;-7.0393e-07;-1.8684e-07;4.5155e-06;293.15;293.15;293.17;293.17;293.17;293.15;293.15;293.17;293.17
0.7;9.9322e-08;4.6619e-06;-2.4169e-06;-7.569e-07;-2.0115e-07;4.8533e-06;293.15;293.15;293.17;293.17;293.17;293.15;293.15;293.17;293.17
0.75;1.0625e-07;4.9842e-06;-2.5844e-06;-8.096e-07;-2.1543e-07;5.189e-06;293.15;293.15;293.17;293.17;293.17;293.15;293.15;293.17;293.17
0.8;1.1313e-07;5.3054e-06;-2.7513e-06;-8.6213e-07;-2.2969e-07;5.5236e-06;293.15;293.15;293.17;293.17;293.17;293.15;293.15;293.17;293.17
0.85;1.2e-07;5.6249e-06;-2.9174e-06;-9.1444e-07;-2.4391e-07;5.8565e-06;293.15;293.15;293.17;293.17;293.17;293.15;293.15;293.17;293.17
0.9;1.2683e-07;5.943e-06;-3.0828e-06;-9.6654e-07;-2.581e-07;6.188e-06;293.15;293.15;293.17;293.17;293.17;293.15;293.15;293.17;293.17
0.95;1.3365e-07;6.2595e-06;-3.2474e-06;-1.0184e-06;-2.7225e-07;6.5178e-06;293.15;293.15;293.17;293.17;293.17;293.15;293.15;293.17;293.17
1.0;1.4042e-07;6.5745e-06;-3.4113e-06;-1.0701e-06;-2.8637e-07;6.846e-06;293.15;293.15;293.18;293.18;293.18;293.15;293.15;293.18;293.18
1.05;1.4717e-07;6.8879e-06;-3.5744e-06;-1.1215e-06;-3.0044e-07;7.1726e-06;293.15;293.15;293.18;293.18;293.18;293.15;293.15;293.18;293.18
1.1;1.5389e-07;7.1997e-06;-3.7366e-06;-1.1727e-06;-3.1448e-07;7.4976e-06;293.15;293.15;293.18;293.18;293.18;293.15;293.15;293.18;293.18
1.15;1.6058e-07;7.5099e-06;-3.8981e-06;-1.2237e-06;-3.2847e-07;7.8209e-06;293.15;293.15;293.18;293.18;293.18;293.15;293.15;293.18;293.18
1.2;1.6721e-07;7.8171e-06;-4.058e-06;-1.2742e-06;-3.4238e-07;8.1411e-06;293.15;293.15;293.18;293.18;293.18;293.15;293.15;293.18;293.18
1.25;1.7381e-07;8.1231e-06;-4.2173e-06;-1.3245e-06;-3.5623e-07;8.46e-06;293.15;293.15;293.18;293.18;293.18;293.15;293.15;293.18;293.18
1.3;1.8045e-07;8.4304e-06;-4.3774e-06;-1.3751e-06;-3.7015e-07;8.7804e-06;293.15;293.15;293.18;293.18;293.18;293.15;293.15;293.18;293.18
1.35;1.8701e-07;8.734e-06;-4.5355e-06;-1.4251e-06;-3.8397e-07;9.0968e-06;293.15;293.15;293.18;293.18;293.18;293.15;293.15;293.18;293.18
1.4;1.9354e-07;9.0362e-06;-4.6929e-06;-1.4748e-06;-3.9773e-07;9.4119e-06;293.15;293.15;293.19;293.19;293.19;293.15;293.15;293.19;293.19
1.45;2.0003e-07;9.3359e-06;-4.8491e-06;-1.5242e-06;-4.1142e-07;9.7243e-06;293.15;293.15;293.19;293.19;293.19;293.15;293.15;293.19;293.19
1.5;2.0649e-07;9.6343e-06;-5.0046e-06;-1.5734e-06;-4.2507e-07;1.0035e-05;293.15;293.15;293.19;293.19;293.19;293.15;293.15;293.19;293.19
1.55;2.1291e-07;9.9307e-06;-5.1591e-06;-1.6224e-06;-4.3866e-07;1.0344e-05;293.15;293.15;293.19;293.19;293.19;293.15;293.15;293.19;293.19
1.6;2.1929e-07;1.0225e-05;-5.3128e-06;-1.671e-06;-4.522e-07;1.0652e-05;293.15;293.15;293.19;293.19;293.19;293.15;293.15;293.19;293.19
1.65;2.2564e-07;1.0518e-05;-5.4655e-06;-1.7194e-06;-4.6567e-07;1.0957e-05;293.15;293.15;293.19;293.19;293.19;293.15;293.15;293.19;293.19
1.7;2.3193e-07;1.0808e-05;-5.6165e-06;-1.7673e-06;-4.7904e-07;1.1259e-05;293.15;293.15;293.19;293.19;293.19;293.15;293.15;293.19;293.19
1.75;2.3818e-07;1.1096e-05;-5.7667e-06;-1.8149e-06;-4.9234e-07;1.156e-05;293.15;293.15;293.19;293.19;293.19;293.15;293.15;293.19;293.19
1.8;2.4446e-07;1.1386e-05;-5.9178e-06;-1.8628e-06;-5.0571e-07;1.1862e-05;293.15;293.15;293.2;293.2;293.2;293.15;293.15;293.2;293.2
1.85;2.5067e-07;1.1671e-05;-6.0668e-06;-1.91e-06;-5.1896e-07;1.2159e-05;293.15;293.15;293.2;293.2;293.2;293.15;293.15;293.2;293.2
1.9;2.5683e-07;1.1955e-05;-6.2149e-06;-1.957e-06;-5.3214e-07;1.2455e-05;293.15;293.15;293.2;293.2;293.2;293.15;293.15;293.2;293.2
1.95;2.6295e-07;1.2236e-05;-6.3616e-06;-2.0036e-06;-5.4523e-07;1.2749e-05;293.15;293.15;293.2;293.2;293.2;293.15;293.15;293.2;293.2
