Time;Volt_n1_V_out;Volt_p1_V_out;Volt_n2_V_out;Volt_n3_V_out;Volt_p2_V_out;Volt_p3_V_out;PVDF1;PVDF2;PVDF3;PVDF4;PVDF5;PVDF6;PVDF7;PVDF8;PVDF9
0.0;-8.097e-18;4.3806e-18;2.6372e-19;2.8027e-18;8.7991e-18;9.4234e-18;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.008;-2.2264e-15;3.948e-15;-2.1924e-15;-5.9154e-17;2.1996e-15;3.2598e-15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.016;-1.319e-08;8.8194e-09;-4.866e-08;9.4009e-09;9.6957e-08;8.4197e-09;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.032;-3.695e-08;2.4692e-08;-1.3622e-07;2.6273e-08;2.713e-07;2.3574e-08;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.064;-7.2867e-08;4.8692e-08;-2.6851e-07;5.1771e-08;5.3468e-07;4.6404e-08;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.128;-1.324e-07;8.8453e-08;-4.8755e-07;9.3913e-08;9.7053e-07;8.4169e-08;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.2;-2.0486e-07;1.3684e-07;-7.5396e-07;1.4512e-07;1.5005e-06;1.3004e-07;293.16;293.16;293.15;293.16;293.15;293.16;293.15;293.16;293.15
0.25;-2.5623e-07;1.7114e-07;-9.4266e-07;1.8135e-07;1.8757e-06;1.6251e-07;293.16;293.16;293.15;293.16;293.15;293.16;293.15;293.16;293.15
0.3;-3.0773e-07;2.0551e-07;-1.1318e-06;2.1766e-07;2.2519e-06;1.9504e-07;293.16;293.16;293.15;293.16;293.15;293.16;293.15;293.16;293.15
0.35;-3.5863e-07;2.3947e-07;-1.3187e-06;2.5348e-07;2.6233e-06;2.2713e-07;293.16;293.16;293.15;293.16;293.15;293.16;293.15;293.16;293.15
0.4;-4.0911e-07;2.7315e-07;-1.5039e-06;2.8899e-07;2.9914e-06;2.5894e-07;293.16;293.16;293.15;293.16;293.15;293.16;293.15;293.16;293.15
0.45;-4.5945e-07;3.0674e-07;-1.6886e-06;3.2437e-07;3.3583e-06;2.9064e-07;293.16;293.16;293.15;293.16;293.15;293.16;293.15;293.16;293.15
0.5;-5.095e-07;3.4013e-07;-1.8721e-06;3.5949e-07;3.7228e-06;3.221e-07;293.16;293.16;293.15;293.16;293.15;293.16;293.15;293.16;293.15
0.55;-5.5944e-07;3.7345e-07;-2.0552e-06;3.9455e-07;4.0866e-06;3.535e-07;293.16;293.16;293.15;293.16;293.15;293.16;293.15;293.16;293.15
0.6;-6.0953e-07;4.0686e-07;-2.2389e-06;4.2971e-07;4.4515e-06;3.85e-07;293.17;293.17;293.15;293.17;293.15;293.17;293.15;293.17;293.15
0.65;-6.5923e-07;4.4e-07;-2.421e-06;4.6454e-07;4.8132e-06;4.162e-07;293.17;293.17;293.15;293.17;293.15;293.17;293.15;293.17;293.15
0.7;-7.0877e-07;4.7303e-07;-2.6025e-06;4.9923e-07;5.1735e-06;4.4728e-07;293.17;293.17;293.15;293.17;293.15;293.17;293.15;293.17;293.15
0.75;-7.5802e-07;5.0587e-07;-2.7829e-06;5.3371e-07;5.5317e-06;4.7816e-07;293.17;293.17;293.15;293.17;293.15;293.17;293.15;293.17;293.15
0.8;-8.0713e-07;5.3861e-07;-2.9627e-06;5.6806e-07;5.8887e-06;5.0893e-07;293.17;293.17;293.15;293.17;293.15;293.17;293.15;293.17;293.15
0.85;-8.56e-07;5.7119e-07;-3.1416e-06;6.0223e-07;6.2438e-06;5.3953e-07;293.17;293.17;293.15;293.17;293.15;293.17;293.15;293.17;293.15
0.9;-9.0469e-07;6.0365e-07;-3.3198e-06;6.3625e-07;6.5975e-06;5.7e-07;293.17;293.17;293.15;293.17;293.15;293.17;293.15;293.17;293.15
0.95;-9.5315e-07;6.3595e-07;-3.4971e-06;6.7009e-07;6.9494e-06;6.0031e-07;293.17;293.17;293.15;293.17;293.15;293.17;293.15;293.17;293.15
1.0;-1.0014e-06;6.6811e-07;-3.6736e-06;7.0377e-07;7.2997e-06;6.3048e-07;293.18;293.18;293.15;293.18;293.15;293.18;293.15;293.18;293.15
1.05;-1.0494e-06;7.0011e-07;-3.8493e-06;7.3727e-07;7.6482e-06;6.6048e-07;293.18;293.18;293.15;293.18;293.15;293.18;293.15;293.18;293.15
