Time;Volt_n1_V_out;Volt_p1_V_out;Volt_n2_V_out;Volt_n3_V_out;Volt_p2_V_out;Volt_p3_V_out;PVDF1;PVDF2;PVDF3;PVDF4;PVDF5;PVDF6;PVDF7;PVDF8;PVDF9
0.0;-8.3273e-18;1.1245e-18;-3.7049000000000004e-19;1.8279e-18;1.1338e-17;1.1373e-17;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.008;-2.6281e-15;2.2186e-15;-2.719e-15;-4.3123e-16;2.022e-15;2.7585e-15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.016;-4.2243e-08;1.7485e-09;1.3878e-08;-4.0002e-08;8.5056e-08;6.5571e-08;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.032;-1.1816e-07;4.676e-09;3.88e-08;-1.1196e-07;2.3799e-07;1.8335e-07;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.064;-2.3286e-07;9.3786e-09;7.6405e-08;-2.2073e-07;4.6897e-07;3.614e-07;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.128;-4.2258e-07;1.6933e-08;1.3855e-07;-4.0082e-07;8.5113e-07;6.5588e-07;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.2;-6.5322e-07;2.6111e-08;2.1403e-07;-6.199e-07;1.3157e-06;1.0139e-06;293.15;293.16;293.15;293.15;293.16;293.16;293.16;293.15;293.16
0.25;-8.1648e-07;3.253e-08;2.6741e-07;-7.7508e-07;1.6447e-06;1.2673e-06;293.15;293.16;293.15;293.15;293.16;293.16;293.16;293.15;293.16
0.3;-9.8007e-07;3.8932e-08;3.209e-07;-9.3066e-07;1.9743e-06;1.5213e-06;293.15;293.16;293.15;293.15;293.16;293.16;293.16;293.15;293.16
0.35;-1.1416e-06;4.523e-08;3.7368e-07;-1.0843e-06;2.2998e-06;1.7721e-06;293.15;293.16;293.15;293.15;293.16;293.16;293.16;293.15;293.16
0.4;-1.3017e-06;5.146e-08;4.2596e-07;-1.2367e-06;2.6224e-06;2.0206e-06;293.15;293.16;293.15;293.15;293.16;293.16;293.16;293.15;293.16
0.45;-1.4613e-06;5.7656e-08;4.7804e-07;-1.3886e-06;2.9439e-06;2.2683e-06;293.15;293.16;293.15;293.15;293.16;293.16;293.16;293.15;293.16
0.5;-1.6197e-06;6.3772e-08;5.2973e-07;-1.5395e-06;3.2633e-06;2.5143e-06;293.15;293.16;293.15;293.15;293.16;293.16;293.16;293.15;293.16
0.55;-1.7779e-06;6.989e-08;5.8134e-07;-1.6902e-06;3.5821e-06;2.7599e-06;293.15;293.16;293.15;293.15;293.16;293.16;293.16;293.15;293.16
0.6;-1.9366e-06;7.6018e-08;6.331e-07;-1.8412e-06;3.9018e-06;3.0061e-06;293.15;293.17;293.15;293.15;293.17;293.17;293.17;293.15;293.17
0.65;-2.0937e-06;8.2041e-08;6.8434e-07;-1.9911e-06;4.2186e-06;3.2502e-06;293.15;293.17;293.15;293.15;293.17;293.17;293.17;293.15;293.17
0.7;-2.2504e-06;8.8058e-08;7.3539e-07;-2.1403e-06;4.5343e-06;3.4933e-06;293.15;293.17;293.15;293.15;293.17;293.17;293.17;293.15;293.17
0.75;-2.406e-06;9.3995e-08;7.861e-07;-2.2887e-06;4.848e-06;3.735e-06;293.15;293.17;293.15;293.15;293.17;293.17;293.17;293.15;293.17
0.8;-2.5611e-06;9.9923e-08;8.3663e-07;-2.4367e-06;5.1607e-06;3.9758e-06;293.15;293.17;293.15;293.15;293.17;293.17;293.17;293.15;293.17
0.85;-2.7155e-06;1.0579e-07;8.8689e-07;-2.5839e-06;5.4717e-06;4.2154e-06;293.15;293.17;293.15;293.15;293.17;293.17;293.17;293.15;293.17
0.9;-2.8691e-06;1.1163e-07;9.3691e-07;-2.7305e-06;5.7815e-06;4.454e-06;293.15;293.17;293.15;293.15;293.17;293.17;293.17;293.15;293.17
0.95;-3.022e-06;1.1742e-07;9.8667e-07;-2.8764e-06;6.0897e-06;4.6914e-06;293.15;293.17;293.15;293.15;293.17;293.17;293.17;293.15;293.17
1.0;-3.1742e-06;1.2317e-07;1.0362e-06;-3.0216e-06;6.3965e-06;4.9277e-06;293.15;293.18;293.15;293.15;293.18;293.18;293.18;293.15;293.18
1.05;-3.3256e-06;1.2888e-07;1.0854e-06;-3.1661e-06;6.7017e-06;5.1627e-06;293.15;293.18;293.15;293.15;293.18;293.18;293.18;293.15;293.18
1.1;-3.4762e-06;1.3455e-07;1.1344e-06;-3.31e-06;7.0054e-06;5.3967e-06;293.15;293.18;293.15;293.15;293.18;293.18;293.18;293.15;293.18
1.15;-3.6261e-06;1.4018e-07;1.1832e-06;-3.4531e-06;7.3075e-06;5.6293e-06;293.15;293.18;293.15;293.15;293.18;293.18;293.18;293.15;293.18
