Time;Volt_n1_V_out;Volt_p1_V_out;Volt_n2_V_out;Volt_n3_V_out;Volt_p2_V_out;Volt_p3_V_out;PVDF1;PVDF2;PVDF3;PVDF4;PVDF5;PVDF6;PVDF7;PVDF8;PVDF9
0.0;-7.6801e-18;1.342e-18;6.6273e-22;2.0373e-18;1.1505e-17;1.1562e-17;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.008;-2.6204e-15;2.3692e-15;-2.6468e-15;-3.1258e-16;2.1561e-15;2.8754e-15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.016;-7.9928e-08;8.2305e-08;2.2802e-08;-1.2235e-08;7.9292e-08;-1.2941e-08;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.032;-2.2362e-07;2.3023e-07;6.3857e-08;-3.4254e-08;2.2174e-07;-3.6279e-08;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.064;-4.4079e-07;4.5363e-07;1.2578e-07;-6.7582e-08;4.3704e-07;-7.1518e-08;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.128;-8.0014e-07;8.231e-07;2.2832e-07;-1.2277e-07;7.9319e-07;-1.2991e-07;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.2;-1.2372e-06;1.2722e-06;3.5292e-07;-1.9006e-07;1.2261e-06;-2.0108e-07;293.16;293.15;293.16;293.16;293.15;293.16;293.16;293.15;293.15
0.25;-1.5466e-06;1.5901e-06;4.4118e-07;-2.3772e-07;1.5325e-06;-2.5152e-07;293.16;293.15;293.16;293.16;293.15;293.16;293.16;293.15;293.15
0.3;-1.8567e-06;1.9086e-06;5.2963e-07;-2.8552e-07;1.8397e-06;-3.021e-07;293.16;293.15;293.16;293.16;293.15;293.16;293.16;293.15;293.15
0.35;-2.163e-06;2.2231e-06;6.1697e-07;-3.3276e-07;2.1429e-06;-3.5208e-07;293.16;293.15;293.16;293.16;293.15;293.16;293.16;293.15;293.15
0.4;-2.4666e-06;2.5347e-06;7.0354e-07;-3.7962e-07;2.4435e-06;-4.0166e-07;293.16;293.15;293.16;293.16;293.15;293.16;293.16;293.15;293.15
0.45;-2.7692e-06;2.8452e-06;7.8982e-07;-4.2635e-07;2.743e-06;-4.5109e-07;293.16;293.15;293.16;293.16;293.15;293.16;293.16;293.15;293.15
0.5;-3.0699e-06;3.1537e-06;8.7552e-07;-4.7282e-07;3.0405e-06;-5.0025e-07;293.16;293.15;293.16;293.16;293.15;293.16;293.16;293.15;293.15
0.55;-3.3699e-06;3.4615e-06;9.6106e-07;-5.1918e-07;3.3374e-06;-5.4929e-07;293.16;293.15;293.16;293.16;293.15;293.16;293.16;293.15;293.15
0.6;-3.6709e-06;3.7703e-06;1.0469e-06;-5.6569e-07;3.6352e-06;-5.9848e-07;293.17;293.15;293.17;293.17;293.15;293.17;293.17;293.15;293.15
