Time;Volt_n1_V_out;Volt_p1_V_out;Volt_n2_V_out;Volt_n3_V_out;Volt_p2_V_out;Volt_p3_V_out;PVDF1;PVDF2;PVDF3;PVDF4;PVDF5;PVDF6;PVDF7;PVDF8;PVDF9
0.0;-5.6788e-18;-9.0497e-18;-9.301e-18;4.872e-19;-4.851e-18;-1.3629e-18;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.008;5.0651e-16;7.7856e-16;-1.3905e-15;3.6401e-15;1.0391e-15;4.4461e-15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.016;2.8216e-08;7.4671e-08;-4.1765e-08;-3.5049e-08;7.182e-08;6.958e-08;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.032;7.8787e-08;2.0858e-07;-1.1711e-07;-9.8019e-08;2.0092e-07;1.9477e-07;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.064;1.555e-07;4.1112e-07;-2.3062e-07;-1.9343e-07;3.9581e-07;3.8359e-07;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.128;2.8237e-07;7.457e-07;-4.1873e-07;-3.5145e-07;7.1807e-07;6.9598e-07;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.2;4.3674e-07;1.1523e-06;-6.4747e-07;-5.4377e-07;1.1097e-06;1.0756e-06;293.15;293.15;293.16;293.15;293.16;293.16;293.15;293.16;293.16
0.25;5.4605e-07;1.4399e-06;-8.0953e-07;-6.8006e-07;1.3869e-06;1.3444e-06;293.15;293.15;293.16;293.15;293.16;293.16;293.15;293.16;293.16
0.3;6.5563e-07;1.7281e-06;-9.7198e-07;-8.1673e-07;1.6646e-06;1.6136e-06;293.15;293.15;293.16;293.15;293.16;293.16;293.15;293.16;293.16
0.35;7.6386e-07;2.0125e-06;-1.1324e-06;-9.5178e-07;1.9388e-06;1.8795e-06;293.15;293.15;293.16;293.15;293.16;293.16;293.15;293.16;293.16
0.4;8.7117e-07;2.2944e-06;-1.2915e-06;-1.0857e-06;2.2105e-06;2.1429e-06;293.15;293.15;293.16;293.15;293.16;293.16;293.15;293.16;293.16
0.45;9.7813e-07;2.5752e-06;-1.4501e-06;-1.2192e-06;2.4812e-06;2.4054e-06;293.15;293.15;293.16;293.15;293.16;293.16;293.15;293.16;293.16
0.5;1.0844e-06;2.854e-06;-1.6076e-06;-1.352e-06;2.75e-06;2.6661e-06;293.15;293.15;293.16;293.15;293.16;293.16;293.15;293.16;293.16
0.55;1.1905e-06;3.1322e-06;-1.7649e-06;-1.4845e-06;3.0183e-06;2.9263e-06;293.15;293.15;293.16;293.15;293.16;293.16;293.15;293.16;293.16
0.6;1.2969e-06;3.4114e-06;-1.9226e-06;-1.6174e-06;3.2874e-06;3.1873e-06;293.15;293.15;293.17;293.15;293.17;293.17;293.15;293.17;293.17
0.65;1.4024e-06;3.6877e-06;-2.079e-06;-1.7492e-06;3.554e-06;3.4459e-06;293.15;293.15;293.17;293.15;293.17;293.17;293.15;293.17;293.17
0.7;1.5075e-06;3.9632e-06;-2.2348e-06;-1.8805e-06;3.8196e-06;3.7035e-06;293.15;293.15;293.17;293.15;293.17;293.17;293.15;293.17;293.17
0.75;1.612e-06;4.2367e-06;-2.3897e-06;-2.0112e-06;4.0835e-06;3.9595e-06;293.15;293.15;293.17;293.15;293.17;293.17;293.15;293.17;293.17
0.8;1.7162e-06;4.5094e-06;-2.5441e-06;-2.1414e-06;4.3466e-06;4.2146e-06;293.15;293.15;293.17;293.15;293.17;293.17;293.15;293.17;293.17
0.85;1.8198e-06;4.7806e-06;-2.6977e-06;-2.271e-06;4.6082e-06;4.4683e-06;293.15;293.15;293.17;293.15;293.17;293.17;293.15;293.17;293.17
0.9;1.923e-06;5.0506e-06;-2.8507e-06;-2.4001e-06;4.8687e-06;4.721e-06;293.15;293.15;293.17;293.15;293.17;293.17;293.15;293.17;293.17
0.95;2.0257e-06;5.3192e-06;-3.0029e-06;-2.5286e-06;5.1278e-06;4.9724e-06;293.15;293.15;293.17;293.15;293.17;293.17;293.15;293.17;293.17
1.0;2.128e-06;5.5864e-06;-3.1545e-06;-2.6566e-06;5.3857e-06;5.2226e-06;293.15;293.15;293.18;293.15;293.18;293.18;293.15;293.18;293.18
1.05;2.2297e-06;5.8523e-06;-3.3053e-06;-2.7839e-06;5.6423e-06;5.4715e-06;293.15;293.15;293.18;293.15;293.18;293.18;293.15;293.18;293.18
1.1;2.331e-06;6.1168e-06;-3.4554e-06;-2.9107e-06;5.8976e-06;5.7192e-06;293.15;293.15;293.18;293.15;293.18;293.18;293.15;293.18;293.18
1.15;2.4318e-06;6.3799e-06;-3.6048e-06;-3.0368e-06;6.1515e-06;5.9655e-06;293.15;293.15;293.18;293.15;293.18;293.18;293.15;293.18;293.18
1.2;2.5316e-06;6.6404e-06;-3.7527e-06;-3.1619e-06;6.403e-06;6.2095e-06;293.15;293.15;293.18;293.15;293.18;293.18;293.15;293.18;293.18
1.25;2.631e-06;6.8999e-06;-3.9001e-06;-3.2864e-06;6.6534e-06;6.4525e-06;293.15;293.15;293.18;293.15;293.18;293.18;293.15;293.18;293.18
1.3;2.7309e-06;7.1605e-06;-4.0481e-06;-3.4114e-06;6.905e-06;6.6966e-06;293.15;293.15;293.18;293.15;293.18;293.18;293.15;293.18;293.18
1.35;2.8296e-06;7.4179e-06;-4.1944e-06;-3.5351e-06;7.1535e-06;6.9377e-06;293.15;293.15;293.18;293.15;293.18;293.18;293.15;293.18;293.18
1.4;2.9279e-06;7.6741e-06;-4.34e-06;-3.6582e-06;7.4008e-06;7.1777e-06;293.15;293.15;293.19;293.15;293.19;293.19;293.15;293.19;293.19
