Time;Volt_n1_V_out;Volt_p1_V_out;Volt_n2_V_out;Volt_n3_V_out;Volt_p2_V_out;Volt_p3_V_out;PVDF1;PVDF2;PVDF3;PVDF4;PVDF5;PVDF6;PVDF7;PVDF8;PVDF9
0.0;-7.8964e-18;-8.3653e-19;-2.8220000000000003e-19;1.612e-18;9.4467e-18;9.7511e-18;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.008;-2.3872e-15;2.0641e-15;-2.5282e-15;-3.5814e-16;1.8077e-15;2.9111e-15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.016;-8.1591e-08;9.7741e-08;-1.6881e-09;1.0506e-08;1.4046e-08;1.0766e-08;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.032;-2.2832e-07;2.7345e-07;-4.7328e-09;2.9367e-08;3.9258e-08;3.0088e-08;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.064;-4.5001e-07;5.389e-07;-9.3508e-09;5.786e-08;7.736e-08;5.9286e-08;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.128;-8.1689e-07;9.781e-07;-1.6994e-08;1.0497e-07;1.4034e-07;1.0755e-07;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.2;-1.2631e-06;1.5121e-06;-2.6369e-08;1.6218e-07;2.1688e-07;1.6618e-07;293.16;293.15;293.16;293.16;293.16;293.15;293.16;293.15;293.15
0.25;-1.579e-06;1.8901e-06;-3.3003e-08;2.0267e-07;2.7103e-07;2.0767e-07;293.16;293.15;293.16;293.16;293.16;293.15;293.16;293.15;293.15
0.3;-1.8956e-06;2.269e-06;-3.9654e-08;2.4324e-07;3.2528e-07;2.4924e-07;293.16;293.15;293.16;293.16;293.16;293.15;293.16;293.15;293.15
0.35;-2.2084e-06;2.6431e-06;-4.6243e-08;2.8327e-07;3.7883e-07;2.9026e-07;293.16;293.15;293.16;293.16;293.16;293.15;293.16;293.15;293.15
0.4;-2.5184e-06;3.0139e-06;-5.2779e-08;3.2294e-07;4.319e-07;3.3091e-07;293.16;293.15;293.16;293.16;293.16;293.15;293.16;293.15;293.15
0.45;-2.8274e-06;3.3835e-06;-5.9304e-08;3.6247e-07;4.8478e-07;3.7142e-07;293.16;293.15;293.16;293.16;293.16;293.15;293.16;293.15;293.15
0.5;-3.1343e-06;3.7506e-06;-6.5803e-08;4.0171e-07;5.3728e-07;4.1163e-07;293.16;293.15;293.16;293.16;293.16;293.15;293.16;293.15;293.15
0.55;-3.4407e-06;4.117e-06;-7.2283e-08;4.4089e-07;5.8969e-07;4.5178e-07;293.16;293.15;293.16;293.16;293.16;293.15;293.16;293.15;293.15
0.6;-3.748e-06;4.4845e-06;-7.8783e-08;4.8018e-07;6.4225e-07;4.9204e-07;293.17;293.15;293.17;293.17;293.17;293.15;293.17;293.15;293.15
0.65;-4.0526e-06;4.8487e-06;-8.5242e-08;5.1909e-07;6.943e-07;5.3191e-07;293.17;293.15;293.17;293.17;293.17;293.15;293.17;293.15;293.15
0.7;-4.3561e-06;5.2116e-06;-9.1684e-08;5.5786e-07;7.4618e-07;5.7164e-07;293.17;293.15;293.17;293.17;293.17;293.15;293.17;293.15;293.15
0.75;-4.6577e-06;5.5722e-06;-9.8091e-08;5.9637e-07;7.977e-07;6.1111e-07;293.17;293.15;293.17;293.17;293.17;293.15;293.17;293.15;293.15
0.8;-4.9584e-06;5.9317e-06;-1.0449e-07;6.3476e-07;8.4908e-07;6.5044e-07;293.17;293.15;293.17;293.17;293.17;293.15;293.17;293.15;293.15
0.85;-5.2575e-06;6.2893e-06;-1.1085e-07;6.7293e-07;9.0014e-07;6.8956e-07;293.17;293.15;293.17;293.17;293.17;293.15;293.17;293.15;293.15
0.9;-5.5555e-06;6.6454e-06;-1.172e-07;7.1094e-07;9.5102e-07;7.2852e-07;293.17;293.15;293.17;293.17;293.17;293.15;293.17;293.15;293.15
0.95;-5.8519e-06;6.9997e-06;-1.2351e-07;7.4875e-07;1.0016e-06;7.6726e-07;293.17;293.15;293.17;293.17;293.17;293.15;293.17;293.15;293.15
1.0;-6.147e-06;7.3524e-06;-1.2981e-07;7.8638e-07;1.052e-06;8.0582e-07;293.18;293.15;293.18;293.18;293.18;293.15;293.18;293.15;293.15
1.05;-6.4406e-06;7.7033e-06;-1.3608e-07;8.2381e-07;1.1021e-06;8.4418e-07;293.18;293.15;293.18;293.18;293.18;293.15;293.18;293.15;293.15
1.1;-6.7327e-06;8.0524e-06;-1.4232e-07;8.6105e-07;1.1519e-06;8.8234e-07;293.18;293.15;293.18;293.18;293.18;293.15;293.18;293.15;293.15
1.15;-7.0234e-06;8.3998e-06;-1.4854e-07;8.9809e-07;1.2015e-06;9.203e-07;293.18;293.15;293.18;293.18;293.18;293.15;293.18;293.15;293.15
1.2;-7.3114e-06;8.7439e-06;-1.547e-07;9.3477e-07;1.2505e-06;9.5788e-07;293.18;293.15;293.18;293.18;293.18;293.15;293.18;293.15;293.15
1.25;-7.5982e-06;9.0866e-06;-1.6084e-07;9.7129e-07;1.2994e-06;9.9532e-07;293.18;293.15;293.18;293.18;293.18;293.15;293.18;293.15;293.15
1.3;-7.8863e-06;9.4308e-06;-1.6701e-07;1.008e-06;1.3485e-06;1.0329e-06;293.18;293.15;293.18;293.18;293.18;293.15;293.18;293.15;293.15
1.35;-8.1709e-06;9.7709e-06;-1.7312e-07;1.0442e-06;1.397e-06;1.0701e-06;293.18;293.15;293.18;293.18;293.18;293.15;293.18;293.15;293.15
1.4;-8.4543e-06;1.0109e-05;-1.792e-07;1.0803e-06;1.4453e-06;1.107e-06;293.19;293.15;293.19;293.19;293.19;293.15;293.19;293.15;293.15
1.45;-8.7354e-06;1.0445e-05;-1.8524e-07;1.1161e-06;1.4932e-06;1.1437e-06;293.19;293.15;293.19;293.19;293.19;293.15;293.19;293.15;293.15
1.5;-9.0153e-06;1.078e-05;-1.9125e-07;1.1517e-06;1.5409e-06;1.1802e-06;293.19;293.15;293.19;293.19;293.19;293.15;293.19;293.15;293.15
1.55;-9.2934e-06;1.1112e-05;-1.9723e-07;1.187e-06;1.5882e-06;1.2164e-06;293.19;293.15;293.19;293.19;293.19;293.15;293.19;293.15;293.15
1.6;-9.57e-06;1.1442e-05;-2.0319e-07;1.2222e-06;1.6353e-06;1.2524e-06;293.19;293.15;293.19;293.19;293.19;293.15;293.19;293.15;293.15
1.65;-9.8447e-06;1.177e-05;-2.0911e-07;1.2571e-06;1.682e-06;1.2882e-06;293.19;293.15;293.19;293.19;293.19;293.15;293.19;293.15;293.15
1.7;-1.0116e-05;1.2095e-05;-2.1497e-07;1.2917e-06;1.7283e-06;1.3236e-06;293.19;293.15;293.19;293.19;293.19;293.15;293.19;293.15;293.15
1.75;-1.0387e-05;1.2418e-05;-2.208e-07;1.326e-06;1.7742e-06;1.3588e-06;293.19;293.15;293.19;293.19;293.19;293.15;293.19;293.15;293.15
1.8;-1.0659e-05;1.2742e-05;-2.2666e-07;1.3606e-06;1.8205e-06;1.3942e-06;293.2;293.15;293.2;293.2;293.2;293.15;293.2;293.15;293.15
1.85;-1.0927e-05;1.3062e-05;-2.3245e-07;1.3946e-06;1.8661e-06;1.4291e-06;293.2;293.15;293.2;293.2;293.2;293.15;293.2;293.15;293.15
1.9;-1.1193e-05;1.3381e-05;-2.3821e-07;1.4285e-06;1.9114e-06;1.4638e-06;293.2;293.15;293.2;293.2;293.2;293.15;293.2;293.15;293.15
1.95;-1.1457e-05;1.3696e-05;-2.4392e-07;1.462e-06;1.9562e-06;1.4982e-06;293.2;293.15;293.2;293.2;293.2;293.15;293.2;293.15;293.15
2.0;-1.172e-05;1.4009e-05;-2.496e-07;1.4953e-06;2.0009e-06;1.5323e-06;293.2;293.15;293.2;293.2;293.2;293.15;293.2;293.15;293.15
2.05;-1.198e-05;1.432e-05;-2.5525e-07;1.5284e-06;2.0451e-06;1.5662e-06;293.2;293.15;293.2;293.2;293.2;293.15;293.2;293.15;293.15
2.1;-1.2225e-05;1.4612e-05;-2.6055e-07;1.5593e-06;2.0866e-06;1.5979e-06;293.2;293.15;293.2;293.2;293.2;293.15;293.2;293.15;293.15
2.15;-1.2446e-05;1.4876e-05;-2.6539e-07;1.5873e-06;2.1241e-06;1.6266e-06;293.2;293.15;293.2;293.2;293.2;293.15;293.2;293.15;293.15
2.2;-1.2651e-05;1.512e-05;-2.6988e-07;1.6132e-06;2.1588e-06;1.6532e-06;293.2;293.15;293.2;293.2;293.2;293.15;293.2;293.15;293.15
