time;N1;P1;P2;N3;P3;N1_prev1;P1_prev1;P2_prev1;N3_prev1;P3_prev1;N1_prev2;P1_prev2;P2_prev2;N3_prev2;P3_prev2;N1_prev3;P1_prev3;P2_prev3;N3_prev3;P3_prev3;AP;Predicted AP
1163.943835735321;-7.0332e-05;0.0001007189;-8.41289366e-05;-0.0004235135;-0.00042473;-6.39658e-05;5.73855e-05;-0.000129866487;-0.0005829075;-0.000561221;-4.62926e-05;4.87881e-05;-0.00019552953;-0.0009517709;-0.00097618;-6.2408e-05;2.52983e-05;-0.000265238719;-0.001181288;-0.002726597;0;0
1167.142310142517;-7.3801e-05;0.0001146242;-5.18129455e-05;-0.0003264899;-0.000362308;-7.0332e-05;0.0001007189;-8.41289366e-05;-0.0004235135;-0.00042473;-6.39658e-05;5.73855e-05;-0.000129866487;-0.0005829075;-0.000561221;-4.62926e-05;4.87881e-05;-0.00019552953;-0.0009517709;-0.00097618;0;0
1170.3370881080627;-7.52423e-05;0.0001126836;-1.12810822e-05;-0.000267023;-0.000307626;-7.3801e-05;0.0001146242;-5.18129455e-05;-0.0003264899;-0.000362308;-7.0332e-05;0.0001007189;-8.41289366e-05;-0.0004235135;-0.00042473;-6.39658e-05;5.73855e-05;-0.000129866487;-0.0005829075;-0.000561221;0;0
1173.6033334732056;-7.60207e-05;0.0001190394;2.08980055e-06;-0.0002236753;-0.000277906;-7.52423e-05;0.0001126836;-1.12810822e-05;-0.000267023;-0.000307626;-7.3801e-05;0.0001146242;-5.18129455e-05;-0.0003264899;-0.000362308;-7.0332e-05;0.0001007189;-8.41289366e-05;-0.0004235135;-0.00042473;0;0
1285.8390481472015;1.8315e-06;3.68884e-05;-3.98228258e-06;3.51435e-05;-2.027e-05;9.808e-06;4.34404e-05;-4.35401762e-06;3.22997e-05;-2.1142e-05;1.06608e-05;4.45481e-05;-9.04602348e-06;3.21917e-05;-2.324e-05;9.701e-06;5.31235e-05;1.28418351e-05;3.08609e-05;-1.9089e-05;0;0
1290.2627444267273;7.1813e-06;5.12909e-05;3.62268042e-06;3.0526e-05;-2.0281e-05;1.8315e-06;3.68884e-05;-3.98228258e-06;3.51435e-05;-2.027e-05;9.808e-06;4.34404e-05;-4.35401762e-06;3.22997e-05;-2.1142e-05;1.06608e-05;4.45481e-05;-9.04602348e-06;3.21917e-05;-2.324e-05;0;0
1293.4770090579989;8.5356e-06;4.85804e-05;8.38535001e-08;3.36818e-05;-1.1482e-05;7.1813e-06;5.12909e-05;3.62268042e-06;3.0526e-05;-2.0281e-05;1.8315e-06;3.68884e-05;-3.98228258e-06;3.51435e-05;-2.027e-05;9.808e-06;4.34404e-05;-4.35401762e-06;3.22997e-05;-2.1142e-05;0;0
1296.7146875858307;7.9209e-06;4.42764e-05;2.61147834e-05;3.15143e-05;-1.3171e-05;8.5356e-06;4.85804e-05;8.38535001e-08;3.36818e-05;-1.1482e-05;7.1813e-06;5.12909e-05;3.62268042e-06;3.0526e-05;-2.0281e-05;1.8315e-06;3.68884e-05;-3.98228258e-06;3.51435e-05;-2.027e-05;0;0
1347.3288135528564;-0.0003227203;5.96366e-05;3.88268782e-05;6.35194e-05;-5.0664e-05;-0.0003894071;5.74023e-05;1.52132243e-05;6.83016e-05;-5.2695e-05;-0.0004919934;5.16056e-05;3.54334225e-05;7.46285e-05;-7.0194e-05;-0.0006596342;5.2684e-05;3.38256832e-05;8.90799e-05;-7.0028e-05;0;0
1350.4657752513883;-0.0002738483;6.1016e-05;3.50406008e-05;5.98051e-05;-6.7931e-05;-0.0003227203;5.96366e-05;3.88268782e-05;6.35194e-05;-5.0664e-05;-0.0003894071;5.74023e-05;1.52132243e-05;6.83016e-05;-5.2695e-05;-0.0004919934;5.16056e-05;3.54334225e-05;7.46285e-05;-7.0194e-05;0;0
1353.6853833198547;-0.0002349752;4.42754e-05;1.23747577e-06;5.71249e-05;-5.5665e-05;-0.0002738483;6.1016e-05;3.50406008e-05;5.98051e-05;-6.7931e-05;-0.0003227203;5.96366e-05;3.88268782e-05;6.35194e-05;-5.0664e-05;-0.0003894071;5.74023e-05;1.52132243e-05;6.83016e-05;-5.2695e-05;0;0
1358.1376690864563;-0.0002039107;3.54031e-05;1.64471785e-05;5.4772e-05;-4.5442e-05;-0.0002349752;4.42754e-05;1.23747577e-06;5.71249e-05;-5.5665e-05;-0.0002738483;6.1016e-05;3.50406008e-05;5.98051e-05;-6.7931e-05;-0.0003227203;5.96366e-05;3.88268782e-05;6.35194e-05;-5.0664e-05;0;0
1361.3644597530365;-0.0001683227;4.78923e-05;-2.16478784e-05;5.42037e-05;-4.4724e-05;-0.0002039107;3.54031e-05;1.64471785e-05;5.4772e-05;-4.5442e-05;-0.0002349752;4.42754e-05;1.23747577e-06;5.71249e-05;-5.5665e-05;-0.0002738483;6.1016e-05;3.50406008e-05;5.98051e-05;-6.7931e-05;0;0
1404.2233848571775;-1.10793e-05;4.95119e-05;3.26298978e-05;0.0001676528;-0.000146681;-4.1603e-06;4.95822e-05;2.06851819e-05;0.0001875082;-0.000166432;4.5893e-06;4.27019e-05;2.88285482e-05;0.0002249929;-0.000204631;2.32611e-05;2.60535e-05;5.50830227e-05;0.00030107;-0.000257084;0;0
1407.3439388275146;-1.66263e-05;3.48251e-05;3.2556145e-05;0.0001485087;-0.000140487;-1.10793e-05;4.95119e-05;3.26298978e-05;0.0001676528;-0.000146681;-4.1603e-06;4.95822e-05;2.06851819e-05;0.0001875082;-0.000166432;4.5893e-06;4.27019e-05;2.88285482e-05;0.0002249929;-0.000204631;0;0
1410.6531088352203;-1.73082e-05;5.74768e-05;4.2255695e-05;0.0001348416;-0.000131611;-1.66263e-05;3.48251e-05;3.2556145e-05;0.0001485087;-0.000140487;-1.10793e-05;4.95119e-05;3.26298978e-05;0.0001676528;-0.000146681;-4.1603e-06;4.95822e-05;2.06851819e-05;0.0001875082;-0.000166432;0;0
1415.2336120605469;-1.96568e-05;3.73458e-05;1.52042676e-05;0.0001244993;-0.000120957;-1.73082e-05;5.74768e-05;4.2255695e-05;0.0001348416;-0.000131611;-1.66263e-05;3.48251e-05;3.2556145e-05;0.0001485087;-0.000140487;-1.10793e-05;4.95119e-05;3.26298978e-05;0.0001676528;-0.000146681;0;0
1418.4609727859497;-2.04415e-05;5.15196e-05;7.68030877e-05;0.000113807;-0.000103966;-1.96568e-05;3.73458e-05;1.52042676e-05;0.0001244993;-0.000120957;-1.73082e-05;5.74768e-05;4.2255695e-05;0.0001348416;-0.000131611;-1.66263e-05;3.48251e-05;3.2556145e-05;0.0001485087;-0.000140487;0;0
1482.5862057209015;7.3082e-06;2.42241e-05;-1.65051515e-05;-4.5489e-05;-0.000181381;6.7103e-06;2.5143e-05;-3.01412074e-05;-5.76387e-05;-0.00020186;8.2995e-06;3.2781e-06;-4.3194781e-05;-7.83144e-05;-0.000214292;8.7558e-06;-1.1654e-06;-4.00154531e-05;-0.0001015745;-0.000256245;0;0
1485.704082250595;6.4848e-06;9.5835e-06;-7.04943477e-06;-3.47279e-05;-0.000192454;7.3082e-06;2.42241e-05;-1.65051515e-05;-4.5489e-05;-0.000181381;6.7103e-06;2.5143e-05;-3.01412074e-05;-5.76387e-05;-0.00020186;8.2995e-06;3.2781e-06;-4.3194781e-05;-7.83144e-05;-0.000214292;0;0
1488.912109375;6.1712e-06;2.97134e-05;-2.06428695e-07;-2.6647e-05;-0.000173122;6.4848e-06;9.5835e-06;-7.04943477e-06;-3.47279e-05;-0.000192454;7.3082e-06;2.42241e-05;-1.65051515e-05;-4.5489e-05;-0.000181381;6.7103e-06;2.5143e-05;-3.01412074e-05;-5.76387e-05;-0.00020186;0;0
1492.2073130607605;4.3784e-06;1.79617e-05;8.23910432e-06;-2.04783e-05;-0.000164345;6.1712e-06;2.97134e-05;-2.06428695e-07;-2.6647e-05;-0.000173122;6.4848e-06;9.5835e-06;-7.04943477e-06;-3.47279e-05;-0.000192454;7.3082e-06;2.42241e-05;-1.65051515e-05;-4.5489e-05;-0.000181381;0;0
1495.44984459877;5.0026e-06;1.51043e-05;2.70335636e-06;-1.47285e-05;-0.000175827;4.3784e-06;1.79617e-05;8.23910432e-06;-2.04783e-05;-0.000164345;6.1712e-06;2.97134e-05;-2.06428695e-07;-2.6647e-05;-0.000173122;6.4848e-06;9.5835e-06;-7.04943477e-06;-3.47279e-05;-0.000192454;0;0
1608.0697784423828;-7.99795e-05;8.78657e-05;0.000144785008;7.20803e-05;-0.000103823;-8.38524e-05;0.0001057739;0.000189819126;5.78165e-05;-0.000105368;-9.69205e-05;0.0001415305;0.000247227552;5.2154e-05;-0.000113947;-0.0001198189;0.0001786886;0.000395412382;5.67126e-05;-0.000117513;0;0
1611.520509004593;-6.69344e-05;8.84574e-05;0.000140640928;6.47128e-05;-0.00010316;-7.99795e-05;8.78657e-05;0.000144785008;7.20803e-05;-0.000103823;-8.38524e-05;0.0001057739;0.000189819126;5.78165e-05;-0.000105368;-9.69205e-05;0.0001415305;0.000247227552;5.2154e-05;-0.000113947;0;0
1614.8086667060852;-6.09636e-05;8.23638e-05;0.000131434921;6.64276e-05;-0.000104077;-6.69344e-05;8.84574e-05;0.000140640928;6.47128e-05;-0.00010316;-7.99795e-05;8.78657e-05;0.000144785008;7.20803e-05;-0.000103823;-8.38524e-05;0.0001057739;0.000189819126;5.78165e-05;-0.000105368;0;0
1618.0610966682434;-6.01181e-05;8.44692e-05;0.000133821377;6.62912e-05;-0.000139571;-6.09636e-05;8.23638e-05;0.000131434921;6.64276e-05;-0.000104077;-6.69344e-05;8.84574e-05;0.000140640928;6.47128e-05;-0.00010316;-7.99795e-05;8.78657e-05;0.000144785008;7.20803e-05;-0.000103823;0;0
1621.3417026996613;-5.65705e-05;8.4167e-05;0.000120168217;6.57982e-05;-0.0001108;-6.01181e-05;8.44692e-05;0.000133821377;6.62912e-05;-0.000139571;-6.09636e-05;8.23638e-05;0.000131434921;6.64276e-05;-0.000104077;-6.69344e-05;8.84574e-05;0.000140640928;6.47128e-05;-0.00010316;0;0
1714.316044330597;-3.17568e-05;-3.97092e-05;0.000281622342;-6.34354e-05;-2.5183e-05;-2.37657e-05;4.6722e-06;0.000335436664;-0.0001005382;1.1548e-05;-2.28888e-05;-2.02705e-05;0.000472613872;-0.0001241483;3.088e-05;-2.38349e-05;-3.40919e-05;0.000609067269;-0.0001663462;6.3702e-05;0;0
1717.5556204319;-2.11422e-05;2.9019e-05;0.000263016351;-5.98793e-05;-3.3297e-05;-3.17568e-05;-3.97092e-05;0.000281622342;-6.34354e-05;-2.5183e-05;-2.37657e-05;4.6722e-06;0.000335436664;-0.0001005382;1.1548e-05;-2.28888e-05;-2.02705e-05;0.000472613872;-0.0001241483;3.088e-05;0;0
1721.9726057052612;-2.06974e-05;3.31467e-05;0.000222559145;-5.47142e-05;-3.7956e-05;-2.11422e-05;2.9019e-05;0.000263016351;-5.98793e-05;-3.3297e-05;-3.17568e-05;-3.97092e-05;0.000281622342;-6.34354e-05;-2.5183e-05;-2.37657e-05;4.6722e-06;0.000335436664;-0.0001005382;1.1548e-05;0;0
1725.156774520874;-1.91806e-05;4.96073e-05;0.000209913676;-4.65853e-05;-6.8361e-05;-2.06974e-05;3.31467e-05;0.000222559145;-5.47142e-05;-3.7956e-05;-2.11422e-05;2.9019e-05;0.000263016351;-5.98793e-05;-3.3297e-05;-3.17568e-05;-3.97092e-05;0.000281622342;-6.34354e-05;-2.5183e-05;0;0
1728.3468379974363;-1.91491e-05;4.97678e-05;0.000203881573;-3.91763e-05;-4.8345e-05;-1.91806e-05;4.96073e-05;0.000209913676;-4.65853e-05;-6.8361e-05;-2.06974e-05;3.31467e-05;0.000222559145;-5.47142e-05;-3.7956e-05;-2.11422e-05;2.9019e-05;0.000263016351;-5.98793e-05;-3.3297e-05;0;0
1770.3117611408234;-8.64182e-05;-1.33032e-05;8.47634656e-05;-4.36629e-05;-3.5804e-05;-0.0001129701;7.67445e-05;8.89484436e-05;-6.78718e-05;-1.4584e-05;-0.0001282391;9.05123e-05;6.20041319e-05;-7.37875e-05;-5.31e-06;-0.0001140548;8.17093e-05;8.41315996e-05;-6.51524e-05;-9.16e-07;0;0
1774.7534794807434;-6.23231e-05;5.31487e-05;8.57412379e-05;-2.63066e-05;-3.9966e-05;-8.64182e-05;-1.33032e-05;8.47634656e-05;-4.36629e-05;-3.5804e-05;-0.0001129701;7.67445e-05;8.89484436e-05;-6.78718e-05;-1.4584e-05;-0.0001282391;9.05123e-05;6.20041319e-05;-7.37875e-05;-5.31e-06;0;0
1777.9527101516724;-5.52446e-05;7.1766e-05;9.48187517e-05;-2.18516e-05;-4.9173e-05;-6.23231e-05;5.31487e-05;8.57412379e-05;-2.63066e-05;-3.9966e-05;-8.64182e-05;-1.33032e-05;8.47634656e-05;-4.36629e-05;-3.5804e-05;-0.0001129701;7.67445e-05;8.89484436e-05;-6.78718e-05;-1.4584e-05;0;0
1781.2423255443573;-5.29389e-05;7.39772e-05;9.80243567e-05;-1.69723e-05;-3.9568e-05;-5.52446e-05;7.1766e-05;9.48187517e-05;-2.18516e-05;-4.9173e-05;-6.23231e-05;5.31487e-05;8.57412379e-05;-2.63066e-05;-3.9966e-05;-8.64182e-05;-1.33032e-05;8.47634656e-05;-4.36629e-05;-3.5804e-05;0;0
1784.4996132850647;-4.83538e-05;8.3009e-05;8.77456259e-05;-1.23581e-05;-4.3874e-05;-5.29389e-05;7.39772e-05;9.80243567e-05;-1.69723e-05;-3.9568e-05;-5.52446e-05;7.1766e-05;9.48187517e-05;-2.18516e-05;-4.9173e-05;-6.23231e-05;5.31487e-05;8.57412379e-05;-2.63066e-05;-3.9966e-05;0;0
1821.553433179856;-3.7693e-05;0.0003399664;0.000146165228;2.24221e-05;-6.7865e-05;-3.38842e-05;0.0004005786;0.000188739825;3.14794e-05;-8.0848e-05;-3.45345e-05;0.0006411271;0.000284742506;0.0001057577;-0.000110635;-3.32653e-05;0.0010054509;0.000390652072;0.0001114377;-0.000167845;0;0
1824.6880922317505;-4.15365e-05;0.0002991023;0.000136545859;2.21025e-05;-6.3482e-05;-3.7693e-05;0.0003399664;0.000146165228;2.24221e-05;-6.7865e-05;-3.38842e-05;0.0004005786;0.000188739825;3.14794e-05;-8.0848e-05;-3.45345e-05;0.0006411271;0.000284742506;0.0001057577;-0.000110635;0;0
1827.864811420441;-3.78136e-05;0.0002658832;0.000142834702;1.9466e-05;-5.8116e-05;-4.15365e-05;0.0002991023;0.000136545859;2.21025e-05;-6.3482e-05;-3.7693e-05;0.0003399664;0.000146165228;2.24221e-05;-6.7865e-05;-3.38842e-05;0.0004005786;0.000188739825;3.14794e-05;-8.0848e-05;0;8
1830.990091085434;-3.75913e-05;0.0002430668;0.000104627768;1.75745e-05;-5.9088e-05;-3.78136e-05;0.0002658832;0.000142834702;1.9466e-05;-5.8116e-05;-4.15365e-05;0.0002991023;0.000136545859;2.21025e-05;-6.3482e-05;-3.7693e-05;0.0003399664;0.000146165228;2.24221e-05;-6.7865e-05;0;8
1834.1094961166384;-3.60461e-05;0.000226774;0.000122780431;1.84984e-05;-7.153e-05;-3.75913e-05;0.0002430668;0.000104627768;1.75745e-05;-5.9088e-05;-3.78136e-05;0.0002658832;0.000142834702;1.9466e-05;-5.8116e-05;-4.15365e-05;0.0002991023;0.000136545859;2.21025e-05;-6.3482e-05;0;8
1837.420565605164;-3.51786e-05;0.0002187263;0.000146448438;1.60986e-05;-8.7627e-05;-3.60461e-05;0.000226774;0.000122780431;1.84984e-05;-7.153e-05;-3.75913e-05;0.0002430668;0.000104627768;1.75745e-05;-5.9088e-05;-3.78136e-05;0.0002658832;0.000142834702;1.9466e-05;-5.8116e-05;0;0
378.98942255973816;-0.0006024677;0.0002548962;0.000306550821;0.0002270371;-0.000445166;-1.6836e-06;0.0001495962;0.000109282148;-5.48636e-05;-0.000137473;-9.514e-07;0.0001569726;0.000114504233;-6.16704e-05;-0.000157401;4.395e-07;0.0001403756;0.000111228816;-6.61898e-05;-0.000144042;1;1
383.2932002544403;-0.0011098642;0.0002433909;0.00031375105;0.0002923956;-0.000464;-0.0006024677;0.0002548962;0.000306550821;0.0002270371;-0.000445166;-1.6836e-06;0.0001495962;0.000109282148;-5.48636e-05;-0.000137473;-9.514e-07;0.0001569726;0.000114504233;-6.16704e-05;-0.000157401;1;1
387.64559268951416;-0.0013839902;0.0002474956;0.00031835353;0.00031482;-0.000466076;-0.0011098642;0.0002433909;0.00031375105;0.0002923956;-0.000464;-0.0006024677;0.0002548962;0.000306550821;0.0002270371;-0.000445166;-1.6836e-06;0.0001495962;0.000109282148;-5.48636e-05;-0.000137473;1;1
391.9222986698151;-0.0015338454;0.0002448532;0.000304207555;0.0003300066;-0.00045965;-0.0013839902;0.0002474956;0.00031835353;0.00031482;-0.000466076;-0.0011098642;0.0002433909;0.00031375105;0.0002923956;-0.000464;-0.0006024677;0.0002548962;0.000306550821;0.0002270371;-0.000445166;1;1
1076.1596434116364;-0.0001418601;0.0005947409;0.000682665734;3.1012e-06;-0.000863084;-0.0001512653;0.0003223288;0.000160934942;1.2333e-05;-2.9698e-05;-0.000164238;0.0003309399;0.000216512053;2.0799e-05;-4.7749e-05;-0.0001894807;0.0003598005;0.000167628241;3.41748e-05;-6.1682e-05;1;0
1079.1980855464935;-0.0011652021;0.0006430352;0.000792197709;0.0009810895;-0.0010392;-0.0001418601;0.0005947409;0.000682665734;3.1012e-06;-0.000863084;-0.0001512653;0.0003223288;0.000160934942;1.2333e-05;-2.9698e-05;-0.000164238;0.0003309399;0.000216512053;2.0799e-05;-4.7749e-05;1;1
1083.542313337326;-0.0014244337;0.0006320502;0.000789930054;0.0010179478;-0.001034453;-0.0011652021;0.0006430352;0.000792197709;0.0009810895;-0.0010392;-0.0001418601;0.0005947409;0.000682665734;3.1012e-06;-0.000863084;-0.0001512653;0.0003223288;0.000160934942;1.2333e-05;-2.9698e-05;1;4
1086.5976226329803;-0.0016185854;0.0006317985;0.000798479887;0.0010207611;-0.001036484;-0.0014244337;0.0006320502;0.000789930054;0.0010179478;-0.001034453;-0.0011652021;0.0006430352;0.000792197709;0.0009810895;-0.0010392;-0.0001418601;0.0005947409;0.000682665734;3.1012e-06;-0.000863084;1;4
1089.5737664699554;-0.00170448;0.0006156975;0.000824348885;0.0010249531;-0.001066304;-0.0016185854;0.0006317985;0.000798479887;0.0010207611;-0.001036484;-0.0014244337;0.0006320502;0.000789930054;0.0010179478;-0.001034453;-0.0011652021;0.0006430352;0.000792197709;0.0009810895;-0.0010392;1;0
1208.8614864349363;-0.0002196128;0.0002326473;0.000257277832;4.32408e-05;-0.000452209;-6.29734e-05;0.0001310743;5.49989127e-05;-6.25257e-05;-0.000146593;-6.46224e-05;0.0001062512;4.99123307e-05;-7.7733e-05;-0.000152444;-6.62337e-05;0.0001224202;6.48569767e-05;-8.22709e-05;-0.000173708;1;4
1213.3450038433075;-0.0007457146;0.0002146562;0.000264787581;0.0002842744;-0.00045848;-0.0002196128;0.0002326473;0.000257277832;4.32408e-05;-0.000452209;-6.29734e-05;0.0001310743;5.49989127e-05;-6.25257e-05;-0.000146593;-6.46224e-05;0.0001062512;4.99123307e-05;-7.7733e-05;-0.000152444;1;1
1216.5133192539215;-0.0008996536;0.0002577662;0.000292700424;0.0003114155;-0.000489382;-0.0007457146;0.0002146562;0.000264787581;0.0002842744;-0.00045848;-0.0002196128;0.0002326473;0.000257277832;4.32408e-05;-0.000452209;-6.29734e-05;0.0001310743;5.49989127e-05;-6.25257e-05;-0.000146593;1;1
1219.7759959697723;-0.0009721812;0.0002609037;0.000315192359;0.0003298179;-0.000507874;-0.0008996536;0.0002577662;0.000292700424;0.0003114155;-0.000489382;-0.0007457146;0.0002146562;0.000264787581;0.0002842744;-0.00045848;-0.0002196128;0.0002326473;0.000257277832;4.32408e-05;-0.000452209;1;1
1222.9257020950315;-0.0010142506;0.0002530101;0.000288842479;0.0003359168;-0.000487328;-0.0009721812;0.0002609037;0.000315192359;0.0003298179;-0.000507874;-0.0008996536;0.0002577662;0.000292700424;0.0003114155;-0.000489382;-0.0007457146;0.0002146562;0.000264787581;0.0002842744;-0.00045848;1;1
1317.358500957489;-0.000370108;0.0001391357;0.000230807374;0.0002942283;-0.000367928;5.7369e-06;5.09563e-05;4.18080253e-06;3.03122e-05;-2.0701e-05;7.8044e-06;3.85742e-05;2.17777412e-07;3.08554e-05;-6.3724e-05;9.2709e-06;4.71286e-05;6.58311637e-06;3.18961e-05;-1.9166e-05;1;1
1320.491182565689;-0.0013479188;0.0001611297;0.000245872827;0.0003869875;-0.000403544;-0.000370108;0.0001391357;0.000230807374;0.0002942283;-0.000367928;5.7369e-06;5.09563e-05;4.18080253e-06;3.03122e-05;-2.0701e-05;7.8044e-06;3.85742e-05;2.17777412e-07;3.08554e-05;-6.3724e-05;1;1
1324.8715410232544;-0.001502099;0.0001548987;0.000241487549;0.0004287188;-0.000395727;-0.0013479188;0.0001611297;0.000245872827;0.0003869875;-0.000403544;-0.000370108;0.0001391357;0.000230807374;0.0002942283;-0.000367928;5.7369e-06;5.09563e-05;4.18080253e-06;3.03122e-05;-2.0701e-05;1;1
1328.250511884689;-0.0016665857;0.0001725667;0.000227456956;0.0004129385;-0.000425172;-0.001502099;0.0001548987;0.000241487549;0.0004287188;-0.000395727;-0.0013479188;0.0001611297;0.000245872827;0.0003869875;-0.000403544;-0.000370108;0.0001391357;0.000230807374;0.0002942283;-0.000367928;1;1
425.56981110572815;-0.00020396;0.0002752422;0.000374332332;0.000546846;-0.000841235;-0.0002142924;0.0001542169;4.97749497e-05;1.44754e-05;-0.000104827;-0.0002401813;0.0001561187;9.95011069e-05;1.42158e-05;-0.000111529;-0.0002795967;0.0001758815;0.00010322647;1.04884e-05;-0.000122624;2;5
428.67548990249634;-0.0001730348;0.0002826113;0.000447615224;0.000855709;-0.000988194;-0.00020396;0.0002752422;0.000374332332;0.000546846;-0.000841235;-0.0002142924;0.0001542169;4.97749497e-05;1.44754e-05;-0.000104827;-0.0002401813;0.0001561187;9.95011069e-05;1.42158e-05;-0.000111529;2;2
431.6662998199463;-0.0001341522;0.0002889282;0.000464117125;0.000941381;-0.001059271;-0.0001730348;0.0002826113;0.000447615224;0.000855709;-0.000988194;-0.00020396;0.0002752422;0.000374332332;0.000546846;-0.000841235;-0.0002142924;0.0001542169;4.97749497e-05;1.44754e-05;-0.000104827;2;2
434.9449172019959;-0.0001131674;0.0002957256;0.000458872964;0.000991405;-0.001089224;-0.0001341522;0.0002889282;0.000464117125;0.000941381;-0.001059271;-0.0001730348;0.0002826113;0.000447615224;0.000855709;-0.000988194;-0.00020396;0.0002752422;0.000374332332;0.000546846;-0.000841235;2;0
438.0320420265198;-8.95882e-05;0.0002793164;0.000456912472;0.001015285;-0.001118491;-0.0001131674;0.0002957256;0.000458872964;0.000991405;-0.001089224;-0.0001341522;0.0002889282;0.000464117125;0.000941381;-0.001059271;-0.0001730348;0.0002826113;0.000447615224;0.000855709;-0.000988194;2;0
1373.9726366996765;-0.000137809;0.0001670669;0.000350855466;0.0005480455;-0.000855963;-0.0001216641;5.55697e-05;1.80819879e-05;5.16042e-05;-5.4064e-05;-0.0001348424;6.60847e-05;1.99912156e-05;5.20111e-05;-4.5298e-05;-0.0001493603;5.32756e-05;2.67152664e-05;5.31957e-05;-4.9438e-05;2;5
1377.2618412971497;-8.53923e-05;0.0001917914;0.00037447465;0.0009507381;-0.000978388;-0.000137809;0.0001670669;0.000350855466;0.0005480455;-0.000855963;-0.0001216641;5.55697e-05;1.80819879e-05;5.16042e-05;-5.4064e-05;-0.0001348424;6.60847e-05;1.99912156e-05;5.20111e-05;-4.5298e-05;2;2
1380.347651720047;-7.12866e-05;0.0001647078;0.000371261936;0.0010078532;-0.000994156;-8.53923e-05;0.0001917914;0.00037447465;0.0009507381;-0.000978388;-0.000137809;0.0001670669;0.000350855466;0.0005480455;-0.000855963;-0.0001216641;5.55697e-05;1.80819879e-05;5.16042e-05;-5.4064e-05;2;2
1383.641931772232;-3.16949e-05;0.0001543333;0.000334079057;0.0010358986;-0.00101797;-7.12866e-05;0.0001647078;0.000371261936;0.0010078532;-0.000994156;-8.53923e-05;0.0001917914;0.00037447465;0.0009507381;-0.000978388;-0.000137809;0.0001670669;0.000350855466;0.0005480455;-0.000855963;2;2
1386.9371855258942;-1.78505e-05;0.0001539232;0.000338259037;0.0010604906;-0.001051124;-3.16949e-05;0.0001543333;0.000334079057;0.0010358986;-0.00101797;-7.12866e-05;0.0001647078;0.000371261936;0.0010078532;-0.000994156;-8.53923e-05;0.0001917914;0.00037447465;0.0009507381;-0.000978388;2;2
2022.46217918396;-0.0001613848;0.00046781;0.000882435706;0.0012341682;-0.001779759;-0.0001426259;0.000297147;0.000159835501;5.01261e-05;-9.0552e-05;-0.0001428871;0.0003134272;0.00018064506;5.14395e-05;-7.6244e-05;-0.0001472068;0.000363517;0.000150247462;5.16086e-05;-8.4712e-05;2;2
2025.885354757309;-0.0001700798;0.0005178852;0.00087533833;0.0018897601;-0.001920876;-0.0001613848;0.00046781;0.000882435706;0.0012341682;-0.001779759;-0.0001426259;0.000297147;0.000159835501;5.01261e-05;-9.0552e-05;-0.0001428871;0.0003134272;0.00018064506;5.14395e-05;-7.6244e-05;2;2
2029.162236452103;-0.0001458441;0.0004971049;0.000875256723;0.0019376456;-0.001975338;-0.0001700798;0.0005178852;0.00087533833;0.0018897601;-0.001920876;-0.0001613848;0.00046781;0.000882435706;0.0012341682;-0.001779759;-0.0001426259;0.000297147;0.000159835501;5.01261e-05;-9.0552e-05;2;2
2032.3303260803225;-0.0001313326;0.0004851476;0.000842000765;0.0019644115;-0.001950011;-0.0001458441;0.0004971049;0.000875256723;0.0019376456;-0.001975338;-0.0001700798;0.0005178852;0.00087533833;0.0018897601;-0.001920876;-0.0001613848;0.00046781;0.000882435706;0.0012341682;-0.001779759;2;2
2035.4550099372864;-9.34253e-05;0.0004676999;0.000827299897;0.0019680691;-0.001960003;-0.0001313326;0.0004851476;0.000842000765;0.0019644115;-0.001950011;-0.0001458441;0.0004971049;0.000875256723;0.0019376456;-0.001975338;-0.0001700798;0.0005178852;0.00087533833;0.0018897601;-0.001920876;2;0
484.6371660232544;-1.59309e-05;8.69133e-05;-3.67062603e-05;-0.000206044;-0.001373687;-3.07855e-05;0.0001401333;5.53494137e-05;0.0001135354;-0.000176556;-2.9104e-05;0.0001589279;0.000150172607;0.0001176173;-0.000181778;-2.40321e-05;0.0001191904;8.87057322e-05;0.0001469084;-0.000201893;3;3
487.6931872367859;1.17664e-05;4.37876e-05;-9.41199687e-05;-0.000457487;-0.001659321;-1.59309e-05;8.69133e-05;-3.67062603e-05;-0.000206044;-0.001373687;-3.07855e-05;0.0001401333;5.53494137e-05;0.0001135354;-0.000176556;-2.9104e-05;0.0001589279;0.000150172607;0.0001176173;-0.000181778;3;3
490.8316252231598;1.91638e-05;2.5871e-05;-0.000145493643;-0.000572294;-0.001749476;1.17664e-05;4.37876e-05;-9.41199687e-05;-0.000457487;-0.001659321;-1.59309e-05;8.69133e-05;-3.67062603e-05;-0.000206044;-0.001373687;-3.07855e-05;0.0001401333;5.53494137e-05;0.0001135354;-0.000176556;3;3
494.01390981674194;1.64061e-05;1.64784e-05;-0.000210731072;-0.000662405;-0.001782586;1.91638e-05;2.5871e-05;-0.000145493643;-0.000572294;-0.001749476;1.17664e-05;4.37876e-05;-9.41199687e-05;-0.000457487;-0.001659321;-1.59309e-05;8.69133e-05;-3.67062603e-05;-0.000206044;-0.001373687;3;3
