Time;Volt_n1_V_out;Volt_p1_V_out;Temp_PVDF_1;Volt_n2_V_out;Volt_n3_V_out;Volt_p2_V_out;Volt_p3_V_out;Temp_PVDF_2
0.84;-1.03E-06;-3.21E-07;293.17;1.40E-06;-2.06E-06;-8.59E-07;4.66E-06;293.17
0.87;-1.06E-06;-3.32E-07;293.17;1.45E-06;-2.13E-06;-8.89E-07;4.82E-06;293.17
0.9;-1.10E-06;-3.43E-07;293.17;1.50E-06;-2.20E-06;-9.18E-07;4.98E-06;293.17
0.93;-1.13E-06;-3.55E-07;293.17;1.55E-06;-2.27E-06;-9.48E-07;5.14E-06;293.17
0.96;-1.17E-06;-3.66E-07;293.18;1.60E-06;-2.34E-06;-9.77E-07;5.30E-06;293.18
0.99;-1.20E-06;-3.77E-07;293.18;1.65E-06;-2.41E-06;-1.01E-06;5.45E-06;293.18
1.02;-1.24E-06;-3.88E-07;293.18;1.69E-06;-2.48E-06;-1.04E-06;5.61E-06;293.18
1.05;-1.27E-06;-3.99E-07;293.18;1.74E-06;-2.55E-06;-1.06E-06;5.77E-06;293.18
1.08;-1.31E-06;-4.10E-07;293.18;1.79E-06;-2.62E-06;-1.09E-06;5.93E-06;293.18
1.11;-1.34E-06;-4.20E-07;293.18;1.84E-06;-2.69E-06;-1.12E-06;6.08E-06;293.18
1.14;-1.38E-06;-4.31E-07;293.18;1.88E-06;-2.76E-06;-1.15E-06;6.24E-06;293.18
1.17;-1.41E-06;-4.42E-07;293.18;1.93E-06;-2.83E-06;-1.18E-06;6.40E-06;293.18
1.2;-1.45E-06;-4.53E-07;293.18;1.98E-06;-2.90E-06;-1.21E-06;6.55E-06;293.18
1.23;-1.48E-06;-4.64E-07;293.18;2.02E-06;-2.97E-06;-1.24E-06;6.71E-06;293.18
1.26;-1.52E-06;-4.75E-07;293.18;2.07E-06;-3.04E-06;-1.27E-06;6.86E-06;293.18
1.29;-1.55E-06;-4.85E-07;293.18;2.12E-06;-3.10E-06;-1.29E-06;7.01E-06;293.18
1.32;-1.59E-06;-4.96E-07;293.18;2.16E-06;-3.17E-06;-1.32E-06;7.17E-06;293.18
1.35;-1.62E-06;-5.07E-07;293.18;2.21E-06;-3.24E-06;-1.35E-06;7.32E-06;293.18
1.38;-1.65E-06;-5.17E-07;293.19;2.25E-06;-3.31E-06;-1.38E-06;7.47E-06;293.19
1.41;-1.69E-06;-5.28E-07;293.19;2.30E-06;-3.37E-06;-1.41E-06;7.62E-06;293.19
1.44;-1.72E-06;-5.38E-07;293.19;2.35E-06;-3.44E-06;-1.43E-06;7.78E-06;293.19
1.47;-1.76E-06;-5.49E-07;293.19;2.39E-06;-3.51E-06;-1.46E-06;7.93E-06;293.19
1.5;-1.79E-06;-5.59E-07;293.19;2.44E-06;-3.57E-06;-1.49E-06;8.08E-06;293.19
1.53;-1.82E-06;-5.70E-07;293.19;2.48E-06;-3.64E-06;-1.52E-06;8.23E-06;293.19
1.56;-1.86E-06;-5.80E-07;293.19;2.53E-06;-3.71E-06;-1.54E-06;8.37E-06;293.19
1.59;-1.89E-06;-5.91E-07;293.19;2.57E-06;-3.77E-06;-1.57E-06;8.52E-06;293.19
1.62;-1.92E-06;-6.01E-07;293.19;2.62E-06;-3.84E-06;-1.60E-06;8.67E-06;293.19
1.65;-1.95E-06;-6.11E-07;293.19;2.66E-06;-3.90E-06;-1.63E-06;8.82E-06;293.19
1.68;-1.99E-06;-6.22E-07;293.19;2.71E-06;-3.97E-06;-1.65E-06;8.97E-06;293.19
1.71;-2.02E-06;-6.32E-07;293.19;2.75E-06;-4.03E-06;-1.68E-06;9.11E-06;293.19
1.74;-2.05E-06;-6.42E-07;293.19;2.79E-06;-4.10E-06;-1.71E-06;9.26E-06;293.19
1.77;-2.09E-06;-6.52E-07;293.19;2.84E-06;-4.16E-06;-1.73E-06;9.40E-06;293.19
1.8;-2.12E-06;-6.62E-07;293.2;2.88E-06;-4.22E-06;-1.76E-06;9.55E-06;293.2
1.83;-2.15E-06;-6.72E-07;293.2;2.93E-06;-4.29E-06;-1.79E-06;9.69E-06;293.2
1.86;-2.18E-06;-6.82E-07;293.2;2.97E-06;-4.35E-06;-1.81E-06;9.84E-06;293.2
1.89;-2.21E-06;-6.92E-07;293.2;3.01E-06;-4.42E-06;-1.84E-06;9.98E-06;293.2
1.92;-2.25E-06;-7.02E-07;293.2;3.05E-06;-4.48E-06;-1.87E-06;1.01E-05;293.2
1.95;-2.28E-06;-7.12E-07;293.2;3.10E-06;-4.54E-06;-1.89E-06;1.03E-05;293.2
1.98;-2.31E-06;-7.22E-07;293.2;3.14E-06;-4.60E-06;-1.92E-06;1.04E-05;293.2
2.01;-2.34E-06;-7.32E-07;293.2;3.18E-06;-4.67E-06;-1.94E-06;1.05E-05;293.2
2.04;-2.37E-06;-7.42E-07;293.2;3.22E-06;-4.73E-06;-1.97E-06;1.07E-05;293.2
2.07;-2.40E-06;-7.51E-07;293.2;3.26E-06;-4.79E-06;-1.99E-06;1.08E-05;293.2
2.1;-2.43E-06;-7.60E-07;293.2;3.30E-06;-4.84E-06;-2.02E-06;1.09E-05;293.2
2.13;-2.46E-06;-7.68E-07;293.2;3.34E-06;-4.89E-06;-2.04E-06;1.11E-05;293.2
2.16;-2.48E-06;-7.76E-07;293.2;3.37E-06;-4.95E-06;-2.06E-06;1.12E-05;293.2
2.19;-2.51E-06;-7.84E-07;293.2;3.41E-06;-4.99E-06;-2.08E-06;1.13E-05;293.2
2.22;-2.53E-06;-7.92E-07;293.2;3.44E-06;-5.04E-06;-2.10E-06;1.14E-05;293.2
2.25;-2.56E-06;-7.99E-07;293.2;3.47E-06;-5.09E-06;-2.12E-06;1.15E-05;293.2
2.28;-2.58E-06;-8.06E-07;293.21;3.50E-06;-5.13E-06;-2.14E-06;1.16E-05;293.21
2.31;-2.60E-06;-8.13E-07;293.21;3.53E-06;-5.17E-06;-2.15E-06;1.17E-05;293.21
2.34;-2.62E-06;-8.19E-07;293.21;3.56E-06;-5.21E-06;-2.17E-06;1.18E-05;293.21
2.37;-2.64E-06;-8.25E-07;293.21;3.58E-06;-5.25E-06;-2.19E-06;1.19E-05;293.21
2.4;-2.66E-06;-8.31E-07;293.21;3.61E-06;-5.29E-06;-2.20E-06;1.19E-05;293.21
2.43;-2.68E-06;-8.37E-07;293.21;3.63E-06;-5.32E-06;-2.22E-06;1.20E-05;293.21
2.46;-2.70E-06;-8.42E-07;293.21;3.65E-06;-5.36E-06;-2.23E-06;1.21E-05;293.21
2.49;-2.71E-06;-8.48E-07;293.21;3.68E-06;-5.39E-06;-2.24E-06;1.22E-05;293.21
2.52;-2.73E-06;-8.53E-07;293.21;3.70E-06;-5.42E-06;-2.26E-06;1.23E-05;293.21
2.55;-2.74E-06;-8.58E-07;293.21;3.72E-06;-5.45E-06;-2.27E-06;1.23E-05;293.21
2.58;-2.76E-06;-8.63E-07;293.21;3.74E-06;-5.48E-06;-2.28E-06;1.24E-05;293.21
2.61;-2.78E-06;-8.67E-07;293.21;3.76E-06;-5.51E-06;-2.29E-06;1.25E-05;293.21
2.64;-2.79E-06;-8.72E-07;293.21;3.78E-06;-5.54E-06;-2.30E-06;1.25E-05;293.21
2.67;-2.80E-06;-8.77E-07;293.21;3.80E-06;-5.57E-06;-2.32E-06;1.26E-05;293.21
2.7;-2.82E-06;-8.81E-07;293.21;3.82E-06;-5.59E-06;-2.33E-06;1.26E-05;293.21
2.73;-2.83E-06;-8.85E-07;293.21;3.84E-06;-5.62E-06;-2.34E-06;1.27E-05;293.21
2.76;-2.85E-06;-8.89E-07;293.21;3.85E-06;-5.65E-06;-2.35E-06;1.28E-05;293.21
2.79;-2.86E-06;-8.94E-07;293.21;3.87E-06;-5.67E-06;-2.36E-06;1.28E-05;293.21
2.82;-2.87E-06;-8.98E-07;293.21;3.89E-06;-5.70E-06;-2.37E-06;1.29E-05;293.21
2.85;-2.89E-06;-9.02E-07;293.21;3.90E-06;-5.72E-06;-2.38E-06;1.29E-05;293.21
2.88;-2.90E-06;-9.06E-07;293.21;3.92E-06;-5.75E-06;-2.39E-06;1.30E-05;293.21
2.91;-2.91E-06;-9.10E-07;293.21;3.94E-06;-5.77E-06;-2.40E-06;1.30E-05;293.21
2.94;-2.93E-06;-9.14E-07;293.21;3.96E-06;-5.80E-06;-2.41E-06;1.31E-05;293.21
2.97;-2.94E-06;-9.18E-07;293.21;3.97E-06;-5.82E-06;-2.42E-06;1.32E-05;293.21
3;-2.95E-06;-9.22E-07;293.21;3.99E-06;-5.85E-06;-2.43E-06;1.32E-05;293.21
3.03;-2.97E-06;-9.26E-07;293.21;4.01E-06;-5.88E-06;-2.44E-06;1.33E-05;293.21
3.06;-2.98E-06;-9.31E-07;293.21;4.03E-06;-5.90E-06;-2.45E-06;1.33E-05;293.21
3.09;-2.99E-06;-9.35E-07;293.21;4.04E-06;-5.93E-06;-2.46E-06;1.34E-05;293.21
3.12;-3.01E-06;-9.39E-07;293.21;4.06E-06;-5.96E-06;-2.47E-06;1.35E-05;293.21
3.15;-3.02E-06;-9.44E-07;293.21;4.08E-06;-5.98E-06;-2.48E-06;1.35E-05;293.21
3.18;-3.04E-06;-9.48E-07;293.21;4.10E-06;-6.01E-06;-2.50E-06;1.36E-05;293.21
3.21;-3.05E-06;-9.53E-07;293.22;4.12E-06;-6.04E-06;-2.51E-06;1.37E-05;293.22
3.24;-3.07E-06;-9.58E-07;293.22;4.14E-06;-6.07E-06;-2.52E-06;1.37E-05;293.22
3.27;-3.09E-06;-9.63E-07;293.22;4.16E-06;-6.10E-06;-2.53E-06;1.38E-05;293.22
3.3;-3.10E-06;-9.68E-07;293.22;4.19E-06;-6.14E-06;-2.55E-06;1.39E-05;293.22
3.33;-3.12E-06;-9.74E-07;293.22;4.21E-06;-6.17E-06;-2.56E-06;1.39E-05;293.22
3.36;-3.14E-06;-9.79E-07;293.22;4.23E-06;-6.20E-06;-2.57E-06;1.40E-05;293.22
3.39;-3.16E-06;-9.85E-07;293.22;4.26E-06;-6.24E-06;-2.59E-06;1.41E-05;293.22
3.42;-3.18E-06;-9.91E-07;293.22;4.28E-06;-6.28E-06;-2.60E-06;1.42E-05;293.22
3.45;-3.20E-06;-9.97E-07;293.22;4.31E-06;-6.32E-06;-2.62E-06;1.43E-05;293.22
3.48;-3.22E-06;-1.00E-06;293.22;4.34E-06;-6.36E-06;-2.64E-06;1.44E-05;293.22
3.51;-3.24E-06;-1.01E-06;293.22;4.37E-06;-6.40E-06;-2.65E-06;1.45E-05;293.22
3.54;-3.26E-06;-1.02E-06;293.22;4.40E-06;-6.44E-06;-2.67E-06;1.46E-05;293.22
3.57;-3.28E-06;-1.02E-06;293.22;4.43E-06;-6.49E-06;-2.69E-06;1.47E-05;293.22
3.6;-3.31E-06;-1.03E-06;293.22;4.46E-06;-6.54E-06;-2.71E-06;1.48E-05;293.22
3.63;-3.33E-06;-1.04E-06;293.22;4.49E-06;-6.59E-06;-2.73E-06;1.49E-05;293.22
3.66;-3.36E-06;-1.05E-06;293.22;4.53E-06;-6.64E-06;-2.75E-06;1.50E-05;293.22
3.69;-3.39E-06;-1.06E-06;293.22;4.57E-06;-6.69E-06;-2.77E-06;1.51E-05;293.22
3.72;-3.42E-06;-1.07E-06;293.22;4.60E-06;-6.75E-06;-2.80E-06;1.52E-05;293.22
3.75;-3.45E-06;-1.07E-06;293.22;4.64E-06;-6.81E-06;-2.82E-06;1.54E-05;293.22
3.78;-3.48E-06;-1.08E-06;293.22;4.69E-06;-6.87E-06;-2.84E-06;1.55E-05;293.22
3.81;-3.51E-06;-1.09E-06;293.22;4.73E-06;-6.93E-06;-2.87E-06;1.57E-05;293.22
3.84;-3.54E-06;-1.11E-06;293.23;4.77E-06;-7.00E-06;-2.90E-06;1.58E-05;293.23
3.87;-3.58E-06;-1.12E-06;293.23;4.82E-06;-7.07E-06;-2.93E-06;1.60E-05;293.23
3.9;-3.62E-06;-1.13E-06;293.23;4.87E-06;-7.14E-06;-2.96E-06;1.61E-05;293.23
3.93;-3.65E-06;-1.14E-06;293.23;4.92E-06;-7.21E-06;-2.99E-06;1.63E-05;293.23
3.96;-3.69E-06;-1.15E-06;293.23;4.97E-06;-7.29E-06;-3.02E-06;1.65E-05;293.23
3.99;-3.73E-06;-1.16E-06;293.23;5.03E-06;-7.37E-06;-3.05E-06;1.67E-05;293.23
4.02;-3.78E-06;-1.18E-06;293.23;5.08E-06;-7.45E-06;-3.08E-06;1.68E-05;293.23
4.05;-3.82E-06;-1.19E-06;293.23;5.14E-06;-7.54E-06;-3.12E-06;1.70E-05;293.23
4.08;-3.87E-06;-1.20E-06;293.23;5.20E-06;-7.63E-06;-3.16E-06;1.72E-05;293.23
4.11;-3.91E-06;-1.22E-06;293.23;5.27E-06;-7.72E-06;-3.20E-06;1.75E-05;293.23
4.14;-3.96E-06;-1.23E-06;293.23;5.33E-06;-7.82E-06;-3.24E-06;1.77E-05;293.23
4.17;-4.01E-06;-1.25E-06;293.24;5.40E-06;-7.92E-06;-3.28E-06;1.79E-05;293.24
4.2;-4.07E-06;-1.27E-06;293.24;5.47E-06;-8.02E-06;-3.32E-06;1.81E-05;293.24
4.23;-4.12E-06;-1.28E-06;293.24;5.55E-06;-8.13E-06;-3.37E-06;1.84E-05;293.24
4.26;-4.18E-06;-1.30E-06;293.24;5.63E-06;-8.25E-06;-3.41E-06;1.86E-05;293.24
4.29;-4.24E-06;-1.32E-06;293.24;5.70E-06;-8.36E-06;-3.46E-06;1.89E-05;293.24
4.32;-4.29E-06;-1.34E-06;293.24;5.78E-06;-8.48E-06;-3.51E-06;1.92E-05;293.24
4.35;-4.36E-06;-1.36E-06;293.24;5.87E-06;-8.60E-06;-3.56E-06;1.94E-05;293.24
4.38;-4.42E-06;-1.38E-06;293.24;5.95E-06;-8.72E-06;-3.61E-06;1.97E-05;293.24
4.41;-4.49E-06;-1.40E-06;293.25;6.04E-06;-8.86E-06;-3.66E-06;2.00E-05;293.25
4.44;-4.56E-06;-1.42E-06;293.25;6.13E-06;-8.99E-06;-3.72E-06;2.03E-05;293.25
4.47;-4.63E-06;-1.44E-06;293.25;6.23E-06;-9.13E-06;-3.78E-06;2.06E-05;293.25
4.5;-4.70E-06;-1.46E-06;293.25;6.33E-06;-9.28E-06;-3.84E-06;2.10E-05;293.25
4.53;-4.77E-06;-1.49E-06;293.33;6.43E-06;-9.42E-06;-3.90E-06;2.13E-05;293.33
4.56;-2.26E-05;-7.03E-06;293.64;3.09E-05;-4.55E-05;-1.89E-05;1.03E-04;293.64
4.59;-4.21E-05;-1.31E-05;294.08;5.77E-05;-8.49E-05;-3.52E-05;1.92E-04;294.08
4.62;-6.82E-05;-2.12E-05;294.63;9.35E-05;-1.37E-04;-5.71E-05;3.11E-04;294.63
4.65;-9.68E-05;-3.01E-05;295.27;1.33E-04;-1.95E-04;-8.11E-05;4.41E-04;295.27
4.68;-1.29E-04;-4.02E-05;295.95;1.77E-04;-2.60E-04;-1.08E-04;5.88E-04;295.95
4.71;-1.61E-04;-5.02E-05;296.65;2.21E-04;-3.25E-04;-1.35E-04;7.34E-04;296.65
4.74;-1.92E-04;-5.98E-05;297.32;2.63E-04;-3.87E-04;-1.61E-04;8.74E-04;297.32
4.77;-2.22E-04;-6.91E-05;297.96;3.04E-04;-4.47E-04;-1.86E-04;0.0010105;297.96
4.8;-2.52E-04;-7.85E-05;298.53;3.45E-04;-5.08E-04;-2.11E-04;0.0011465;298.53
4.83;-2.67E-04;-8.32E-05;298.93;3.65E-04;-5.38E-04;-2.23E-04;0.0012144;298.93
4.86;-2.80E-04;-8.73E-05;299.2;3.83E-04;-5.64E-04;-2.34E-04;0.0012737;299.2
4.89;-2.93E-04;-9.14E-05;299.34;4.01E-04;-5.90E-04;-2.45E-04;0.0013331;299.34
4.92;-2.79E-04;-8.71E-05;299.19;3.82E-04;-5.62E-04;-2.34E-04;0.0012692;299.19
4.95;-2.69E-04;-8.39E-05;298.95;3.68E-04;-5.41E-04;-2.25E-04;0.0012217;298.95
4.98;-2.59E-04;-8.08E-05;298.65;3.53E-04;-5.20E-04;-2.16E-04;0.0011743;298.65
5.01;-2.36E-04;-7.37E-05;298.24;3.22E-04;-4.73E-04;-1.97E-04;0.0010698;298.24
5.04;-2.19E-04;-6.84E-05;297.87;2.99E-04;-4.39E-04;-1.83E-04;9.92E-04;297.87
5.07;-2.02E-04;-6.31E-05;297.54;2.75E-04;-4.04E-04;-1.68E-04;9.13E-04;297.54
5.1;-1.93E-04;-6.04E-05;297.31;2.63E-04;-3.87E-04;-1.61E-04;8.74E-04;297.31
5.13;-1.83E-04;-5.72E-05;297.09;2.49E-04;-3.66E-04;-1.52E-04;8.27E-04;297.09
5.16;-1.73E-04;-5.41E-05;296.87;2.35E-04;-3.45E-04;-1.44E-04;7.80E-04;296.87
5.19;-1.64E-04;-5.14E-05;296.68;2.23E-04;-3.28E-04;-1.37E-04;7.40E-04;296.68
5.22;-1.55E-04;-4.86E-05;296.48;2.11E-04;-3.09E-04;-1.29E-04;6.99E-04;296.48
5.25;-1.47E-04;-4.61E-05;296.31;2.00E-04;-2.93E-04;-1.22E-04;6.63E-04;296.31
5.28;-1.39E-04;-4.36E-05;296.14;1.89E-04;-2.77E-04;-1.15E-04;6.26E-04;296.14
5.31;-1.32E-04;-4.14E-05;295.98;1.79E-04;-2.63E-04;-1.10E-04;5.94E-04;295.98
5.34;-1.25E-04;-3.92E-05;295.83;1.69E-04;-2.48E-04;-1.04E-04;5.61E-04;295.83
5.37;-1.18E-04;-3.70E-05;295.68;1.60E-04;-2.34E-04;-9.77E-05;5.30E-04;295.68
5.4;-1.12E-04;-3.52E-05;295.55;1.52E-04;-2.23E-04;-9.29E-05;5.03E-04;295.55
5.43;-1.06E-04;-3.34E-05;295.42;1.44E-04;-2.10E-04;-8.78E-05;4.76E-04;295.42
5.46;-1.00E-04;-3.15E-05;295.29;1.36E-04;-1.99E-04;-8.28E-05;4.49E-04;295.29
5.49;-9.55E-05;-3.00E-05;295.18;1.29E-04;-1.89E-04;-7.87E-05;4.27E-04;295.18
5.52;-9.04E-05;-2.84E-05;295.07;1.22E-04;-1.78E-04;-7.43E-05;4.03E-04;295.07
5.55;-8.54E-05;-2.68E-05;294.97;1.15E-04;-1.68E-04;-7.01E-05;3.80E-04;294.97
5.58;-8.13E-05;-2.55E-05;294.87;1.09E-04;-1.60E-04;-6.66E-05;3.61E-04;294.87
5.61;-7.70E-05;-2.42E-05;294.78;1.03E-04;-1.51E-04;-6.30E-05;3.42E-04;294.78
5.64;-7.27E-05;-2.28E-05;294.69;9.74E-05;-1.43E-04;-5.94E-05;3.22E-04;294.69
5.67;-6.92E-05;-2.17E-05;294.61;9.26E-05;-1.35E-04;-5.64E-05;3.06E-04;294.61
5.7;-6.55E-05;-2.06E-05;294.53;8.75E-05;-1.28E-04;-5.32E-05;2.89E-04;294.53
5.73;-6.20E-05;-1.94E-05;294.46;8.26E-05;-1.21E-04;-5.02E-05;2.73E-04;294.46
5.76;-5.90E-05;-1.85E-05;294.39;7.85E-05;-1.15E-04;-4.77E-05;2.60E-04;294.39
5.79;-5.59E-05;-1.75E-05;294.32;7.42E-05;-1.09E-04;-4.51E-05;2.45E-04;294.32
5.82;-5.28E-05;-1.66E-05;294.26;7.00E-05;-1.02E-04;-4.25E-05;2.31E-04;294.26
5.85;-5.03E-05;-1.58E-05;294.2;6.65E-05;-9.73E-05;-4.03E-05;2.20E-04;294.2
5.88;-4.76E-05;-1.49E-05;294.14;6.29E-05;-9.19E-05;-3.80E-05;2.08E-04;294.14
5.91;-4.53E-05;-1.42E-05;294.09;5.96E-05;-8.71E-05;-3.60E-05;1.97E-04;294.09
5.94;-4.28E-05;-1.34E-05;294.04;5.63E-05;-8.23E-05;-3.40E-05;1.86E-04;294.04
5.97;-4.05E-05;-1.27E-05;293.99;5.32E-05;-7.76E-05;-3.20E-05;1.76E-04;293.99
6;-3.86E-05;-1.21E-05;293.94;5.05E-05;-7.38E-05;-3.04E-05;1.67E-04;293.94
6.03;-3.66E-05;-1.14E-05;293.9;4.78E-05;-6.98E-05;-2.87E-05;1.58E-04;293.9
6.06;-3.47E-05;-1.08E-05;293.86;4.51E-05;-6.59E-05;-2.70E-05;1.49E-04;293.86
6.09;-3.30E-05;-1.03E-05;293.82;4.29E-05;-6.26E-05;-2.56E-05;1.41E-04;293.82
6.12;-3.13E-05;-9.76E-06;293.79;4.05E-05;-5.91E-05;-2.42E-05;1.34E-04;293.79
6.15;-2.97E-05;-9.23E-06;293.75;3.82E-05;-5.58E-05;-2.28E-05;1.26E-04;293.75
6.18;-2.83E-05;-8.79E-06;293.72;3.63E-05;-5.30E-05;-2.16E-05;1.20E-04;293.72
6.21;-2.68E-05;-8.34E-06;293.69;3.43E-05;-5.01E-05;-2.04E-05;1.13E-04;293.69
6.24;-2.54E-05;-7.89E-06;293.66;3.24E-05;-4.73E-05;-1.91E-05;1.07E-04;293.66
6.27;-2.43E-05;-7.51E-06;293.63;3.08E-05;-4.49E-05;-1.81E-05;1.01E-04;293.63
6.3;-2.30E-05;-7.12E-06;293.61;2.91E-05;-4.24E-05;-1.71E-05;9.59E-05;293.61
6.33;-2.18E-05;-6.74E-06;293.58;2.75E-05;-4.00E-05;-1.61E-05;9.05E-05;293.58
6.36;-2.08E-05;-6.42E-06;293.56;2.61E-05;-3.80E-05;-1.52E-05;8.59E-05;293.56
6.39;-1.98E-05;-6.09E-06;293.54;2.47E-05;-3.60E-05;-1.43E-05;8.12E-05;293.54
6.42;-1.88E-05;-5.76E-06;293.52;2.33E-05;-3.39E-05;-1.35E-05;7.66E-05;293.52
6.45;-1.79E-05;-5.49E-06;293.5;2.21E-05;-3.22E-05;-1.27E-05;7.28E-05;293.5
6.48;-1.70E-05;-5.21E-06;293.48;2.09E-05;-3.04E-05;-1.20E-05;6.88E-05;293.48
6.51;-1.62E-05;-4.94E-06;293.46;1.97E-05;-2.87E-05;-1.13E-05;6.49E-05;293.46
6.54;-1.54E-05;-4.71E-06;293.44;1.87E-05;-2.73E-05;-1.06E-05;6.16E-05;293.44
6.57;-1.47E-05;-4.47E-06;293.43;1.77E-05;-2.58E-05;-1.00E-05;5.83E-05;293.43
6.6;-1.40E-05;-4.23E-06;293.41;1.67E-05;-2.43E-05;-9.37E-06;5.49E-05;293.41
6.63;-1.33E-05;-4.03E-06;293.4;1.59E-05;-2.31E-05;-8.85E-06;5.22E-05;293.4
6.66;-1.27E-05;-3.83E-06;293.39;1.50E-05;-2.18E-05;-8.30E-06;4.93E-05;293.39
6.69;-1.21E-05;-3.63E-06;293.37;1.41E-05;-2.06E-05;-7.78E-06;4.65E-05;293.37
6.72;-1.16E-05;-3.46E-06;293.36;1.34E-05;-1.96E-05;-7.33E-06;4.42E-05;293.36
6.75;-1.10E-05;-3.29E-06;293.35;1.27E-05;-1.85E-05;-6.87E-06;4.17E-05;293.35
6.78;-1.05E-05;-3.12E-06;293.34;1.20E-05;-1.74E-05;-6.42E-06;3.93E-05;293.34
6.81;-1.00E-05;-2.98E-06;293.33;1.14E-05;-1.65E-05;-6.04E-06;3.73E-05;293.33
6.84;-9.58E-06;-2.83E-06;293.32;1.07E-05;-1.56E-05;-5.64E-06;3.52E-05;293.32
6.87;-9.17E-06;-2.70E-06;293.31;1.02E-05;-1.48E-05;-5.29E-06;3.34E-05;293.31
6.9;-8.75E-06;-2.56E-06;293.3;9.58E-06;-1.40E-05;-4.93E-06;3.15E-05;293.3
6.93;-8.34E-06;-2.43E-06;293.29;9.04E-06;-1.32E-05;-4.59E-06;2.97E-05;293.29
6.96;-8.01E-06;-2.32E-06;293.29;8.58E-06;-1.25E-05;-4.30E-06;2.82E-05;293.29
6.99;-7.66E-06;-2.21E-06;293.28;8.10E-06;-1.18E-05;-4.00E-06;2.67E-05;293.28
7.02;-7.31E-06;-2.10E-06;293.27;7.63E-06;-1.11E-05;-3.71E-06;2.51E-05;293.27
7.05;-7.03E-06;-2.01E-06;293.27;7.24E-06;-1.06E-05;-3.46E-06;2.39E-05;293.27
7.08;-6.73E-06;-1.91E-06;293.26;6.83E-06;-9.95E-06;-3.20E-06;2.25E-05;293.26
7.11;-6.43E-06;-1.81E-06;293.25;6.43E-06;-9.37E-06;-2.95E-06;2.12E-05;293.25
