Time;Volt_n1_V_out;Volt_p1_V_out;Temp_PVDF_1;Volt_n2_V_out;Volt_n3_V_out;Volt_p2_V_out;Volt_p3_V_out;Temp_PVDF_2
1.92;2.25E-06;8.56E-07;293.2;-9.46E-06;3.52E-06;2.85E-06;3.49E-06;293.2
1.96;2.29E-06;8.72E-07;293.2;-9.64E-06;3.59E-06;2.90E-06;3.56E-06;293.2
2;2.33E-06;8.88E-07;293.2;-9.81E-06;3.65E-06;2.96E-06;3.62E-06;293.2
2.04;2.37E-06;9.04E-07;293.2;-9.99E-06;3.72E-06;3.01E-06;3.69E-06;293.2
2.08;2.41E-06;9.18E-07;293.2;-1.02E-05;3.78E-06;3.06E-06;3.75E-06;293.2
2.12;2.45E-06;9.32E-07;293.2;-1.03E-05;3.83E-06;3.10E-06;3.80E-06;293.2
2.16;2.48E-06;9.44E-07;293.2;-1.04E-05;3.89E-06;3.15E-06;3.86E-06;293.2
2.2;2.51E-06;9.57E-07;293.2;-1.06E-05;3.94E-06;3.19E-06;3.91E-06;293.2
2.24;2.54E-06;9.68E-07;293.2;-1.07E-05;3.99E-06;3.23E-06;3.96E-06;293.2
2.28;2.57E-06;9.79E-07;293.21;-1.08E-05;4.03E-06;3.26E-06;4.00E-06;293.21
2.32;2.60E-06;9.90E-07;293.21;-1.10E-05;4.07E-06;3.30E-06;4.04E-06;293.21
2.36;2.63E-06;9.99E-07;293.21;-1.11E-05;4.12E-06;3.33E-06;4.09E-06;293.21
2.4;2.65E-06;1.01E-06;293.21;-1.12E-05;4.15E-06;3.37E-06;4.12E-06;293.21
2.44;2.68E-06;1.02E-06;293.21;-1.13E-05;4.19E-06;3.40E-06;4.16E-06;293.21
2.48;2.70E-06;1.03E-06;293.21;-1.14E-05;4.23E-06;3.43E-06;4.20E-06;293.21
2.52;2.72E-06;1.03E-06;293.21;-1.15E-05;4.26E-06;3.45E-06;4.23E-06;293.21
2.56;2.74E-06;1.04E-06;293.21;-1.15E-05;4.29E-06;3.48E-06;4.26E-06;293.21
2.6;2.76E-06;1.05E-06;293.21;-1.16E-05;4.32E-06;3.51E-06;4.29E-06;293.21
2.64;2.78E-06;1.06E-06;293.21;-1.17E-05;4.35E-06;3.53E-06;4.32E-06;293.21
2.68;2.80E-06;1.06E-06;293.21;-1.18E-05;4.38E-06;3.55E-06;4.35E-06;293.21
2.72;2.82E-06;1.07E-06;293.21;-1.19E-05;4.41E-06;3.58E-06;4.38E-06;293.21
2.76;2.83E-06;1.08E-06;293.21;-1.19E-05;4.44E-06;3.60E-06;4.41E-06;293.21
2.8;2.85E-06;1.08E-06;293.21;-1.20E-05;4.46E-06;3.62E-06;4.43E-06;293.21
2.84;2.87E-06;1.09E-06;293.21;-1.21E-05;4.49E-06;3.64E-06;4.46E-06;293.21
2.88;2.89E-06;1.09E-06;293.21;-1.21E-05;4.52E-06;3.67E-06;4.49E-06;293.21
2.92;2.90E-06;1.10E-06;293.21;-1.22E-05;4.54E-06;3.69E-06;4.51E-06;293.21
2.96;2.92E-06;1.11E-06;293.21;-1.23E-05;4.57E-06;3.71E-06;4.54E-06;293.21
3;2.94E-06;1.11E-06;293.21;-1.24E-05;4.60E-06;3.73E-06;4.57E-06;293.21
3.04;2.95E-06;1.12E-06;293.21;-1.24E-05;4.62E-06;3.75E-06;4.59E-06;293.21
3.08;2.97E-06;1.13E-06;293.21;-1.25E-05;4.65E-06;3.78E-06;4.62E-06;293.21
3.12;2.99E-06;1.13E-06;293.21;-1.26E-05;4.68E-06;3.80E-06;4.65E-06;293.21
3.16;3.01E-06;1.14E-06;293.21;-1.27E-05;4.71E-06;3.83E-06;4.68E-06;293.21
3.2;3.03E-06;1.15E-06;293.21;-1.27E-05;4.74E-06;3.85E-06;4.71E-06;293.21
3.24;3.05E-06;1.15E-06;293.22;-1.28E-05;4.77E-06;3.88E-06;4.74E-06;293.22
3.28;3.07E-06;1.16E-06;293.22;-1.29E-05;4.80E-06;3.90E-06;4.77E-06;293.22
3.32;3.09E-06;1.17E-06;293.22;-1.30E-05;4.84E-06;3.93E-06;4.81E-06;293.22
3.36;3.11E-06;1.18E-06;293.22;-1.31E-05;4.87E-06;3.96E-06;4.84E-06;293.22
3.4;3.14E-06;1.19E-06;293.22;-1.32E-05;4.91E-06;3.99E-06;4.88E-06;293.22
3.44;3.16E-06;1.20E-06;293.22;-1.33E-05;4.95E-06;4.03E-06;4.92E-06;293.22
3.48;3.19E-06;1.21E-06;293.22;-1.34E-05;4.99E-06;4.06E-06;4.96E-06;293.22
3.52;3.22E-06;1.22E-06;293.22;-1.36E-05;5.04E-06;4.10E-06;5.01E-06;293.22
3.56;3.25E-06;1.23E-06;293.22;-1.37E-05;5.08E-06;4.14E-06;5.05E-06;293.22
3.6;3.28E-06;1.24E-06;293.22;-1.38E-05;5.13E-06;4.18E-06;5.10E-06;293.22
3.64;3.31E-06;1.25E-06;293.22;-1.40E-05;5.19E-06;4.22E-06;5.16E-06;293.22
3.68;3.35E-06;1.26E-06;293.22;-1.41E-05;5.24E-06;4.27E-06;5.21E-06;293.22
3.72;3.39E-06;1.28E-06;293.22;-1.43E-05;5.30E-06;4.31E-06;5.27E-06;293.22
3.76;3.43E-06;1.29E-06;293.22;-1.44E-05;5.36E-06;4.37E-06;5.33E-06;293.22
3.8;3.47E-06;1.31E-06;293.22;-1.46E-05;5.43E-06;4.42E-06;5.40E-06;293.22
3.84;3.51E-06;1.33E-06;293.23;-1.48E-05;5.50E-06;4.47E-06;5.47E-06;293.23
3.88;3.56E-06;1.34E-06;293.23;-1.50E-05;5.57E-06;4.53E-06;5.54E-06;293.23
3.92;3.61E-06;1.36E-06;293.23;-1.52E-05;5.65E-06;4.60E-06;5.61E-06;293.23
3.96;3.66E-06;1.38E-06;293.23;-1.54E-05;5.73E-06;4.66E-06;5.69E-06;293.23
4;3.71E-06;1.40E-06;293.23;-1.56E-05;5.81E-06;4.73E-06;5.78E-06;293.23
4.04;3.77E-06;1.42E-06;293.23;-1.59E-05;5.90E-06;4.80E-06;5.87E-06;293.23
4.08;3.83E-06;1.44E-06;293.23;-1.61E-05;5.99E-06;4.88E-06;5.96E-06;293.23
4.12;3.89E-06;1.47E-06;293.23;-1.64E-05;6.09E-06;4.96E-06;6.06E-06;293.23
4.16;3.96E-06;1.49E-06;293.23;-1.67E-05;6.19E-06;5.04E-06;6.16E-06;293.23
4.2;4.03E-06;1.52E-06;293.24;-1.70E-05;6.30E-06;5.13E-06;6.27E-06;293.24
4.24;4.10E-06;1.55E-06;293.24;-1.73E-05;6.42E-06;5.23E-06;6.38E-06;293.24
4.28;4.17E-06;1.57E-06;293.24;-1.76E-05;6.53E-06;5.32E-06;6.50E-06;293.24
4.32;4.25E-06;1.60E-06;293.24;-1.79E-05;6.66E-06;5.42E-06;6.62E-06;293.24
4.36;4.34E-06;1.64E-06;293.24;-1.83E-05;6.79E-06;5.53E-06;6.75E-06;293.24
4.4;4.42E-06;1.67E-06;293.24;-1.86E-05;6.92E-06;5.64E-06;6.89E-06;293.24
4.44;4.51E-06;1.70E-06;293.25;-1.90E-05;7.06E-06;5.75E-06;7.03E-06;293.25
4.48;4.61E-06;1.74E-06;293.25;-1.94E-05;7.21E-06;5.87E-06;7.17E-06;293.25
4.52;4.71E-06;1.77E-06;293.29;-1.98E-05;7.37E-06;6.00E-06;7.33E-06;293.29
4.5206;7.00E-06;2.65E-06;293.3;-2.95E-05;1.10E-05;8.90E-06;1.09E-05;293.3
4.5208;7.05E-06;2.67E-06;293.3;-2.97E-05;1.10E-05;8.97E-06;1.10E-05;293.3
4.521;7.09E-06;2.68E-06;293.3;-2.99E-05;1.11E-05;9.02E-06;1.10E-05;293.3
4.5214;7.18E-06;2.72E-06;293.3;-3.03E-05;1.12E-05;9.13E-06;1.12E-05;293.3
4.5222;7.35E-06;2.78E-06;293.31;-3.10E-05;1.15E-05;9.35E-06;1.14E-05;293.31
4.5237;7.71E-06;2.92E-06;293.32;-3.25E-05;1.21E-05;9.80E-06;1.20E-05;293.32
4.5252;8.12E-06;3.08E-06;293.32;-3.42E-05;1.27E-05;1.03E-05;1.26E-05;293.32
4.5267;8.52E-06;3.23E-06;293.33;-3.59E-05;1.34E-05;1.08E-05;1.33E-05;293.33
4.5298;9.44E-06;3.58E-06;293.35;-3.98E-05;1.48E-05;1.20E-05;1.47E-05;293.35
4.5328;1.03E-05;3.92E-06;293.37;-4.36E-05;1.62E-05;1.31E-05;1.61E-05;293.37
4.5389;1.27E-05;4.81E-06;293.42;-5.34E-05;1.99E-05;1.61E-05;1.97E-05;293.42
4.544;1.48E-05;5.61E-06;293.47;-6.24E-05;2.32E-05;1.87E-05;2.30E-05;293.47
4.5491;1.69E-05;6.42E-06;293.52;-7.13E-05;2.65E-05;2.14E-05;2.63E-05;293.52
4.5552;2.02E-05;7.70E-06;293.59;-8.55E-05;3.18E-05;2.57E-05;3.15E-05;293.59
4.5608;2.33E-05;8.87E-06;293.65;-9.85E-05;3.66E-05;2.96E-05;3.63E-05;293.65
4.5719;2.95E-05;1.12E-05;293.8;-1.24E-04;4.63E-05;3.73E-05;4.59E-05;293.8
4.5814;3.67E-05;1.40E-05;293.94;-1.55E-04;5.77E-05;4.66E-05;5.72E-05;293.94
4.5897;4.30E-05;1.64E-05;294.07;-1.81E-04;6.75E-05;5.44E-05;6.69E-05;294.07
4.6063;5.54E-05;2.11E-05;294.36;-2.34E-04;8.70E-05;7.02E-05;8.62E-05;294.36
4.6215;7.03E-05;2.68E-05;294.66;-2.97E-04;1.10E-04;8.90E-05;1.09E-04;294.66
4.6348;8.31E-05;3.17E-05;294.94;-3.51E-04;1.30E-04;1.05E-04;1.29E-04;294.94
4.6614;1.09E-04;4.14E-05;295.52;-4.59E-04;1.71E-04;1.38E-04;1.69E-04;295.52
4.6939;1.45E-04;5.54E-05;296.27;-6.14E-04;2.28E-04;1.84E-04;2.26E-04;296.27
4.7231;1.77E-04;6.75E-05;296.95;-7.47E-04;2.78E-04;2.24E-04;2.75E-04;296.95
4.7816;2.40E-04;9.16E-05;298.21;-0.0010142;3.76E-04;3.04E-04;3.73E-04;298.21
4.8134;2.59E-04;9.88E-05;298.72;-0.0010939;4.06E-04;3.27E-04;4.02E-04;298.72
4.8421;2.75E-04;1.05E-04;299.06;-0.0011625;4.31E-04;3.48E-04;4.28E-04;299.06
4.8993;3.07E-04;1.17E-04;299.38;-0.0012998;4.82E-04;3.89E-04;4.78E-04;299.38
4.9226;2.80E-04;1.07E-04;299.18;-0.0011851;4.40E-04;3.55E-04;4.36E-04;299.18
4.9408;2.74E-04;1.05E-04;299.04;-0.0011577;4.30E-04;3.47E-04;4.26E-04;299.04
4.959;2.67E-04;1.02E-04;298.87;-0.0011304;4.19E-04;3.38E-04;4.16E-04;298.87
4.9954;2.45E-04;9.39E-05;298.43;-0.0010378;3.85E-04;3.11E-04;3.82E-04;298.43
5.0317;2.24E-04;8.58E-05;297.97;-9.47E-04;3.52E-04;2.84E-04;3.49E-04;297.97
5.08;1.96E-04;7.50E-05;297.45;-8.28E-04;3.07E-04;2.48E-04;3.05E-04;297.45
5.12;1.87E-04;7.14E-05;297.16;-7.88E-04;2.93E-04;2.36E-04;2.90E-04;297.16
5.1495;1.77E-04;6.77E-05;296.95;-7.46E-04;2.77E-04;2.24E-04;2.75E-04;296.95
5.1789;1.67E-04;6.39E-05;296.75;-7.05E-04;2.62E-04;2.12E-04;2.60E-04;296.75
5.2378;1.50E-04;5.75E-05;296.38;-6.34E-04;2.36E-04;1.90E-04;2.34E-04;296.38
5.28;1.38E-04;5.28E-05;296.13;-5.82E-04;2.16E-04;1.75E-04;2.15E-04;296.13
5.32;1.29E-04;4.95E-05;295.93;-5.45E-04;2.03E-04;1.64E-04;2.01E-04;295.93
5.36;1.20E-04;4.59E-05;295.73;-5.06E-04;1.88E-04;1.52E-04;1.87E-04;295.73
5.4;1.11E-04;4.24E-05;295.54;-4.68E-04;1.74E-04;1.41E-04;1.73E-04;295.54
5.44;1.04E-04;3.96E-05;295.38;-4.37E-04;1.62E-04;1.32E-04;1.61E-04;295.38
5.48;9.65E-05;3.68E-05;295.22;-4.06E-04;1.51E-04;1.22E-04;1.50E-04;295.22
5.52;8.92E-05;3.40E-05;295.07;-3.75E-04;1.40E-04;1.13E-04;1.39E-04;295.07
5.56;8.33E-05;3.17E-05;294.94;-3.51E-04;1.30E-04;1.06E-04;1.29E-04;294.94
5.6;7.74E-05;2.94E-05;294.81;-3.26E-04;1.21E-04;9.84E-05;1.20E-04;294.81
5.64;7.15E-05;2.71E-05;294.69;-3.01E-04;1.12E-04;9.09E-05;1.11E-04;294.69
5.68;6.69E-05;2.53E-05;294.58;-2.81E-04;1.04E-04;8.51E-05;1.04E-04;294.58
5.72;6.21E-05;2.35E-05;294.48;-2.61E-04;9.70E-05;7.92E-05;9.65E-05;294.48
5.76;5.74E-05;2.17E-05;294.39;-2.41E-04;8.96E-05;7.32E-05;8.92E-05;294.39
5.8;5.36E-05;2.02E-05;294.3;-2.25E-04;8.37E-05;6.85E-05;8.33E-05;294.3
5.84;4.98E-05;1.87E-05;294.22;-2.09E-04;7.77E-05;6.37E-05;7.74E-05;294.22
5.88;4.60E-05;1.73E-05;294.14;-1.93E-04;7.18E-05;5.90E-05;7.16E-05;294.14
5.92;4.30E-05;1.61E-05;294.07;-1.81E-04;6.71E-05;5.52E-05;6.69E-05;294.07
5.96;3.99E-05;1.49E-05;294.01;-1.68E-04;6.22E-05;5.13E-05;6.21E-05;294.01
6;3.69E-05;1.37E-05;293.94;-1.55E-04;5.75E-05;4.75E-05;5.74E-05;293.94
6.04;3.45E-05;1.28E-05;293.89;-1.45E-04;5.37E-05;4.45E-05;5.37E-05;293.89
6.08;3.21E-05;1.18E-05;293.84;-1.35E-04;4.99E-05;4.14E-05;4.99E-05;293.84
6.12;2.96E-05;1.09E-05;293.79;-1.24E-04;4.61E-05;3.84E-05;4.61E-05;293.79
6.16;2.77E-05;1.01E-05;293.74;-1.16E-04;4.30E-05;3.59E-05;4.31E-05;293.74
6.2;2.57E-05;9.33E-06;293.7;-1.08E-04;3.99E-05;3.35E-05;4.00E-05;293.7
6.24;2.37E-05;8.56E-06;293.66;-9.96E-05;3.68E-05;3.10E-05;3.70E-05;293.66
6.28;2.22E-05;7.95E-06;293.63;-9.31E-05;3.44E-05;2.91E-05;3.46E-05;293.63
6.32;2.06E-05;7.33E-06;293.59;-8.64E-05;3.19E-05;2.71E-05;3.21E-05;293.59
6.36;1.90E-05;6.72E-06;293.56;-7.99E-05;2.94E-05;2.51E-05;2.97E-05;293.56
6.4;1.77E-05;6.22E-06;293.53;-7.46E-05;2.75E-05;2.35E-05;2.78E-05;293.53
6.44;1.65E-05;5.73E-06;293.5;-6.93E-05;2.55E-05;2.19E-05;2.58E-05;293.5
6.48;1.52E-05;5.23E-06;293.48;-6.40E-05;2.35E-05;2.04E-05;2.39E-05;293.48
6.52;1.42E-05;4.84E-06;293.46;-5.98E-05;2.19E-05;1.91E-05;2.23E-05;293.46
6.56;1.32E-05;4.43E-06;293.43;-5.55E-05;2.03E-05;1.78E-05;2.07E-05;293.43
6.6;1.22E-05;4.04E-06;293.41;-5.12E-05;1.87E-05;1.65E-05;1.91E-05;293.41
6.64;1.14E-05;3.72E-06;293.39;-4.79E-05;1.75E-05;1.55E-05;1.79E-05;293.39
6.68;1.05E-05;3.40E-06;293.38;-4.45E-05;1.62E-05;1.45E-05;1.66E-05;293.38
6.72;9.73E-06;3.08E-06;293.36;-4.11E-05;1.49E-05;1.35E-05;1.54E-05;293.36
6.76;9.07E-06;2.82E-06;293.35;-3.83E-05;1.39E-05;1.27E-05;1.44E-05;293.35
6.8;8.41E-06;2.56E-06;293.33;-3.56E-05;1.29E-05;1.19E-05;1.34E-05;293.33
6.84;7.75E-06;2.31E-06;293.32;-3.28E-05;1.19E-05;1.10E-05;1.23E-05;293.32
6.88;7.24E-06;2.10E-06;293.31;-3.07E-05;1.10E-05;1.04E-05;1.15E-05;293.31
6.92;6.70E-06;1.89E-06;293.3;-2.84E-05;1.02E-05;9.73E-06;1.07E-05;293.3
6.96;6.17E-06;1.69E-06;293.29;-2.62E-05;9.39E-06;9.07E-06;9.90E-06;293.29
7;5.75E-06;1.52E-06;293.28;-2.45E-05;8.73E-06;8.55E-06;9.25E-06;293.28
7.04;5.32E-06;1.36E-06;293.27;-2.27E-05;8.07E-06;8.02E-06;8.60E-06;293.27
7.08;4.90E-06;1.19E-06;293.26;-2.09E-05;7.41E-06;7.49E-06;7.95E-06;293.26
7.12;4.55E-06;1.06E-06;293.25;-1.95E-05;6.87E-06;7.06E-06;7.42E-06;293.25
7.16;4.21E-06;9.20E-07;293.24;-1.81E-05;6.34E-06;6.63E-06;6.89E-06;293.24
7.2;3.86E-06;7.85E-07;293.24;-1.66E-05;5.80E-06;6.20E-06;6.36E-06;293.24
7.24;3.59E-06;6.80E-07;293.23;-1.55E-05;5.38E-06;5.87E-06;5.95E-06;293.23
7.28;3.31E-06;5.71E-07;293.23;-1.43E-05;4.94E-06;5.52E-06;5.52E-06;293.23
7.32;3.03E-06;4.63E-07;293.22;-1.32E-05;4.51E-06;5.18E-06;5.09E-06;293.22
7.36;2.80E-06;3.76E-07;293.21;-1.22E-05;4.16E-06;4.90E-06;4.75E-06;293.21
7.4;2.57E-06;2.89E-07;293.21;-1.13E-05;3.81E-06;4.62E-06;4.41E-06;293.21
7.44;2.35E-06;2.02E-07;293.21;-1.04E-05;3.46E-06;4.34E-06;4.07E-06;293.21
7.48;2.17E-06;1.33E-07;293.2;-9.60E-06;3.18E-06;4.12E-06;3.79E-06;293.2
7.52;1.98E-06;6.26E-08;293.2;-8.83E-06;2.89E-06;3.89E-06;3.51E-06;293.2
7.56;1.79E-06;-8.03E-09;293.19;-8.06E-06;2.61E-06;3.66E-06;3.23E-06;293.19
7.6;1.64E-06;-6.38E-08;293.19;-7.44E-06;2.38E-06;3.48E-06;3.01E-06;293.19
7.64;1.49E-06;-1.20E-07;293.19;-6.81E-06;2.15E-06;3.30E-06;2.79E-06;293.19
7.68;1.34E-06;-1.77E-07;293.19;-6.19E-06;1.92E-06;3.12E-06;2.57E-06;293.19
7.72;1.21E-06;-2.23E-07;293.18;-5.67E-06;1.72E-06;2.97E-06;2.38E-06;293.18
7.76;1.09E-06;-2.69E-07;293.18;-5.14E-06;1.53E-06;2.82E-06;2.20E-06;293.18
7.8;9.62E-07;-3.15E-07;293.18;-4.62E-06;1.34E-06;2.67E-06;2.02E-06;293.18
7.84;8.59E-07;-3.51E-07;293.18;-4.20E-06;1.19E-06;2.56E-06;1.87E-06;293.18
7.88;7.53E-07;-3.88E-07;293.17;-3.76E-06;1.03E-06;2.43E-06;1.72E-06;293.17
7.92;6.49E-07;-4.25E-07;293.17;-3.33E-06;8.74E-07;2.31E-06;1.57E-06;293.17
7.96;5.61E-07;-4.55E-07;293.17;-2.96E-06;7.44E-07;2.21E-06;1.45E-06;293.17
8;4.73E-07;-4.85E-07;293.17;-2.60E-06;6.14E-07;2.12E-06;1.33E-06;293.17
