Time;Volt_n1_V_out;Volt_p1_V_out;Temp_PVDF_1;Volt_n2_V_out;Volt_n3_V_out;Volt_p2_V_out;Volt_p3_V_out;Temp_PVDF_2
3.7;1.11E-06;8.68E-07;293.22;-1.03E-05;4.45E-06;1.73E-06;4.36E-06;293.22
3.75;1.12E-06;8.80E-07;293.22;-1.05E-05;4.52E-06;1.76E-06;4.42E-06;293.22
3.8;1.14E-06;8.94E-07;293.22;-1.06E-05;4.59E-06;1.79E-06;4.49E-06;293.22
3.85;1.16E-06;9.08E-07;293.23;-1.08E-05;4.66E-06;1.81E-06;4.56E-06;293.23
3.9;1.18E-06;9.23E-07;293.23;-1.10E-05;4.74E-06;1.84E-06;4.64E-06;293.23
3.95;1.20E-06;9.40E-07;293.23;-1.12E-05;4.82E-06;1.88E-06;4.72E-06;293.23
4;1.22E-06;9.57E-07;293.23;-1.14E-05;4.91E-06;1.91E-06;4.81E-06;293.23
4.05;1.24E-06;9.76E-07;293.23;-1.16E-05;5.00E-06;1.95E-06;4.90E-06;293.23
4.1;1.27E-06;9.96E-07;293.23;-1.18E-05;5.11E-06;1.99E-06;5.00E-06;293.23
4.15;1.30E-06;1.02E-06;293.23;-1.21E-05;5.22E-06;2.03E-06;5.11E-06;293.23
4.2;1.32E-06;1.04E-06;293.24;-1.23E-05;5.33E-06;2.07E-06;5.22E-06;293.24
4.25;1.35E-06;1.06E-06;293.24;-1.26E-05;5.44E-06;2.12E-06;5.33E-06;293.24
4.3;1.38E-06;1.09E-06;293.24;-1.29E-05;5.57E-06;2.17E-06;5.46E-06;293.24
4.35;1.42E-06;1.11E-06;293.24;-1.32E-05;5.70E-06;2.22E-06;5.59E-06;293.24
4.4;1.45E-06;1.14E-06;293.24;-1.35E-05;5.85E-06;2.28E-06;5.73E-06;293.24
4.45;1.49E-06;1.17E-06;293.25;-1.39E-05;6.00E-06;2.33E-06;5.87E-06;293.25
4.5;1.53E-06;1.20E-06;293.25;-1.42E-05;6.15E-06;2.40E-06;6.03E-06;293.25
4.55;1.57E-06;1.23E-06;293.47;-1.46E-05;6.33E-06;2.46E-06;6.20E-06;293.47
4.6;1.78E-05;1.27E-05;294.25;-1.57E-04;6.77E-05;2.65E-05;6.55E-05;294.25
4.65;3.37E-05;2.41E-05;295.26;-2.97E-04;1.28E-04;5.02E-05;1.24E-04;295.26
4.7;5.28E-05;3.78E-05;296.42;-4.67E-04;2.01E-04;7.88E-05;1.95E-04;296.42
4.75;7.16E-05;5.13E-05;297.54;-6.34E-04;2.73E-04;1.07E-04;2.64E-04;297.54
4.8;8.64E-05;6.20E-05;298.51;-7.66E-04;3.30E-04;1.29E-04;3.19E-04;298.51
4.85;9.71E-05;6.99E-05;299.12;-8.63E-04;3.72E-04;1.46E-04;3.60E-04;299.12
4.9;9.85E-05;7.11E-05;299.28;-8.76E-04;3.77E-04;1.48E-04;3.65E-04;299.28
4.95;9.36E-05;6.79E-05;298.95;-8.35E-04;3.60E-04;1.41E-04;3.48E-04;298.95
5;8.34E-05;6.08E-05;298.37;-7.46E-04;3.22E-04;1.26E-04;3.11E-04;298.37
5.05;7.31E-05;5.36E-05;297.79;-6.56E-04;2.83E-04;1.11E-04;2.74E-04;297.79
5.1;6.53E-05;4.81E-05;297.3;-5.87E-04;2.53E-04;9.94E-05;2.45E-04;297.3
5.15;6.01E-05;4.45E-05;296.95;-5.42E-04;2.34E-04;9.18E-05;2.27E-04;296.95
5.2;5.47E-05;4.07E-05;296.62;-4.94E-04;2.13E-04;8.37E-05;2.07E-04;296.62
5.25;4.95E-05;3.71E-05;296.31;-4.49E-04;1.94E-04;7.61E-05;1.88E-04;296.31
5.3;4.48E-05;3.38E-05;296.03;-4.08E-04;1.76E-04;6.91E-05;1.71E-04;296.03
5.35;4.11E-05;3.12E-05;295.78;-3.75E-04;1.62E-04;6.36E-05;1.58E-04;295.78
5.4;3.73E-05;2.85E-05;295.55;-3.42E-04;1.48E-04;5.80E-05;1.44E-04;295.55
5.45;3.35E-05;2.58E-05;295.33;-3.09E-04;1.34E-04;5.24E-05;1.30E-04;295.33
5.5;3.07E-05;2.39E-05;295.14;-2.85E-04;1.23E-04;4.82E-05;1.20E-04;295.14
5.55;2.78E-05;2.19E-05;294.97;-2.60E-04;1.12E-04;4.40E-05;1.10E-04;294.97
5.6;2.49E-05;1.99E-05;294.81;-2.34E-04;1.01E-04;3.97E-05;9.91E-05;294.81
5.65;2.28E-05;1.84E-05;294.66;-2.16E-04;9.34E-05;3.65E-05;9.14E-05;294.66
5.7;2.07E-05;1.69E-05;294.53;-1.97E-04;8.52E-05;3.33E-05;8.36E-05;294.53
5.75;1.85E-05;1.53E-05;294.41;-1.78E-04;7.71E-05;3.01E-05;7.58E-05;294.41
5.8;1.69E-05;1.42E-05;294.3;-1.64E-04;7.09E-05;2.76E-05;6.98E-05;294.3
5.85;1.52E-05;1.30E-05;294.2;-1.49E-04;6.46E-05;2.52E-05;6.38E-05;294.2
5.9;1.35E-05;1.19E-05;294.1;-1.35E-04;5.84E-05;2.27E-05;5.78E-05;294.1
5.95;1.23E-05;1.10E-05;294.02;-1.24E-04;5.38E-05;2.09E-05;5.34E-05;294.02
6;1.11E-05;1.01E-05;293.95;-1.13E-04;4.90E-05;1.90E-05;4.88E-05;293.95
6.05;9.80E-06;9.23E-06;293.87;-1.02E-04;4.43E-05;1.71E-05;4.43E-05;293.87
6.1;8.90E-06;8.59E-06;293.81;-9.44E-05;4.08E-05;1.57E-05;4.10E-05;293.81
6.15;7.95E-06;7.92E-06;293.75;-8.60E-05;3.72E-05;1.43E-05;3.75E-05;293.75
6.2;6.99E-06;7.24E-06;293.7;-7.77E-05;3.36E-05;1.29E-05;3.41E-05;293.7
6.25;6.29E-06;6.75E-06;293.65;-7.15E-05;3.10E-05;1.18E-05;3.15E-05;293.65
6.3;5.57E-06;6.24E-06;293.61;-6.53E-05;2.83E-05;1.07E-05;2.89E-05;293.61
6.35;4.86E-06;5.73E-06;293.57;-5.90E-05;2.55E-05;9.63E-06;2.63E-05;293.57
6.4;4.32E-06;5.34E-06;293.53;-5.42E-05;2.35E-05;8.81E-06;2.43E-05;293.53
6.45;3.77E-06;4.95E-06;293.5;-4.95E-05;2.14E-05;7.98E-06;2.23E-05;293.5
6.5;3.23E-06;4.57E-06;293.47;-4.47E-05;1.93E-05;7.16E-06;2.04E-05;293.47
6.55;2.82E-06;4.27E-06;293.44;-4.11E-05;1.78E-05;6.54E-06;1.89E-05;293.44
6.6;2.41E-06;3.97E-06;293.41;-3.75E-05;1.62E-05;5.91E-06;1.74E-05;293.41
6.65;2.00E-06;3.68E-06;293.39;-3.38E-05;1.46E-05;5.28E-06;1.58E-05;293.39
6.7;1.70E-06;3.46E-06;293.37;-3.11E-05;1.35E-05;4.81E-06;1.47E-05;293.37
6.75;1.38E-06;3.23E-06;293.35;-2.84E-05;1.23E-05;4.33E-06;1.36E-05;293.35
6.8;1.07E-06;3.00E-06;293.33;-2.56E-05;1.11E-05;3.85E-06;1.24E-05;293.33
6.85;8.39E-07;2.83E-06;293.32;-2.35E-05;1.02E-05;3.49E-06;1.16E-05;293.32
6.9;6.02E-07;2.66E-06;293.3;-2.14E-05;9.25E-06;3.13E-06;1.07E-05;293.3
6.95;3.66E-07;2.48E-06;293.29;-1.93E-05;8.34E-06;2.76E-06;9.83E-06;293.29
7;1.88E-07;2.35E-06;293.28;-1.78E-05;7.65E-06;2.49E-06;9.17E-06;293.28
7.05;9.73E-09;2.22E-06;293.27;-1.62E-05;6.96E-06;2.21E-06;8.50E-06;293.27
7.1;-1.55E-07;2.10E-06;293.25;-1.47E-05;6.32E-06;1.96E-06;7.89E-06;293.25
7.15;-3.19E-07;1.97E-06;293.25;-1.32E-05;5.68E-06;1.70E-06;7.28E-06;293.25
7.2;-4.42E-07;1.88E-06;293.24;-1.21E-05;5.20E-06;1.51E-06;6.82E-06;293.24
7.25;-5.67E-07;1.79E-06;293.23;-1.10E-05;4.72E-06;1.32E-06;6.36E-06;293.23
7.3;-6.92E-07;1.69E-06;293.22;-9.89E-06;4.23E-06;1.12E-06;5.89E-06;293.22
7.35;-7.88E-07;1.62E-06;293.22;-9.03E-06;3.86E-06;9.74E-07;5.54E-06;293.22
7.4;-8.85E-07;1.54E-06;293.21;-8.17E-06;3.48E-06;8.25E-07;5.18E-06;293.21
7.45;-9.82E-07;1.47E-06;293.2;-7.30E-06;3.11E-06;6.76E-07;4.82E-06;293.2
7.5;-1.06E-06;1.41E-06;293.2;-6.65E-06;2.83E-06;5.63E-07;4.55E-06;293.2
7.55;-1.13E-06;1.36E-06;293.2;-5.97E-06;2.53E-06;4.48E-07;4.27E-06;293.2
7.6;-1.21E-06;1.30E-06;293.19;-5.30E-06;2.24E-06;3.33E-07;3.99E-06;293.19
7.65;-1.27E-06;1.25E-06;293.19;-4.79E-06;2.02E-06;2.47E-07;3.79E-06;293.19
7.7;-1.33E-06;1.21E-06;293.18;-4.26E-06;1.80E-06;1.58E-07;3.57E-06;293.18
7.75;-1.39E-06;1.16E-06;293.18;-3.74E-06;1.57E-06;6.92E-08;3.36E-06;293.18
7.8;-1.44E-06;1.13E-06;293.18;-3.33E-06;1.40E-06;1.78E-09;3.20E-06;293.18
7.85;-1.49E-06;1.09E-06;293.18;-2.91E-06;1.22E-06;-6.69E-08;3.03E-06;293.18
7.9;-1.54E-06;1.05E-06;293.17;-2.50E-06;1.04E-06;-1.36E-07;2.87E-06;293.17
7.95;-1.58E-06;1.02E-06;293.17;-2.16E-06;9.04E-07;-1.89E-07;2.74E-06;293.17
8;-1.62E-06;9.95E-07;293.17;-1.83E-06;7.63E-07;-2.43E-07;2.61E-06;293.17
8.05;-1.66E-06;9.65E-07;293.17;-1.49E-06;6.23E-07;-2.97E-07;2.48E-06;293.17
8.1;-1.70E-06;9.42E-07;293.17;-1.22E-06;5.10E-07;-3.39E-07;2.38E-06;293.17
8.15;-1.74E-06;9.18E-07;293.16;-9.38E-07;3.96E-07;-3.82E-07;2.28E-06;293.16
8.2;-1.78E-06;8.93E-07;293.16;-6.60E-07;2.82E-07;-4.25E-07;2.17E-06;293.16
8.25;-1.81E-06;8.74E-07;293.16;-4.31E-07;1.91E-07;-4.58E-07;2.10E-06;293.16
8.3;-1.85E-06;8.54E-07;293.16;-1.96E-07;9.72E-08;-4.93E-07;2.02E-06;293.16
8.35;-1.88E-06;8.34E-07;293.16;3.90E-08;3.46E-09;-5.27E-07;1.94E-06;293.16
8.4;-1.91E-06;8.17E-07;293.16;2.38E-07;-7.30E-08;-5.54E-07;1.87E-06;293.16
8.45;-1.94E-06;8.01E-07;293.16;4.41E-07;-1.51E-07;-5.82E-07;1.81E-06;293.16
8.5;-1.98E-06;7.84E-07;293.16;6.44E-07;-2.29E-07;-6.09E-07;1.75E-06;293.16
8.55;-2.01E-06;7.70E-07;293.16;8.23E-07;-2.95E-07;-6.32E-07;1.70E-06;293.16
8.6;-2.04E-06;7.55E-07;293.16;1.00E-06;-3.61E-07;-6.55E-07;1.65E-06;293.16
8.65;-2.07E-06;7.41E-07;293.16;1.18E-06;-4.28E-07;-6.77E-07;1.60E-06;293.16
8.7;-2.10E-06;7.29E-07;293.16;1.35E-06;-4.85E-07;-6.96E-07;1.56E-06;293.16
8.75;-2.14E-06;7.16E-07;293.15;1.51E-06;-5.45E-07;-7.16E-07;1.52E-06;293.15
8.8;-2.17E-06;7.04E-07;293.15;1.68E-06;-6.02E-07;-7.35E-07;1.48E-06;293.15
8.85;-2.20E-06;6.93E-07;293.15;1.83E-06;-6.52E-07;-7.50E-07;1.45E-06;293.15
8.9;-2.23E-06;6.82E-07;293.15;1.98E-06;-7.04E-07;-7.67E-07;1.42E-06;293.15
8.95;-2.26E-06;6.72E-07;293.15;2.13E-06;-7.55E-07;-7.83E-07;1.39E-06;293.15
9;-2.30E-06;6.62E-07;293.15;2.28E-06;-8.02E-07;-7.97E-07;1.36E-06;293.15
9.05;-2.33E-06;6.52E-07;293.15;2.42E-06;-8.48E-07;-8.11E-07;1.34E-06;293.15
9.1;-2.36E-06;6.43E-07;293.15;2.57E-06;-8.92E-07;-8.24E-07;1.31E-06;293.15
9.15;-2.40E-06;6.34E-07;293.15;2.71E-06;-9.36E-07;-8.36E-07;1.29E-06;293.15
9.2;-2.43E-06;6.26E-07;293.15;2.85E-06;-9.78E-07;-8.48E-07;1.28E-06;293.15
9.25;-2.46E-06;6.18E-07;293.15;2.98E-06;-1.02E-06;-8.60E-07;1.26E-06;293.15
9.3;-2.50E-06;6.10E-07;293.15;3.12E-06;-1.06E-06;-8.71E-07;1.25E-06;293.15
9.35;-2.53E-06;6.02E-07;293.15;3.26E-06;-1.10E-06;-8.82E-07;1.23E-06;293.15
9.4;-2.57E-06;5.95E-07;293.15;3.39E-06;-1.14E-06;-8.92E-07;1.22E-06;293.15
9.45;-2.60E-06;5.88E-07;293.15;3.52E-06;-1.17E-06;-9.01E-07;1.21E-06;293.15
9.5;-2.64E-06;5.81E-07;293.15;3.66E-06;-1.21E-06;-9.11E-07;1.20E-06;293.15
9.55;-2.68E-06;5.74E-07;293.15;3.79E-06;-1.25E-06;-9.20E-07;1.20E-06;293.15
9.6;-2.71E-06;5.68E-07;293.15;3.92E-06;-1.28E-06;-9.28E-07;1.19E-06;293.15
9.65;-2.75E-06;5.62E-07;293.15;4.05E-06;-1.32E-06;-9.37E-07;1.19E-06;293.15
9.7;-2.79E-06;5.56E-07;293.15;4.18E-06;-1.35E-06;-9.45E-07;1.18E-06;293.15
9.75;-2.83E-06;5.50E-07;293.15;4.31E-06;-1.38E-06;-9.53E-07;1.18E-06;293.15
9.8;-2.86E-06;5.44E-07;293.15;4.44E-06;-1.42E-06;-9.60E-07;1.18E-06;293.15
9.85;-2.90E-06;5.39E-07;293.15;4.57E-06;-1.45E-06;-9.68E-07;1.18E-06;293.15
9.9;-2.94E-06;5.34E-07;293.15;4.70E-06;-1.48E-06;-9.75E-07;1.18E-06;293.15
9.95;-2.98E-06;5.29E-07;293.15;4.83E-06;-1.51E-06;-9.82E-07;1.18E-06;293.15
10;-3.02E-06;5.24E-07;293.15;4.96E-06;-1.54E-06;-9.88E-07;1.18E-06;293.15
10.05;-3.06E-06;5.19E-07;293.15;5.08E-06;-1.57E-06;-9.95E-07;1.19E-06;293.15
10.1;-3.10E-06;5.14E-07;293.15;5.21E-06;-1.60E-06;-1.00E-06;1.19E-06;293.15
10.15;-3.14E-06;5.10E-07;293.15;5.34E-06;-1.63E-06;-1.01E-06;1.20E-06;293.15
10.2;-3.18E-06;5.06E-07;293.15;5.46E-06;-1.66E-06;-1.01E-06;1.20E-06;293.15
10.25;-3.21E-06;5.02E-07;293.15;5.59E-06;-1.69E-06;-1.02E-06;1.21E-06;293.15
10.3;-3.25E-06;4.98E-07;293.15;5.72E-06;-1.72E-06;-1.02E-06;1.22E-06;293.15
10.35;-3.30E-06;4.94E-07;293.15;5.84E-06;-1.75E-06;-1.03E-06;1.23E-06;293.15
10.4;-3.34E-06;4.90E-07;293.15;5.96E-06;-1.78E-06;-1.03E-06;1.24E-06;293.15
10.45;-3.38E-06;4.87E-07;293.15;6.09E-06;-1.80E-06;-1.04E-06;1.25E-06;293.15
10.5;-3.42E-06;4.83E-07;293.15;6.21E-06;-1.83E-06;-1.04E-06;1.26E-06;293.15
10.55;-3.46E-06;4.80E-07;293.15;6.33E-06;-1.86E-06;-1.05E-06;1.27E-06;293.15
10.6;-3.50E-06;4.77E-07;293.15;6.46E-06;-1.88E-06;-1.05E-06;1.28E-06;293.15
10.65;-3.54E-06;4.74E-07;293.15;6.58E-06;-1.91E-06;-1.06E-06;1.29E-06;293.15
10.7;-3.58E-06;4.71E-07;293.15;6.70E-06;-1.93E-06;-1.06E-06;1.31E-06;293.15
10.75;-3.62E-06;4.68E-07;293.15;6.82E-06;-1.96E-06;-1.06E-06;1.32E-06;293.15
10.8;-3.66E-06;4.65E-07;293.15;6.94E-06;-1.98E-06;-1.07E-06;1.34E-06;293.15
10.85;-3.70E-06;4.63E-07;293.15;7.06E-06;-2.01E-06;-1.07E-06;1.35E-06;293.15
10.9;-3.74E-06;4.60E-07;293.15;7.18E-06;-2.03E-06;-1.08E-06;1.37E-06;293.15
10.95;-3.78E-06;4.58E-07;293.15;7.29E-06;-2.06E-06;-1.08E-06;1.38E-06;293.15
11;-3.82E-06;4.56E-07;293.15;7.41E-06;-2.08E-06;-1.08E-06;1.40E-06;293.15
11.05;-3.86E-06;4.54E-07;293.15;7.52E-06;-2.10E-06;-1.08E-06;1.42E-06;293.15
11.1;-3.90E-06;4.52E-07;293.15;7.64E-06;-2.12E-06;-1.09E-06;1.43E-06;293.15
11.15;-3.94E-06;4.50E-07;293.15;7.75E-06;-2.15E-06;-1.09E-06;1.45E-06;293.15
11.2;-3.98E-06;4.48E-07;293.15;7.87E-06;-2.17E-06;-1.09E-06;1.47E-06;293.15
11.25;-4.02E-06;4.46E-07;293.15;7.98E-06;-2.19E-06;-1.09E-06;1.49E-06;293.15
11.3;-4.06E-06;4.45E-07;293.15;8.09E-06;-2.21E-06;-1.10E-06;1.51E-06;293.15
11.35;-4.10E-06;4.43E-07;293.15;8.20E-06;-2.23E-06;-1.10E-06;1.53E-06;293.15
11.4;-4.14E-06;4.41E-07;293.15;8.31E-06;-2.25E-06;-1.10E-06;1.54E-06;293.15
11.45;-4.18E-06;4.40E-07;293.15;8.42E-06;-2.27E-06;-1.10E-06;1.56E-06;293.15
11.5;-4.22E-06;4.39E-07;293.15;8.53E-06;-2.29E-06;-1.10E-06;1.58E-06;293.15
11.55;-4.26E-06;4.38E-07;293.15;8.63E-06;-2.31E-06;-1.11E-06;1.61E-06;293.15
11.6;-4.30E-06;4.36E-07;293.15;8.74E-06;-2.33E-06;-1.11E-06;1.63E-06;293.15
11.65;-4.33E-06;4.35E-07;293.15;8.84E-06;-2.35E-06;-1.11E-06;1.65E-06;293.15
11.7;-4.37E-06;4.34E-07;293.15;8.95E-06;-2.37E-06;-1.11E-06;1.67E-06;293.15
11.75;-4.41E-06;4.33E-07;293.15;9.05E-06;-2.39E-06;-1.11E-06;1.69E-06;293.15
11.8;-4.45E-06;4.33E-07;293.15;9.15E-06;-2.40E-06;-1.11E-06;1.71E-06;293.15
11.85;-4.48E-06;4.32E-07;293.15;9.25E-06;-2.42E-06;-1.11E-06;1.73E-06;293.15
11.9;-4.52E-06;4.31E-07;293.15;9.35E-06;-2.44E-06;-1.11E-06;1.76E-06;293.15
11.95;-4.56E-06;4.31E-07;293.15;9.45E-06;-2.45E-06;-1.11E-06;1.78E-06;293.15
12;-4.60E-06;4.30E-07;293.15;9.55E-06;-2.47E-06;-1.12E-06;1.80E-06;293.15
12.05;-4.63E-06;4.29E-07;293.15;9.65E-06;-2.49E-06;-1.12E-06;1.82E-06;293.15
12.1;-4.67E-06;4.29E-07;293.15;9.74E-06;-2.50E-06;-1.12E-06;1.85E-06;293.15
12.15;-4.70E-06;4.29E-07;293.15;9.84E-06;-2.52E-06;-1.12E-06;1.87E-06;293.15
12.2;-4.74E-06;4.28E-07;293.15;9.93E-06;-2.53E-06;-1.12E-06;1.89E-06;293.15
12.25;-4.77E-06;4.28E-07;293.15;1.00E-05;-2.55E-06;-1.12E-06;1.92E-06;293.15
12.3;-4.81E-06;4.28E-07;293.15;1.01E-05;-2.56E-06;-1.12E-06;1.94E-06;293.15
12.35;-4.84E-06;4.28E-07;293.15;1.02E-05;-2.58E-06;-1.12E-06;1.96E-06;293.15
