Time;Volt_n1_V_out;Volt_p1_V_out;Temp_PVDF_1;Volt_n2_V_out;Volt_n3_V_out;Volt_p2_V_out;Volt_p3_V_out;Temp_PVDF_2
3.5;7.81E-07;1.79E-05;293.22;-3.55E-06;-3.20E-07;7.63E-07;-2.75E-07;293.22
3.55;7.90E-07;1.81E-05;293.22;-3.59E-06;-3.24E-07;7.73E-07;-2.79E-07;293.22
3.6;8.00E-07;1.84E-05;293.22;-3.63E-06;-3.28E-07;7.83E-07;-2.83E-07;293.22
3.65;8.10E-07;1.86E-05;293.22;-3.68E-06;-3.32E-07;7.94E-07;-2.87E-07;293.22
3.7;8.21E-07;1.88E-05;293.22;-3.73E-06;-3.37E-07;8.06E-07;-2.91E-07;293.22
3.75;8.33E-07;1.91E-05;293.22;-3.78E-06;-3.42E-07;8.18E-07;-2.96E-07;293.22
3.8;8.46E-07;1.94E-05;293.22;-3.84E-06;-3.47E-07;8.32E-07;-3.01E-07;293.22
3.85;8.59E-07;1.97E-05;293.23;-3.90E-06;-3.53E-07;8.46E-07;-3.06E-07;293.23
3.9;8.74E-07;2.00E-05;293.23;-3.97E-06;-3.59E-07;8.60E-07;-3.11E-07;293.23
3.95;8.89E-07;2.04E-05;293.23;-4.04E-06;-3.65E-07;8.76E-07;-3.17E-07;293.23
4;9.06E-07;2.08E-05;293.23;-4.11E-06;-3.72E-07;8.93E-07;-3.23E-07;293.23
4.05;9.23E-07;2.12E-05;293.23;-4.19E-06;-3.79E-07;9.11E-07;-3.29E-07;293.23
4.1;9.42E-07;2.16E-05;293.23;-4.28E-06;-3.87E-07;9.30E-07;-3.37E-07;293.23
4.15;9.63E-07;2.21E-05;293.23;-4.38E-06;-3.96E-07;9.51E-07;-3.44E-07;293.23
4.2;9.83E-07;2.26E-05;293.24;-4.47E-06;-4.04E-07;9.72E-07;-3.51E-07;293.24
4.25;1.00E-06;2.30E-05;293.24;-4.56E-06;-4.13E-07;9.93E-07;-3.59E-07;293.24
4.3;1.03E-06;2.36E-05;293.24;-4.67E-06;-4.23E-07;1.02E-06;-3.67E-07;293.24
4.35;1.05E-06;2.41E-05;293.24;-4.78E-06;-4.33E-07;1.04E-06;-3.76E-07;293.24
4.4;1.08E-06;2.47E-05;293.24;-4.90E-06;-4.44E-07;1.07E-06;-3.85E-07;293.24
4.45;1.11E-06;2.54E-05;293.25;-5.03E-06;-4.55E-07;1.09E-06;-3.95E-07;293.25
4.5;1.13E-06;2.60E-05;293.25;-5.16E-06;-4.67E-07;1.12E-06;-4.05E-07;293.25
4.55;1.17E-06;2.68E-05;293.47;-5.30E-06;-4.80E-07;1.15E-06;-4.16E-07;293.47
4.6;1.19E-05;2.84E-04;294.25;-5.53E-05;-4.69E-06;1.16E-05;-3.67E-06;294.25
4.65;2.31E-05;5.52E-04;295.27;-1.07E-04;-9.10E-06;2.25E-05;-7.10E-06;295.27
4.7;3.55E-05;8.48E-04;296.41;-1.65E-04;-1.40E-05;3.44E-05;-1.09E-05;296.41
4.75;4.80E-05;0.0011467;297.53;-2.23E-04;-1.90E-05;4.64E-05;-1.48E-05;297.53
4.8;5.94E-05;0.0014189;298.49;-2.76E-04;-2.35E-05;5.74E-05;-1.84E-05;298.49
4.85;6.59E-05;0.0015728;299.13;-3.06E-04;-2.62E-05;6.35E-05;-2.05E-05;299.13
4.9;6.82E-05;0.0016257;299.25;-3.16E-04;-2.72E-05;6.55E-05;-2.13E-05;299.25
4.95;6.65E-05;0.0015821;299;-3.08E-04;-2.66E-05;6.36E-05;-2.09E-05;299
5;5.77E-05;0.0013672;298.37;-2.67E-04;-2.31E-05;5.49E-05;-1.83E-05;298.37
5.05;5.11E-05;0.0012084;297.77;-2.36E-04;-2.06E-05;4.84E-05;-1.63E-05;297.77
5.1;4.62E-05;0.001089;297.32;-2.13E-04;-1.86E-05;4.36E-05;-1.48E-05;297.32
5.15;4.17E-05;9.80E-04;296.94;-1.92E-04;-1.69E-05;3.92E-05;-1.35E-05;296.94
5.2;3.84E-05;9.01E-04;296.62;-1.77E-04;-1.56E-05;3.61E-05;-1.26E-05;296.62
5.25;3.53E-05;8.25E-04;296.31;-1.62E-04;-1.44E-05;3.31E-05;-1.16E-05;296.31
5.3;3.23E-05;7.52E-04;296.03;-1.48E-04;-1.32E-05;3.03E-05;-1.08E-05;296.03
5.35;2.93E-05;6.80E-04;295.77;-1.34E-04;-1.20E-05;2.74E-05;-9.88E-06;295.77
5.4;2.70E-05;6.26E-04;295.55;-1.23E-04;-1.11E-05;2.53E-05;-9.21E-06;295.55
5.45;2.47E-05;5.70E-04;295.34;-1.13E-04;-1.02E-05;2.32E-05;-8.54E-06;295.34
5.5;2.24E-05;5.15E-04;295.14;-1.02E-04;-9.32E-06;2.11E-05;-7.87E-06;295.14
5.55;2.07E-05;4.75E-04;294.97;-9.41E-05;-8.65E-06;1.95E-05;-7.37E-06;294.97
5.6;1.90E-05;4.33E-04;294.81;-8.59E-05;-7.96E-06;1.79E-05;-6.87E-06;294.81
5.65;1.73E-05;3.91E-04;294.66;-7.78E-05;-7.26E-06;1.63E-05;-6.35E-06;294.66
5.7;1.60E-05;3.60E-04;294.53;-7.19E-05;-6.75E-06;1.52E-05;-5.98E-06;294.53
5.75;1.46E-05;3.28E-04;294.41;-6.57E-05;-6.22E-06;1.40E-05;-5.59E-06;294.41
5.8;1.33E-05;2.96E-04;294.3;-5.96E-05;-5.70E-06;1.28E-05;-5.21E-06;294.3
5.85;1.23E-05;2.73E-04;294.2;-5.50E-05;-5.30E-06;1.20E-05;-4.92E-06;294.2
5.9;1.13E-05;2.49E-04;294.11;-5.03E-05;-4.90E-06;1.11E-05;-4.63E-06;294.11
5.95;1.03E-05;2.25E-04;294.02;-4.57E-05;-4.50E-06;1.02E-05;-4.34E-06;294.02
6;9.56E-06;2.07E-04;293.94;-4.22E-05;-4.19E-06;9.54E-06;-4.11E-06;293.94
6.05;8.79E-06;1.88E-04;293.88;-3.86E-05;-3.89E-06;8.88E-06;-3.89E-06;293.88
6.1;8.03E-06;1.70E-04;293.81;-3.51E-05;-3.58E-06;8.22E-06;-3.67E-06;293.81
6.15;7.45E-06;1.56E-04;293.75;-3.25E-05;-3.35E-06;7.74E-06;-3.50E-06;293.75
6.2;6.86E-06;1.43E-04;293.7;-2.98E-05;-3.11E-06;7.24E-06;-3.33E-06;293.7
6.25;6.28E-06;1.29E-04;293.65;-2.71E-05;-2.87E-06;6.74E-06;-3.16E-06;293.65
6.3;5.85E-06;1.18E-04;293.61;-2.51E-05;-2.70E-06;6.39E-06;-3.03E-06;293.61
6.35;5.40E-06;1.08E-04;293.57;-2.30E-05;-2.52E-06;6.01E-06;-2.90E-06;293.57
6.4;4.95E-06;9.73E-05;293.53;-2.10E-05;-2.34E-06;5.64E-06;-2.77E-06;293.53
6.45;4.62E-06;8.95E-05;293.5;-1.95E-05;-2.20E-06;5.37E-06;-2.67E-06;293.5
6.5;4.28E-06;8.16E-05;293.47;-1.79E-05;-2.07E-06;5.10E-06;-2.57E-06;293.47
6.55;3.94E-06;7.36E-05;293.44;-1.64E-05;-1.93E-06;4.82E-06;-2.47E-06;293.44
6.6;3.68E-06;6.76E-05;293.41;-1.52E-05;-1.82E-06;4.62E-06;-2.39E-06;293.41
6.65;3.42E-06;6.16E-05;293.39;-1.40E-05;-1.72E-06;4.41E-06;-2.31E-06;293.39
6.7;3.16E-06;5.55E-05;293.37;-1.28E-05;-1.61E-06;4.20E-06;-2.23E-06;293.37
6.75;2.97E-06;5.10E-05;293.35;-1.19E-05;-1.53E-06;4.05E-06;-2.17E-06;293.35
6.8;2.77E-06;4.63E-05;293.33;-1.10E-05;-1.45E-06;3.89E-06;-2.11E-06;293.33
6.85;2.57E-06;4.17E-05;293.32;-1.01E-05;-1.37E-06;3.74E-06;-2.05E-06;293.32
6.9;2.42E-06;3.83E-05;293.3;-9.46E-06;-1.31E-06;3.63E-06;-2.01E-06;293.3
6.95;2.26E-06;3.48E-05;293.29;-8.77E-06;-1.24E-06;3.51E-06;-1.96E-06;293.29
7;2.11E-06;3.13E-05;293.28;-8.08E-06;-1.18E-06;3.39E-06;-1.91E-06;293.28
7.05;2.00E-06;2.87E-05;293.27;-7.57E-06;-1.14E-06;3.31E-06;-1.88E-06;293.27
7.1;1.88E-06;2.60E-05;293.25;-7.04E-06;-1.09E-06;3.22E-06;-1.84E-06;293.25
7.15;1.76E-06;2.34E-05;293.25;-6.52E-06;-1.04E-06;3.14E-06;-1.81E-06;293.25
7.2;1.67E-06;2.14E-05;293.24;-6.13E-06;-1.01E-06;3.07E-06;-1.78E-06;293.24
7.25;1.58E-06;1.93E-05;293.23;-5.73E-06;-9.71E-07;3.01E-06;-1.75E-06;293.23
7.3;1.49E-06;1.73E-05;293.22;-5.33E-06;-9.36E-07;2.95E-06;-1.72E-06;293.22
7.35;1.41E-06;1.58E-05;293.22;-5.02E-06;-9.10E-07;2.90E-06;-1.70E-06;293.22
7.4;1.34E-06;1.42E-05;293.21;-4.72E-06;-8.84E-07;2.85E-06;-1.68E-06;293.21
7.45;1.27E-06;1.27E-05;293.2;-4.41E-06;-8.58E-07;2.80E-06;-1.66E-06;293.2
7.5;1.22E-06;1.15E-05;293.2;-4.19E-06;-8.41E-07;2.77E-06;-1.65E-06;293.2
7.55;1.16E-06;1.03E-05;293.2;-3.95E-06;-8.23E-07;2.73E-06;-1.63E-06;293.2
7.6;1.10E-06;9.07E-06;293.19;-3.72E-06;-8.05E-07;2.70E-06;-1.62E-06;293.19
7.65;1.06E-06;8.17E-06;293.19;-3.54E-06;-7.94E-07;2.67E-06;-1.61E-06;293.19
7.7;1.01E-06;7.23E-06;293.18;-3.36E-06;-7.83E-07;2.65E-06;-1.60E-06;293.18
7.75;9.67E-07;6.30E-06;293.18;-3.18E-06;-7.72E-07;2.62E-06;-1.59E-06;293.18
7.8;9.31E-07;5.59E-06;293.18;-3.05E-06;-7.67E-07;2.60E-06;-1.58E-06;293.18
7.85;8.94E-07;4.86E-06;293.18;-2.92E-06;-7.62E-07;2.59E-06;-1.58E-06;293.18
7.9;8.57E-07;4.13E-06;293.17;-2.78E-06;-7.57E-07;2.57E-06;-1.57E-06;293.17
7.95;8.26E-07;3.55E-06;293.17;-2.68E-06;-7.57E-07;2.56E-06;-1.57E-06;293.17
8;7.96E-07;2.98E-06;293.17;-2.58E-06;-7.57E-07;2.55E-06;-1.57E-06;293.17
8.05;7.65E-07;2.40E-06;293.17;-2.48E-06;-7.57E-07;2.53E-06;-1.57E-06;293.17
8.1;7.39E-07;1.93E-06;293.17;-2.40E-06;-7.62E-07;2.53E-06;-1.58E-06;293.17
8.15;7.13E-07;1.46E-06;293.16;-2.32E-06;-7.67E-07;2.52E-06;-1.58E-06;293.16
8.2;6.87E-07;9.90E-07;293.16;-2.25E-06;-7.72E-07;2.51E-06;-1.58E-06;293.16
8.25;6.64E-07;6.11E-07;293.16;-2.19E-06;-7.81E-07;2.51E-06;-1.59E-06;293.16
8.3;6.41E-07;2.19E-07;293.16;-2.14E-06;-7.90E-07;2.51E-06;-1.60E-06;293.16
8.35;6.18E-07;-1.72E-07;293.16;-2.08E-06;-8.00E-07;2.50E-06;-1.61E-06;293.16
8.4;5.98E-07;-4.95E-07;293.16;-2.04E-06;-8.13E-07;2.50E-06;-1.62E-06;293.16
8.45;5.77E-07;-8.26E-07;293.16;-2.00E-06;-8.27E-07;2.50E-06;-1.63E-06;293.16
8.5;5.56E-07;-1.16E-06;293.16;-1.96E-06;-8.40E-07;2.50E-06;-1.64E-06;293.16
8.55;5.38E-07;-1.44E-06;293.16;-1.93E-06;-8.58E-07;2.50E-06;-1.66E-06;293.16
8.6;5.19E-07;-1.73E-06;293.16;-1.91E-06;-8.75E-07;2.51E-06;-1.67E-06;293.16
8.65;5.00E-07;-2.02E-06;293.16;-1.88E-06;-8.93E-07;2.51E-06;-1.69E-06;293.16
8.7;4.82E-07;-2.28E-06;293.16;-1.86E-06;-9.13E-07;2.51E-06;-1.71E-06;293.16
8.75;4.64E-07;-2.54E-06;293.15;-1.85E-06;-9.33E-07;2.52E-06;-1.73E-06;293.15
8.8;4.46E-07;-2.80E-06;293.15;-1.83E-06;-9.55E-07;2.52E-06;-1.75E-06;293.15
8.85;4.29E-07;-3.04E-06;293.15;-1.82E-06;-9.78E-07;2.53E-06;-1.77E-06;293.15
8.9;4.11E-07;-3.27E-06;293.15;-1.82E-06;-1.00E-06;2.53E-06;-1.79E-06;293.15
8.95;3.95E-07;-3.50E-06;293.15;-1.81E-06;-1.03E-06;2.54E-06;-1.81E-06;293.15
9;3.78E-07;-3.73E-06;293.15;-1.81E-06;-1.05E-06;2.55E-06;-1.84E-06;293.15
9.05;3.61E-07;-3.95E-06;293.15;-1.81E-06;-1.08E-06;2.56E-06;-1.86E-06;293.15
9.1;3.44E-07;-4.17E-06;293.15;-1.81E-06;-1.11E-06;2.56E-06;-1.89E-06;293.15
9.15;3.28E-07;-4.39E-06;293.15;-1.82E-06;-1.14E-06;2.57E-06;-1.91E-06;293.15
9.2;3.11E-07;-4.60E-06;293.15;-1.82E-06;-1.17E-06;2.58E-06;-1.94E-06;293.15
9.25;2.95E-07;-4.81E-06;293.15;-1.83E-06;-1.20E-06;2.59E-06;-1.97E-06;293.15
9.3;2.78E-07;-5.02E-06;293.15;-1.84E-06;-1.23E-06;2.60E-06;-2.00E-06;293.15
9.35;2.62E-07;-5.23E-06;293.15;-1.85E-06;-1.27E-06;2.61E-06;-2.03E-06;293.15
9.4;2.46E-07;-5.43E-06;293.15;-1.87E-06;-1.30E-06;2.63E-06;-2.06E-06;293.15
9.45;2.29E-07;-5.64E-06;293.15;-1.88E-06;-1.34E-06;2.64E-06;-2.10E-06;293.15
9.5;2.13E-07;-5.84E-06;293.15;-1.90E-06;-1.37E-06;2.65E-06;-2.13E-06;293.15
9.55;1.96E-07;-6.04E-06;293.15;-1.92E-06;-1.41E-06;2.66E-06;-2.16E-06;293.15
9.6;1.80E-07;-6.24E-06;293.15;-1.94E-06;-1.45E-06;2.68E-06;-2.20E-06;293.15
9.65;1.64E-07;-6.44E-06;293.15;-1.96E-06;-1.48E-06;2.69E-06;-2.23E-06;293.15
9.7;1.47E-07;-6.64E-06;293.15;-1.98E-06;-1.52E-06;2.70E-06;-2.27E-06;293.15
9.75;1.31E-07;-6.84E-06;293.15;-2.01E-06;-1.56E-06;2.72E-06;-2.31E-06;293.15
9.8;1.14E-07;-7.04E-06;293.15;-2.03E-06;-1.60E-06;2.73E-06;-2.34E-06;293.15
9.85;9.75E-08;-7.24E-06;293.15;-2.06E-06;-1.64E-06;2.75E-06;-2.38E-06;293.15
9.9;8.09E-08;-7.44E-06;293.15;-2.08E-06;-1.68E-06;2.76E-06;-2.42E-06;293.15
9.95;6.43E-08;-7.64E-06;293.15;-2.11E-06;-1.73E-06;2.78E-06;-2.46E-06;293.15
10;4.76E-08;-7.84E-06;293.15;-2.14E-06;-1.77E-06;2.79E-06;-2.50E-06;293.15
10.05;3.10E-08;-8.03E-06;293.15;-2.17E-06;-1.81E-06;2.81E-06;-2.54E-06;293.15
10.1;1.43E-08;-8.23E-06;293.15;-2.20E-06;-1.85E-06;2.82E-06;-2.58E-06;293.15
10.15;-2.39E-09;-8.43E-06;293.15;-2.23E-06;-1.90E-06;2.84E-06;-2.62E-06;293.15
10.2;-1.91E-08;-8.63E-06;293.15;-2.26E-06;-1.94E-06;2.86E-06;-2.66E-06;293.15
10.25;-3.58E-08;-8.82E-06;293.15;-2.29E-06;-1.99E-06;2.88E-06;-2.70E-06;293.15
10.3;-5.26E-08;-9.02E-06;293.15;-2.33E-06;-2.03E-06;2.89E-06;-2.75E-06;293.15
10.35;-6.93E-08;-9.21E-06;293.15;-2.36E-06;-2.08E-06;2.91E-06;-2.79E-06;293.15
10.4;-8.60E-08;-9.41E-06;293.15;-2.40E-06;-2.12E-06;2.93E-06;-2.83E-06;293.15
10.45;-1.03E-07;-9.61E-06;293.15;-2.43E-06;-2.17E-06;2.95E-06;-2.87E-06;293.15
10.5;-1.20E-07;-9.80E-06;293.15;-2.47E-06;-2.21E-06;2.96E-06;-2.92E-06;293.15
10.55;-1.36E-07;-9.99E-06;293.15;-2.50E-06;-2.26E-06;2.98E-06;-2.96E-06;293.15
10.6;-1.53E-07;-1.02E-05;293.15;-2.54E-06;-2.31E-06;3.00E-06;-3.00E-06;293.15
10.65;-1.70E-07;-1.04E-05;293.15;-2.58E-06;-2.35E-06;3.02E-06;-3.05E-06;293.15
10.7;-1.86E-07;-1.06E-05;293.15;-2.61E-06;-2.40E-06;3.04E-06;-3.09E-06;293.15
10.75;-2.03E-07;-1.08E-05;293.15;-2.65E-06;-2.45E-06;3.06E-06;-3.14E-06;293.15
10.8;-2.20E-07;-1.10E-05;293.15;-2.69E-06;-2.50E-06;3.08E-06;-3.18E-06;293.15
10.85;-2.36E-07;-1.11E-05;293.15;-2.73E-06;-2.54E-06;3.10E-06;-3.23E-06;293.15
10.9;-2.53E-07;-1.13E-05;293.15;-2.77E-06;-2.59E-06;3.12E-06;-3.27E-06;293.15
10.95;-2.70E-07;-1.15E-05;293.15;-2.81E-06;-2.64E-06;3.14E-06;-3.31E-06;293.15
11;-2.86E-07;-1.17E-05;293.15;-2.85E-06;-2.69E-06;3.16E-06;-3.36E-06;293.15
11.05;-3.03E-07;-1.19E-05;293.15;-2.89E-06;-2.73E-06;3.18E-06;-3.40E-06;293.15
11.1;-3.19E-07;-1.21E-05;293.15;-2.93E-06;-2.78E-06;3.20E-06;-3.45E-06;293.15
11.15;-3.35E-07;-1.23E-05;293.15;-2.97E-06;-2.83E-06;3.22E-06;-3.49E-06;293.15
11.2;-3.52E-07;-1.25E-05;293.15;-3.01E-06;-2.88E-06;3.24E-06;-3.54E-06;293.15
11.25;-3.68E-07;-1.26E-05;293.15;-3.05E-06;-2.92E-06;3.26E-06;-3.58E-06;293.15
11.3;-3.84E-07;-1.28E-05;293.15;-3.09E-06;-2.97E-06;3.28E-06;-3.63E-06;293.15
11.35;-4.00E-07;-1.30E-05;293.15;-3.13E-06;-3.02E-06;3.30E-06;-3.67E-06;293.15
11.4;-4.17E-07;-1.32E-05;293.15;-3.17E-06;-3.07E-06;3.32E-06;-3.72E-06;293.15
11.45;-4.33E-07;-1.34E-05;293.15;-3.21E-06;-3.11E-06;3.34E-06;-3.76E-06;293.15
11.5;-4.49E-07;-1.35E-05;293.15;-3.25E-06;-3.16E-06;3.36E-06;-3.81E-06;293.15
11.55;-4.65E-07;-1.37E-05;293.15;-3.29E-06;-3.21E-06;3.38E-06;-3.85E-06;293.15
11.6;-4.80E-07;-1.39E-05;293.15;-3.33E-06;-3.25E-06;3.40E-06;-3.89E-06;293.15
11.65;-4.96E-07;-1.41E-05;293.15;-3.38E-06;-3.30E-06;3.42E-06;-3.94E-06;293.15
11.7;-5.12E-07;-1.42E-05;293.15;-3.42E-06;-3.35E-06;3.45E-06;-3.98E-06;293.15
11.75;-5.27E-07;-1.44E-05;293.15;-3.46E-06;-3.39E-06;3.47E-06;-4.02E-06;293.15
11.8;-5.43E-07;-1.46E-05;293.15;-3.50E-06;-3.44E-06;3.49E-06;-4.07E-06;293.15
11.85;-5.58E-07;-1.47E-05;293.15;-3.54E-06;-3.49E-06;3.51E-06;-4.11E-06;293.15
11.9;-5.74E-07;-1.49E-05;293.15;-3.58E-06;-3.53E-06;3.53E-06;-4.15E-06;293.15
11.95;-5.89E-07;-1.51E-05;293.15;-3.62E-06;-3.58E-06;3.55E-06;-4.19E-06;293.15
12;-6.04E-07;-1.52E-05;293.15;-3.66E-06;-3.62E-06;3.57E-06;-4.24E-06;293.15
