Time;Volt_n1_V_out;Volt_p1_V_out;Temp_PVDF_1;Volt_n2_V_out;Volt_n3_V_out;Volt_p2_V_out;Volt_p3_V_out;Temp_PVDF_2
4.95;-5.17E-04;8.21E-05;298.95;3.28E-05;9.12E-05;1.08E-04;9.22E-05;298.95
5;-4.68E-04;7.44E-05;298.38;2.98E-05;8.27E-05;9.76E-05;8.35E-05;298.38
5.05;-4.20E-04;6.68E-05;297.8;2.67E-05;7.41E-05;8.75E-05;7.49E-05;297.8
5.1;-3.72E-04;5.93E-05;297.31;2.38E-05;6.57E-05;7.75E-05;6.63E-05;297.31
5.15;-3.40E-04;5.42E-05;296.95;2.18E-05;5.99E-05;7.08E-05;6.05E-05;296.95
5.2;-3.07E-04;4.91E-05;296.61;1.97E-05;5.42E-05;6.41E-05;5.48E-05;296.61
5.25;-2.83E-04;4.53E-05;296.31;1.82E-05;5.00E-05;5.90E-05;5.04E-05;296.31
5.3;-2.59E-04;4.14E-05;296.03;1.67E-05;4.56E-05;5.40E-05;4.61E-05;296.03
5.35;-2.34E-04;3.76E-05;295.77;1.52E-05;4.13E-05;4.89E-05;4.17E-05;295.77
5.4;-2.16E-04;3.47E-05;295.55;1.41E-05;3.80E-05;4.50E-05;3.84E-05;295.55
5.45;-1.97E-04;3.18E-05;295.34;1.29E-05;3.47E-05;4.12E-05;3.50E-05;295.34
5.5;-1.79E-04;2.88E-05;295.14;1.17E-05;3.14E-05;3.73E-05;3.17E-05;295.14
5.55;-1.65E-04;2.67E-05;294.97;1.09E-05;2.90E-05;3.44E-05;2.92E-05;294.97
5.6;-1.51E-04;2.44E-05;294.81;9.98E-06;2.65E-05;3.15E-05;2.67E-05;294.81
5.65;-1.36E-04;2.22E-05;294.66;9.09E-06;2.39E-05;2.85E-05;2.41E-05;294.66
5.7;-1.26E-04;2.06E-05;294.53;8.45E-06;2.21E-05;2.64E-05;2.22E-05;294.53
5.75;-1.15E-04;1.89E-05;294.41;7.78E-06;2.02E-05;2.41E-05;2.03E-05;294.41
5.8;-1.04E-04;1.72E-05;294.3;7.10E-06;1.83E-05;2.19E-05;1.84E-05;294.3
5.85;-9.64E-05;1.59E-05;294.2;6.61E-06;1.68E-05;2.02E-05;1.69E-05;294.2
5.9;-8.82E-05;1.46E-05;294.11;6.10E-06;1.54E-05;1.85E-05;1.55E-05;294.11
5.95;-8.00E-05;1.33E-05;294.02;5.59E-06;1.39E-05;1.69E-05;1.40E-05;294.02
6;-7.39E-05;1.24E-05;293.94;5.21E-06;1.29E-05;1.56E-05;1.29E-05;293.94
6.05;-6.77E-05;1.14E-05;293.88;4.82E-06;1.18E-05;1.43E-05;1.18E-05;293.88
6.1;-6.15E-05;1.04E-05;293.81;4.43E-06;1.07E-05;1.30E-05;1.07E-05;293.81
6.15;-5.69E-05;9.71E-06;293.75;4.14E-06;9.83E-06;1.21E-05;9.82E-06;293.75
6.2;-5.21E-05;8.96E-06;293.7;3.84E-06;8.98E-06;1.11E-05;8.97E-06;293.7
6.25;-4.74E-05;8.22E-06;293.65;3.55E-06;8.14E-06;1.01E-05;8.11E-06;293.65
6.3;-4.39E-05;7.67E-06;293.61;3.33E-06;7.52E-06;9.38E-06;7.48E-06;293.61
6.35;-4.03E-05;7.10E-06;293.57;3.10E-06;6.88E-06;8.63E-06;6.83E-06;293.57
6.4;-3.67E-05;6.54E-06;293.53;2.87E-06;6.24E-06;7.88E-06;6.18E-06;293.53
6.45;-3.40E-05;6.12E-06;293.5;2.71E-06;5.76E-06;7.33E-06;5.70E-06;293.5
6.5;-3.13E-05;5.69E-06;293.47;2.53E-06;5.27E-06;6.77E-06;5.21E-06;293.47
6.55;-2.86E-05;5.26E-06;293.44;2.36E-06;4.79E-06;6.20E-06;4.72E-06;293.44
6.6;-2.65E-05;4.93E-06;293.41;2.23E-06;4.42E-06;5.78E-06;4.34E-06;293.41
6.65;-2.45E-05;4.61E-06;293.39;2.10E-06;4.05E-06;5.35E-06;3.97E-06;293.39
6.7;-2.24E-05;4.28E-06;293.37;1.96E-06;3.68E-06;4.92E-06;3.59E-06;293.37
6.75;-2.08E-05;4.03E-06;293.35;1.86E-06;3.40E-06;4.59E-06;3.31E-06;293.35
6.8;-1.92E-05;3.78E-06;293.33;1.76E-06;3.12E-06;4.26E-06;3.02E-06;293.33
6.85;-1.76E-05;3.52E-06;293.32;1.66E-06;2.83E-06;3.93E-06;2.73E-06;293.32
6.9;-1.65E-05;3.34E-06;293.3;1.58E-06;2.62E-06;3.69E-06;2.52E-06;293.3
6.95;-1.52E-05;3.14E-06;293.29;1.50E-06;2.40E-06;3.44E-06;2.30E-06;293.29
7;-1.40E-05;2.95E-06;293.28;1.42E-06;2.18E-06;3.18E-06;2.08E-06;293.28
7.05;-1.31E-05;2.81E-06;293.27;1.36E-06;2.02E-06;3.00E-06;1.91E-06;293.27
7.1;-1.22E-05;2.66E-06;293.25;1.29E-06;1.86E-06;2.80E-06;1.75E-06;293.25
7.15;-1.13E-05;2.51E-06;293.25;1.23E-06;1.69E-06;2.61E-06;1.58E-06;293.25
7.2;-1.06E-05;2.39E-06;293.24;1.18E-06;1.56E-06;2.46E-06;1.45E-06;293.24
7.25;-9.87E-06;2.28E-06;293.23;1.13E-06;1.44E-06;2.31E-06;1.32E-06;293.23
7.3;-9.16E-06;2.16E-06;293.22;1.08E-06;1.31E-06;2.17E-06;1.19E-06;293.22
7.35;-8.62E-06;2.08E-06;293.22;1.04E-06;1.21E-06;2.05E-06;1.09E-06;293.22
7.4;-8.08E-06;1.99E-06;293.21;1.00E-06;1.11E-06;1.94E-06;9.92E-07;293.21
7.45;-7.53E-06;1.90E-06;293.2;9.60E-07;1.01E-06;1.82E-06;8.91E-07;293.2
7.5;-7.12E-06;1.83E-06;293.2;9.28E-07;9.35E-07;1.73E-06;8.15E-07;293.2
7.55;-6.70E-06;1.76E-06;293.2;8.94E-07;8.57E-07;1.64E-06;7.36E-07;293.2
7.6;-6.28E-06;1.68E-06;293.19;8.61E-07;7.79E-07;1.55E-06;6.58E-07;293.19
7.65;-5.97E-06;1.63E-06;293.19;8.33E-07;7.20E-07;1.48E-06;5.99E-07;293.19
7.7;-5.64E-06;1.57E-06;293.18;8.05E-07;6.59E-07;1.41E-06;5.37E-07;293.18
7.75;-5.32E-06;1.52E-06;293.18;7.77E-07;5.98E-07;1.34E-06;4.76E-07;293.18
7.8;-5.07E-06;1.48E-06;293.18;7.53E-07;5.51E-07;1.29E-06;4.28E-07;293.18
7.85;-4.82E-06;1.43E-06;293.18;7.29E-07;5.03E-07;1.23E-06;3.80E-07;293.18
7.9;-4.57E-06;1.39E-06;293.17;7.05E-07;4.55E-07;1.17E-06;3.32E-07;293.17
7.95;-4.38E-06;1.35E-06;293.17;6.84E-07;4.17E-07;1.13E-06;2.94E-07;293.17
8;-4.19E-06;1.31E-06;293.17;6.63E-07;3.79E-07;1.08E-06;2.55E-07;293.17
8.05;-3.99E-06;1.28E-06;293.17;6.42E-07;3.40E-07;1.04E-06;2.17E-07;293.17
8.1;-3.84E-06;1.25E-06;293.17;6.23E-07;3.10E-07;1.00E-06;1.86E-07;293.17
8.15;-3.69E-06;1.22E-06;293.16;6.04E-07;2.78E-07;9.68E-07;1.55E-07;293.16
8.2;-3.53E-06;1.19E-06;293.16;5.85E-07;2.47E-07;9.32E-07;1.24E-07;293.16
8.25;-3.42E-06;1.17E-06;293.16;5.67E-07;2.22E-07;9.03E-07;9.87E-08;293.16
8.3;-3.30E-06;1.14E-06;293.16;5.50E-07;1.97E-07;8.73E-07;7.33E-08;293.16
8.35;-3.17E-06;1.12E-06;293.16;5.32E-07;1.71E-07;8.44E-07;4.79E-08;293.16
8.4;-3.08E-06;1.10E-06;293.16;5.16E-07;1.51E-07;8.20E-07;2.75E-08;293.16
8.45;-2.99E-06;1.08E-06;293.16;5.00E-07;1.30E-07;7.96E-07;6.69E-09;293.16
8.5;-2.89E-06;1.06E-06;293.16;4.83E-07;1.09E-07;7.71E-07;-1.41E-08;293.16
8.55;-2.82E-06;1.04E-06;293.16;4.68E-07;9.15E-08;7.51E-07;-3.13E-08;293.16
8.6;-2.74E-06;1.02E-06;293.16;4.53E-07;7.41E-08;7.31E-07;-4.84E-08;293.16
8.65;-2.67E-06;1.01E-06;293.16;4.37E-07;5.67E-08;7.11E-07;-6.56E-08;293.16
8.7;-2.60E-06;9.93E-07;293.16;4.22E-07;4.21E-08;6.95E-07;-8.00E-08;293.16
8.75;-2.54E-06;9.79E-07;293.15;4.08E-07;2.75E-08;6.78E-07;-9.43E-08;293.15
8.8;-2.48E-06;9.65E-07;293.15;3.93E-07;1.28E-08;6.61E-07;-1.09E-07;293.15
8.85;-2.44E-06;9.53E-07;293.15;3.79E-07;5.93E-10;6.47E-07;-1.21E-07;293.15
8.9;-2.39E-06;9.41E-07;293.15;3.65E-07;-1.18E-08;6.33E-07;-1.33E-07;293.15
8.95;-2.34E-06;9.29E-07;293.15;3.50E-07;-2.42E-08;6.19E-07;-1.45E-07;293.15
9;-2.30E-06;9.18E-07;293.15;3.37E-07;-3.45E-08;6.08E-07;-1.55E-07;293.15
9.05;-2.26E-06;9.08E-07;293.15;3.23E-07;-4.49E-08;5.96E-07;-1.65E-07;293.15
9.1;-2.22E-06;8.98E-07;293.15;3.09E-07;-5.54E-08;5.85E-07;-1.75E-07;293.15
9.15;-2.19E-06;8.89E-07;293.15;2.96E-07;-6.42E-08;5.75E-07;-1.84E-07;293.15
9.2;-2.16E-06;8.81E-07;293.15;2.83E-07;-7.30E-08;5.65E-07;-1.92E-07;293.15
9.25;-2.13E-06;8.72E-07;293.15;2.69E-07;-8.18E-08;5.56E-07;-2.00E-07;293.15
9.3;-2.10E-06;8.65E-07;293.15;2.56E-07;-8.92E-08;5.48E-07;-2.07E-07;293.15
9.35;-2.08E-06;8.57E-07;293.15;2.43E-07;-9.70E-08;5.40E-07;-2.15E-07;293.15
9.4;-2.05E-06;8.51E-07;293.15;2.31E-07;-1.04E-07;5.33E-07;-2.21E-07;293.15
9.45;-2.03E-06;8.44E-07;293.15;2.18E-07;-1.10E-07;5.26E-07;-2.28E-07;293.15
9.5;-2.01E-06;8.38E-07;293.15;2.05E-07;-1.17E-07;5.19E-07;-2.33E-07;293.15
9.55;-1.99E-06;8.32E-07;293.15;1.93E-07;-1.22E-07;5.13E-07;-2.39E-07;293.15
9.6;-1.98E-06;8.27E-07;293.15;1.80E-07;-1.28E-07;5.08E-07;-2.44E-07;293.15
9.65;-1.96E-06;8.22E-07;293.15;1.68E-07;-1.33E-07;5.03E-07;-2.48E-07;293.15
9.7;-1.95E-06;8.17E-07;293.15;1.56E-07;-1.38E-07;4.98E-07;-2.53E-07;293.15
9.75;-1.93E-06;8.13E-07;293.15;1.44E-07;-1.42E-07;4.94E-07;-2.57E-07;293.15
9.8;-1.92E-06;8.09E-07;293.15;1.32E-07;-1.46E-07;4.91E-07;-2.60E-07;293.15
9.85;-1.91E-06;8.05E-07;293.15;1.20E-07;-1.50E-07;4.87E-07;-2.64E-07;293.15
9.9;-1.90E-06;8.02E-07;293.15;1.08E-07;-1.53E-07;4.85E-07;-2.67E-07;293.15
9.95;-1.89E-06;7.99E-07;293.15;9.62E-08;-1.56E-07;4.82E-07;-2.69E-07;293.15
10;-1.88E-06;7.96E-07;293.15;8.46E-08;-1.59E-07;4.80E-07;-2.72E-07;293.15
10.05;-1.87E-06;7.94E-07;293.15;7.31E-08;-1.61E-07;4.78E-07;-2.74E-07;293.15
10.1;-1.87E-06;7.92E-07;293.15;6.17E-08;-1.63E-07;4.77E-07;-2.76E-07;293.15
10.15;-1.86E-06;7.90E-07;293.15;5.04E-08;-1.65E-07;4.76E-07;-2.77E-07;293.15
10.2;-1.86E-06;7.88E-07;293.15;3.92E-08;-1.67E-07;4.75E-07;-2.78E-07;293.15
10.25;-1.85E-06;7.87E-07;293.15;2.82E-08;-1.68E-07;4.74E-07;-2.79E-07;293.15
10.3;-1.85E-06;7.86E-07;293.15;1.72E-08;-1.70E-07;4.74E-07;-2.80E-07;293.15
10.35;-1.85E-06;7.85E-07;293.15;6.33E-09;-1.70E-07;4.74E-07;-2.81E-07;293.15
10.4;-1.84E-06;7.84E-07;293.15;-4.30E-09;-1.71E-07;4.75E-07;-2.81E-07;293.15
10.45;-1.84E-06;7.84E-07;293.15;-1.49E-08;-1.71E-07;4.76E-07;-2.81E-07;293.15
10.5;-1.84E-06;7.84E-07;293.15;-2.56E-08;-1.72E-07;4.77E-07;-2.81E-07;293.15
10.55;-1.84E-06;7.83E-07;293.15;-3.60E-08;-1.72E-07;4.78E-07;-2.80E-07;293.15
10.6;-1.84E-06;7.84E-07;293.15;-4.64E-08;-1.71E-07;4.80E-07;-2.79E-07;293.15
10.65;-1.84E-06;7.84E-07;293.15;-5.66E-08;-1.71E-07;4.81E-07;-2.79E-07;293.15
10.7;-1.84E-06;7.85E-07;293.15;-6.67E-08;-1.70E-07;4.84E-07;-2.77E-07;293.15
10.75;-1.84E-06;7.85E-07;293.15;-7.68E-08;-1.69E-07;4.86E-07;-2.76E-07;293.15
10.8;-1.84E-06;7.86E-07;293.15;-8.67E-08;-1.68E-07;4.88E-07;-2.75E-07;293.15
10.85;-1.85E-06;7.88E-07;293.15;-9.65E-08;-1.67E-07;4.91E-07;-2.73E-07;293.15
10.9;-1.85E-06;7.89E-07;293.15;-1.06E-07;-1.65E-07;4.94E-07;-2.71E-07;293.15
10.95;-1.85E-06;7.91E-07;293.15;-1.16E-07;-1.64E-07;4.98E-07;-2.69E-07;293.15
11;-1.86E-06;7.92E-07;293.15;-1.25E-07;-1.62E-07;5.01E-07;-2.67E-07;293.15
11.05;-1.86E-06;7.94E-07;293.15;-1.35E-07;-1.60E-07;5.05E-07;-2.64E-07;293.15
11.1;-1.86E-06;7.96E-07;293.15;-1.44E-07;-1.57E-07;5.09E-07;-2.62E-07;293.15
11.15;-1.87E-06;7.98E-07;293.15;-1.53E-07;-1.55E-07;5.13E-07;-2.59E-07;293.15
11.2;-1.87E-06;8.00E-07;293.15;-1.62E-07;-1.53E-07;5.17E-07;-2.56E-07;293.15
11.25;-1.88E-06;8.03E-07;293.15;-1.71E-07;-1.50E-07;5.21E-07;-2.53E-07;293.15
11.3;-1.88E-06;8.06E-07;293.15;-1.80E-07;-1.47E-07;5.26E-07;-2.50E-07;293.15
11.35;-1.89E-06;8.08E-07;293.15;-1.89E-07;-1.44E-07;5.31E-07;-2.47E-07;293.15
11.4;-1.90E-06;8.11E-07;293.15;-1.98E-07;-1.41E-07;5.36E-07;-2.43E-07;293.15
11.45;-1.90E-06;8.14E-07;293.15;-2.06E-07;-1.38E-07;5.41E-07;-2.39E-07;293.15
11.5;-1.91E-06;8.17E-07;293.15;-2.15E-07;-1.34E-07;5.46E-07;-2.36E-07;293.15
11.55;-1.91E-06;8.20E-07;293.15;-2.23E-07;-1.31E-07;5.51E-07;-2.32E-07;293.15
11.6;-1.92E-06;8.24E-07;293.15;-2.31E-07;-1.27E-07;5.57E-07;-2.28E-07;293.15
11.65;-1.93E-06;8.27E-07;293.15;-2.40E-07;-1.23E-07;5.63E-07;-2.24E-07;293.15
11.7;-1.94E-06;8.30E-07;293.15;-2.48E-07;-1.19E-07;5.68E-07;-2.19E-07;293.15
11.75;-1.94E-06;8.34E-07;293.15;-2.56E-07;-1.15E-07;5.74E-07;-2.15E-07;293.15
11.8;-1.95E-06;8.38E-07;293.15;-2.64E-07;-1.11E-07;5.80E-07;-2.11E-07;293.15
11.85;-1.96E-06;8.42E-07;293.15;-2.71E-07;-1.07E-07;5.86E-07;-2.06E-07;293.15
11.9;-1.97E-06;8.45E-07;293.15;-2.79E-07;-1.03E-07;5.93E-07;-2.01E-07;293.15
11.95;-1.97E-06;8.49E-07;293.15;-2.87E-07;-9.81E-08;5.99E-07;-1.97E-07;293.15
12;-1.98E-06;8.53E-07;293.15;-2.94E-07;-9.36E-08;6.06E-07;-1.92E-07;293.15
12.05;-1.99E-06;8.58E-07;293.15;-3.02E-07;-8.90E-08;6.12E-07;-1.87E-07;293.15
12.1;-2.00E-06;8.62E-07;293.15;-3.09E-07;-8.43E-08;6.19E-07;-1.82E-07;293.15
12.15;-2.01E-06;8.66E-07;293.15;-3.16E-07;-7.95E-08;6.26E-07;-1.77E-07;293.15
12.2;-2.02E-06;8.70E-07;293.15;-3.24E-07;-7.47E-08;6.32E-07;-1.72E-07;293.15
12.25;-2.02E-06;8.75E-07;293.15;-3.31E-07;-6.98E-08;6.39E-07;-1.67E-07;293.15
12.3;-2.03E-06;8.79E-07;293.15;-3.38E-07;-6.48E-08;6.46E-07;-1.61E-07;293.15
12.35;-2.04E-06;8.83E-07;293.15;-3.45E-07;-5.97E-08;6.53E-07;-1.56E-07;293.15
