Time;Volt_n1_V_out;Volt_p1_V_out;Temp_PVDF_1;Volt_n2_V_out;Volt_n3_V_out;Volt_p2_V_out;Volt_p3_V_out;Temp_PVDF_2
8.85;-1.37E-06;4.96E-07;293.15;-1.03E-06;1.59E-06;1.35E-06;-1.40E-06;293.15
8.9;-1.38E-06;5.02E-07;293.15;-1.09E-06;1.72E-06;1.41E-06;-1.58E-06;293.15
8.95;-1.38E-06;5.07E-07;293.15;-1.14E-06;1.85E-06;1.46E-06;-1.74E-06;293.15
9;-1.38E-06;5.11E-07;293.15;-1.20E-06;1.97E-06;1.51E-06;-1.90E-06;293.15
9.05;-1.39E-06;5.15E-07;293.15;-1.25E-06;2.09E-06;1.57E-06;-2.05E-06;293.15
9.1;-1.40E-06;5.19E-07;293.15;-1.30E-06;2.21E-06;1.62E-06;-2.21E-06;293.15
9.15;-1.40E-06;5.22E-07;293.15;-1.35E-06;2.33E-06;1.67E-06;-2.36E-06;293.15
9.2;-1.41E-06;5.25E-07;293.15;-1.40E-06;2.45E-06;1.71E-06;-2.51E-06;293.15
9.25;-1.41E-06;5.28E-07;293.15;-1.45E-06;2.57E-06;1.76E-06;-2.65E-06;293.15
9.3;-1.42E-06;5.30E-07;293.15;-1.50E-06;2.69E-06;1.81E-06;-2.79E-06;293.15
9.35;-1.43E-06;5.32E-07;293.15;-1.54E-06;2.81E-06;1.86E-06;-2.94E-06;293.15
9.4;-1.44E-06;5.33E-07;293.15;-1.59E-06;2.93E-06;1.91E-06;-3.08E-06;293.15
9.45;-1.44E-06;5.35E-07;293.15;-1.64E-06;3.05E-06;1.96E-06;-3.22E-06;293.15
9.5;-1.45E-06;5.36E-07;293.15;-1.68E-06;3.16E-06;2.00E-06;-3.35E-06;293.15
9.55;-1.46E-06;5.36E-07;293.15;-1.73E-06;3.28E-06;2.05E-06;-3.49E-06;293.15
9.6;-1.47E-06;5.37E-07;293.15;-1.77E-06;3.40E-06;2.10E-06;-3.63E-06;293.15
9.65;-1.48E-06;5.37E-07;293.15;-1.82E-06;3.52E-06;2.14E-06;-3.76E-06;293.15
9.7;-1.49E-06;5.38E-07;293.15;-1.86E-06;3.64E-06;2.19E-06;-3.90E-06;293.15
9.75;-1.50E-06;5.38E-07;293.15;-1.91E-06;3.76E-06;2.23E-06;-4.03E-06;293.15
9.8;-1.51E-06;5.38E-07;293.15;-1.95E-06;3.87E-06;2.28E-06;-4.16E-06;293.15
9.85;-1.52E-06;5.37E-07;293.15;-1.99E-06;3.99E-06;2.33E-06;-4.30E-06;293.15
9.9;-1.53E-06;5.37E-07;293.15;-2.04E-06;4.11E-06;2.37E-06;-4.43E-06;293.15
9.95;-1.54E-06;5.37E-07;293.15;-2.08E-06;4.23E-06;2.42E-06;-4.56E-06;293.15
10;-1.55E-06;5.36E-07;293.15;-2.12E-06;4.35E-06;2.46E-06;-4.69E-06;293.15
10.05;-1.56E-06;5.35E-07;293.15;-2.17E-06;4.47E-06;2.51E-06;-4.83E-06;293.15
10.1;-1.57E-06;5.34E-07;293.15;-2.21E-06;4.59E-06;2.55E-06;-4.96E-06;293.15
10.15;-1.58E-06;5.33E-07;293.15;-2.25E-06;4.71E-06;2.60E-06;-5.09E-06;293.15
10.2;-1.59E-06;5.32E-07;293.15;-2.29E-06;4.82E-06;2.64E-06;-5.22E-06;293.15
10.25;-1.61E-06;5.31E-07;293.15;-2.33E-06;4.94E-06;2.68E-06;-5.35E-06;293.15
10.3;-1.62E-06;5.30E-07;293.15;-2.37E-06;5.06E-06;2.73E-06;-5.48E-06;293.15
10.35;-1.63E-06;5.28E-07;293.15;-2.42E-06;5.18E-06;2.77E-06;-5.61E-06;293.15
10.4;-1.64E-06;5.27E-07;293.15;-2.46E-06;5.30E-06;2.82E-06;-5.74E-06;293.15
10.45;-1.65E-06;5.25E-07;293.15;-2.50E-06;5.42E-06;2.86E-06;-5.87E-06;293.15
10.5;-1.66E-06;5.24E-07;293.15;-2.54E-06;5.53E-06;2.90E-06;-5.99E-06;293.15
10.55;-1.67E-06;5.22E-07;293.15;-2.58E-06;5.65E-06;2.95E-06;-6.12E-06;293.15
10.6;-1.69E-06;5.20E-07;293.15;-2.62E-06;5.77E-06;2.99E-06;-6.25E-06;293.15
10.65;-1.70E-06;5.18E-07;293.15;-2.66E-06;5.88E-06;3.03E-06;-6.38E-06;293.15
10.7;-1.71E-06;5.17E-07;293.15;-2.70E-06;6.00E-06;3.07E-06;-6.50E-06;293.15
10.75;-1.72E-06;5.15E-07;293.15;-2.73E-06;6.12E-06;3.11E-06;-6.63E-06;293.15
10.8;-1.73E-06;5.13E-07;293.15;-2.77E-06;6.23E-06;3.16E-06;-6.76E-06;293.15
10.85;-1.75E-06;5.11E-07;293.15;-2.81E-06;6.35E-06;3.20E-06;-6.88E-06;293.15
10.9;-1.76E-06;5.09E-07;293.15;-2.85E-06;6.46E-06;3.24E-06;-7.01E-06;293.15
10.95;-1.77E-06;5.07E-07;293.15;-2.89E-06;6.57E-06;3.28E-06;-7.13E-06;293.15
11;-1.78E-06;5.04E-07;293.15;-2.92E-06;6.69E-06;3.32E-06;-7.25E-06;293.15
11.05;-1.79E-06;5.02E-07;293.15;-2.96E-06;6.80E-06;3.36E-06;-7.38E-06;293.15
11.1;-1.81E-06;5.00E-07;293.15;-3.00E-06;6.91E-06;3.40E-06;-7.50E-06;293.15
11.15;-1.82E-06;4.98E-07;293.15;-3.03E-06;7.02E-06;3.44E-06;-7.62E-06;293.15
11.2;-1.83E-06;4.96E-07;293.15;-3.07E-06;7.13E-06;3.48E-06;-7.74E-06;293.15
11.25;-1.84E-06;4.93E-07;293.15;-3.11E-06;7.24E-06;3.52E-06;-7.86E-06;293.15
11.3;-1.85E-06;4.91E-07;293.15;-3.14E-06;7.35E-06;3.56E-06;-7.98E-06;293.15
11.35;-1.86E-06;4.89E-07;293.15;-3.18E-06;7.46E-06;3.60E-06;-8.10E-06;293.15
11.4;-1.88E-06;4.86E-07;293.15;-3.21E-06;7.57E-06;3.63E-06;-8.22E-06;293.15
11.45;-1.89E-06;4.84E-07;293.15;-3.25E-06;7.68E-06;3.67E-06;-8.33E-06;293.15
11.5;-1.90E-06;4.81E-07;293.15;-3.28E-06;7.79E-06;3.71E-06;-8.45E-06;293.15
11.55;-1.91E-06;4.79E-07;293.15;-3.31E-06;7.89E-06;3.75E-06;-8.56E-06;293.15
11.6;-1.92E-06;4.77E-07;293.15;-3.35E-06;8.00E-06;3.78E-06;-8.68E-06;293.15
11.65;-1.93E-06;4.74E-07;293.15;-3.38E-06;8.10E-06;3.82E-06;-8.79E-06;293.15
11.7;-1.94E-06;4.72E-07;293.15;-3.41E-06;8.20E-06;3.86E-06;-8.90E-06;293.15
11.75;-1.96E-06;4.69E-07;293.15;-3.44E-06;8.31E-06;3.89E-06;-9.02E-06;293.15
11.8;-1.97E-06;4.67E-07;293.15;-3.48E-06;8.41E-06;3.93E-06;-9.13E-06;293.15
11.85;-1.98E-06;4.64E-07;293.15;-3.51E-06;8.51E-06;3.96E-06;-9.24E-06;293.15
11.9;-1.99E-06;4.62E-07;293.15;-3.54E-06;8.61E-06;4.00E-06;-9.35E-06;293.15
11.95;-2.00E-06;4.59E-07;293.15;-3.57E-06;8.71E-06;4.03E-06;-9.45E-06;293.15
