Time;Volt_n1_V_out;Volt_p1_V_out;Temp_PVDF_1;Volt_n2_V_out;Volt_n3_V_out;Volt_p2_V_out;Volt_p3_V_out;Temp_PVDF_2
0.95;-2.91E-06;2.21E-07;293.17;-2.55E-06;1.89E-06;7.16E-07;1.83E-06;293.17
1;-3.05E-06;2.32E-07;293.18;-2.68E-06;1.98E-06;7.52E-07;1.92E-06;293.18
1.05;-3.20E-06;2.43E-07;293.18;-2.80E-06;2.08E-06;7.88E-07;2.01E-06;293.18
1.1;-3.34E-06;2.54E-07;293.18;-2.93E-06;2.17E-06;8.24E-07;2.11E-06;293.18
1.15;-3.49E-06;2.65E-07;293.18;-3.06E-06;2.27E-06;8.59E-07;2.20E-06;293.18
1.2;-3.63E-06;2.76E-07;293.18;-3.18E-06;2.36E-06;8.94E-07;2.29E-06;293.18
1.25;-3.77E-06;2.87E-07;293.18;-3.31E-06;2.45E-06;9.29E-07;2.38E-06;293.18
1.3;-3.92E-06;2.98E-07;293.18;-3.43E-06;2.55E-06;9.64E-07;2.47E-06;293.18
1.35;-4.06E-06;3.09E-07;293.18;-3.56E-06;2.64E-06;9.99E-07;2.56E-06;293.18
1.4;-4.20E-06;3.20E-07;293.19;-3.68E-06;2.73E-06;1.03E-06;2.65E-06;293.19
1.45;-4.34E-06;3.30E-07;293.19;-3.80E-06;2.82E-06;1.07E-06;2.73E-06;293.19
1.5;-4.48E-06;3.41E-07;293.19;-3.92E-06;2.91E-06;1.10E-06;2.82E-06;293.19
1.55;-4.61E-06;3.51E-07;293.19;-4.05E-06;3.00E-06;1.14E-06;2.91E-06;293.19
1.6;-4.75E-06;3.62E-07;293.19;-4.17E-06;3.09E-06;1.17E-06;3.00E-06;293.19
1.65;-4.89E-06;3.72E-07;293.19;-4.29E-06;3.18E-06;1.20E-06;3.08E-06;293.19
1.7;-5.02E-06;3.83E-07;293.19;-4.40E-06;3.26E-06;1.24E-06;3.17E-06;293.19
1.75;-5.16E-06;3.93E-07;293.19;-4.52E-06;3.35E-06;1.27E-06;3.25E-06;293.19
1.8;-5.29E-06;4.03E-07;293.2;-4.64E-06;3.44E-06;1.30E-06;3.34E-06;293.2
1.85;-5.42E-06;4.13E-07;293.2;-4.76E-06;3.53E-06;1.33E-06;3.42E-06;293.2
1.9;-5.56E-06;4.23E-07;293.2;-4.87E-06;3.61E-06;1.37E-06;3.51E-06;293.2
1.95;-5.69E-06;4.33E-07;293.2;-4.99E-06;3.70E-06;1.40E-06;3.59E-06;293.2
2;-5.82E-06;4.43E-07;293.2;-5.10E-06;3.78E-06;1.43E-06;3.67E-06;293.2
2.05;-5.95E-06;4.53E-07;293.2;-5.22E-06;3.87E-06;1.46E-06;3.76E-06;293.2
2.1;-6.07E-06;4.62E-07;293.2;-5.32E-06;3.94E-06;1.49E-06;3.83E-06;293.2
2.15;-6.18E-06;4.71E-07;293.2;-5.42E-06;4.01E-06;1.52E-06;3.90E-06;293.2
2.2;-6.28E-06;4.78E-07;293.2;-5.51E-06;4.08E-06;1.54E-06;3.97E-06;293.2
2.25;-6.37E-06;4.86E-07;293.2;-5.59E-06;4.14E-06;1.56E-06;4.03E-06;293.2
2.3;-6.46E-06;4.92E-07;293.21;-5.67E-06;4.20E-06;1.59E-06;4.08E-06;293.21
2.35;-6.55E-06;4.99E-07;293.21;-5.74E-06;4.25E-06;1.61E-06;4.14E-06;293.21
2.4;-6.62E-06;5.04E-07;293.21;-5.81E-06;4.30E-06;1.63E-06;4.19E-06;293.21
2.45;-6.70E-06;5.10E-07;293.21;-5.87E-06;4.35E-06;1.64E-06;4.23E-06;293.21
2.5;-6.76E-06;5.15E-07;293.21;-5.93E-06;4.40E-06;1.66E-06;4.28E-06;293.21
2.55;-6.83E-06;5.20E-07;293.21;-5.99E-06;4.44E-06;1.67E-06;4.32E-06;293.21
2.6;-6.89E-06;5.25E-07;293.21;-6.04E-06;4.48E-06;1.69E-06;4.36E-06;293.21
2.65;-6.95E-06;5.29E-07;293.21;-6.10E-06;4.52E-06;1.70E-06;4.40E-06;293.21
2.7;-7.01E-06;5.34E-07;293.21;-6.14E-06;4.55E-06;1.72E-06;4.43E-06;293.21
2.75;-7.06E-06;5.38E-07;293.21;-6.19E-06;4.59E-06;1.73E-06;4.47E-06;293.21
2.8;-7.11E-06;5.42E-07;293.21;-6.24E-06;4.62E-06;1.74E-06;4.50E-06;293.21
2.85;-7.16E-06;5.46E-07;293.21;-6.28E-06;4.66E-06;1.75E-06;4.54E-06;293.21
2.9;-7.22E-06;5.49E-07;293.21;-6.33E-06;4.69E-06;1.77E-06;4.57E-06;293.21
2.95;-7.27E-06;5.53E-07;293.21;-6.38E-06;4.72E-06;1.78E-06;4.61E-06;293.21
3;-7.32E-06;5.57E-07;293.21;-6.42E-06;4.76E-06;1.79E-06;4.64E-06;293.21
3.05;-7.37E-06;5.61E-07;293.21;-6.47E-06;4.79E-06;1.80E-06;4.67E-06;293.21
3.1;-7.43E-06;5.65E-07;293.21;-6.52E-06;4.83E-06;1.82E-06;4.71E-06;293.21
3.15;-7.49E-06;5.70E-07;293.21;-6.57E-06;4.86E-06;1.83E-06;4.75E-06;293.21
3.2;-7.55E-06;5.74E-07;293.21;-6.62E-06;4.90E-06;1.84E-06;4.79E-06;293.21
3.25;-7.61E-06;5.79E-07;293.22;-6.68E-06;4.94E-06;1.86E-06;4.83E-06;293.22
3.3;-7.68E-06;5.84E-07;293.22;-6.73E-06;4.99E-06;1.88E-06;4.87E-06;293.22
3.35;-7.75E-06;5.89E-07;293.22;-6.80E-06;5.03E-06;1.89E-06;4.92E-06;293.22
3.4;-7.82E-06;5.95E-07;293.22;-6.86E-06;5.08E-06;1.91E-06;4.96E-06;293.22
3.45;-7.90E-06;6.01E-07;293.22;-6.93E-06;5.13E-06;1.93E-06;5.02E-06;293.22
3.5;-7.99E-06;6.07E-07;293.22;-7.01E-06;5.19E-06;1.95E-06;5.07E-06;293.22
3.55;-8.08E-06;6.14E-07;293.22;-7.09E-06;5.25E-06;1.97E-06;5.13E-06;293.22
3.6;-8.17E-06;6.22E-07;293.22;-7.17E-06;5.31E-06;1.99E-06;5.19E-06;293.22
3.65;-8.28E-06;6.29E-07;293.22;-7.26E-06;5.38E-06;2.02E-06;5.26E-06;293.22
3.7;-8.39E-06;6.38E-07;293.22;-7.36E-06;5.45E-06;2.05E-06;5.33E-06;293.22
3.75;-8.51E-06;6.47E-07;293.22;-7.47E-06;5.53E-06;2.08E-06;5.41E-06;293.22
3.8;-8.64E-06;6.57E-07;293.22;-7.58E-06;5.61E-06;2.11E-06;5.49E-06;293.22
3.85;-8.78E-06;6.67E-07;293.23;-7.70E-06;5.70E-06;2.14E-06;5.58E-06;293.23
3.9;-8.92E-06;6.78E-07;293.23;-7.83E-06;5.80E-06;2.18E-06;5.67E-06;293.23
3.95;-9.08E-06;6.90E-07;293.23;-7.97E-06;5.90E-06;2.21E-06;5.77E-06;293.23
4;-9.25E-06;7.03E-07;293.23;-8.11E-06;6.01E-06;2.25E-06;5.88E-06;293.23
4.05;-9.43E-06;7.16E-07;293.23;-8.27E-06;6.12E-06;2.30E-06;5.99E-06;293.23
4.1;-9.62E-06;7.31E-07;293.23;-8.44E-06;6.25E-06;2.35E-06;6.12E-06;293.23
4.15;-9.83E-06;7.47E-07;293.23;-8.63E-06;6.39E-06;2.40E-06;6.25E-06;293.23
4.2;-1.00E-05;7.63E-07;293.24;-8.81E-06;6.52E-06;2.45E-06;6.39E-06;293.24
4.25;-1.03E-05;7.79E-07;293.24;-9.00E-06;6.66E-06;2.50E-06;6.52E-06;293.24
4.3;-1.05E-05;7.97E-07;293.24;-9.21E-06;6.82E-06;2.56E-06;6.67E-06;293.24
4.35;-1.07E-05;8.16E-07;293.24;-9.43E-06;6.98E-06;2.62E-06;6.83E-06;293.24
4.4;-1.10E-05;8.37E-07;293.24;-9.66E-06;7.16E-06;2.69E-06;7.01E-06;293.24
4.45;-1.13E-05;8.58E-07;293.25;-9.91E-06;7.34E-06;2.75E-06;7.19E-06;293.25
4.5;-1.16E-05;8.81E-07;293.25;-1.02E-05;7.53E-06;2.83E-06;7.37E-06;293.25
4.55;-1.19E-05;9.05E-07;293.47;-1.05E-05;7.75E-06;2.91E-06;7.58E-06;293.47
4.6;-1.26E-04;9.51E-06;294.25;-1.10E-04;8.18E-05;3.09E-05;7.92E-05;294.25
4.65;-2.44E-04;1.84E-05;295.27;-2.14E-04;1.59E-04;6.00E-05;1.53E-04;295.27
4.7;-3.80E-04;2.88E-05;296.42;-3.33E-04;2.47E-04;9.36E-05;2.39E-04;296.42
4.75;-5.16E-04;3.90E-05;297.54;-4.52E-04;3.35E-04;1.27E-04;3.24E-04;297.54
4.8;-6.24E-04;4.73E-05;298.5;-5.47E-04;4.05E-04;1.54E-04;3.92E-04;298.5
4.85;-7.02E-04;5.32E-05;299.09;-6.15E-04;4.56E-04;1.73E-04;4.41E-04;299.09
4.9;-7.79E-04;5.90E-05;299.39;-6.83E-04;5.06E-04;1.92E-04;4.89E-04;299.39
4.95;-6.78E-04;5.15E-05;298.96;-5.94E-04;4.40E-04;1.67E-04;4.26E-04;298.96
5;-6.07E-04;4.62E-05;298.37;-5.33E-04;3.94E-04;1.50E-04;3.82E-04;298.37
5.05;-5.34E-04;4.07E-05;297.78;-4.68E-04;3.47E-04;1.31E-04;3.36E-04;297.78
5.1;-4.80E-04;3.66E-05;297.31;-4.21E-04;3.12E-04;1.18E-04;3.02E-04;297.31
5.15;-4.42E-04;3.37E-05;296.95;-3.87E-04;2.87E-04;1.09E-04;2.78E-04;296.95
5.2;-4.03E-04;3.08E-05;296.62;-3.53E-04;2.61E-04;9.91E-05;2.54E-04;296.62
5.25;-3.66E-04;2.80E-05;296.31;-3.21E-04;2.38E-04;9.02E-05;2.31E-04;296.31
5.3;-3.31E-04;2.53E-05;296.02;-2.90E-04;2.15E-04;8.14E-05;2.09E-04;296.02
5.35;-3.06E-04;2.34E-05;295.78;-2.68E-04;1.99E-04;7.52E-05;1.93E-04;295.78
5.4;-2.79E-04;2.13E-05;295.55;-2.44E-04;1.81E-04;6.85E-05;1.76E-04;295.55
5.45;-2.52E-04;1.93E-05;295.33;-2.21E-04;1.63E-04;6.18E-05;1.59E-04;295.33
5.5;-2.32E-04;1.78E-05;295.14;-2.04E-04;1.51E-04;5.69E-05;1.47E-04;295.14
5.55;-2.12E-04;1.62E-05;294.97;-1.86E-04;1.37E-04;5.19E-05;1.34E-04;294.97
5.6;-1.91E-04;1.47E-05;294.81;-1.68E-04;1.24E-04;4.68E-05;1.21E-04;294.81
5.65;-1.76E-04;1.35E-05;294.66;-1.54E-04;1.14E-04;4.30E-05;1.12E-04;294.66
5.7;-1.60E-04;1.23E-05;294.53;-1.41E-04;1.04E-04;3.92E-05;1.02E-04;294.53
5.75;-1.45E-04;1.11E-05;294.41;-1.27E-04;9.42E-05;3.54E-05;9.25E-05;294.41
5.8;-1.33E-04;1.02E-05;294.3;-1.17E-04;8.66E-05;3.24E-05;8.52E-05;294.3
5.85;-1.22E-04;9.34E-06;294.2;-1.07E-04;7.89E-05;2.95E-05;7.79E-05;294.2
5.9;-1.10E-04;8.44E-06;294.1;-9.65E-05;7.13E-05;2.66E-05;7.06E-05;294.1
5.95;-1.01E-04;7.77E-06;294.02;-8.89E-05;6.56E-05;2.44E-05;6.51E-05;294.02
6;-9.22E-05;7.07E-06;293.94;-8.10E-05;5.98E-05;2.22E-05;5.95E-05;293.94
6.05;-8.32E-05;6.38E-06;293.87;-7.32E-05;5.40E-05;1.99E-05;5.40E-05;293.87
6.1;-7.67E-05;5.88E-06;293.81;-6.74E-05;4.97E-05;1.83E-05;4.99E-05;293.81
6.15;-6.98E-05;5.34E-06;293.75;-6.14E-05;4.52E-05;1.66E-05;4.56E-05;293.75
6.2;-6.30E-05;4.82E-06;293.7;-5.54E-05;4.08E-05;1.49E-05;4.14E-05;293.7
6.25;-5.81E-05;4.43E-06;293.65;-5.11E-05;3.76E-05;1.36E-05;3.83E-05;293.65
6.3;-5.29E-05;4.03E-06;293.61;-4.66E-05;3.43E-05;1.23E-05;3.51E-05;293.61
6.35;-4.78E-05;3.63E-06;293.57;-4.21E-05;3.09E-05;1.11E-05;3.19E-05;293.57
6.4;-4.39E-05;3.33E-06;293.53;-3.87E-05;2.84E-05;1.01E-05;2.95E-05;293.53
6.45;-4.00E-05;3.03E-06;293.5;-3.53E-05;2.59E-05;9.12E-06;2.71E-05;293.5
6.5;-3.62E-05;2.72E-06;293.47;-3.19E-05;2.34E-05;8.14E-06;2.46E-05;293.47
6.55;-3.32E-05;2.49E-06;293.44;-2.93E-05;2.15E-05;7.40E-06;2.28E-05;293.44
6.6;-3.02E-05;2.26E-06;293.41;-2.67E-05;1.95E-05;6.66E-06;2.10E-05;293.41
6.65;-2.73E-05;2.03E-06;293.39;-2.41E-05;1.76E-05;5.91E-06;1.91E-05;293.39
6.7;-2.51E-05;1.86E-06;293.37;-2.22E-05;1.62E-05;5.36E-06;1.77E-05;293.37
6.75;-2.28E-05;1.68E-06;293.35;-2.02E-05;1.47E-05;4.79E-06;1.63E-05;293.35
6.8;-2.05E-05;1.50E-06;293.33;-1.82E-05;1.32E-05;4.22E-06;1.49E-05;293.33
6.85;-1.89E-05;1.37E-06;293.32;-1.67E-05;1.21E-05;3.81E-06;1.39E-05;293.32
6.9;-1.72E-05;1.23E-06;293.3;-1.52E-05;1.10E-05;3.37E-06;1.28E-05;293.3
6.95;-1.54E-05;1.10E-06;293.29;-1.37E-05;9.89E-06;2.94E-06;1.17E-05;293.29
7;-1.42E-05;9.94E-07;293.28;-1.26E-05;9.05E-06;2.62E-06;1.09E-05;293.28
7.05;-1.29E-05;8.91E-07;293.27;-1.14E-05;8.21E-06;2.29E-06;1.01E-05;293.27
7.1;-1.16E-05;7.88E-07;293.25;-1.03E-05;7.36E-06;1.97E-06;9.32E-06;293.25
7.15;-1.06E-05;7.08E-07;293.25;-9.42E-06;6.71E-06;1.72E-06;8.69E-06;293.25
7.2;-9.56E-06;6.29E-07;293.24;-8.54E-06;6.06E-06;1.47E-06;8.07E-06;293.24
7.25;-8.56E-06;5.49E-07;293.23;-7.65E-06;5.41E-06;1.22E-06;7.45E-06;293.23
7.3;-7.81E-06;4.90E-07;293.22;-6.99E-06;4.93E-06;1.03E-06;6.98E-06;293.22
7.35;-7.03E-06;4.28E-07;293.22;-6.31E-06;4.43E-06;8.40E-07;6.50E-06;293.22
7.4;-6.26E-06;3.67E-07;293.21;-5.63E-06;3.93E-06;6.49E-07;6.02E-06;293.21
7.45;-5.68E-06;3.21E-07;293.2;-5.12E-06;3.55E-06;5.08E-07;5.67E-06;293.2
7.5;-5.09E-06;2.74E-07;293.2;-4.59E-06;3.17E-06;3.62E-07;5.30E-06;293.2
7.55;-4.49E-06;2.27E-07;293.2;-4.06E-06;2.79E-06;2.16E-07;4.93E-06;293.2
7.6;-4.03E-06;1.91E-07;293.19;-3.65E-06;2.49E-06;1.06E-07;4.65E-06;293.19
7.65;-3.57E-06;1.55E-07;293.19;-3.24E-06;2.20E-06;-4.41E-09;4.37E-06;293.19
7.7;-3.11E-06;1.19E-07;293.18;-2.83E-06;1.90E-06;-1.15E-07;4.09E-06;293.18
7.75;-2.74E-06;9.10E-08;293.18;-2.50E-06;1.68E-06;-2.00E-07;3.87E-06;293.18
7.8;-2.37E-06;6.30E-08;293.18;-2.17E-06;1.45E-06;-2.85E-07;3.66E-06;293.18
7.85;-2.00E-06;3.50E-08;293.18;-1.84E-06;1.22E-06;-3.70E-07;3.44E-06;293.18
7.9;-1.71E-06;1.34E-08;293.17;-1.58E-06;1.04E-06;-4.35E-07;3.27E-06;293.17
7.95;-1.41E-06;-8.58E-09;293.17;-1.31E-06;8.55E-07;-5.01E-07;3.10E-06;293.17
8;-1.11E-06;-3.05E-08;293.17;-1.04E-06;6.73E-07;-5.67E-07;2.93E-06;293.17
