Time;Volt_n1_V_out;Volt_p1_V_out;Temp_PVDF_1;Volt_n2_V_out;Volt_n3_V_out;Volt_p2_V_out;Volt_p3_V_out;Temp_PVDF_2
1.8;-1.13E-06;4.86E-07;293.2;-6.18E-06;3.09E-06;1.35E-06;3.01E-06;293.2
1.83;-1.15E-06;4.94E-07;293.2;-6.27E-06;3.14E-06;1.37E-06;3.06E-06;293.2
1.86;-1.17E-06;5.01E-07;293.2;-6.37E-06;3.19E-06;1.39E-06;3.10E-06;293.2
1.89;-1.19E-06;5.08E-07;293.2;-6.46E-06;3.23E-06;1.41E-06;3.15E-06;293.2
1.92;-1.20E-06;5.16E-07;293.2;-6.55E-06;3.28E-06;1.43E-06;3.19E-06;293.2
1.95;-1.22E-06;5.23E-07;293.2;-6.64E-06;3.33E-06;1.45E-06;3.24E-06;293.2
1.98;-1.24E-06;5.30E-07;293.2;-6.73E-06;3.37E-06;1.47E-06;3.28E-06;293.2
2.01;-1.26E-06;5.37E-07;293.2;-6.82E-06;3.42E-06;1.49E-06;3.33E-06;293.2
2.04;-1.27E-06;5.45E-07;293.2;-6.92E-06;3.46E-06;1.51E-06;3.37E-06;293.2
2.07;-1.29E-06;5.51E-07;293.2;-7.00E-06;3.50E-06;1.53E-06;3.41E-06;293.2
2.1;-1.30E-06;5.58E-07;293.2;-7.08E-06;3.54E-06;1.54E-06;3.45E-06;293.2
2.13;-1.32E-06;5.64E-07;293.2;-7.16E-06;3.58E-06;1.56E-06;3.49E-06;293.2
2.16;-1.33E-06;5.70E-07;293.2;-7.23E-06;3.62E-06;1.58E-06;3.53E-06;293.2
2.19;-1.35E-06;5.76E-07;293.2;-7.31E-06;3.66E-06;1.59E-06;3.57E-06;293.2
2.22;-1.36E-06;5.81E-07;293.2;-7.38E-06;3.69E-06;1.61E-06;3.60E-06;293.2
2.25;-1.37E-06;5.86E-07;293.2;-7.44E-06;3.73E-06;1.62E-06;3.63E-06;293.2
2.28;-1.38E-06;5.91E-07;293.21;-7.50E-06;3.76E-06;1.64E-06;3.66E-06;293.21
2.31;-1.40E-06;5.96E-07;293.21;-7.56E-06;3.79E-06;1.65E-06;3.69E-06;293.21
2.34;-1.41E-06;6.01E-07;293.21;-7.62E-06;3.82E-06;1.66E-06;3.72E-06;293.21
2.37;-1.42E-06;6.05E-07;293.21;-7.68E-06;3.85E-06;1.67E-06;3.75E-06;293.21
2.4;-1.43E-06;6.10E-07;293.21;-7.73E-06;3.87E-06;1.69E-06;3.78E-06;293.21
2.43;-1.44E-06;6.14E-07;293.21;-7.79E-06;3.90E-06;1.70E-06;3.80E-06;293.21
2.46;-1.45E-06;6.18E-07;293.21;-7.84E-06;3.92E-06;1.71E-06;3.83E-06;293.21
2.49;-1.46E-06;6.22E-07;293.21;-7.88E-06;3.95E-06;1.72E-06;3.85E-06;293.21
2.52;-1.47E-06;6.26E-07;293.21;-7.93E-06;3.97E-06;1.73E-06;3.88E-06;293.21
2.55;-1.48E-06;6.29E-07;293.21;-7.98E-06;3.99E-06;1.74E-06;3.90E-06;293.21
2.58;-1.49E-06;6.33E-07;293.21;-8.02E-06;4.02E-06;1.75E-06;3.92E-06;293.21
2.61;-1.49E-06;6.36E-07;293.21;-8.06E-06;4.04E-06;1.76E-06;3.94E-06;293.21
2.64;-1.50E-06;6.40E-07;293.21;-8.10E-06;4.06E-06;1.77E-06;3.96E-06;293.21
2.67;-1.51E-06;6.43E-07;293.21;-8.14E-06;4.08E-06;1.77E-06;3.98E-06;293.21
2.7;-1.52E-06;6.46E-07;293.21;-8.18E-06;4.10E-06;1.78E-06;4.00E-06;293.21
2.73;-1.53E-06;6.49E-07;293.21;-8.22E-06;4.12E-06;1.79E-06;4.02E-06;293.21
2.76;-1.53E-06;6.52E-07;293.21;-8.26E-06;4.14E-06;1.80E-06;4.04E-06;293.21
2.79;-1.54E-06;6.55E-07;293.21;-8.30E-06;4.16E-06;1.81E-06;4.06E-06;293.21
2.82;-1.55E-06;6.58E-07;293.21;-8.33E-06;4.17E-06;1.82E-06;4.08E-06;293.21
2.85;-1.56E-06;6.61E-07;293.21;-8.37E-06;4.19E-06;1.82E-06;4.10E-06;293.21
2.88;-1.57E-06;6.64E-07;293.21;-8.41E-06;4.21E-06;1.83E-06;4.12E-06;293.21
2.91;-1.57E-06;6.67E-07;293.21;-8.44E-06;4.23E-06;1.84E-06;4.13E-06;293.21
2.94;-1.58E-06;6.70E-07;293.21;-8.48E-06;4.25E-06;1.85E-06;4.15E-06;293.21
2.97;-1.59E-06;6.73E-07;293.21;-8.52E-06;4.27E-06;1.86E-06;4.17E-06;293.21
3;-1.60E-06;6.76E-07;293.21;-8.56E-06;4.29E-06;1.86E-06;4.19E-06;293.21
3.03;-1.60E-06;6.79E-07;293.21;-8.59E-06;4.30E-06;1.87E-06;4.21E-06;293.21
3.06;-1.61E-06;6.82E-07;293.21;-8.63E-06;4.32E-06;1.88E-06;4.23E-06;293.21
3.09;-1.62E-06;6.85E-07;293.21;-8.67E-06;4.34E-06;1.89E-06;4.25E-06;293.21
3.12;-1.63E-06;6.88E-07;293.21;-8.71E-06;4.36E-06;1.90E-06;4.27E-06;293.21
3.15;-1.64E-06;6.92E-07;293.21;-8.75E-06;4.38E-06;1.91E-06;4.29E-06;293.21
3.18;-1.64E-06;6.95E-07;293.21;-8.79E-06;4.40E-06;1.92E-06;4.31E-06;293.21
3.21;-1.65E-06;6.98E-07;293.22;-8.84E-06;4.43E-06;1.93E-06;4.33E-06;293.22
3.24;-1.66E-06;7.02E-07;293.22;-8.88E-06;4.45E-06;1.94E-06;4.35E-06;293.22
3.27;-1.67E-06;7.06E-07;293.22;-8.93E-06;4.47E-06;1.95E-06;4.38E-06;293.22
3.3;-1.68E-06;7.09E-07;293.22;-8.97E-06;4.49E-06;1.96E-06;4.40E-06;293.22
3.33;-1.69E-06;7.13E-07;293.22;-9.02E-06;4.52E-06;1.97E-06;4.43E-06;293.22
3.36;-1.70E-06;7.17E-07;293.22;-9.07E-06;4.54E-06;1.98E-06;4.45E-06;293.22
3.39;-1.71E-06;7.22E-07;293.22;-9.13E-06;4.57E-06;1.99E-06;4.48E-06;293.22
3.42;-1.72E-06;7.26E-07;293.22;-9.18E-06;4.60E-06;2.00E-06;4.50E-06;293.22
3.45;-1.73E-06;7.31E-07;293.22;-9.24E-06;4.63E-06;2.01E-06;4.53E-06;293.22
3.48;-1.74E-06;7.35E-07;293.22;-9.30E-06;4.66E-06;2.03E-06;4.56E-06;293.22
3.51;-1.76E-06;7.40E-07;293.22;-9.36E-06;4.69E-06;2.04E-06;4.59E-06;293.22
3.54;-1.77E-06;7.45E-07;293.22;-9.42E-06;4.72E-06;2.05E-06;4.63E-06;293.22
3.57;-1.78E-06;7.51E-07;293.22;-9.49E-06;4.75E-06;2.07E-06;4.66E-06;293.22
3.6;-1.80E-06;7.56E-07;293.22;-9.56E-06;4.79E-06;2.08E-06;4.69E-06;293.22
3.63;-1.81E-06;7.62E-07;293.22;-9.63E-06;4.83E-06;2.10E-06;4.73E-06;293.22
3.66;-1.82E-06;7.68E-07;293.22;-9.71E-06;4.86E-06;2.12E-06;4.77E-06;293.22
3.69;-1.84E-06;7.74E-07;293.22;-9.79E-06;4.90E-06;2.13E-06;4.81E-06;293.22
3.72;-1.86E-06;7.81E-07;293.22;-9.87E-06;4.94E-06;2.15E-06;4.85E-06;293.22
3.75;-1.87E-06;7.87E-07;293.22;-9.96E-06;4.99E-06;2.17E-06;4.89E-06;293.22
3.78;-1.89E-06;7.94E-07;293.22;-1.00E-05;5.03E-06;2.19E-06;4.93E-06;293.22
3.81;-1.91E-06;8.02E-07;293.22;-1.01E-05;5.08E-06;2.21E-06;4.98E-06;293.22
3.84;-1.93E-06;8.09E-07;293.23;-1.02E-05;5.13E-06;2.23E-06;5.03E-06;293.23
3.87;-1.94E-06;8.17E-07;293.23;-1.03E-05;5.18E-06;2.25E-06;5.08E-06;293.23
3.9;-1.96E-06;8.26E-07;293.23;-1.04E-05;5.23E-06;2.27E-06;5.13E-06;293.23
3.93;-1.99E-06;8.34E-07;293.23;-1.05E-05;5.28E-06;2.30E-06;5.18E-06;293.23
3.96;-2.01E-06;8.43E-07;293.23;-1.07E-05;5.34E-06;2.32E-06;5.24E-06;293.23
3.99;-2.03E-06;8.53E-07;293.23;-1.08E-05;5.40E-06;2.35E-06;5.30E-06;293.23
4.02;-2.05E-06;8.62E-07;293.23;-1.09E-05;5.46E-06;2.37E-06;5.36E-06;293.23
4.05;-2.08E-06;8.72E-07;293.23;-1.10E-05;5.52E-06;2.40E-06;5.42E-06;293.23
4.08;-2.10E-06;8.83E-07;293.23;-1.12E-05;5.59E-06;2.43E-06;5.48E-06;293.23
4.11;-2.13E-06;8.93E-07;293.23;-1.13E-05;5.66E-06;2.46E-06;5.55E-06;293.23
4.14;-2.15E-06;9.04E-07;293.23;-1.14E-05;5.73E-06;2.49E-06;5.62E-06;293.23
4.17;-2.18E-06;9.16E-07;293.24;-1.16E-05;5.80E-06;2.52E-06;5.69E-06;293.24
4.2;-2.21E-06;9.28E-07;293.24;-1.17E-05;5.88E-06;2.56E-06;5.77E-06;293.24
4.23;-2.24E-06;9.41E-07;293.24;-1.19E-05;5.96E-06;2.59E-06;5.85E-06;293.24
4.26;-2.27E-06;9.54E-07;293.24;-1.21E-05;6.04E-06;2.63E-06;5.93E-06;293.24
4.29;-2.30E-06;9.67E-07;293.24;-1.22E-05;6.13E-06;2.66E-06;6.01E-06;293.24
4.32;-2.33E-06;9.80E-07;293.24;-1.24E-05;6.21E-06;2.70E-06;6.09E-06;293.24
4.35;-2.37E-06;9.94E-07;293.24;-1.26E-05;6.30E-06;2.74E-06;6.18E-06;293.24
4.38;-2.40E-06;1.01E-06;293.24;-1.28E-05;6.39E-06;2.78E-06;6.27E-06;293.24
4.41;-2.44E-06;1.02E-06;293.25;-1.30E-05;6.49E-06;2.82E-06;6.37E-06;293.25
4.44;-2.48E-06;1.04E-06;293.25;-1.32E-05;6.59E-06;2.87E-06;6.46E-06;293.25
4.47;-2.51E-06;1.06E-06;293.25;-1.34E-05;6.69E-06;2.91E-06;6.56E-06;293.25
4.5;-2.55E-06;1.07E-06;293.25;-1.36E-05;6.80E-06;2.96E-06;6.67E-06;293.25
4.53;-2.59E-06;1.09E-06;293.33;-1.38E-05;6.91E-06;3.00E-06;6.78E-06;293.33
4.56;-1.20E-05;5.16E-06;293.64;-6.62E-05;3.31E-05;1.44E-05;3.22E-05;293.64
4.59;-2.23E-05;9.64E-06;294.08;-1.24E-04;6.19E-05;2.69E-05;6.01E-05;294.08
4.62;-3.62E-05;1.56E-05;294.63;-2.01E-04;1.00E-04;4.36E-05;9.73E-05;294.63
4.65;-5.17E-05;2.23E-05;295.27;-2.87E-04;1.43E-04;6.23E-05;1.39E-04;295.27
4.68;-6.86E-05;2.97E-05;295.95;-3.81E-04;1.90E-04;8.27E-05;1.85E-04;295.95
4.71;-8.54E-05;3.69E-05;296.65;-4.74E-04;2.37E-04;1.03E-04;2.30E-04;296.65
4.74;-1.03E-04;4.43E-05;297.33;-5.69E-04;2.84E-04;1.24E-04;2.76E-04;297.33
4.77;-1.18E-04;5.10E-05;297.96;-6.55E-04;3.27E-04;1.42E-04;3.17E-04;297.96
4.8;-1.33E-04;5.77E-05;298.52;-7.40E-04;3.70E-04;1.61E-04;3.59E-04;298.52
4.83;-1.42E-04;6.13E-05;298.93;-7.87E-04;3.93E-04;1.71E-04;3.81E-04;298.93
4.86;-1.49E-04;6.44E-05;299.2;-8.25E-04;4.12E-04;1.79E-04;4.00E-04;299.2
4.89;-1.56E-04;6.74E-05;299.34;-8.64E-04;4.31E-04;1.88E-04;4.18E-04;299.34
4.92;-1.49E-04;6.42E-05;299.19;-8.22E-04;4.11E-04;1.79E-04;3.99E-04;299.19
4.95;-1.43E-04;6.19E-05;298.95;-7.92E-04;3.95E-04;1.72E-04;3.84E-04;298.95
4.98;-1.38E-04;5.95E-05;298.65;-7.61E-04;3.80E-04;1.65E-04;3.69E-04;298.65
5.01;-1.26E-04;5.43E-05;298.24;-6.93E-04;3.46E-04;1.51E-04;3.36E-04;298.24
5.04;-1.17E-04;5.03E-05;297.87;-6.42E-04;3.21E-04;1.40E-04;3.12E-04;297.87
5.07;-1.08E-04;4.64E-05;297.54;-5.92E-04;2.96E-04;1.29E-04;2.87E-04;297.54
5.1;-1.03E-04;4.44E-05;297.31;-5.66E-04;2.83E-04;1.23E-04;2.75E-04;297.31
5.13;-9.77E-05;4.21E-05;297.09;-5.35E-04;2.68E-04;1.16E-04;2.60E-04;297.09
5.16;-9.23E-05;3.97E-05;296.87;-5.05E-04;2.52E-04;1.10E-04;2.45E-04;296.87
5.19;-8.77E-05;3.77E-05;296.68;-4.79E-04;2.40E-04;1.04E-04;2.33E-04;296.68
5.22;-8.30E-05;3.56E-05;296.48;-4.52E-04;2.26E-04;9.85E-05;2.20E-04;296.48
5.25;-7.88E-05;3.38E-05;296.31;-4.29E-04;2.15E-04;9.35E-05;2.09E-04;296.31
5.28;-7.45E-05;3.20E-05;296.14;-4.05E-04;2.03E-04;8.83E-05;1.97E-04;296.14
5.31;-7.09E-05;3.04E-05;295.98;-3.84E-04;1.92E-04;8.38E-05;1.87E-04;295.98
5.34;-6.71E-05;2.87E-05;295.83;-3.63E-04;1.82E-04;7.92E-05;1.77E-04;295.83
5.37;-6.34E-05;2.71E-05;295.68;-3.43E-04;1.71E-04;7.47E-05;1.67E-04;295.68
5.4;-6.04E-05;2.58E-05;295.55;-3.26E-04;1.63E-04;7.10E-05;1.59E-04;295.55
5.43;-5.73E-05;2.44E-05;295.42;-3.08E-04;1.54E-04;6.72E-05;1.50E-04;295.42
5.46;-5.41E-05;2.31E-05;295.29;-2.90E-04;1.45E-04;6.34E-05;1.42E-04;295.29
5.49;-5.16E-05;2.19E-05;295.18;-2.76E-04;1.38E-04;6.02E-05;1.35E-04;295.18
5.52;-4.89E-05;2.07E-05;295.07;-2.61E-04;1.31E-04;5.69E-05;1.28E-04;295.07
5.55;-4.63E-05;1.96E-05;294.97;-2.46E-04;1.23E-04;5.37E-05;1.21E-04;294.97
5.58;-4.41E-05;1.86E-05;294.87;-2.34E-04;1.17E-04;5.11E-05;1.15E-04;294.87
5.61;-4.18E-05;1.76E-05;294.78;-2.21E-04;1.11E-04;4.83E-05;1.09E-04;294.78
5.64;-3.96E-05;1.67E-05;294.69;-2.09E-04;1.05E-04;4.56E-05;1.02E-04;294.69
5.67;-3.77E-05;1.58E-05;294.61;-1.98E-04;9.93E-05;4.33E-05;9.74E-05;294.61
5.7;-3.58E-05;1.50E-05;294.53;-1.87E-04;9.38E-05;4.09E-05;9.22E-05;294.53
5.73;-3.39E-05;1.42E-05;294.46;-1.77E-04;8.86E-05;3.86E-05;8.71E-05;294.46
5.76;-3.23E-05;1.35E-05;294.39;-1.68E-04;8.42E-05;3.67E-05;8.29E-05;294.39
5.79;-3.07E-05;1.28E-05;294.32;-1.59E-04;7.96E-05;3.47E-05;7.85E-05;294.32
5.82;-2.91E-05;1.20E-05;294.26;-1.50E-04;7.51E-05;3.27E-05;7.41E-05;294.26
5.85;-2.78E-05;1.15E-05;294.2;-1.42E-04;7.13E-05;3.11E-05;7.05E-05;294.2
5.88;-2.64E-05;1.08E-05;294.14;-1.34E-04;6.74E-05;2.94E-05;6.67E-05;294.14
5.91;-2.51E-05;1.03E-05;294.09;-1.27E-04;6.39E-05;2.79E-05;6.34E-05;294.09
5.94;-2.39E-05;9.73E-06;294.04;-1.20E-04;6.04E-05;2.63E-05;6.00E-05;294.04
5.97;-2.27E-05;9.24E-06;293.99;-1.14E-04;5.72E-05;2.49E-05;5.69E-05;293.99
6;-2.16E-05;8.73E-06;293.94;-1.08E-04;5.40E-05;2.35E-05;5.38E-05;293.94
6.03;-2.06E-05;8.30E-06;293.9;-1.02E-04;5.13E-05;2.23E-05;5.12E-05;293.9
6.06;-1.96E-05;7.84E-06;293.86;-9.64E-05;4.84E-05;2.11E-05;4.84E-05;293.86
6.09;-1.87E-05;7.46E-06;293.82;-9.15E-05;4.60E-05;2.00E-05;4.61E-05;293.82
6.12;-1.78E-05;7.05E-06;293.79;-8.64E-05;4.34E-05;1.89E-05;4.36E-05;293.79
6.15;-1.69E-05;6.67E-06;293.75;-8.16E-05;4.10E-05;1.78E-05;4.13E-05;293.75
6.18;-1.62E-05;6.35E-06;293.72;-7.75E-05;3.89E-05;1.69E-05;3.93E-05;293.72
6.21;-1.55E-05;6.02E-06;293.69;-7.33E-05;3.68E-05;1.60E-05;3.73E-05;293.69
6.24;-1.47E-05;5.69E-06;293.66;-6.91E-05;3.47E-05;1.51E-05;3.53E-05;293.66
6.27;-1.41E-05;5.41E-06;293.63;-6.57E-05;3.30E-05;1.44E-05;3.36E-05;293.63
6.3;-1.34E-05;5.12E-06;293.61;-6.21E-05;3.12E-05;1.36E-05;3.19E-05;293.61
6.33;-1.28E-05;4.85E-06;293.58;-5.86E-05;2.95E-05;1.28E-05;3.02E-05;293.58
6.36;-1.23E-05;4.61E-06;293.56;-5.56E-05;2.80E-05;1.22E-05;2.88E-05;293.56
6.39;-1.17E-05;4.37E-06;293.54;-5.25E-05;2.64E-05;1.15E-05;2.73E-05;293.54
6.42;-1.12E-05;4.13E-06;293.52;-4.95E-05;2.49E-05;1.08E-05;2.59E-05;293.52
6.45;-1.08E-05;3.94E-06;293.5;-4.71E-05;2.37E-05;1.03E-05;2.47E-05;293.5
6.48;-1.03E-05;3.74E-06;293.48;-4.46E-05;2.25E-05;9.74E-06;2.35E-05;293.48
6.51;-9.86E-06;3.53E-06;293.46;-4.21E-05;2.12E-05;9.18E-06;2.23E-05;293.46
6.54;-9.48E-06;3.36E-06;293.44;-3.99E-05;2.01E-05;8.71E-06;2.12E-05;293.44
6.57;-9.07E-06;3.18E-06;293.43;-3.77E-05;1.90E-05;8.22E-06;2.01E-05;293.43
6.6;-8.69E-06;3.01E-06;293.41;-3.55E-05;1.79E-05;7.75E-06;1.91E-05;293.41
6.63;-8.37E-06;2.87E-06;293.4;-3.38E-05;1.70E-05;7.37E-06;1.83E-05;293.4
6.66;-8.04E-06;2.73E-06;293.39;-3.20E-05;1.61E-05;6.97E-06;1.74E-05;293.39
6.69;-7.72E-06;2.58E-06;293.37;-3.02E-05;1.52E-05;6.57E-06;1.65E-05;293.37
6.72;-7.44E-06;2.46E-06;293.36;-2.86E-05;1.44E-05;6.23E-06;1.58E-05;293.36
6.75;-7.15E-06;2.33E-06;293.35;-2.70E-05;1.36E-05;5.87E-06;1.50E-05;293.35
6.78;-6.87E-06;2.20E-06;293.34;-2.55E-05;1.29E-05;5.54E-06;1.43E-05;293.34
6.81;-6.64E-06;2.10E-06;293.33;-2.42E-05;1.22E-05;5.26E-06;1.36E-05;293.33
6.84;-6.41E-06;2.00E-06;293.32;-2.29E-05;1.16E-05;4.97E-06;1.30E-05;293.32
6.87;-6.17E-06;1.89E-06;293.31;-2.16E-05;1.09E-05;4.69E-06;1.24E-05;293.31
6.9;-5.97E-06;1.80E-06;293.3;-2.05E-05;1.04E-05;4.44E-06;1.19E-05;293.3
6.93;-5.76E-06;1.71E-06;293.29;-1.93E-05;9.78E-06;4.19E-06;1.13E-05;293.29
6.96;-5.56E-06;1.62E-06;293.29;-1.82E-05;9.22E-06;3.94E-06;1.08E-05;293.29
6.99;-5.39E-06;1.54E-06;293.28;-1.73E-05;8.76E-06;3.74E-06;1.03E-05;293.28
7.02;-5.22E-06;1.47E-06;293.27;-1.63E-05;8.28E-06;3.53E-06;9.86E-06;293.27
7.05;-5.05E-06;1.39E-06;293.26;-1.54E-05;7.81E-06;3.33E-06;9.40E-06;293.26
7.08;-4.91E-06;1.33E-06;293.26;-1.46E-05;7.41E-06;3.15E-06;9.02E-06;293.26
7.11;-4.76E-06;1.26E-06;293.25;-1.38E-05;6.99E-06;2.97E-06;8.62E-06;293.25
7.14;-4.61E-06;1.19E-06;293.25;-1.30E-05;6.59E-06;2.79E-06;8.23E-06;293.25
7.17;-4.49E-06;1.14E-06;293.24;-1.23E-05;6.26E-06;2.65E-06;7.91E-06;293.24
7.2;-4.36E-06;1.08E-06;293.24;-1.16E-05;5.90E-06;2.49E-06;7.56E-06;293.24
7.23;-4.24E-06;1.03E-06;293.23;-1.09E-05;5.56E-06;2.34E-06;7.24E-06;293.23
7.26;-4.14E-06;9.81E-07;293.23;-1.03E-05;5.28E-06;2.22E-06;6.97E-06;293.23
7.29;-4.03E-06;9.33E-07;293.22;-9.75E-06;4.98E-06;2.09E-06;6.68E-06;293.22
7.32;-3.93E-06;8.85E-07;293.22;-9.17E-06;4.69E-06;1.96E-06;6.40E-06;293.22
7.35;-3.84E-06;8.45E-07;293.22;-8.67E-06;4.44E-06;1.85E-06;6.16E-06;293.22
