Time;Volt_n1_V_out;Volt_p1_V_out;Temp_PVDF_1;Volt_n2_V_out;Volt_n3_V_out;Volt_p2_V_out;Volt_p3_V_out;Temp_PVDF_2
0;-3.90E-18;-1.60E-17;293.15;1.57E-17;-1.72E-18;-9.17E-18;6.93E-18;293.15
0.05;-2.08E-07;-2.43E-08;293.15;1.46E-07;-1.29E-07;-5.96E-08;3.27E-07;293.15
0.1;-3.86E-07;-4.52E-08;293.15;2.72E-07;-2.39E-07;-1.11E-07;6.08E-07;293.15
0.15;-5.61E-07;-6.57E-08;293.15;3.95E-07;-3.47E-07;-1.61E-07;8.84E-07;293.15
0.2;-7.43E-07;-8.71E-08;293.16;5.24E-07;-4.60E-07;-2.13E-07;1.17E-06;293.16
0.25;-9.29E-07;-1.09E-07;293.16;6.55E-07;-5.75E-07;-2.67E-07;1.46E-06;293.16
0.3;-1.12E-06;-1.31E-07;293.16;7.86E-07;-6.90E-07;-3.20E-07;1.76E-06;293.16
0.35;-1.30E-06;-1.53E-07;293.16;9.16E-07;-8.04E-07;-3.73E-07;2.05E-06;293.16
0.4;-1.48E-06;-1.74E-07;293.16;1.04E-06;-9.17E-07;-4.26E-07;2.33E-06;293.16
0.45;-1.66E-06;-1.96E-07;293.16;1.17E-06;-1.03E-06;-4.78E-07;2.62E-06;293.16
0.5;-1.84E-06;-2.17E-07;293.16;1.30E-06;-1.14E-06;-5.30E-07;2.90E-06;293.16
0.55;-2.02E-06;-2.38E-07;293.16;1.43E-06;-1.25E-06;-5.82E-07;3.19E-06;293.16
0.6;-2.21E-06;-2.60E-07;293.17;1.55E-06;-1.36E-06;-6.34E-07;3.47E-06;293.17
0.65;-2.38E-06;-2.81E-07;293.17;1.68E-06;-1.48E-06;-6.85E-07;3.76E-06;293.17
0.7;-2.56E-06;-3.02E-07;293.17;1.81E-06;-1.59E-06;-7.37E-07;4.04E-06;293.17
0.75;-2.74E-06;-3.23E-07;293.17;1.93E-06;-1.70E-06;-7.88E-07;4.32E-06;293.17
0.8;-2.92E-06;-3.44E-07;293.17;2.06E-06;-1.80E-06;-8.39E-07;4.59E-06;293.17
0.85;-3.09E-06;-3.65E-07;293.17;2.18E-06;-1.91E-06;-8.90E-07;4.87E-06;293.17
0.9;-3.27E-06;-3.86E-07;293.17;2.30E-06;-2.02E-06;-9.40E-07;5.15E-06;293.17
0.95;-3.44E-06;-4.07E-07;293.17;2.43E-06;-2.13E-06;-9.90E-07;5.42E-06;293.17
1;-3.62E-06;-4.28E-07;293.18;2.55E-06;-2.24E-06;-1.04E-06;5.70E-06;293.18
1.05;-3.79E-06;-4.48E-07;293.18;2.67E-06;-2.34E-06;-1.09E-06;5.97E-06;293.18
1.1;-3.96E-06;-4.69E-07;293.18;2.79E-06;-2.45E-06;-1.14E-06;6.24E-06;293.18
1.15;-4.13E-06;-4.89E-07;293.18;2.91E-06;-2.56E-06;-1.19E-06;6.51E-06;293.18
