Time;Volt_n1_V_out;Volt_p1_V_out;Temp_PVDF_1;Volt_n2_V_out;Volt_n3_V_out;Volt_p2_V_out;Volt_p3_V_out;Temp_PVDF_2
0.9;-1.56E-06;1.06E-06;293.17;-3.13E-07;3.49E-07;6.13E-07;3.61E-07;293.17
0.95;-1.64E-06;1.12E-06;293.17;-3.29E-07;3.67E-07;6.46E-07;3.80E-07;293.17
1;-1.72E-06;1.18E-06;293.18;-3.46E-07;3.86E-07;6.78E-07;4.00E-07;293.18
1.05;-1.81E-06;1.24E-06;293.18;-3.63E-07;4.05E-07;7.11E-07;4.19E-07;293.18
1.1;-1.89E-06;1.29E-06;293.18;-3.80E-07;4.23E-07;7.43E-07;4.38E-07;293.18
1.15;-1.97E-06;1.35E-06;293.18;-3.96E-07;4.41E-07;7.76E-07;4.57E-07;293.18
1.2;-2.05E-06;1.41E-06;293.18;-4.13E-07;4.60E-07;8.07E-07;4.76E-07;293.18
1.25;-2.13E-06;1.46E-06;293.18;-4.29E-07;4.78E-07;8.39E-07;4.94E-07;293.18
1.3;-2.21E-06;1.52E-06;293.18;-4.45E-07;4.96E-07;8.71E-07;5.13E-07;293.18
1.35;-2.29E-06;1.57E-06;293.18;-4.62E-07;5.14E-07;9.03E-07;5.32E-07;293.18
1.4;-2.37E-06;1.63E-06;293.19;-4.78E-07;5.32E-07;9.34E-07;5.50E-07;293.19
1.45;-2.45E-06;1.68E-06;293.19;-4.94E-07;5.50E-07;9.65E-07;5.68E-07;293.19
1.5;-2.53E-06;1.74E-06;293.19;-5.10E-07;5.68E-07;9.96E-07;5.87E-07;293.19
1.55;-2.61E-06;1.79E-06;293.19;-5.26E-07;5.85E-07;1.03E-06;6.05E-07;293.19
1.6;-2.69E-06;1.85E-06;293.19;-5.42E-07;6.03E-07;1.06E-06;6.23E-07;293.19
1.65;-2.77E-06;1.90E-06;293.19;-5.58E-07;6.20E-07;1.09E-06;6.41E-07;293.19
1.7;-2.84E-06;1.95E-06;293.19;-5.73E-07;6.38E-07;1.12E-06;6.59E-07;293.19
1.75;-2.92E-06;2.01E-06;293.19;-5.89E-07;6.55E-07;1.15E-06;6.76E-07;293.19
1.8;-3.00E-06;2.06E-06;293.2;-6.05E-07;6.72E-07;1.18E-06;6.94E-07;293.2
1.85;-3.07E-06;2.11E-06;293.2;-6.20E-07;6.89E-07;1.21E-06;7.11E-07;293.2
1.9;-3.15E-06;2.17E-06;293.2;-6.36E-07;7.06E-07;1.24E-06;7.29E-07;293.2
1.95;-3.22E-06;2.22E-06;293.2;-6.51E-07;7.23E-07;1.27E-06;7.46E-07;293.2
2;-3.30E-06;2.27E-06;293.2;-6.66E-07;7.40E-07;1.30E-06;7.63E-07;293.2
2.05;-3.37E-06;2.32E-06;293.2;-6.81E-07;7.56E-07;1.33E-06;7.80E-07;293.2
2.1;-3.44E-06;2.37E-06;293.2;-6.95E-07;7.72E-07;1.35E-06;7.96E-07;293.2
2.15;-3.50E-06;2.41E-06;293.2;-7.08E-07;7.86E-07;1.38E-06;8.11E-07;293.2
2.2;-3.56E-06;2.46E-06;293.2;-7.20E-07;7.99E-07;1.40E-06;8.24E-07;293.2
2.25;-3.62E-06;2.49E-06;293.2;-7.32E-07;8.11E-07;1.42E-06;8.37E-07;293.2
2.3;-3.67E-06;2.53E-06;293.21;-7.42E-07;8.23E-07;1.44E-06;8.48E-07;293.21
2.35;-3.72E-06;2.56E-06;293.21;-7.52E-07;8.34E-07;1.46E-06;8.59E-07;293.21
2.4;-3.76E-06;2.60E-06;293.21;-7.62E-07;8.44E-07;1.48E-06;8.70E-07;293.21
2.45;-3.80E-06;2.63E-06;293.21;-7.70E-07;8.53E-07;1.49E-06;8.79E-07;293.21
2.5;-3.84E-06;2.66E-06;293.21;-7.79E-07;8.62E-07;1.51E-06;8.88E-07;293.21
2.55;-3.88E-06;2.68E-06;293.21;-7.87E-07;8.71E-07;1.53E-06;8.97E-07;293.21
2.6;-3.92E-06;2.71E-06;293.21;-7.94E-07;8.79E-07;1.54E-06;9.05E-07;293.21
2.65;-3.95E-06;2.73E-06;293.21;-8.01E-07;8.87E-07;1.55E-06;9.13E-07;293.21
2.7;-3.98E-06;2.76E-06;293.21;-8.08E-07;8.94E-07;1.57E-06;9.20E-07;293.21
2.75;-4.02E-06;2.78E-06;293.21;-8.15E-07;9.02E-07;1.58E-06;9.28E-07;293.21
2.8;-4.05E-06;2.80E-06;293.21;-8.22E-07;9.09E-07;1.59E-06;9.35E-07;293.21
2.85;-4.08E-06;2.83E-06;293.21;-8.28E-07;9.16E-07;1.60E-06;9.41E-07;293.21
2.9;-4.11E-06;2.85E-06;293.21;-8.35E-07;9.22E-07;1.61E-06;9.48E-07;293.21
2.95;-4.14E-06;2.87E-06;293.21;-8.41E-07;9.29E-07;1.63E-06;9.55E-07;293.21
3;-4.17E-06;2.89E-06;293.21;-8.48E-07;9.36E-07;1.64E-06;9.62E-07;293.21
3.05;-4.20E-06;2.92E-06;293.21;-8.54E-07;9.43E-07;1.65E-06;9.69E-07;293.21
3.1;-4.23E-06;2.94E-06;293.21;-8.61E-07;9.51E-07;1.66E-06;9.77E-07;293.21
3.15;-4.27E-06;2.97E-06;293.21;-8.68E-07;9.58E-07;1.67E-06;9.84E-07;293.21
3.2;-4.30E-06;2.99E-06;293.21;-8.76E-07;9.66E-07;1.69E-06;9.92E-07;293.21
3.25;-4.34E-06;3.02E-06;293.22;-8.84E-07;9.74E-07;1.70E-06;1.00E-06;293.22
3.3;-4.38E-06;3.05E-06;293.22;-8.92E-07;9.83E-07;1.72E-06;1.01E-06;293.22
3.35;-4.42E-06;3.08E-06;293.22;-9.00E-07;9.92E-07;1.73E-06;1.02E-06;293.22
3.4;-4.46E-06;3.11E-06;293.22;-9.09E-07;1.00E-06;1.75E-06;1.03E-06;293.22
3.45;-4.51E-06;3.14E-06;293.22;-9.19E-07;1.01E-06;1.77E-06;1.04E-06;293.22
3.5;-4.56E-06;3.18E-06;293.22;-9.29E-07;1.02E-06;1.79E-06;1.05E-06;293.22
3.55;-4.61E-06;3.21E-06;293.22;-9.40E-07;1.04E-06;1.81E-06;1.06E-06;293.22
3.6;-4.67E-06;3.25E-06;293.22;-9.52E-07;1.05E-06;1.83E-06;1.07E-06;293.22
3.65;-4.73E-06;3.30E-06;293.22;-9.65E-07;1.06E-06;1.85E-06;1.09E-06;293.22
3.7;-4.79E-06;3.34E-06;293.22;-9.78E-07;1.08E-06;1.88E-06;1.10E-06;293.22
3.75;-4.86E-06;3.39E-06;293.22;-9.92E-07;1.09E-06;1.91E-06;1.12E-06;293.22
3.8;-4.94E-06;3.44E-06;293.22;-1.01E-06;1.11E-06;1.93E-06;1.14E-06;293.22
3.85;-5.01E-06;3.50E-06;293.23;-1.02E-06;1.13E-06;1.97E-06;1.15E-06;293.23
3.9;-5.10E-06;3.56E-06;293.23;-1.04E-06;1.14E-06;2.00E-06;1.17E-06;293.23
3.95;-5.19E-06;3.62E-06;293.23;-1.06E-06;1.16E-06;2.03E-06;1.19E-06;293.23
4;-5.28E-06;3.69E-06;293.23;-1.08E-06;1.19E-06;2.07E-06;1.22E-06;293.23
4.05;-5.39E-06;3.76E-06;293.23;-1.10E-06;1.21E-06;2.11E-06;1.24E-06;293.23
4.1;-5.50E-06;3.84E-06;293.23;-1.12E-06;1.23E-06;2.16E-06;1.26E-06;293.23
4.15;-5.62E-06;3.92E-06;293.23;-1.15E-06;1.26E-06;2.20E-06;1.29E-06;293.23
4.2;-5.74E-06;4.01E-06;293.24;-1.17E-06;1.29E-06;2.25E-06;1.32E-06;293.24
4.25;-5.86E-06;4.09E-06;293.24;-1.20E-06;1.32E-06;2.30E-06;1.35E-06;293.24
4.3;-6.00E-06;4.19E-06;293.24;-1.22E-06;1.35E-06;2.35E-06;1.38E-06;293.24
4.35;-6.14E-06;4.29E-06;293.24;-1.25E-06;1.38E-06;2.41E-06;1.41E-06;293.24
4.4;-6.30E-06;4.40E-06;293.24;-1.29E-06;1.41E-06;2.47E-06;1.45E-06;293.24
4.45;-6.46E-06;4.51E-06;293.25;-1.32E-06;1.45E-06;2.53E-06;1.48E-06;293.25
4.5;-6.63E-06;4.63E-06;293.25;-1.35E-06;1.49E-06;2.60E-06;1.52E-06;293.25
4.55;-6.81E-06;4.75E-06;293.47;-1.39E-06;1.53E-06;2.67E-06;1.57E-06;293.47
4.6;-7.07E-05;4.83E-05;294.25;-1.41E-05;1.58E-05;2.78E-05;1.64E-05;294.25
4.65;-1.37E-04;9.36E-05;295.27;-2.74E-05;3.07E-05;5.40E-05;3.18E-05;295.27
4.7;-2.14E-04;1.46E-04;296.42;-4.27E-05;4.77E-05;8.41E-05;4.95E-05;296.42
4.75;-2.90E-04;1.98E-04;297.53;-5.79E-05;6.47E-05;1.14E-04;6.70E-05;297.53
4.8;-3.53E-04;2.40E-04;298.5;-7.05E-05;7.88E-05;1.39E-04;8.16E-05;298.5
4.85;-3.93E-04;2.68E-04;299.12;-7.87E-05;8.77E-05;1.54E-04;9.09E-05;299.12
4.9;-4.32E-04;2.95E-04;299.37;-8.66E-05;9.65E-05;1.70E-04;9.99E-05;299.37
4.95;-3.81E-04;2.60E-04;298.95;-7.65E-05;8.51E-05;1.50E-04;8.82E-05;298.95
5;-3.43E-04;2.34E-04;298.37;-6.88E-05;7.66E-05;1.35E-04;7.93E-05;298.37
5.05;-3.02E-04;2.06E-04;297.78;-6.07E-05;6.75E-05;1.19E-04;6.98E-05;297.78
5.1;-2.61E-04;1.78E-04;297.27;-5.26E-05;5.83E-05;1.03E-04;6.04E-05;297.27
5.15;-2.50E-04;1.71E-04;296.95;-5.04E-05;5.59E-05;9.82E-05;5.78E-05;296.95
5.2;-2.28E-04;1.56E-04;296.61;-4.61E-05;5.10E-05;8.96E-05;5.28E-05;296.61
5.25;-2.07E-04;1.42E-04;296.31;-4.20E-05;4.65E-05;8.15E-05;4.80E-05;296.31
5.3;-1.89E-04;1.30E-04;296.03;-3.84E-05;4.25E-05;7.45E-05;4.39E-05;296.03
5.35;-1.74E-04;1.20E-04;295.78;-3.53E-05;3.89E-05;6.83E-05;4.02E-05;295.78
5.4;-1.59E-04;1.09E-04;295.55;-3.23E-05;3.56E-05;6.23E-05;3.67E-05;295.55
5.45;-1.43E-04;9.92E-05;295.33;-2.93E-05;3.22E-05;5.63E-05;3.32E-05;295.33
5.5;-1.32E-04;9.17E-05;295.14;-2.71E-05;2.97E-05;5.20E-05;3.06E-05;295.14
5.55;-1.21E-04;8.40E-05;294.97;-2.48E-05;2.72E-05;4.75E-05;2.79E-05;294.97
5.6;-1.09E-04;7.63E-05;294.81;-2.25E-05;2.46E-05;4.30E-05;2.53E-05;294.81
5.65;-1.01E-04;7.05E-05;294.66;-2.08E-05;2.27E-05;3.96E-05;2.33E-05;294.66
5.7;-9.23E-05;6.47E-05;294.53;-1.91E-05;2.08E-05;3.62E-05;2.13E-05;294.53
5.75;-8.37E-05;5.89E-05;294.41;-1.74E-05;1.89E-05;3.28E-05;1.92E-05;294.41
5.8;-7.71E-05;5.45E-05;294.3;-1.60E-05;1.74E-05;3.02E-05;1.77E-05;294.3
5.85;-7.05E-05;5.01E-05;294.2;-1.47E-05;1.59E-05;2.76E-05;1.62E-05;294.2
5.9;-6.40E-05;4.57E-05;294.1;-1.34E-05;1.44E-05;2.50E-05;1.46E-05;294.1
5.95;-5.91E-05;4.24E-05;294.02;-1.24E-05;1.33E-05;2.30E-05;1.35E-05;294.02
6;-5.40E-05;3.90E-05;293.95;-1.14E-05;1.22E-05;2.10E-05;1.23E-05;293.95
6.05;-4.89E-05;3.56E-05;293.87;-1.04E-05;1.11E-05;1.90E-05;1.11E-05;293.87
6.1;-4.53E-05;3.31E-05;293.81;-9.67E-06;1.03E-05;1.76E-05;1.03E-05;293.81
6.15;-4.15E-05;3.06E-05;293.75;-8.90E-06;9.40E-06;1.61E-05;9.36E-06;293.75
6.2;-3.77E-05;2.80E-05;293.7;-8.14E-06;8.54E-06;1.46E-05;8.46E-06;293.7
6.25;-3.49E-05;2.61E-05;293.65;-7.57E-06;7.91E-06;1.34E-05;7.80E-06;293.65
6.3;-3.20E-05;2.42E-05;293.61;-6.99E-06;7.26E-06;1.23E-05;7.12E-06;293.61
6.35;-2.91E-05;2.22E-05;293.57;-6.41E-06;6.61E-06;1.12E-05;6.44E-06;293.57
6.4;-2.69E-05;2.08E-05;293.53;-5.97E-06;6.12E-06;1.03E-05;5.93E-06;293.53
6.45;-2.47E-05;1.93E-05;293.5;-5.53E-06;5.63E-06;9.43E-06;5.41E-06;293.5
6.5;-2.25E-05;1.78E-05;293.47;-5.09E-06;5.14E-06;8.56E-06;4.90E-06;293.47
6.55;-2.09E-05;1.67E-05;293.44;-4.76E-06;4.76E-06;7.90E-06;4.50E-06;293.44
6.6;-1.92E-05;1.56E-05;293.41;-4.42E-06;4.38E-06;7.23E-06;4.11E-06;293.41
6.65;-1.75E-05;1.45E-05;293.39;-4.08E-06;4.01E-06;6.57E-06;3.71E-06;293.39
6.7;-1.63E-05;1.36E-05;293.37;-3.83E-06;3.73E-06;6.08E-06;3.42E-06;293.37
6.75;-1.50E-05;1.28E-05;293.35;-3.57E-06;3.44E-06;5.57E-06;3.12E-06;293.35
6.8;-1.37E-05;1.19E-05;293.33;-3.31E-06;3.15E-06;5.06E-06;2.81E-06;293.33
6.85;-1.28E-05;1.13E-05;293.32;-3.12E-06;2.93E-06;4.68E-06;2.59E-06;293.32
6.9;-1.18E-05;1.06E-05;293.3;-2.92E-06;2.71E-06;4.30E-06;2.36E-06;293.3
6.95;-1.08E-05;9.94E-06;293.29;-2.73E-06;2.49E-06;3.91E-06;2.13E-06;293.29
7;-1.01E-05;9.44E-06;293.28;-2.58E-06;2.32E-06;3.62E-06;1.95E-06;293.28
7.05;-9.37E-06;8.94E-06;293.27;-2.43E-06;2.15E-06;3.32E-06;1.78E-06;293.27
7.1;-8.63E-06;8.44E-06;293.25;-2.28E-06;1.99E-06;3.03E-06;1.60E-06;293.25
7.15;-8.07E-06;8.05E-06;293.25;-2.17E-06;1.85E-06;2.80E-06;1.46E-06;293.25
7.2;-7.50E-06;7.66E-06;293.24;-2.05E-06;1.72E-06;2.57E-06;1.33E-06;293.24
7.25;-6.94E-06;7.27E-06;293.23;-1.94E-06;1.59E-06;2.35E-06;1.19E-06;293.23
7.3;-6.52E-06;6.98E-06;293.22;-1.86E-06;1.49E-06;2.18E-06;1.09E-06;293.22
7.35;-6.08E-06;6.68E-06;293.22;-1.77E-06;1.39E-06;2.00E-06;9.81E-07;293.22
7.4;-5.65E-06;6.38E-06;293.21;-1.68E-06;1.29E-06;1.82E-06;8.75E-07;293.21
7.45;-5.33E-06;6.15E-06;293.2;-1.62E-06;1.21E-06;1.69E-06;7.94E-07;293.2
7.5;-5.00E-06;5.91E-06;293.2;-1.55E-06;1.13E-06;1.56E-06;7.11E-07;293.2
7.55;-4.67E-06;5.68E-06;293.2;-1.49E-06;1.05E-06;1.42E-06;6.28E-07;293.2
7.6;-4.42E-06;5.50E-06;293.19;-1.44E-06;9.86E-07;1.31E-06;5.64E-07;293.19
7.65;-4.17E-06;5.32E-06;293.19;-1.39E-06;9.22E-07;1.21E-06;4.99E-07;293.19
7.7;-3.91E-06;5.13E-06;293.18;-1.34E-06;8.58E-07;1.10E-06;4.33E-07;293.18
7.75;-3.72E-06;4.99E-06;293.18;-1.31E-06;8.07E-07;1.02E-06;3.81E-07;293.18
7.8;-3.53E-06;4.84E-06;293.18;-1.27E-06;7.55E-07;9.35E-07;3.28E-07;293.18
7.85;-3.33E-06;4.70E-06;293.18;-1.24E-06;7.03E-07;8.52E-07;2.76E-07;293.18
7.9;-3.19E-06;4.58E-06;293.17;-1.22E-06;6.61E-07;7.85E-07;2.33E-07;293.17
7.95;-3.04E-06;4.47E-06;293.17;-1.19E-06;6.18E-07;7.18E-07;1.90E-07;293.17
8;-2.89E-06;4.35E-06;293.17;-1.17E-06;5.75E-07;6.50E-07;1.46E-07;293.17
8.05;-2.78E-06;4.26E-06;293.17;-1.15E-06;5.39E-07;5.97E-07;1.11E-07;293.17
8.1;-2.66E-06;4.17E-06;293.17;-1.13E-06;5.03E-07;5.42E-07;7.46E-08;293.17
8.15;-2.55E-06;4.08E-06;293.16;-1.12E-06;4.67E-07;4.87E-07;3.83E-08;293.16
8.2;-2.46E-06;4.00E-06;293.16;-1.11E-06;4.36E-07;4.43E-07;7.75E-09;293.16
8.25;-2.37E-06;3.93E-06;293.16;-1.10E-06;4.04E-07;3.97E-07;-2.34E-08;293.16
8.3;-2.29E-06;3.85E-06;293.16;-1.09E-06;3.72E-07;3.52E-07;-5.45E-08;293.16
8.35;-2.22E-06;3.79E-06;293.16;-1.09E-06;3.45E-07;3.14E-07;-8.18E-08;293.16
8.4;-2.15E-06;3.73E-06;293.16;-1.08E-06;3.16E-07;2.76E-07;-1.09E-07;293.16
8.45;-2.09E-06;3.67E-06;293.16;-1.08E-06;2.88E-07;2.38E-07;-1.36E-07;293.16
8.5;-2.04E-06;3.62E-06;293.16;-1.08E-06;2.63E-07;2.05E-07;-1.61E-07;293.16
8.55;-1.99E-06;3.57E-06;293.16;-1.08E-06;2.37E-07;1.72E-07;-1.86E-07;293.16
8.6;-1.94E-06;3.52E-06;293.16;-1.08E-06;2.11E-07;1.39E-07;-2.11E-07;293.16
8.65;-1.90E-06;3.48E-06;293.16;-1.09E-06;1.88E-07;1.11E-07;-2.33E-07;293.16
8.7;-1.86E-06;3.44E-06;293.16;-1.09E-06;1.64E-07;8.15E-08;-2.56E-07;293.16
8.75;-1.83E-06;3.40E-06;293.15;-1.10E-06;1.40E-07;5.25E-08;-2.79E-07;293.15
8.8;-1.80E-06;3.37E-06;293.15;-1.11E-06;1.17E-07;2.69E-08;-3.01E-07;293.15
8.85;-1.77E-06;3.33E-06;293.15;-1.11E-06;9.45E-08;9.36E-10;-3.22E-07;293.15
8.9;-1.74E-06;3.30E-06;293.15;-1.12E-06;7.17E-08;-2.51E-08;-3.44E-07;293.15
8.95;-1.73E-06;3.27E-06;293.15;-1.13E-06;4.99E-08;-4.86E-08;-3.65E-07;293.15
9;-1.71E-06;3.24E-06;293.15;-1.15E-06;2.80E-08;-7.22E-08;-3.85E-07;293.15
9.05;-1.69E-06;3.22E-06;293.15;-1.16E-06;6.13E-09;-9.58E-08;-4.06E-07;293.15
9.1;-1.68E-06;3.19E-06;293.15;-1.17E-06;-1.52E-08;-1.18E-07;-4.26E-07;293.15
9.15;-1.66E-06;3.17E-06;293.15;-1.19E-06;-3.65E-08;-1.40E-07;-4.46E-07;293.15
9.2;-1.65E-06;3.15E-06;293.15;-1.20E-06;-5.78E-08;-1.61E-07;-4.66E-07;293.15
9.25;-1.64E-06;3.13E-06;293.15;-1.21E-06;-7.89E-08;-1.83E-07;-4.86E-07;293.15
9.3;-1.63E-06;3.11E-06;293.15;-1.23E-06;-9.98E-08;-2.03E-07;-5.05E-07;293.15
9.35;-1.63E-06;3.09E-06;293.15;-1.25E-06;-1.21E-07;-2.23E-07;-5.25E-07;293.15
9.4;-1.63E-06;3.08E-06;293.15;-1.27E-06;-1.41E-07;-2.42E-07;-5.44E-07;293.15
9.45;-1.62E-06;3.06E-06;293.15;-1.28E-06;-1.62E-07;-2.62E-07;-5.63E-07;293.15
9.5;-1.62E-06;3.05E-06;293.15;-1.30E-06;-1.82E-07;-2.81E-07;-5.82E-07;293.15
9.55;-1.62E-06;3.04E-06;293.15;-1.32E-06;-2.03E-07;-2.99E-07;-6.01E-07;293.15
9.6;-1.63E-06;3.03E-06;293.15;-1.34E-06;-2.23E-07;-3.17E-07;-6.20E-07;293.15
9.65;-1.63E-06;3.02E-06;293.15;-1.36E-06;-2.43E-07;-3.35E-07;-6.39E-07;293.15
9.7;-1.63E-06;3.01E-06;293.15;-1.38E-06;-2.63E-07;-3.53E-07;-6.58E-07;293.15
9.75;-1.64E-06;3.00E-06;293.15;-1.41E-06;-2.83E-07;-3.70E-07;-6.76E-07;293.15
9.8;-1.64E-06;2.99E-06;293.15;-1.43E-06;-3.04E-07;-3.88E-07;-6.95E-07;293.15
9.85;-1.65E-06;2.99E-06;293.15;-1.45E-06;-3.23E-07;-4.04E-07;-7.14E-07;293.15
9.9;-1.66E-06;2.98E-06;293.15;-1.47E-06;-3.43E-07;-4.21E-07;-7.32E-07;293.15
9.95;-1.66E-06;2.98E-06;293.15;-1.50E-06;-3.63E-07;-4.38E-07;-7.50E-07;293.15
10;-1.67E-06;2.97E-06;293.15;-1.52E-06;-3.83E-07;-4.54E-07;-7.69E-07;293.15
10.05;-1.68E-06;2.97E-06;293.15;-1.54E-06;-4.03E-07;-4.70E-07;-7.87E-07;293.15
10.1;-1.69E-06;2.97E-06;293.15;-1.57E-06;-4.22E-07;-4.85E-07;-8.05E-07;293.15
10.15;-1.71E-06;2.97E-06;293.15;-1.59E-06;-4.42E-07;-5.01E-07;-8.23E-07;293.15
10.2;-1.72E-06;2.97E-06;293.15;-1.62E-06;-4.61E-07;-5.16E-07;-8.41E-07;293.15
10.25;-1.73E-06;2.97E-06;293.15;-1.64E-06;-4.81E-07;-5.31E-07;-8.59E-07;293.15
10.3;-1.74E-06;2.97E-06;293.15;-1.67E-06;-5.00E-07;-5.46E-07;-8.77E-07;293.15
10.35;-1.76E-06;2.97E-06;293.15;-1.69E-06;-5.19E-07;-5.61E-07;-8.95E-07;293.15
10.4;-1.77E-06;2.97E-06;293.15;-1.72E-06;-5.38E-07;-5.75E-07;-9.12E-07;293.15
10.45;-1.79E-06;2.97E-06;293.15;-1.75E-06;-5.57E-07;-5.89E-07;-9.30E-07;293.15
10.5;-1.80E-06;2.98E-06;293.15;-1.77E-06;-5.76E-07;-6.03E-07;-9.47E-07;293.15
10.55;-1.82E-06;2.98E-06;293.15;-1.80E-06;-5.95E-07;-6.17E-07;-9.64E-07;293.15
10.6;-1.83E-06;2.99E-06;293.15;-1.83E-06;-6.13E-07;-6.30E-07;-9.82E-07;293.15
10.65;-1.85E-06;2.99E-06;293.15;-1.85E-06;-6.32E-07;-6.44E-07;-9.99E-07;293.15
10.7;-1.86E-06;3.00E-06;293.15;-1.88E-06;-6.50E-07;-6.57E-07;-1.02E-06;293.15
10.75;-1.88E-06;3.00E-06;293.15;-1.91E-06;-6.68E-07;-6.70E-07;-1.03E-06;293.15
10.8;-1.90E-06;3.01E-06;293.15;-1.93E-06;-6.86E-07;-6.82E-07;-1.05E-06;293.15
10.85;-1.92E-06;3.02E-06;293.15;-1.96E-06;-7.05E-07;-6.95E-07;-1.07E-06;293.15
10.9;-1.94E-06;3.03E-06;293.15;-1.99E-06;-7.22E-07;-7.07E-07;-1.08E-06;293.15
10.95;-1.95E-06;3.03E-06;293.15;-2.01E-06;-7.40E-07;-7.19E-07;-1.10E-06;293.15
11;-1.97E-06;3.04E-06;293.15;-2.04E-06;-7.58E-07;-7.31E-07;-1.11E-06;293.15
11.05;-1.99E-06;3.05E-06;293.15;-2.07E-06;-7.75E-07;-7.42E-07;-1.13E-06;293.15
11.1;-2.01E-06;3.06E-06;293.15;-2.10E-06;-7.92E-07;-7.54E-07;-1.15E-06;293.15
11.15;-2.03E-06;3.07E-06;293.15;-2.12E-06;-8.10E-07;-7.65E-07;-1.16E-06;293.15
11.2;-2.05E-06;3.08E-06;293.15;-2.15E-06;-8.27E-07;-7.76E-07;-1.18E-06;293.15
11.25;-2.07E-06;3.09E-06;293.15;-2.18E-06;-8.44E-07;-7.87E-07;-1.19E-06;293.15
11.3;-2.09E-06;3.10E-06;293.15;-2.21E-06;-8.60E-07;-7.97E-07;-1.21E-06;293.15
11.35;-2.11E-06;3.11E-06;293.15;-2.23E-06;-8.77E-07;-8.07E-07;-1.22E-06;293.15
11.4;-2.13E-06;3.13E-06;293.15;-2.26E-06;-8.93E-07;-8.18E-07;-1.24E-06;293.15
11.45;-2.15E-06;3.14E-06;293.15;-2.29E-06;-9.09E-07;-8.28E-07;-1.25E-06;293.15
11.5;-2.17E-06;3.15E-06;293.15;-2.32E-06;-9.26E-07;-8.37E-07;-1.27E-06;293.15
11.55;-2.19E-06;3.16E-06;293.15;-2.34E-06;-9.41E-07;-8.47E-07;-1.28E-06;293.15
11.6;-2.21E-06;3.18E-06;293.15;-2.37E-06;-9.57E-07;-8.56E-07;-1.30E-06;293.15
11.65;-2.23E-06;3.19E-06;293.15;-2.40E-06;-9.73E-07;-8.65E-07;-1.31E-06;293.15
11.7;-2.25E-06;3.20E-06;293.15;-2.42E-06;-9.88E-07;-8.74E-07;-1.33E-06;293.15
11.75;-2.27E-06;3.22E-06;293.15;-2.45E-06;-1.00E-06;-8.83E-07;-1.34E-06;293.15
11.8;-2.29E-06;3.23E-06;293.15;-2.48E-06;-1.02E-06;-8.91E-07;-1.35E-06;293.15
11.85;-2.32E-06;3.24E-06;293.15;-2.51E-06;-1.03E-06;-9.00E-07;-1.37E-06;293.15
11.9;-2.34E-06;3.26E-06;293.15;-2.53E-06;-1.05E-06;-9.08E-07;-1.38E-06;293.15
11.95;-2.36E-06;3.27E-06;293.15;-2.56E-06;-1.06E-06;-9.16E-07;-1.39E-06;293.15
12;-2.38E-06;3.29E-06;293.15;-2.58E-06;-1.08E-06;-9.23E-07;-1.41E-06;293.15
12.05;-2.40E-06;3.30E-06;293.15;-2.61E-06;-1.09E-06;-9.31E-07;-1.42E-06;293.15
12.1;-2.42E-06;3.31E-06;293.15;-2.64E-06;-1.11E-06;-9.38E-07;-1.43E-06;293.15
