Time;Volt_n1_V_out;Volt_p1_V_out;Temp_PVDF_1;Volt_n2_V_out;Volt_n3_V_out;Volt_p2_V_out;Volt_p3_V_out;Temp_PVDF_2
0.93;-5.41E-06;2.79E-07;293.17;1.14E-06;7.27E-07;5.65E-07;7.19E-07;293.17
0.96;-5.58E-06;2.87E-07;293.18;1.17E-06;7.49E-07;5.83E-07;7.42E-07;293.18
0.99;-5.74E-06;2.96E-07;293.18;1.21E-06;7.72E-07;6.00E-07;7.64E-07;293.18
1.02;-5.91E-06;3.05E-07;293.18;1.24E-06;7.94E-07;6.18E-07;7.86E-07;293.18
1.05;-6.08E-06;3.13E-07;293.18;1.28E-06;8.17E-07;6.35E-07;8.08E-07;293.18
1.08;-6.24E-06;3.22E-07;293.18;1.31E-06;8.39E-07;6.52E-07;8.30E-07;293.18
1.11;-6.41E-06;3.30E-07;293.18;1.35E-06;8.61E-07;6.70E-07;8.52E-07;293.18
1.14;-6.57E-06;3.39E-07;293.18;1.38E-06;8.83E-07;6.87E-07;8.74E-07;293.18
1.17;-6.74E-06;3.47E-07;293.18;1.42E-06;9.05E-07;7.04E-07;8.96E-07;293.18
1.2;-6.90E-06;3.56E-07;293.18;1.45E-06;9.27E-07;7.21E-07;9.18E-07;293.18
1.23;-7.06E-06;3.64E-07;293.18;1.49E-06;9.49E-07;7.38E-07;9.39E-07;293.18
1.26;-7.22E-06;3.73E-07;293.18;1.52E-06;9.71E-07;7.55E-07;9.61E-07;293.18
1.29;-7.39E-06;3.81E-07;293.18;1.55E-06;9.93E-07;7.72E-07;9.83E-07;293.18
1.32;-7.55E-06;3.90E-07;293.18;1.59E-06;1.01E-06;7.89E-07;1.00E-06;293.18
1.35;-7.71E-06;3.98E-07;293.18;1.62E-06;1.04E-06;8.06E-07;1.03E-06;293.18
1.38;-7.87E-06;4.06E-07;293.19;1.66E-06;1.06E-06;8.23E-07;1.05E-06;293.19
1.41;-8.03E-06;4.15E-07;293.19;1.69E-06;1.08E-06;8.40E-07;1.07E-06;293.19
1.44;-8.19E-06;4.23E-07;293.19;1.72E-06;1.10E-06;8.57E-07;1.09E-06;293.19
1.47;-8.35E-06;4.31E-07;293.19;1.76E-06;1.12E-06;8.73E-07;1.11E-06;293.19
1.5;-8.50E-06;4.39E-07;293.19;1.79E-06;1.14E-06;8.90E-07;1.13E-06;293.19
1.53;-8.66E-06;4.48E-07;293.19;1.82E-06;1.16E-06;9.06E-07;1.15E-06;293.19
1.56;-8.82E-06;4.56E-07;293.19;1.86E-06;1.19E-06;9.23E-07;1.17E-06;293.19
1.59;-8.98E-06;4.64E-07;293.19;1.89E-06;1.21E-06;9.39E-07;1.19E-06;293.19
1.62;-9.13E-06;4.72E-07;293.19;1.92E-06;1.23E-06;9.56E-07;1.22E-06;293.19
1.65;-9.29E-06;4.80E-07;293.19;1.95E-06;1.25E-06;9.72E-07;1.24E-06;293.19
1.68;-9.44E-06;4.88E-07;293.19;1.99E-06;1.27E-06;9.88E-07;1.26E-06;293.19
1.71;-9.59E-06;4.96E-07;293.19;2.02E-06;1.29E-06;1.00E-06;1.28E-06;293.19
1.74;-9.75E-06;5.04E-07;293.19;2.05E-06;1.31E-06;1.02E-06;1.30E-06;293.19
1.77;-9.90E-06;5.12E-07;293.19;2.08E-06;1.33E-06;1.04E-06;1.32E-06;293.19
1.8;-1.01E-05;5.20E-07;293.2;2.12E-06;1.35E-06;1.05E-06;1.34E-06;293.2
1.83;-1.02E-05;5.28E-07;293.2;2.15E-06;1.37E-06;1.07E-06;1.36E-06;293.2
1.86;-1.04E-05;5.36E-07;293.2;2.18E-06;1.39E-06;1.08E-06;1.38E-06;293.2
1.89;-1.05E-05;5.44E-07;293.2;2.21E-06;1.41E-06;1.10E-06;1.40E-06;293.2
1.92;-1.07E-05;5.51E-07;293.2;2.24E-06;1.43E-06;1.12E-06;1.42E-06;293.2
1.95;-1.08E-05;5.59E-07;293.2;2.27E-06;1.45E-06;1.13E-06;1.44E-06;293.2
1.98;-1.10E-05;5.67E-07;293.2;2.30E-06;1.47E-06;1.15E-06;1.46E-06;293.2
2.01;-1.11E-05;5.75E-07;293.2;2.34E-06;1.49E-06;1.16E-06;1.48E-06;293.2
2.04;-1.12E-05;5.82E-07;293.2;2.37E-06;1.51E-06;1.18E-06;1.50E-06;293.2
2.07;-1.14E-05;5.89E-07;293.2;2.40E-06;1.53E-06;1.19E-06;1.52E-06;293.2
2.1;-1.15E-05;5.96E-07;293.2;2.42E-06;1.55E-06;1.21E-06;1.53E-06;293.2
2.13;-1.16E-05;6.03E-07;293.2;2.45E-06;1.57E-06;1.22E-06;1.55E-06;293.2
2.16;-1.18E-05;6.09E-07;293.2;2.48E-06;1.58E-06;1.23E-06;1.57E-06;293.2
2.19;-1.19E-05;6.15E-07;293.2;2.50E-06;1.60E-06;1.25E-06;1.58E-06;293.2
2.22;-1.20E-05;6.21E-07;293.2;2.52E-06;1.61E-06;1.26E-06;1.60E-06;293.2
2.25;-1.21E-05;6.27E-07;293.2;2.55E-06;1.63E-06;1.27E-06;1.61E-06;293.2
2.28;-1.22E-05;6.32E-07;293.21;2.57E-06;1.64E-06;1.28E-06;1.63E-06;293.21
2.31;-1.23E-05;6.38E-07;293.21;2.59E-06;1.66E-06;1.29E-06;1.64E-06;293.21
2.34;-1.24E-05;6.43E-07;293.21;2.61E-06;1.67E-06;1.30E-06;1.65E-06;293.21
2.37;-1.25E-05;6.47E-07;293.21;2.63E-06;1.68E-06;1.31E-06;1.66E-06;293.21
2.4;-1.26E-05;6.52E-07;293.21;2.65E-06;1.69E-06;1.32E-06;1.68E-06;293.21
2.43;-1.27E-05;6.56E-07;293.21;2.66E-06;1.70E-06;1.33E-06;1.69E-06;293.21
2.46;-1.27E-05;6.61E-07;293.21;2.68E-06;1.71E-06;1.34E-06;1.70E-06;293.21
2.49;-1.28E-05;6.65E-07;293.21;2.70E-06;1.73E-06;1.35E-06;1.71E-06;293.21
2.52;-1.29E-05;6.69E-07;293.21;2.71E-06;1.74E-06;1.35E-06;1.72E-06;293.21
2.55;-1.30E-05;6.73E-07;293.21;2.73E-06;1.75E-06;1.36E-06;1.73E-06;293.21
2.58;-1.30E-05;6.77E-07;293.21;2.74E-06;1.75E-06;1.37E-06;1.74E-06;293.21
2.61;-1.31E-05;6.80E-07;293.21;2.76E-06;1.76E-06;1.38E-06;1.75E-06;293.21
2.64;-1.32E-05;6.84E-07;293.21;2.77E-06;1.77E-06;1.38E-06;1.76E-06;293.21
2.67;-1.32E-05;6.87E-07;293.21;2.79E-06;1.78E-06;1.39E-06;1.77E-06;293.21
2.7;-1.33E-05;6.91E-07;293.21;2.80E-06;1.79E-06;1.40E-06;1.78E-06;293.21
2.73;-1.34E-05;6.94E-07;293.21;2.81E-06;1.80E-06;1.40E-06;1.78E-06;293.21
2.76;-1.34E-05;6.97E-07;293.21;2.83E-06;1.81E-06;1.41E-06;1.79E-06;293.21
2.79;-1.35E-05;7.01E-07;293.21;2.84E-06;1.82E-06;1.42E-06;1.80E-06;293.21
2.82;-1.36E-05;7.04E-07;293.21;2.85E-06;1.82E-06;1.42E-06;1.81E-06;293.21
2.85;-1.36E-05;7.07E-07;293.21;2.86E-06;1.83E-06;1.43E-06;1.82E-06;293.21
2.88;-1.37E-05;7.10E-07;293.21;2.88E-06;1.84E-06;1.44E-06;1.82E-06;293.21
2.91;-1.37E-05;7.13E-07;293.21;2.89E-06;1.85E-06;1.44E-06;1.83E-06;293.21
2.94;-1.38E-05;7.16E-07;293.21;2.90E-06;1.86E-06;1.45E-06;1.84E-06;293.21
2.97;-1.39E-05;7.20E-07;293.21;2.91E-06;1.86E-06;1.46E-06;1.85E-06;293.21
3;-1.39E-05;7.23E-07;293.21;2.93E-06;1.87E-06;1.46E-06;1.86E-06;293.21
3.03;-1.40E-05;7.26E-07;293.21;2.94E-06;1.88E-06;1.47E-06;1.87E-06;293.21
3.06;-1.40E-05;7.29E-07;293.21;2.95E-06;1.89E-06;1.48E-06;1.87E-06;293.21
3.09;-1.41E-05;7.33E-07;293.21;2.97E-06;1.90E-06;1.48E-06;1.88E-06;293.21
3.12;-1.42E-05;7.36E-07;293.21;2.98E-06;1.91E-06;1.49E-06;1.89E-06;293.21
3.15;-1.42E-05;7.40E-07;293.21;2.99E-06;1.92E-06;1.50E-06;1.90E-06;293.21
3.18;-1.43E-05;7.43E-07;293.21;3.01E-06;1.92E-06;1.50E-06;1.91E-06;293.21
3.21;-1.44E-05;7.47E-07;293.22;3.02E-06;1.93E-06;1.51E-06;1.92E-06;293.22
3.24;-1.44E-05;7.51E-07;293.22;3.04E-06;1.94E-06;1.52E-06;1.93E-06;293.22
3.27;-1.45E-05;7.55E-07;293.22;3.05E-06;1.95E-06;1.53E-06;1.94E-06;293.22
3.3;-1.46E-05;7.59E-07;293.22;3.07E-06;1.96E-06;1.54E-06;1.95E-06;293.22
3.33;-1.47E-05;7.63E-07;293.22;3.09E-06;1.98E-06;1.54E-06;1.96E-06;293.22
3.36;-1.48E-05;7.67E-07;293.22;3.10E-06;1.99E-06;1.55E-06;1.97E-06;293.22
3.39;-1.48E-05;7.72E-07;293.22;3.12E-06;2.00E-06;1.56E-06;1.98E-06;293.22
3.42;-1.49E-05;7.76E-07;293.22;3.14E-06;2.01E-06;1.57E-06;1.99E-06;293.22
3.45;-1.50E-05;7.81E-07;293.22;3.16E-06;2.02E-06;1.58E-06;2.01E-06;293.22
3.48;-1.51E-05;7.86E-07;293.22;3.18E-06;2.04E-06;1.59E-06;2.02E-06;293.22
3.51;-1.52E-05;7.92E-07;293.22;3.20E-06;2.05E-06;1.60E-06;2.03E-06;293.22
3.54;-1.53E-05;7.97E-07;293.22;3.22E-06;2.06E-06;1.61E-06;2.05E-06;293.22
3.57;-1.54E-05;8.03E-07;293.22;3.25E-06;2.08E-06;1.63E-06;2.06E-06;293.22
3.6;-1.55E-05;8.09E-07;293.22;3.27E-06;2.09E-06;1.64E-06;2.08E-06;293.22
3.63;-1.57E-05;8.15E-07;293.22;3.29E-06;2.11E-06;1.65E-06;2.09E-06;293.22
3.66;-1.58E-05;8.21E-07;293.22;3.32E-06;2.13E-06;1.66E-06;2.11E-06;293.22
3.69;-1.59E-05;8.28E-07;293.22;3.35E-06;2.14E-06;1.68E-06;2.13E-06;293.22
3.72;-1.61E-05;8.35E-07;293.22;3.38E-06;2.16E-06;1.69E-06;2.15E-06;293.22
3.75;-1.62E-05;8.42E-07;293.22;3.40E-06;2.18E-06;1.71E-06;2.16E-06;293.22
3.78;-1.63E-05;8.50E-07;293.22;3.44E-06;2.20E-06;1.72E-06;2.18E-06;293.22
3.81;-1.65E-05;8.58E-07;293.22;3.47E-06;2.22E-06;1.74E-06;2.20E-06;293.22
3.84;-1.66E-05;8.66E-07;293.23;3.50E-06;2.24E-06;1.75E-06;2.23E-06;293.23
3.87;-1.68E-05;8.74E-07;293.23;3.53E-06;2.26E-06;1.77E-06;2.25E-06;293.23
3.9;-1.70E-05;8.83E-07;293.23;3.57E-06;2.29E-06;1.79E-06;2.27E-06;293.23
3.93;-1.72E-05;8.92E-07;293.23;3.61E-06;2.31E-06;1.81E-06;2.29E-06;293.23
3.96;-1.73E-05;9.02E-07;293.23;3.65E-06;2.33E-06;1.83E-06;2.32E-06;293.23
3.99;-1.75E-05;9.12E-07;293.23;3.69E-06;2.36E-06;1.85E-06;2.34E-06;293.23
4.02;-1.77E-05;9.22E-07;293.23;3.73E-06;2.39E-06;1.87E-06;2.37E-06;293.23
4.05;-1.79E-05;9.33E-07;293.23;3.77E-06;2.42E-06;1.89E-06;2.40E-06;293.23
4.08;-1.81E-05;9.44E-07;293.23;3.82E-06;2.44E-06;1.91E-06;2.43E-06;293.23
4.11;-1.84E-05;9.56E-07;293.23;3.86E-06;2.47E-06;1.94E-06;2.46E-06;293.23
4.14;-1.86E-05;9.67E-07;293.23;3.91E-06;2.50E-06;1.96E-06;2.49E-06;293.23
4.17;-1.88E-05;9.80E-07;293.24;3.96E-06;2.54E-06;1.99E-06;2.52E-06;293.24
4.2;-1.91E-05;9.93E-07;293.24;4.01E-06;2.57E-06;2.01E-06;2.55E-06;293.24
4.23;-1.93E-05;1.01E-06;293.24;4.07E-06;2.61E-06;2.04E-06;2.59E-06;293.24
4.26;-1.96E-05;1.02E-06;293.24;4.12E-06;2.64E-06;2.07E-06;2.62E-06;293.24
4.29;-1.99E-05;1.03E-06;293.24;4.18E-06;2.68E-06;2.10E-06;2.66E-06;293.24
4.32;-2.02E-05;1.05E-06;293.24;4.24E-06;2.72E-06;2.13E-06;2.70E-06;293.24
4.35;-2.05E-05;1.06E-06;293.24;4.30E-06;2.75E-06;2.16E-06;2.74E-06;293.24
4.38;-2.08E-05;1.08E-06;293.24;4.36E-06;2.80E-06;2.19E-06;2.78E-06;293.24
4.41;-2.11E-05;1.10E-06;293.25;4.43E-06;2.84E-06;2.22E-06;2.82E-06;293.25
4.44;-2.14E-05;1.11E-06;293.25;4.50E-06;2.88E-06;2.25E-06;2.86E-06;293.25
4.47;-2.17E-05;1.13E-06;293.25;4.57E-06;2.93E-06;2.29E-06;2.91E-06;293.25
4.5;-2.21E-05;1.15E-06;293.25;4.64E-06;2.97E-06;2.33E-06;2.95E-06;293.25
4.53;-2.24E-05;1.17E-06;293.33;4.71E-06;3.02E-06;2.36E-06;3.00E-06;293.33
4.56;-1.08E-04;5.55E-06;293.64;2.27E-05;1.45E-05;1.13E-05;1.44E-05;293.64
4.59;-2.02E-04;1.04E-05;294.08;4.25E-05;2.72E-05;2.11E-05;2.69E-05;294.08
4.62;-3.28E-04;1.68E-05;294.63;6.88E-05;4.40E-05;3.42E-05;4.35E-05;294.63
4.65;-4.63E-04;2.37E-05;295.27;9.73E-05;6.22E-05;4.83E-05;6.16E-05;295.27
4.68;-6.20E-04;3.17E-05;295.95;1.30E-04;8.32E-05;6.46E-05;8.23E-05;295.95
4.71;-7.74E-04;3.96E-05;296.65;1.62E-04;1.04E-04;8.06E-05;1.03E-04;296.65
4.74;-9.28E-04;4.75E-05;297.32;1.95E-04;1.24E-04;9.66E-05;1.23E-04;297.32
4.77;-0.0010818;5.54E-05;297.98;2.27E-04;1.45E-04;1.13E-04;1.44E-04;297.98
4.8;-0.0011857;6.07E-05;298.51;2.49E-04;1.59E-04;1.23E-04;1.57E-04;298.51
4.83;-0.00128;6.56E-05;298.93;2.68E-04;1.72E-04;1.33E-04;1.70E-04;298.93
4.86;-0.0013743;7.04E-05;299.24;2.88E-04;1.84E-04;1.43E-04;1.82E-04;299.24
4.89;-0.00136;6.97E-05;299.3;2.85E-04;1.82E-04;1.42E-04;1.80E-04;299.3
4.92;-0.0013412;6.88E-05;299.19;2.81E-04;1.80E-04;1.40E-04;1.78E-04;299.19
4.95;-0.0013223;6.79E-05;298.99;2.77E-04;1.77E-04;1.38E-04;1.75E-04;298.99
4.98;-0.0012107;6.22E-05;298.62;2.54E-04;1.62E-04;1.26E-04;1.61E-04;298.62
5.01;-0.0011276;5.80E-05;298.25;2.37E-04;1.51E-04;1.18E-04;1.50E-04;298.25
5.04;-0.0010443;5.38E-05;297.88;2.19E-04;1.40E-04;1.09E-04;1.39E-04;297.88
5.07;-9.61E-04;4.95E-05;297.54;2.02E-04;1.29E-04;1.00E-04;1.27E-04;297.54
5.1;-9.21E-04;4.75E-05;297.31;1.93E-04;1.23E-04;9.60E-05;1.22E-04;297.31
5.13;-8.71E-04;4.49E-05;297.09;1.83E-04;1.17E-04;9.09E-05;1.16E-04;297.09
5.16;-8.22E-04;4.24E-05;296.87;1.73E-04;1.10E-04;8.58E-05;1.09E-04;296.87
5.19;-7.80E-04;4.03E-05;296.68;1.64E-04;1.05E-04;8.14E-05;1.04E-04;296.68
5.22;-7.36E-04;3.81E-05;296.48;1.55E-04;9.87E-05;7.69E-05;9.77E-05;296.48
5.25;-6.98E-04;3.61E-05;296.31;1.47E-04;9.37E-05;7.30E-05;9.27E-05;296.31
5.28;-6.59E-04;3.41E-05;296.14;1.38E-04;8.84E-05;6.89E-05;8.75E-05;296.14
5.31;-6.26E-04;3.24E-05;295.98;1.31E-04;8.39E-05;6.54E-05;8.31E-05;295.98
5.34;-5.92E-04;3.07E-05;295.83;1.24E-04;7.94E-05;6.19E-05;7.87E-05;295.83
5.37;-5.58E-04;2.90E-05;295.68;1.17E-04;7.49E-05;5.85E-05;7.42E-05;295.68
5.4;-5.30E-04;2.75E-05;295.55;1.11E-04;7.11E-05;5.55E-05;7.05E-05;295.55
5.43;-5.00E-04;2.60E-05;295.42;1.05E-04;6.71E-05;5.24E-05;6.65E-05;295.42
5.46;-4.74E-04;2.47E-05;295.3;9.97E-05;6.37E-05;4.98E-05;6.32E-05;295.3
5.49;-4.48E-04;2.33E-05;295.18;9.41E-05;6.01E-05;4.70E-05;5.96E-05;295.18
5.52;-4.25E-04;2.22E-05;295.07;8.94E-05;5.71E-05;4.46E-05;5.66E-05;295.07
5.55;-4.02E-04;2.10E-05;294.97;8.45E-05;5.40E-05;4.23E-05;5.36E-05;294.97
5.58;-3.79E-04;1.98E-05;294.87;7.97E-05;5.10E-05;3.99E-05;5.06E-05;294.87
5.61;-3.60E-04;1.88E-05;294.78;7.57E-05;4.84E-05;3.79E-05;4.80E-05;294.78
5.64;-3.40E-04;1.78E-05;294.69;7.16E-05;4.58E-05;3.59E-05;4.55E-05;294.69
5.67;-3.21E-04;1.69E-05;294.61;6.75E-05;4.32E-05;3.39E-05;4.29E-05;294.61
5.7;-3.05E-04;1.60E-05;294.53;6.42E-05;4.10E-05;3.22E-05;4.08E-05;294.53
5.73;-2.89E-04;1.52E-05;294.46;6.07E-05;3.88E-05;3.05E-05;3.86E-05;294.46
5.76;-2.72E-04;1.43E-05;294.39;5.73E-05;3.66E-05;2.88E-05;3.64E-05;294.39
5.79;-2.58E-04;1.36E-05;294.32;5.43E-05;3.48E-05;2.74E-05;3.46E-05;294.32
5.82;-2.44E-04;1.29E-05;294.26;5.13E-05;3.28E-05;2.58E-05;3.27E-05;294.26
5.85;-2.31E-04;1.22E-05;294.2;4.87E-05;3.12E-05;2.46E-05;3.10E-05;294.2
5.88;-2.18E-04;1.16E-05;294.14;4.59E-05;2.94E-05;2.32E-05;2.93E-05;294.14
5.91;-2.07E-04;1.10E-05;294.09;4.36E-05;2.79E-05;2.21E-05;2.79E-05;294.09
5.94;-1.96E-04;1.04E-05;294.04;4.12E-05;2.64E-05;2.09E-05;2.64E-05;294.04
5.97;-1.85E-04;9.84E-06;293.99;3.89E-05;2.49E-05;1.97E-05;2.49E-05;293.99
6;-1.75E-04;9.35E-06;293.94;3.69E-05;2.37E-05;1.88E-05;2.37E-05;293.94
6.03;-1.66E-04;8.87E-06;293.9;3.49E-05;2.24E-05;1.78E-05;2.24E-05;293.9
6.06;-1.57E-04;8.38E-06;293.86;3.29E-05;2.12E-05;1.68E-05;2.12E-05;293.86
6.09;-1.49E-04;7.97E-06;293.82;3.13E-05;2.01E-05;1.60E-05;2.01E-05;293.82
6.12;-1.41E-04;7.56E-06;293.79;2.96E-05;1.90E-05;1.52E-05;1.91E-05;293.79
6.15;-1.33E-04;7.14E-06;293.75;2.79E-05;1.80E-05;1.43E-05;1.80E-05;293.75
6.18;-1.26E-04;6.79E-06;293.72;2.65E-05;1.71E-05;1.36E-05;1.71E-05;293.72
6.21;-1.19E-04;6.42E-06;293.69;2.50E-05;1.61E-05;1.29E-05;1.62E-05;293.69
6.24;-1.13E-04;6.11E-06;293.66;2.37E-05;1.53E-05;1.23E-05;1.54E-05;293.66
6.27;-1.06E-04;5.78E-06;293.63;2.24E-05;1.44E-05;1.16E-05;1.45E-05;293.63
6.3;-1.01E-04;5.50E-06;293.61;2.12E-05;1.37E-05;1.10E-05;1.38E-05;293.61
6.33;-9.52E-05;5.20E-06;293.58;2.00E-05;1.29E-05;1.05E-05;1.31E-05;293.58
6.36;-9.03E-05;4.95E-06;293.56;1.90E-05;1.23E-05;9.95E-06;1.24E-05;293.56
6.39;-8.51E-05;4.68E-06;293.54;1.79E-05;1.16E-05;9.41E-06;1.17E-05;293.54
6.42;-8.08E-05;4.45E-06;293.52;1.70E-05;1.10E-05;8.96E-06;1.12E-05;293.52
6.45;-7.62E-05;4.21E-06;293.5;1.60E-05;1.04E-05;8.49E-06;1.06E-05;293.5
6.48;-7.23E-05;4.01E-06;293.48;1.52E-05;9.89E-06;8.08E-06;1.00E-05;293.48
6.51;-6.82E-05;3.80E-06;293.46;1.43E-05;9.34E-06;7.66E-06;9.51E-06;293.46
6.54;-6.47E-05;3.61E-06;293.44;1.36E-05;8.86E-06;7.29E-06;9.04E-06;293.44
6.57;-6.10E-05;3.42E-06;293.43;1.28E-05;8.37E-06;6.91E-06;8.55E-06;293.43
6.6;-5.78E-05;3.26E-06;293.41;1.21E-05;7.95E-06;6.58E-06;8.14E-06;293.41
6.63;-5.45E-05;3.08E-06;293.4;1.14E-05;7.51E-06;6.24E-06;7.70E-06;293.4
6.66;-5.18E-05;2.94E-06;293.39;1.08E-05;7.14E-06;5.95E-06;7.33E-06;293.39
6.69;-4.88E-05;2.78E-06;293.37;1.02E-05;6.74E-06;5.65E-06;6.95E-06;293.37
6.72;-4.63E-05;2.65E-06;293.36;9.69E-06;6.40E-06;5.38E-06;6.61E-06;293.36
6.75;-4.36E-05;2.51E-06;293.35;9.13E-06;6.04E-06;5.11E-06;6.26E-06;293.35
6.78;-4.14E-05;2.39E-06;293.34;8.65E-06;5.74E-06;4.87E-06;5.96E-06;293.34
6.81;-3.90E-05;2.27E-06;293.33;8.14E-06;5.42E-06;4.62E-06;5.64E-06;293.33
6.84;-3.70E-05;2.16E-06;293.32;7.72E-06;5.15E-06;4.42E-06;5.38E-06;293.32
6.87;-3.49E-05;2.05E-06;293.31;7.27E-06;4.87E-06;4.20E-06;5.10E-06;293.31
6.9;-3.31E-05;1.95E-06;293.3;6.89E-06;4.63E-06;4.01E-06;4.86E-06;293.3
6.93;-3.11E-05;1.85E-06;293.29;6.48E-06;4.37E-06;3.81E-06;4.61E-06;293.29
6.96;-2.95E-05;1.77E-06;293.29;6.13E-06;4.15E-06;3.64E-06;4.39E-06;293.29
6.99;-2.78E-05;1.67E-06;293.28;5.77E-06;3.92E-06;3.46E-06;4.16E-06;293.28
7.02;-2.63E-05;1.60E-06;293.27;5.46E-06;3.73E-06;3.31E-06;3.97E-06;293.27
7.05;-2.48E-05;1.52E-06;293.26;5.14E-06;3.52E-06;3.15E-06;3.77E-06;293.26
7.08;-2.35E-05;1.45E-06;293.26;4.86E-06;3.34E-06;3.01E-06;3.59E-06;293.26
7.11;-2.21E-05;1.37E-06;293.25;4.56E-06;3.16E-06;2.87E-06;3.41E-06;293.25
7.14;-2.09E-05;1.31E-06;293.25;4.31E-06;3.00E-06;2.74E-06;3.25E-06;293.25
7.17;-1.97E-05;1.24E-06;293.24;4.04E-06;2.83E-06;2.61E-06;3.09E-06;293.24
7.2;-1.87E-05;1.19E-06;293.24;3.82E-06;2.69E-06;2.50E-06;2.95E-06;293.24
7.23;-1.75E-05;1.13E-06;293.23;3.58E-06;2.54E-06;2.39E-06;2.80E-06;293.23
7.26;-1.66E-05;1.08E-06;293.23;3.38E-06;2.42E-06;2.29E-06;2.68E-06;293.23
7.29;-1.56E-05;1.03E-06;293.22;3.17E-06;2.28E-06;2.18E-06;2.54E-06;293.22
7.32;-1.47E-05;9.79E-07;293.22;2.98E-06;2.17E-06;2.09E-06;2.43E-06;293.22
7.35;-1.38E-05;9.31E-07;293.22;2.79E-06;2.05E-06;2.00E-06;2.31E-06;293.22
7.38;-1.31E-05;8.89E-07;293.21;2.62E-06;1.94E-06;1.92E-06;2.21E-06;293.21
7.41;-1.23E-05;8.46E-07;293.21;2.45E-06;1.84E-06;1.83E-06;2.10E-06;293.21
7.44;-1.16E-05;8.09E-07;293.21;2.30E-06;1.74E-06;1.76E-06;2.01E-06;293.21
7.47;-1.09E-05;7.70E-07;293.2;2.14E-06;1.65E-06;1.68E-06;1.91E-06;293.2
7.5;-1.02E-05;7.35E-07;293.2;2.01E-06;1.56E-06;1.62E-06;1.83E-06;293.2
