Time;Volt_n1_V_out;Volt_p1_V_out;Temp_PVDF_1;Volt_n2_V_out;Volt_n3_V_out;Volt_p2_V_out;Volt_p3_V_out;Temp_PVDF_2
1.59;-5.91E-06;-1.07E-06;293.19;2.29E-06;-1.26E-06;9.72E-06;-1.32E-06;293.19
1.62;-6.01E-06;-1.08E-06;293.19;2.33E-06;-1.28E-06;9.89E-06;-1.34E-06;293.19
1.65;-6.11E-06;-1.10E-06;293.19;2.37E-06;-1.30E-06;1.01E-05;-1.37E-06;293.19
1.68;-6.21E-06;-1.12E-06;293.19;2.41E-06;-1.32E-06;1.02E-05;-1.39E-06;293.19
1.71;-6.31E-06;-1.14E-06;293.19;2.45E-06;-1.34E-06;1.04E-05;-1.41E-06;293.19
1.74;-6.41E-06;-1.16E-06;293.19;2.49E-06;-1.37E-06;1.06E-05;-1.43E-06;293.19
1.77;-6.52E-06;-1.18E-06;293.19;2.53E-06;-1.39E-06;1.07E-05;-1.46E-06;293.19
1.8;-6.62E-06;-1.19E-06;293.2;2.57E-06;-1.41E-06;1.09E-05;-1.48E-06;293.2
1.83;-6.72E-06;-1.21E-06;293.2;2.61E-06;-1.43E-06;1.11E-05;-1.50E-06;293.2
1.86;-6.81E-06;-1.23E-06;293.2;2.65E-06;-1.45E-06;1.12E-05;-1.52E-06;293.2
1.89;-6.91E-06;-1.25E-06;293.2;2.69E-06;-1.47E-06;1.14E-05;-1.54E-06;293.2
1.92;-7.01E-06;-1.27E-06;293.2;2.72E-06;-1.49E-06;1.15E-05;-1.57E-06;293.2
1.95;-7.11E-06;-1.28E-06;293.2;2.76E-06;-1.52E-06;1.17E-05;-1.59E-06;293.2
1.98;-7.21E-06;-1.30E-06;293.2;2.80E-06;-1.54E-06;1.19E-05;-1.61E-06;293.2
2.01;-7.31E-06;-1.32E-06;293.2;2.84E-06;-1.56E-06;1.20E-05;-1.63E-06;293.2
2.04;-7.40E-06;-1.34E-06;293.2;2.88E-06;-1.58E-06;1.22E-05;-1.65E-06;293.2
2.07;-7.49E-06;-1.35E-06;293.2;2.91E-06;-1.60E-06;1.23E-05;-1.67E-06;293.2
2.1;-7.58E-06;-1.37E-06;293.2;2.94E-06;-1.62E-06;1.25E-05;-1.69E-06;293.2
2.13;-7.66E-06;-1.38E-06;293.2;2.98E-06;-1.63E-06;1.26E-05;-1.71E-06;293.2
2.16;-7.74E-06;-1.40E-06;293.2;3.01E-06;-1.65E-06;1.27E-05;-1.73E-06;293.2
2.19;-7.82E-06;-1.41E-06;293.2;3.04E-06;-1.67E-06;1.29E-05;-1.75E-06;293.2
2.22;-7.89E-06;-1.43E-06;293.2;3.07E-06;-1.68E-06;1.30E-05;-1.76E-06;293.2
2.25;-7.96E-06;-1.44E-06;293.2;3.09E-06;-1.70E-06;1.31E-05;-1.78E-06;293.2
2.28;-8.03E-06;-1.45E-06;293.21;3.12E-06;-1.71E-06;1.32E-05;-1.79E-06;293.21
2.31;-8.10E-06;-1.47E-06;293.21;3.15E-06;-1.73E-06;1.33E-05;-1.81E-06;293.21
2.34;-8.16E-06;-1.48E-06;293.21;3.17E-06;-1.74E-06;1.34E-05;-1.82E-06;293.21
2.37;-8.22E-06;-1.49E-06;293.21;3.19E-06;-1.75E-06;1.35E-05;-1.84E-06;293.21
2.4;-8.28E-06;-1.50E-06;293.21;3.22E-06;-1.77E-06;1.36E-05;-1.85E-06;293.21
2.43;-8.33E-06;-1.51E-06;293.21;3.24E-06;-1.78E-06;1.37E-05;-1.86E-06;293.21
2.46;-8.39E-06;-1.52E-06;293.21;3.26E-06;-1.79E-06;1.38E-05;-1.87E-06;293.21
2.49;-8.44E-06;-1.53E-06;293.21;3.28E-06;-1.80E-06;1.39E-05;-1.88E-06;293.21
2.52;-8.49E-06;-1.54E-06;293.21;3.30E-06;-1.81E-06;1.40E-05;-1.90E-06;293.21
2.55;-8.54E-06;-1.55E-06;293.21;3.32E-06;-1.82E-06;1.40E-05;-1.91E-06;293.21
2.58;-8.58E-06;-1.55E-06;293.21;3.34E-06;-1.83E-06;1.41E-05;-1.92E-06;293.21
2.61;-8.63E-06;-1.56E-06;293.21;3.35E-06;-1.84E-06;1.42E-05;-1.93E-06;293.21
2.64;-8.67E-06;-1.57E-06;293.21;3.37E-06;-1.85E-06;1.43E-05;-1.94E-06;293.21
2.67;-8.72E-06;-1.58E-06;293.21;3.39E-06;-1.86E-06;1.43E-05;-1.95E-06;293.21
2.7;-8.76E-06;-1.59E-06;293.21;3.40E-06;-1.87E-06;1.44E-05;-1.95E-06;293.21
2.73;-8.80E-06;-1.59E-06;293.21;3.42E-06;-1.88E-06;1.45E-05;-1.96E-06;293.21
2.76;-8.84E-06;-1.60E-06;293.21;3.44E-06;-1.89E-06;1.45E-05;-1.97E-06;293.21
2.79;-8.88E-06;-1.61E-06;293.21;3.45E-06;-1.90E-06;1.46E-05;-1.98E-06;293.21
2.82;-8.92E-06;-1.62E-06;293.21;3.47E-06;-1.91E-06;1.47E-05;-1.99E-06;293.21
2.85;-8.96E-06;-1.62E-06;293.21;3.48E-06;-1.92E-06;1.47E-05;-2.00E-06;293.21
2.88;-9.00E-06;-1.63E-06;293.21;3.50E-06;-1.93E-06;1.48E-05;-2.01E-06;293.21
2.91;-9.04E-06;-1.64E-06;293.21;3.51E-06;-1.94E-06;1.49E-05;-2.02E-06;293.21
2.94;-9.08E-06;-1.65E-06;293.21;3.53E-06;-1.94E-06;1.49E-05;-2.02E-06;293.21
2.97;-9.12E-06;-1.65E-06;293.21;3.54E-06;-1.95E-06;1.50E-05;-2.03E-06;293.21
3;-9.16E-06;-1.66E-06;293.21;3.56E-06;-1.96E-06;1.51E-05;-2.04E-06;293.21
3.03;-9.20E-06;-1.67E-06;293.21;3.58E-06;-1.97E-06;1.51E-05;-2.05E-06;293.21
3.06;-9.24E-06;-1.68E-06;293.21;3.59E-06;-1.98E-06;1.52E-05;-2.06E-06;293.21
3.09;-9.28E-06;-1.68E-06;293.21;3.61E-06;-1.99E-06;1.53E-05;-2.07E-06;293.21
3.12;-9.32E-06;-1.69E-06;293.21;3.62E-06;-2.00E-06;1.53E-05;-2.08E-06;293.21
3.15;-9.37E-06;-1.70E-06;293.21;3.64E-06;-2.01E-06;1.54E-05;-2.09E-06;293.21
3.18;-9.41E-06;-1.71E-06;293.21;3.66E-06;-2.02E-06;1.55E-05;-2.10E-06;293.21
3.21;-9.46E-06;-1.72E-06;293.22;3.68E-06;-2.03E-06;1.56E-05;-2.11E-06;293.22
3.24;-9.50E-06;-1.72E-06;293.22;3.70E-06;-2.04E-06;1.56E-05;-2.12E-06;293.22
3.27;-9.55E-06;-1.73E-06;293.22;3.71E-06;-2.05E-06;1.57E-05;-2.13E-06;293.22
3.3;-9.60E-06;-1.74E-06;293.22;3.73E-06;-2.06E-06;1.58E-05;-2.14E-06;293.22
3.33;-9.66E-06;-1.75E-06;293.22;3.76E-06;-2.07E-06;1.59E-05;-2.15E-06;293.22
3.36;-9.71E-06;-1.76E-06;293.22;3.78E-06;-2.08E-06;1.60E-05;-2.16E-06;293.22
3.39;-9.77E-06;-1.77E-06;293.22;3.80E-06;-2.10E-06;1.61E-05;-2.18E-06;293.22
3.42;-9.83E-06;-1.78E-06;293.22;3.82E-06;-2.11E-06;1.62E-05;-2.19E-06;293.22
3.45;-9.89E-06;-1.79E-06;293.22;3.84E-06;-2.12E-06;1.63E-05;-2.20E-06;293.22
3.48;-9.95E-06;-1.81E-06;293.22;3.87E-06;-2.14E-06;1.64E-05;-2.22E-06;293.22
3.51;-1.00E-05;-1.82E-06;293.22;3.90E-06;-2.15E-06;1.65E-05;-2.23E-06;293.22
3.54;-1.01E-05;-1.83E-06;293.22;3.92E-06;-2.16E-06;1.66E-05;-2.25E-06;293.22
3.57;-1.02E-05;-1.84E-06;293.22;3.95E-06;-2.18E-06;1.67E-05;-2.26E-06;293.22
3.6;-1.02E-05;-1.86E-06;293.22;3.98E-06;-2.20E-06;1.68E-05;-2.28E-06;293.22
3.63;-1.03E-05;-1.87E-06;293.22;4.01E-06;-2.21E-06;1.70E-05;-2.29E-06;293.22
3.66;-1.04E-05;-1.89E-06;293.22;4.04E-06;-2.23E-06;1.71E-05;-2.31E-06;293.22
3.69;-1.05E-05;-1.90E-06;293.22;4.07E-06;-2.25E-06;1.72E-05;-2.33E-06;293.22
3.72;-1.06E-05;-1.92E-06;293.22;4.11E-06;-2.27E-06;1.74E-05;-2.35E-06;293.22
3.75;-1.07E-05;-1.93E-06;293.22;4.14E-06;-2.29E-06;1.75E-05;-2.37E-06;293.22
3.78;-1.08E-05;-1.95E-06;293.22;4.18E-06;-2.31E-06;1.77E-05;-2.39E-06;293.22
3.81;-1.09E-05;-1.97E-06;293.22;4.22E-06;-2.33E-06;1.79E-05;-2.41E-06;293.22
3.84;-1.10E-05;-1.99E-06;293.23;4.26E-06;-2.35E-06;1.80E-05;-2.44E-06;293.23
3.87;-1.11E-05;-2.01E-06;293.23;4.30E-06;-2.38E-06;1.82E-05;-2.46E-06;293.23
3.9;-1.12E-05;-2.03E-06;293.23;4.34E-06;-2.40E-06;1.84E-05;-2.48E-06;293.23
3.93;-1.13E-05;-2.05E-06;293.23;4.39E-06;-2.42E-06;1.86E-05;-2.51E-06;293.23
3.96;-1.14E-05;-2.07E-06;293.23;4.44E-06;-2.45E-06;1.88E-05;-2.54E-06;293.23
3.99;-1.15E-05;-2.09E-06;293.23;4.49E-06;-2.48E-06;1.90E-05;-2.56E-06;293.23
4.02;-1.17E-05;-2.12E-06;293.23;4.54E-06;-2.51E-06;1.92E-05;-2.59E-06;293.23
4.05;-1.18E-05;-2.14E-06;293.23;4.59E-06;-2.53E-06;1.94E-05;-2.62E-06;293.23
4.08;-1.19E-05;-2.17E-06;293.23;4.64E-06;-2.56E-06;1.97E-05;-2.65E-06;293.23
4.11;-1.21E-05;-2.19E-06;293.23;4.70E-06;-2.60E-06;1.99E-05;-2.69E-06;293.23
4.14;-1.22E-05;-2.22E-06;293.23;4.76E-06;-2.63E-06;2.01E-05;-2.72E-06;293.23
4.17;-1.24E-05;-2.25E-06;293.24;4.82E-06;-2.66E-06;2.04E-05;-2.75E-06;293.24
4.2;-1.26E-05;-2.28E-06;293.24;4.88E-06;-2.70E-06;2.07E-05;-2.79E-06;293.24
4.23;-1.27E-05;-2.31E-06;293.24;4.95E-06;-2.73E-06;2.10E-05;-2.83E-06;293.24
4.26;-1.29E-05;-2.34E-06;293.24;5.02E-06;-2.77E-06;2.12E-05;-2.87E-06;293.24
4.29;-1.31E-05;-2.37E-06;293.24;5.09E-06;-2.81E-06;2.15E-05;-2.91E-06;293.24
4.32;-1.33E-05;-2.41E-06;293.24;5.16E-06;-2.85E-06;2.18E-05;-2.95E-06;293.24
4.35;-1.35E-05;-2.44E-06;293.24;5.23E-06;-2.89E-06;2.22E-05;-2.99E-06;293.24
4.38;-1.37E-05;-2.48E-06;293.24;5.31E-06;-2.93E-06;2.25E-05;-3.03E-06;293.24
4.41;-1.39E-05;-2.51E-06;293.25;5.39E-06;-2.98E-06;2.28E-05;-3.08E-06;293.25
4.44;-1.41E-05;-2.55E-06;293.25;5.47E-06;-3.02E-06;2.32E-05;-3.13E-06;293.25
4.47;-1.43E-05;-2.59E-06;293.25;5.56E-06;-3.07E-06;2.35E-05;-3.17E-06;293.25
4.5;-1.45E-05;-2.63E-06;293.25;5.65E-06;-3.12E-06;2.39E-05;-3.22E-06;293.25
4.53;-1.48E-05;-2.67E-06;293.33;5.74E-06;-3.17E-06;2.43E-05;-3.28E-06;293.33
4.56;-7.12E-05;-1.27E-05;293.64;2.76E-05;-1.50E-05;1.17E-04;-1.58E-05;293.64
4.59;-1.33E-04;-2.37E-05;294.08;5.15E-05;-2.80E-05;2.19E-04;-2.95E-05;294.08
4.62;-2.16E-04;-3.85E-05;294.63;8.35E-05;-4.54E-05;3.55E-04;-4.78E-05;294.63
4.65;-3.05E-04;-5.44E-05;295.27;1.18E-04;-6.42E-05;5.02E-04;-6.77E-05;295.27
4.68;-4.08E-04;-7.28E-05;295.95;1.58E-04;-8.58E-05;6.71E-04;-9.05E-05;295.95
4.71;-5.09E-04;-9.08E-05;296.65;1.97E-04;-1.07E-04;8.38E-04;-1.13E-04;296.65
4.74;-6.10E-04;-1.09E-04;297.32;2.36E-04;-1.28E-04;0.0010045;-1.36E-04;297.32
4.77;-7.12E-04;-1.27E-04;297.98;2.75E-04;-1.50E-04;0.0011715;-1.58E-04;297.98
4.8;-7.80E-04;-1.39E-04;298.51;3.02E-04;-1.64E-04;0.0012839;-1.73E-04;298.51
4.83;-8.42E-04;-1.50E-04;298.93;3.26E-04;-1.77E-04;0.001386;-1.87E-04;298.93
4.86;-9.04E-04;-1.62E-04;299.24;3.50E-04;-1.90E-04;0.001488;-2.01E-04;299.24
4.89;-8.95E-04;-1.60E-04;299.3;3.46E-04;-1.89E-04;0.0014725;-1.99E-04;299.3
4.92;-8.82E-04;-1.58E-04;299.19;3.41E-04;-1.86E-04;0.0014521;-1.96E-04;299.19
4.95;-8.70E-04;-1.56E-04;298.99;3.37E-04;-1.84E-04;0.0014317;-1.94E-04;298.99
4.98;-7.97E-04;-1.43E-04;298.62;3.08E-04;-1.68E-04;0.0013109;-1.77E-04;298.62
5.01;-7.42E-04;-1.33E-04;298.25;2.87E-04;-1.57E-04;0.0012209;-1.65E-04;298.25
5.04;-6.87E-04;-1.23E-04;297.88;2.66E-04;-1.45E-04;0.0011307;-1.53E-04;297.88
5.07;-6.32E-04;-1.14E-04;297.54;2.45E-04;-1.34E-04;0.0010403;-1.41E-04;297.54
5.1;-6.06E-04;-1.09E-04;297.31;2.35E-04;-1.28E-04;9.97E-04;-1.35E-04;297.31
5.13;-5.73E-04;-1.03E-04;297.09;2.22E-04;-1.22E-04;9.43E-04;-1.28E-04;297.09
5.16;-5.41E-04;-9.75E-05;296.87;2.10E-04;-1.15E-04;8.90E-04;-1.21E-04;296.87
5.19;-5.13E-04;-9.26E-05;296.68;1.99E-04;-1.09E-04;8.44E-04;-1.15E-04;296.68
5.22;-4.84E-04;-8.75E-05;296.48;1.88E-04;-1.03E-04;7.97E-04;-1.08E-04;296.48
5.25;-4.59E-04;-8.31E-05;296.31;1.78E-04;-9.79E-05;7.56E-04;-1.03E-04;296.31
5.28;-4.33E-04;-7.85E-05;296.14;1.68E-04;-9.25E-05;7.13E-04;-9.70E-05;296.14
5.31;-4.11E-04;-7.46E-05;295.98;1.60E-04;-8.79E-05;6.77E-04;-9.22E-05;295.98
5.34;-3.89E-04;-7.07E-05;295.83;1.51E-04;-8.33E-05;6.41E-04;-8.72E-05;295.83
5.37;-3.67E-04;-6.67E-05;295.68;1.43E-04;-7.86E-05;6.04E-04;-8.23E-05;295.68
5.4;-3.48E-04;-6.34E-05;295.55;1.35E-04;-7.47E-05;5.74E-04;-7.81E-05;295.55
5.43;-3.29E-04;-5.98E-05;295.42;1.28E-04;-7.06E-05;5.41E-04;-7.37E-05;295.42
5.46;-3.12E-04;-5.69E-05;295.3;1.21E-04;-6.70E-05;5.14E-04;-7.00E-05;295.3
5.49;-2.94E-04;-5.37E-05;295.18;1.15E-04;-6.34E-05;4.85E-04;-6.61E-05;295.18
5.52;-2.80E-04;-5.11E-05;295.07;1.09E-04;-6.02E-05;4.60E-04;-6.27E-05;295.07
5.55;-2.64E-04;-4.84E-05;294.97;1.03E-04;-5.70E-05;4.35E-04;-5.93E-05;294.97
5.58;-2.49E-04;-4.57E-05;294.87;9.71E-05;-5.39E-05;4.10E-04;-5.60E-05;294.87
5.61;-2.37E-04;-4.34E-05;294.78;9.22E-05;-5.12E-05;3.90E-04;-5.31E-05;294.78
5.64;-2.24E-04;-4.11E-05;294.69;8.73E-05;-4.85E-05;3.69E-04;-5.02E-05;294.69
5.67;-2.11E-04;-3.88E-05;294.61;8.23E-05;-4.58E-05;3.48E-04;-4.74E-05;294.61
5.7;-2.01E-04;-3.69E-05;294.53;7.82E-05;-4.36E-05;3.30E-04;-4.50E-05;294.53
5.73;-1.90E-04;-3.50E-05;294.46;7.41E-05;-4.13E-05;3.12E-04;-4.26E-05;294.46
5.76;-1.79E-04;-3.30E-05;294.39;6.99E-05;-3.90E-05;2.95E-04;-4.01E-05;294.39
5.79;-1.70E-04;-3.14E-05;294.32;6.63E-05;-3.71E-05;2.80E-04;-3.81E-05;294.32
5.82;-1.60E-04;-2.96E-05;294.26;6.26E-05;-3.51E-05;2.64E-04;-3.59E-05;294.26
5.85;-1.52E-04;-2.82E-05;294.2;5.94E-05;-3.34E-05;2.50E-04;-3.41E-05;294.2
5.88;-1.44E-04;-2.66E-05;294.14;5.61E-05;-3.15E-05;2.36E-04;-3.21E-05;294.14
5.91;-1.36E-04;-2.53E-05;294.09;5.33E-05;-3.00E-05;2.24E-04;-3.05E-05;294.09
5.94;-1.29E-04;-2.40E-05;294.04;5.04E-05;-2.84E-05;2.12E-04;-2.88E-05;294.04
5.97;-1.22E-04;-2.26E-05;293.99;4.76E-05;-2.69E-05;2.00E-04;-2.71E-05;293.99
6;-1.15E-04;-2.15E-05;293.94;4.52E-05;-2.56E-05;1.90E-04;-2.57E-05;293.94
6.03;-1.09E-04;-2.04E-05;293.9;4.27E-05;-2.43E-05;1.80E-04;-2.43E-05;293.9
6.06;-1.03E-04;-1.93E-05;293.86;4.03E-05;-2.29E-05;1.69E-04;-2.29E-05;293.86
6.09;-9.78E-05;-1.83E-05;293.82;3.83E-05;-2.18E-05;1.61E-04;-2.17E-05;293.82
6.12;-9.25E-05;-1.74E-05;293.79;3.63E-05;-2.07E-05;1.52E-04;-2.05E-05;293.79
6.15;-8.73E-05;-1.64E-05;293.75;3.42E-05;-1.96E-05;1.43E-04;-1.93E-05;293.75
6.18;-8.28E-05;-1.56E-05;293.72;3.25E-05;-1.86E-05;1.36E-04;-1.83E-05;293.72
6.21;-7.81E-05;-1.47E-05;293.69;3.07E-05;-1.76E-05;1.28E-04;-1.72E-05;293.69
6.24;-7.41E-05;-1.40E-05;293.66;2.91E-05;-1.68E-05;1.22E-04;-1.63E-05;293.66
6.27;-6.99E-05;-1.32E-05;293.63;2.75E-05;-1.59E-05;1.15E-04;-1.54E-05;293.63
6.3;-6.64E-05;-1.26E-05;293.61;2.61E-05;-1.51E-05;1.09E-04;-1.46E-05;293.61
6.33;-6.26E-05;-1.19E-05;293.58;2.46E-05;-1.43E-05;1.03E-04;-1.37E-05;293.58
6.36;-5.94E-05;-1.13E-05;293.56;2.34E-05;-1.36E-05;9.75E-05;-1.30E-05;293.56
6.39;-5.60E-05;-1.07E-05;293.54;2.20E-05;-1.29E-05;9.19E-05;-1.22E-05;293.54
6.42;-5.31E-05;-1.02E-05;293.52;2.09E-05;-1.23E-05;8.72E-05;-1.15E-05;293.52
6.45;-5.01E-05;-9.62E-06;293.5;1.98E-05;-1.17E-05;8.23E-05;-1.08E-05;293.5
6.48;-4.76E-05;-9.15E-06;293.48;1.88E-05;-1.11E-05;7.81E-05;-1.03E-05;293.48
6.51;-4.49E-05;-8.66E-06;293.46;1.77E-05;-1.05E-05;7.37E-05;-9.63E-06;293.46
6.54;-4.26E-05;-8.23E-06;293.44;1.68E-05;-1.00E-05;6.98E-05;-9.10E-06;293.44
6.57;-4.01E-05;-7.78E-06;293.43;1.59E-05;-9.52E-06;6.58E-05;-8.54E-06;293.43
6.6;-3.81E-05;-7.40E-06;293.41;1.51E-05;-9.08E-06;6.24E-05;-8.06E-06;293.41
6.63;-3.59E-05;-6.99E-06;293.4;1.42E-05;-8.61E-06;5.88E-05;-7.56E-06;293.4
6.66;-3.41E-05;-6.66E-06;293.39;1.35E-05;-8.22E-06;5.59E-05;-7.14E-06;293.39
6.69;-3.21E-05;-6.30E-06;293.37;1.27E-05;-7.81E-06;5.27E-05;-6.69E-06;293.37
6.72;-3.05E-05;-5.99E-06;293.36;1.21E-05;-7.44E-06;4.99E-05;-6.30E-06;293.36
6.75;-2.87E-05;-5.66E-06;293.35;1.14E-05;-7.07E-06;4.70E-05;-5.90E-06;293.35
6.78;-2.72E-05;-5.38E-06;293.34;1.08E-05;-6.74E-06;4.46E-05;-5.55E-06;293.34
6.81;-2.57E-05;-5.09E-06;293.33;1.02E-05;-6.41E-06;4.20E-05;-5.19E-06;293.33
6.84;-2.43E-05;-4.85E-06;293.32;9.69E-06;-6.12E-06;3.99E-05;-4.88E-06;293.32
6.87;-2.30E-05;-4.59E-06;293.31;9.15E-06;-5.82E-06;3.76E-05;-4.56E-06;293.31
6.9;-2.18E-05;-4.36E-06;293.3;8.68E-06;-5.56E-06;3.56E-05;-4.28E-06;293.3
6.93;-2.05E-05;-4.13E-06;293.29;8.18E-06;-5.29E-06;3.35E-05;-3.99E-06;293.29
6.96;-1.94E-05;-3.92E-06;293.29;7.76E-06;-5.06E-06;3.18E-05;-3.73E-06;293.29
6.99;-1.83E-05;-3.71E-06;293.28;7.32E-06;-4.81E-06;2.99E-05;-3.47E-06;293.28
7.02;-1.73E-05;-3.53E-06;293.27;6.94E-06;-4.60E-06;2.84E-05;-3.25E-06;293.27
7.05;-1.63E-05;-3.34E-06;293.26;6.55E-06;-4.39E-06;2.67E-05;-3.01E-06;293.26
7.08;-1.55E-05;-3.17E-06;293.26;6.21E-06;-4.20E-06;2.53E-05;-2.81E-06;293.26
7.11;-1.46E-05;-3.00E-06;293.25;5.86E-06;-4.00E-06;2.38E-05;-2.60E-06;293.25
