Time;Volt_n1_V_out;Volt_p1_V_out;Volt_n2_V_out;Volt_n3_V_out;Volt_p2_V_out;Volt_p3_V_out;PVDF1;PVDF2;PVDF3;PVDF4;PVDF5;PVDF6;PVDF7;PVDF8;PVDF9
0.0;-8.5056e-18;-6.3168e-19;-3.8427000000000006e-19;1.7714e-18;9.6775e-18;9.928e-18;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.008;-2.4537e-15;2.0657e-15;-2.6061e-15;-4.0786e-16;1.7754e-15;2.8628e-15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.016;-1.3822e-08;-1.8119e-10;3.1081e-09;-2.6773e-08;9.7792e-10;7.9246e-08;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.032;-3.8656e-08;-6.2904e-10;8.7164e-09;-7.4927e-08;2.6313e-09;2.2174e-07;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.064;-7.6223e-08;-1.1476e-09;1.7115e-08;-1.477e-07;5.2559e-09;4.3698e-07;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.128;-1.3838e-07;-2.1281e-09;3.1015e-08;-2.6817e-07;9.475e-09;7.9316e-07;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.2;-2.1399e-07;-3.3217e-09;4.7838e-08;-4.1471e-07;1.4631e-08;1.2262e-06;293.15;293.15;293.15;293.16;293.16;293.15;293.15;293.15;293.16
0.25;-2.6753e-07;-4.2121e-09;5.9749e-08;-5.1848e-07;1.8214e-08;1.5328e-06;293.15;293.15;293.15;293.16;293.16;293.15;293.15;293.15;293.16
0.3;-3.2119e-07;-5.1217e-09;7.1679e-08;-6.2252e-07;2.1786e-08;1.8401e-06;293.15;293.15;293.15;293.16;293.16;293.15;293.15;293.15;293.16
0.35;-3.7419e-07;-6.0273e-09;8.3437e-08;-7.2527e-07;2.5307e-08;2.1436e-06;293.15;293.15;293.15;293.16;293.16;293.15;293.15;293.15;293.16
