Time;Volt_n1_V_out;Volt_p1_V_out;Volt_n2_V_out;Volt_n3_V_out;Volt_p2_V_out;Volt_p3_V_out;PVDF1;PVDF2;PVDF3;PVDF4;PVDF5;PVDF6;PVDF7;PVDF8;PVDF9
0.0;-8.5056e-18;-6.3168e-19;-3.8427000000000006e-19;1.7714e-18;9.6775e-18;9.928e-18;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.008;-2.4537e-15;2.0657e-15;-2.6061e-15;-4.0786e-16;1.7754e-15;2.8628e-15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.016;-6.3036e-08;5.3094e-09;-3.3344e-08;3.0189e-08;1.4122e-08;2.9373e-08;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.032;-1.7636e-07;1.502e-08;-9.3302e-08;8.4504e-08;3.9669e-08;8.201e-08;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.064;-3.4758e-07;2.9458e-08;-1.8389e-07;1.6652e-07;7.8028e-08;1.6184e-07;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.128;-6.3086e-07;5.354e-08;-3.3381e-07;3.0229e-07;1.4167e-07;2.9379e-07;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.2;-9.7527e-07;8.2801e-08;-5.161e-07;4.6739e-07;2.1901e-07;4.5432e-07;293.15;293.15;293.15;293.16;293.15;293.15;293.16;293.16;293.15
0.25;-1.2191e-06;1.0358e-07;-6.4517e-07;5.8431e-07;2.7383e-07;5.6794e-07;293.15;293.15;293.15;293.16;293.15;293.15;293.16;293.16;293.15
0.3;-1.4635e-06;1.2442e-07;-7.7454e-07;7.015e-07;3.2878e-07;6.8184e-07;293.15;293.15;293.15;293.16;293.15;293.15;293.16;293.16;293.15
0.35;-1.7048e-06;1.45e-07;-9.0231e-07;8.1722e-07;3.8304e-07;7.9432e-07;293.15;293.15;293.15;293.16;293.15;293.15;293.16;293.16;293.15
