Time;Volt_n1_V_out;Volt_p1_V_out;Volt_n2_V_out;Volt_n3_V_out;Volt_p2_V_out;Volt_p3_V_out;PVDF1;PVDF2;PVDF3;PVDF4;PVDF5;PVDF6;PVDF7;PVDF8;PVDF9
0.0;-7.5656e-18;4.0601e-18;1.0978e-18;8.031100000000001e-19;1.12e-17;3.3658e-18;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.008;-2.2124e-15;4.2909e-15;-1.9856e-15;-4.6149e-16;2.5664e-15;2.2146e-15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.016;2.0308e-08;7.3456e-09;-3.6382e-08;-1.5134e-08;-6.7093e-09;8.9786e-08;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.032;5.6911e-08;2.0599e-08;-1.0184e-07;-4.2427e-08;-1.887e-08;2.5116e-07;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.064;1.1207e-07;4.0557e-08;-2.0077e-07;-8.3586e-08;-3.7133e-08;4.9503e-07;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.128;2.0349e-07;7.3612e-08;-3.6455e-07;-1.5183e-07;-6.7477e-08;8.9849e-07;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.2;3.146e-07;1.1381e-07;-5.638e-07;-2.3484e-07;-1.0439e-07;1.3891e-06;293.15;293.16;293.15;293.15;293.15;293.15;293.15;293.16;293.16
0.25;3.9333e-07;1.4228e-07;-7.0493e-07;-2.9366e-07;-1.3057e-07;1.7364e-06;293.15;293.16;293.15;293.15;293.15;293.15;293.15;293.16;293.16
0.3;4.7223e-07;1.7082e-07;-8.4642e-07;-3.5264e-07;-1.5683e-07;2.0845e-06;293.15;293.16;293.15;293.15;293.15;293.15;293.15;293.16;293.16
0.35;5.5015e-07;1.99e-07;-9.8618e-07;-4.1091e-07;-1.8279e-07;2.4282e-06;293.15;293.16;293.15;293.15;293.15;293.15;293.15;293.16;293.16
0.4;6.274e-07;2.2693e-07;-1.1247e-06;-4.6869e-07;-2.0853e-07;2.7689e-06;293.15;293.16;293.15;293.15;293.15;293.15;293.15;293.16;293.16
0.45;7.0439e-07;2.5477e-07;-1.2629e-06;-5.2629e-07;-2.3419e-07;3.1085e-06;293.15;293.16;293.15;293.15;293.15;293.15;293.15;293.16;293.16
0.5;7.8088e-07;2.8243e-07;-1.4001e-06;-5.8355e-07;-2.5971e-07;3.4458e-06;293.15;293.16;293.15;293.15;293.15;293.15;293.15;293.16;293.16
0.55;8.5723e-07;3.1003e-07;-1.5371e-06;-6.4068e-07;-2.8517e-07;3.7824e-06;293.15;293.16;293.15;293.15;293.15;293.15;293.15;293.16;293.16
0.6;9.3381e-07;3.3772e-07;-1.6745e-06;-6.9799e-07;-3.1072e-07;4.1201e-06;293.15;293.17;293.15;293.15;293.15;293.15;293.15;293.17;293.17
0.65;1.0097e-06;3.6516e-07;-1.8107e-06;-7.5483e-07;-3.3606e-07;4.4547e-06;293.15;293.17;293.15;293.15;293.15;293.15;293.15;293.17;293.17
