Time;Volt_n1_V_out;Volt_p1_V_out;Volt_n2_V_out;Volt_n3_V_out;Volt_p2_V_out;Volt_p3_V_out;PVDF1;PVDF2;PVDF3;PVDF4;PVDF5;PVDF6;PVDF7;PVDF8;PVDF9
0.0;-8.1449e-18;-8.9701e-19;-4.966800000000001e-19;1.4896e-18;9.3461e-18;9.6386e-18;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.008;-2.4371e-15;2.0886e-15;-2.5131e-15;-3.3406e-16;1.8362e-15;2.9344e-15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.016;-1.2148e-08;-1.561e-08;2.7611e-08;-4.951e-08;6.6205e-08;5.5544e-08;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.032;-3.4007e-08;-4.3875e-08;7.7252e-08;-1.3857e-07;1.852e-07;1.5535e-07;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.064;-6.7013e-08;-8.6431e-08;1.5224e-07;-2.7314e-07;3.6496e-07;3.0618e-07;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.128;-1.2164e-07;-1.5708e-07;2.7629e-07;-4.9596e-07;6.6231e-07;5.5565e-07;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.2;-1.8807e-07;-2.4317e-07;4.2714e-07;-7.6694e-07;1.0238e-06;8.5894e-07;293.15;293.15;293.15;293.16;293.15;293.16;293.15;293.15;293.16
0.25;-2.3511e-07;-3.0426e-07;5.3393e-07;-9.5887e-07;1.2797e-06;1.0736e-06;293.15;293.15;293.15;293.16;293.15;293.16;293.15;293.15;293.16
0.3;-2.8225e-07;-3.6554e-07;6.4096e-07;-1.1513e-06;1.5362e-06;1.2888e-06;293.15;293.15;293.15;293.16;293.15;293.16;293.15;293.15;293.16
0.35;-3.2882e-07;-4.2611e-07;7.4665e-07;-1.3413e-06;1.7894e-06;1.5012e-06;293.15;293.15;293.15;293.16;293.15;293.16;293.15;293.15;293.16
0.4;-3.7498e-07;-4.8619e-07;8.5139e-07;-1.5297e-06;2.0403e-06;1.7118e-06;293.15;293.15;293.15;293.16;293.15;293.16;293.15;293.15;293.16
0.45;-4.2098e-07;-5.4611e-07;9.5578e-07;-1.7175e-06;2.2904e-06;1.9217e-06;293.15;293.15;293.15;293.16;293.15;293.16;293.15;293.15;293.16
0.5;-4.6668e-07;-6.0573e-07;1.0595e-06;-1.9041e-06;2.5389e-06;2.1301e-06;293.15;293.15;293.15;293.16;293.15;293.16;293.15;293.15;293.16
0.55;-5.1228e-07;-6.6521e-07;1.163e-06;-2.0903e-06;2.7868e-06;2.3381e-06;293.15;293.15;293.15;293.16;293.15;293.16;293.15;293.15;293.16
0.6;-5.5804e-07;-7.2487e-07;1.2668e-06;-2.2771e-06;3.0355e-06;2.5468e-06;293.15;293.15;293.15;293.17;293.15;293.17;293.15;293.15;293.17
0.65;-6.0338e-07;-7.8412e-07;1.3697e-06;-2.4623e-06;3.2819e-06;2.7535e-06;293.15;293.15;293.15;293.17;293.15;293.17;293.15;293.15;293.17
0.7;-6.4856e-07;-8.4314e-07;1.4722e-06;-2.6469e-06;3.5274e-06;2.9595e-06;293.15;293.15;293.15;293.17;293.15;293.17;293.15;293.15;293.17
0.75;-6.9347e-07;-9.0188e-07;1.574e-06;-2.8303e-06;3.7714e-06;3.1642e-06;293.15;293.15;293.15;293.17;293.15;293.17;293.15;293.15;293.17
0.8;-7.3822e-07;-9.6042e-07;1.6756e-06;-3.0131e-06;4.0146e-06;3.3683e-06;293.15;293.15;293.15;293.17;293.15;293.17;293.15;293.15;293.17
0.85;-7.8276e-07;-1.0187e-06;1.7766e-06;-3.1951e-06;4.2565e-06;3.5713e-06;293.15;293.15;293.15;293.17;293.15;293.17;293.15;293.15;293.17
0.9;-8.271e-07;-1.0768e-06;1.8772e-06;-3.3763e-06;4.4975e-06;3.7734e-06;293.15;293.15;293.15;293.17;293.15;293.17;293.15;293.15;293.17
0.95;-8.7123e-07;-1.1346e-06;1.9772e-06;-3.5566e-06;4.7371e-06;3.9745e-06;293.15;293.15;293.15;293.17;293.15;293.17;293.15;293.15;293.17
1.0;-9.1515e-07;-1.1922e-06;2.0768e-06;-3.7361e-06;4.9757e-06;4.1747e-06;293.15;293.15;293.15;293.18;293.15;293.18;293.15;293.15;293.18
1.05;-9.5886e-07;-1.2496e-06;2.176e-06;-3.9147e-06;5.213e-06;4.3738e-06;293.15;293.15;293.15;293.18;293.15;293.18;293.15;293.15;293.18
1.1;-1.0023e-06;-1.3066e-06;2.2746e-06;-4.0924e-06;5.4492e-06;4.572e-06;293.15;293.15;293.15;293.18;293.15;293.18;293.15;293.15;293.18
1.15;-1.0456e-06;-1.3634e-06;2.3727e-06;-4.2693e-06;5.6842e-06;4.7691e-06;293.15;293.15;293.15;293.18;293.15;293.18;293.15;293.15;293.18
1.2;-1.0885e-06;-1.4198e-06;2.4699e-06;-4.4445e-06;5.9169e-06;4.9644e-06;293.15;293.15;293.15;293.18;293.15;293.18;293.15;293.15;293.18
1.25;-1.1312e-06;-1.4759e-06;2.5667e-06;-4.619e-06;6.1486e-06;5.1589e-06;293.15;293.15;293.15;293.18;293.15;293.18;293.15;293.15;293.18
1.3;-1.174e-06;-1.5322e-06;2.6639e-06;-4.7943e-06;6.3814e-06;5.3542e-06;293.15;293.15;293.15;293.18;293.15;293.18;293.15;293.15;293.18
1.35;-1.2164e-06;-1.588e-06;2.76e-06;-4.9676e-06;6.6114e-06;5.5472e-06;293.15;293.15;293.15;293.18;293.15;293.18;293.15;293.15;293.18
1.4;-1.2586e-06;-1.6435e-06;2.8556e-06;-5.14e-06;6.8404e-06;5.7393e-06;293.15;293.15;293.15;293.19;293.15;293.19;293.15;293.15;293.19
1.45;-1.3004e-06;-1.6986e-06;2.9504e-06;-5.3111e-06;7.0674e-06;5.9298e-06;293.15;293.15;293.15;293.19;293.15;293.19;293.15;293.15;293.19
1.5;-1.3421e-06;-1.7535e-06;3.0448e-06;-5.4815e-06;7.2935e-06;6.1196e-06;293.15;293.15;293.15;293.19;293.15;293.19;293.15;293.15;293.19
1.55;-1.3835e-06;-1.808e-06;3.1387e-06;-5.6507e-06;7.5181e-06;6.308e-06;293.15;293.15;293.15;293.19;293.15;293.19;293.15;293.15;293.19
