Time;Volt_n1_V_out;Volt_p1_V_out;Volt_n2_V_out;Volt_n3_V_out;Volt_p2_V_out;Volt_p3_V_out;PVDF1;PVDF2;PVDF3;PVDF4;PVDF5;PVDF6;PVDF7;PVDF8;PVDF9
0.0;-7.0955e-18;-1.7584e-18;2.0784e-18;2.0053e-18;6.8509e-18;4.6286e-18;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.008;-2.0777e-15;2.0209e-15;-1.6439e-15;-2.3636e-16;1.4575e-15;2.4388e-15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.016;-1.8881e-08;4.8127e-09;1.0905e-09;-1.2059e-08;8.8573e-08;-1.2342e-08;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.032;-5.2845e-08;1.3468e-08;3.0141e-09;-3.3786e-08;2.4783e-07;-3.4532e-08;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.064;-1.0416e-07;2.6545e-08;5.9102e-09;-6.659e-08;4.8842e-07;-6.8107e-08;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.128;-1.8911e-07;4.8197e-08;1.064e-08;-1.2094e-07;8.8655e-07;-1.2369e-07;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.2;-2.9243e-07;7.452e-08;1.6287e-08;-1.8707e-07;1.3706e-06;-1.9134e-07;293.15;293.16;293.15;293.16;293.15;293.16;293.15;293.15;293.15
0.25;-3.6561e-07;9.3166e-08;2.0257e-08;-2.3392e-07;1.7134e-06;-2.3926e-07;293.15;293.16;293.15;293.16;293.15;293.16;293.15;293.15;293.15
0.3;-4.3896e-07;1.1185e-07;2.4228e-08;-2.809e-07;2.0569e-06;-2.8731e-07;293.15;293.16;293.15;293.16;293.15;293.16;293.15;293.15;293.15
0.35;-5.1141e-07;1.303e-07;2.8114e-08;-3.2731e-07;2.3961e-06;-3.3477e-07;293.15;293.16;293.15;293.16;293.15;293.16;293.15;293.15;293.15
0.4;-5.8322e-07;1.4859e-07;3.1939e-08;-3.7333e-07;2.7323e-06;-3.8184e-07;293.15;293.16;293.15;293.16;293.15;293.16;293.15;293.15;293.15
0.45;-6.5481e-07;1.6683e-07;3.5733e-08;-4.1921e-07;3.0674e-06;-4.2876e-07;293.15;293.16;293.15;293.16;293.15;293.16;293.15;293.15;293.15
