Time;Volt_n1_V_out;Volt_p1_V_out;Volt_n2_V_out;Volt_n3_V_out;Volt_p2_V_out;Volt_p3_V_out;PVDF1;PVDF2;PVDF3;PVDF4;PVDF5;PVDF6;PVDF7;PVDF8;PVDF9
0.0;-8.9621e-18;5.1688e-18;-1.4089e-18;5.8908e-19;1.4033e-17;8.703e-18;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.008;-2.5814e-15;4.3357e-15;-2.9331e-15;-6.1979e-16;2.9115e-15;2.6463e-15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.016;-5.0761e-08;9.2858e-08;-3.6462e-09;5.0446e-09;7.6008e-09;5.2469e-09;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.032;-1.4197e-07;2.5974e-07;-1.0193e-08;1.4063e-08;2.1194e-08;1.462e-08;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.064;-2.7981e-07;5.1187e-07;-2.0113e-08;2.7696e-08;4.175e-08;2.8801e-08;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.128;-5.0781e-07;9.2891e-07;-3.6543e-08;5.0156e-08;7.5629e-08;5.216e-08;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.2;-7.8499e-07;1.4359e-06;-5.6552e-08;7.7402e-08;1.1675e-07;8.0506e-08;293.15;293.15;293.16;293.15;293.16;293.15;293.16;293.15;293.15
0.25;-9.812e-07;1.7948e-06;-7.0731e-08;9.6643e-08;1.458e-07;1.0052e-07;293.15;293.15;293.16;293.15;293.16;293.15;293.16;293.15;293.15
0.3;-1.1778e-06;2.1544e-06;-8.492e-08;1.159e-07;1.7486e-07;1.2055e-07;293.15;293.15;293.16;293.15;293.16;293.15;293.16;293.15;293.15
0.35;-1.372e-06;2.5096e-06;-9.8956e-08;1.3488e-07;2.0353e-07;1.403e-07;293.15;293.15;293.16;293.15;293.16;293.15;293.16;293.15;293.15
0.4;-1.5644e-06;2.8615e-06;-1.1287e-07;1.5368e-07;2.3192e-07;1.5986e-07;293.15;293.15;293.16;293.15;293.16;293.15;293.16;293.15;293.15
0.45;-1.7562e-06;3.2123e-06;-1.2675e-07;1.724e-07;2.6018e-07;1.7933e-07;293.15;293.15;293.16;293.15;293.16;293.15;293.16;293.15;293.15
0.5;-1.9467e-06;3.5606e-06;-1.4055e-07;1.9095e-07;2.8821e-07;1.9863e-07;293.15;293.15;293.16;293.15;293.16;293.15;293.16;293.15;293.15
0.55;-2.1368e-06;3.9083e-06;-1.5432e-07;2.0947e-07;3.1621e-07;2.179e-07;293.15;293.15;293.16;293.15;293.16;293.15;293.16;293.15;293.15
0.6;-2.3275e-06;4.2571e-06;-1.6813e-07;2.2805e-07;3.4428e-07;2.3723e-07;293.15;293.15;293.17;293.15;293.17;293.15;293.17;293.15;293.15
0.65;-2.5164e-06;4.6027e-06;-1.8182e-07;2.4642e-07;3.7203e-07;2.5634e-07;293.15;293.15;293.17;293.15;293.17;293.15;293.17;293.15;293.15
