Time;Volt_n1_V_out;Volt_p1_V_out;Volt_n2_V_out;Volt_n3_V_out;Volt_p2_V_out;Volt_p3_V_out;PVDF1;PVDF2;PVDF3;PVDF4;PVDF5;PVDF6;PVDF7;PVDF8;PVDF9
0.0;-7.3937e-18;-4.2177e-18;-8.0442e-18;-7.0059e-18;-6.7026e-18;-3.1634e-18;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.008;-4.9333e-15;7.93e-15;-4.4239e-15;-1.9448e-15;6.6034e-15;6.5591e-15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.016;6.524e-09;-7.2444e-09;1.9848e-08;-3.6246e-08;-1.7609e-08;6.9243e-08;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.032;1.8254e-08;-2.0313e-08;5.5531e-08;-1.0147e-07;-4.9298e-08;1.9371e-07;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.064;3.5986e-08;-4.0065e-08;1.0944e-07;-1.9998e-07;-9.718e-08;3.8179e-07;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.128;6.5347e-08;-7.2856e-08;1.9863e-07;-3.6306e-07;-1.7649e-07;6.9297e-07;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.2;1.0107e-07;-1.1278e-07;3.0709e-07;-5.6137e-07;-2.7297e-07;1.0713e-06;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.16
0.25;1.2636e-07;-1.4112e-07;3.8387e-07;-7.0186e-07;-3.4133e-07;1.3392e-06;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.16
0.3;1.5172e-07;-1.6954e-07;4.6082e-07;-8.4267e-07;-4.0986e-07;1.6077e-06;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.16
0.35;1.7676e-07;-1.9764e-07;5.3681e-07;-9.8173e-07;-4.7755e-07;1.8728e-06;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.16
0.4;2.0159e-07;-2.2552e-07;6.1213e-07;-1.1196e-06;-5.4466e-07;2.1356e-06;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.16
0.45;2.2635e-07;-2.5332e-07;6.8719e-07;-1.257e-06;-6.1157e-07;2.3975e-06;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.16
0.5;2.5104e-07;-2.8108e-07;7.6207e-07;-1.3941e-06;-6.7833e-07;2.6587e-06;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.16
0.55;2.7554e-07;-3.0865e-07;8.3635e-07;-1.5301e-06;-7.4458e-07;2.9179e-06;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.16
0.6;2.9999e-07;-3.3615e-07;9.1045e-07;-1.6658e-06;-8.1066e-07;3.1764e-06;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.17
0.65;3.2451e-07;-3.6374e-07;9.8479e-07;-1.8019e-06;-8.7697e-07;3.4358e-06;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.17
0.7;3.4882e-07;-3.9113e-07;1.0584e-06;-1.9368e-06;-9.427e-07;3.6928e-06;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.17
0.75;3.7304e-07;-4.1843e-07;1.1318e-06;-2.0713e-06;-1.0082e-06;3.9489e-06;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.17
0.8;3.9712e-07;-4.4558e-07;1.2048e-06;-2.2049e-06;-1.0733e-06;4.2033e-06;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.17
0.85;4.2111e-07;-4.7265e-07;1.2775e-06;-2.3381e-06;-1.1382e-06;4.4569e-06;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.17
0.9;4.4499e-07;-4.9959e-07;1.3498e-06;-2.4705e-06;-1.2028e-06;4.7092e-06;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.17
0.95;4.6877e-07;-5.2644e-07;1.4218e-06;-2.6025e-06;-1.2671e-06;4.9604e-06;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.17
1.0;4.9242e-07;-5.5317e-07;1.4934e-06;-2.7338e-06;-1.3311e-06;5.2103e-06;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.18
1.05;5.1597e-07;-5.7978e-07;1.5647e-06;-2.8644e-06;-1.3948e-06;5.4591e-06;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.18
1.1;5.394e-07;-6.0627e-07;1.6356e-06;-2.9944e-06;-1.4582e-06;5.7065e-06;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.18
1.15;5.6272e-07;-6.3265e-07;1.7062e-06;-3.1238e-06;-1.5212e-06;5.9527e-06;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.18
1.2;5.8582e-07;-6.588e-07;1.7761e-06;-3.252e-06;-1.5837e-06;6.1966e-06;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.18
1.25;6.0883e-07;-6.8484e-07;1.8457e-06;-3.3796e-06;-1.646e-06;6.4395e-06;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.18
1.3;6.3194e-07;-7.11e-07;1.9156e-06;-3.5078e-06;-1.7085e-06;6.6835e-06;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.18
1.35;6.5478e-07;-7.3688e-07;1.9847e-06;-3.6345e-06;-1.7703e-06;6.9246e-06;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.18
1.4;6.7752e-07;-7.6265e-07;2.0535e-06;-3.7606e-06;-1.8318e-06;7.1646e-06;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.19
1.45;7.0007e-07;-7.8823e-07;2.1217e-06;-3.8857e-06;-1.8929e-06;7.4026e-06;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.19
1.5;7.2254e-07;-8.1371e-07;2.1896e-06;-4.0103e-06;-1.9537e-06;7.6396e-06;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.19
1.55;7.4485e-07;-8.3904e-07;2.2571e-06;-4.1341e-06;-2.0141e-06;7.875e-06;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.19
1.6;7.6705e-07;-8.6424e-07;2.3242e-06;-4.2572e-06;-2.0741e-06;8.1092e-06;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.19
1.65;7.8911e-07;-8.8929e-07;2.3909e-06;-4.3796e-06;-2.1338e-06;8.3419e-06;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.19
