Time;Volt_n1_V_out;Volt_p1_V_out;Volt_n2_V_out;Volt_n3_V_out;Volt_p2_V_out;Volt_p3_V_out;PVDF1;PVDF2;PVDF3;PVDF4;PVDF5;PVDF6;PVDF7;PVDF8;PVDF9
0.0;-6.1987e-18;-5.6807e-18;-9.9898e-18;5.8835e-19;-8.1273e-18;-1.939e-18;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.008;8.193e-16;-3.5465e-16;-1.0082e-15;4.7421e-15;1.9125e-15;5.0302e-15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.016;-5.4576e-08;1.6556e-09;1.4028e-08;6.523e-09;3.8631e-09;6.3844e-09;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.032;-1.5267e-07;4.6563e-09;3.9269e-08;1.8263e-08;1.0841e-08;1.7879e-08;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.064;-3.0089e-07;9.1665e-09;7.7389e-08;3.5994e-08;2.1343e-08;3.5234e-08;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.128;-5.4608e-07;1.6667e-08;1.405e-07;6.5357e-08;3.8762e-08;6.3976e-08;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.2;-8.4419e-07;2.5791e-08;2.1725e-07;1.0107e-07;5.9941e-08;9.8934e-08;293.15;293.15;293.15;293.15;293.15;293.15;293.16;293.15;293.15
0.25;-1.0552e-06;3.2267e-08;2.7161e-07;1.2637e-07;7.4952e-08;1.237e-07;293.15;293.15;293.15;293.15;293.15;293.15;293.16;293.15;293.15
0.3;-1.2667e-06;3.8767e-08;3.261e-07;1.5173e-07;9.0004e-08;1.4852e-07;293.15;293.15;293.15;293.15;293.15;293.15;293.16;293.15;293.15
0.35;-1.4756e-06;4.5194e-08;3.7992e-07;1.7678e-07;1.0488e-07;1.7304e-07;293.15;293.15;293.15;293.15;293.15;293.15;293.16;293.15;293.15
0.4;-1.6826e-06;5.1566e-08;4.3327e-07;2.0161e-07;1.1962e-07;1.9735e-07;293.15;293.15;293.15;293.15;293.15;293.15;293.16;293.15;293.15
0.45;-1.8889e-06;5.7919e-08;4.8644e-07;2.2636e-07;1.3431e-07;2.2158e-07;293.15;293.15;293.15;293.15;293.15;293.15;293.16;293.15;293.15
0.5;-2.0938e-06;6.4241e-08;5.3927e-07;2.5096e-07;1.4892e-07;2.4566e-07;293.15;293.15;293.15;293.15;293.15;293.15;293.16;293.15;293.15
0.55;-2.2983e-06;7.0545e-08;5.9199e-07;2.755e-07;1.6349e-07;2.6969e-07;293.15;293.15;293.15;293.15;293.15;293.15;293.16;293.15;293.15
0.6;-2.5035e-06;7.6875e-08;6.4489e-07;3.0014e-07;1.7811e-07;2.938e-07;293.15;293.15;293.15;293.15;293.15;293.15;293.17;293.15;293.15
0.65;-2.7068e-06;8.3158e-08;6.9732e-07;3.2454e-07;1.9261e-07;3.1769e-07;293.15;293.15;293.15;293.15;293.15;293.15;293.17;293.15;293.15
0.7;-2.9093e-06;8.9414e-08;7.4956e-07;3.4887e-07;2.0705e-07;3.4151e-07;293.15;293.15;293.15;293.15;293.15;293.15;293.17;293.15;293.15
0.75;-3.1106e-06;9.5645e-08;8.0148e-07;3.7305e-07;2.2142e-07;3.6518e-07;293.15;293.15;293.15;293.15;293.15;293.15;293.17;293.15;293.15
0.8;-3.3112e-06;1.0185e-07;8.5325e-07;3.9716e-07;2.3573e-07;3.8878e-07;293.15;293.15;293.15;293.15;293.15;293.15;293.17;293.15;293.15
0.85;-3.5108e-06;1.0803e-07;9.0475e-07;4.2114e-07;2.4998e-07;4.1225e-07;293.15;293.15;293.15;293.15;293.15;293.15;293.17;293.15;293.15
0.9;-3.7096e-06;1.1419e-07;9.5604e-07;4.4503e-07;2.6417e-07;4.3564e-07;293.15;293.15;293.15;293.15;293.15;293.15;293.17;293.15;293.15
0.95;-3.9074e-06;1.2032e-07;1.0071e-06;4.688e-07;2.7829e-07;4.5891e-07;293.15;293.15;293.15;293.15;293.15;293.15;293.17;293.15;293.15
1.0;-4.1042e-06;1.2643e-07;1.0579e-06;4.9247e-07;2.9235e-07;4.8208e-07;293.15;293.15;293.15;293.15;293.15;293.15;293.18;293.15;293.15
1.05;-4.3e-06;1.3251e-07;1.1084e-06;5.1602e-07;3.0634e-07;5.0513e-07;293.15;293.15;293.15;293.15;293.15;293.15;293.18;293.15;293.15
1.1;-4.4949e-06;1.3856e-07;1.1587e-06;5.3945e-07;3.2027e-07;5.2807e-07;293.15;293.15;293.15;293.15;293.15;293.15;293.18;293.15;293.15
1.15;-4.6888e-06;1.4458e-07;1.2088e-06;5.6277e-07;3.3412e-07;5.5089e-07;293.15;293.15;293.15;293.15;293.15;293.15;293.18;293.15;293.15
1.2;-4.8808e-06;1.5056e-07;1.2584e-06;5.8587e-07;3.4785e-07;5.7351e-07;293.15;293.15;293.15;293.15;293.15;293.15;293.18;293.15;293.15
1.25;-5.0721e-06;1.565e-07;1.3078e-06;6.0888e-07;3.6153e-07;5.9603e-07;293.15;293.15;293.15;293.15;293.15;293.15;293.18;293.15;293.15
1.3;-5.2642e-06;1.6248e-07;1.3574e-06;6.3199e-07;3.7526e-07;6.1866e-07;293.15;293.15;293.15;293.15;293.15;293.15;293.18;293.15;293.15
1.35;-5.454e-06;1.6839e-07;1.4064e-06;6.5484e-07;3.8884e-07;6.4102e-07;293.15;293.15;293.15;293.15;293.15;293.15;293.18;293.15;293.15
1.4;-5.6429e-06;1.7427e-07;1.4552e-06;6.7757e-07;4.0236e-07;6.6328e-07;293.15;293.15;293.15;293.15;293.15;293.15;293.19;293.15;293.15
1.45;-5.8303e-06;1.8012e-07;1.5036e-06;7.0013e-07;4.1577e-07;6.8536e-07;293.15;293.15;293.15;293.15;293.15;293.15;293.19;293.15;293.15
1.5;-6.0169e-06;1.8593e-07;1.5518e-06;7.226e-07;4.2912e-07;7.0736e-07;293.15;293.15;293.15;293.15;293.15;293.15;293.19;293.15;293.15
1.55;-6.2023e-06;1.9172e-07;1.5997e-06;7.4492e-07;4.4239e-07;7.292e-07;293.15;293.15;293.15;293.15;293.15;293.15;293.19;293.15;293.15
1.6;-6.3866e-06;1.9747e-07;1.6474e-06;7.6712e-07;4.5559e-07;7.5094e-07;293.15;293.15;293.15;293.15;293.15;293.15;293.19;293.15;293.15
1.65;-6.5698e-06;2.0319e-07;1.6947e-06;7.8917e-07;4.687e-07;7.7253e-07;293.15;293.15;293.15;293.15;293.15;293.15;293.19;293.15;293.15
1.7;-6.7509e-06;2.0885e-07;1.7415e-06;8.1099e-07;4.8168e-07;7.9389e-07;293.15;293.15;293.15;293.15;293.15;293.15;293.19;293.15;293.15
1.75;-6.9311e-06;2.1448e-07;1.7881e-06;8.327e-07;4.9458e-07;8.1514e-07;293.15;293.15;293.15;293.15;293.15;293.15;293.19;293.15;293.15
1.8;-7.1122e-06;2.2015e-07;1.8349e-06;8.5453e-07;5.0756e-07;8.3651e-07;293.15;293.15;293.15;293.15;293.15;293.15;293.2;293.15;293.15
1.85;-7.2908e-06;2.2574e-07;1.8811e-06;8.7605e-07;5.2036e-07;8.5757e-07;293.15;293.15;293.15;293.15;293.15;293.15;293.2;293.15;293.15
1.9;-7.4684e-06;2.3129e-07;1.927e-06;8.9745e-07;5.3309e-07;8.7853e-07;293.15;293.15;293.15;293.15;293.15;293.15;293.2;293.15;293.15
1.95;-7.6443e-06;2.368e-07;1.9725e-06;9.1865e-07;5.457e-07;8.9928e-07;293.15;293.15;293.15;293.15;293.15;293.15;293.2;293.15;293.15
2.0;-7.8192e-06;2.4228e-07;2.0177e-06;9.3974e-07;5.5824e-07;9.1993e-07;293.15;293.15;293.15;293.15;293.15;293.15;293.2;293.15;293.15
2.05;-7.9928e-06;2.4772e-07;2.0626e-06;9.6067e-07;5.7069e-07;9.4041e-07;293.15;293.15;293.15;293.15;293.15;293.15;293.2;293.15;293.15
2.1;-8.1554e-06;2.5283e-07;2.1047e-06;9.8029e-07;5.8236e-07;9.5962e-07;293.15;293.15;293.15;293.15;293.15;293.15;293.2;293.15;293.15
2.15;-8.3027e-06;2.5748e-07;2.1428e-06;9.9808e-07;5.9295e-07;9.7704e-07;293.15;293.15;293.15;293.15;293.15;293.15;293.2;293.15;293.15
2.2;-8.4391e-06;2.6179e-07;2.1782e-06;1.0146e-06;6.0277e-07;9.9317e-07;293.15;293.15;293.15;293.15;293.15;293.15;293.2;293.15;293.15
2.25;-8.5661e-06;2.6581e-07;2.2111e-06;1.0299e-06;6.1191e-07;1.0082e-06;293.15;293.15;293.15;293.15;293.15;293.15;293.2;293.15;293.15
2.3;-8.6852e-06;2.6959e-07;2.242e-06;1.0443e-06;6.205e-07;1.0223e-06;293.15;293.15;293.15;293.15;293.15;293.15;293.21;293.15;293.15
2.35;-8.7965e-06;2.7314e-07;2.2708e-06;1.0578e-06;6.2853e-07;1.0355e-06;293.15;293.15;293.15;293.15;293.15;293.15;293.21;293.15;293.15
2.4;-8.9007e-06;2.7647e-07;2.2979e-06;1.0704e-06;6.3606e-07;1.0479e-06;293.15;293.15;293.15;293.15;293.15;293.15;293.21;293.15;293.15
2.45;-8.9985e-06;2.796e-07;2.3233e-06;1.0823e-06;6.4313e-07;1.0595e-06;293.15;293.15;293.15;293.15;293.15;293.15;293.21;293.15;293.15
2.5;-9.0905e-06;2.8255e-07;2.3472e-06;1.0935e-06;6.498e-07;1.0704e-06;293.15;293.15;293.15;293.15;293.15;293.15;293.21;293.15;293.15
2.55;-9.1773e-06;2.8534e-07;2.3698e-06;1.104e-06;6.5609e-07;1.0808e-06;293.15;293.15;293.15;293.15;293.15;293.15;293.21;293.15;293.15
2.6;-9.2597e-06;2.88e-07;2.3913e-06;1.114e-06;6.6207e-07;1.0906e-06;293.15;293.15;293.15;293.15;293.15;293.15;293.21;293.15;293.15
2.65;-9.3383e-06;2.9054e-07;2.4117e-06;1.1236e-06;6.6778e-07;1.0999e-06;293.15;293.15;293.15;293.15;293.15;293.15;293.21;293.15;293.15
2.7;-9.4137e-06;2.9299e-07;2.4314e-06;1.1328e-06;6.7326e-07;1.1089e-06;293.15;293.15;293.15;293.15;293.15;293.15;293.21;293.15;293.15
2.75;-9.4867e-06;2.9536e-07;2.4504e-06;1.1417e-06;6.7857e-07;1.1176e-06;293.15;293.15;293.15;293.15;293.15;293.15;293.21;293.15;293.15
