Time;Volt_n1_V_out;Volt_p1_V_out;Volt_n2_V_out;Volt_n3_V_out;Volt_p2_V_out;Volt_p3_V_out;PVDF1;PVDF2;PVDF3;PVDF4;PVDF5;PVDF6;PVDF7;PVDF8;PVDF9
0.0;-5.342e-18;-1.4083e-17;-6.4233e-18;-5.458e-18;-1.0494e-17;-4.9322e-18;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.008;9.0122e-16;7.8897e-16;-8.5261e-16;3.8423e-16;-5.1693e-17;-1.8207e-15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.016;1.6295e-09;8.6405e-08;1.2197e-09;-7.0756e-09;-1.0667e-08;-7.2394e-09;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.032;4.5281e-09;2.4164e-07;3.4664e-09;-1.9835e-08;-2.9923e-08;-2.0332e-08;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.064;8.9719e-09;4.7621e-07;6.7713e-09;-3.9128e-08;-5.8999e-08;-4.007e-08;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.128;1.6316e-08;8.6412e-07;1.2277e-08;-7.115e-08;-1.0727e-07;-7.2857e-08;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.2;2.5266e-08;1.3357e-06;1.8955e-08;-1.1015e-07;-1.6604e-07;-1.1278e-07;293.15;293.15;293.16;293.15;293.15;293.15;293.15;293.15;293.15
0.25;3.1607e-08;1.6695e-06;2.3688e-08;-1.3782e-07;-2.0774e-07;-1.4112e-07;293.15;293.15;293.16;293.15;293.15;293.15;293.15;293.15;293.15
0.3;3.7973e-08;2.0039e-06;2.8435e-08;-1.6558e-07;-2.4957e-07;-1.6954e-07;293.15;293.15;293.16;293.15;293.15;293.15;293.15;293.15;293.15
0.35;4.4263e-08;2.3342e-06;3.3116e-08;-1.9302e-07;-2.9092e-07;-1.9763e-07;293.15;293.15;293.16;293.15;293.15;293.15;293.15;293.15;293.15
0.4;5.0503e-08;2.6614e-06;3.7753e-08;-2.2025e-07;-3.3194e-07;-2.2551e-07;293.15;293.15;293.16;293.15;293.15;293.15;293.15;293.15;293.15
0.45;5.6727e-08;2.9876e-06;4.2373e-08;-2.474e-07;-3.7285e-07;-2.5331e-07;293.15;293.15;293.16;293.15;293.15;293.15;293.15;293.15;293.15
0.5;6.2939e-08;3.3129e-06;4.6981e-08;-2.7451e-07;-4.1368e-07;-2.8107e-07;293.15;293.15;293.16;293.15;293.15;293.15;293.15;293.15;293.15
0.55;6.9111e-08;3.6355e-06;5.1551e-08;-3.0144e-07;-4.5426e-07;-3.0864e-07;293.15;293.15;293.16;293.15;293.15;293.15;293.15;293.15;293.15
0.6;7.5268e-08;3.9573e-06;5.611e-08;-3.283e-07;-4.9471e-07;-3.3614e-07;293.15;293.15;293.17;293.15;293.15;293.15;293.15;293.15;293.15
0.65;8.144e-08;4.2803e-06;6.0681e-08;-3.5524e-07;-5.353e-07;-3.6373e-07;293.15;293.15;293.17;293.15;293.15;293.15;293.15;293.15;293.15
0.7;8.7571e-08;4.6001e-06;6.5211e-08;-3.82e-07;-5.756e-07;-3.9113e-07;293.15;293.15;293.17;293.15;293.15;293.15;293.15;293.15;293.15
0.75;9.3678e-08;4.9188e-06;6.9721e-08;-4.0865e-07;-6.1574e-07;-4.1842e-07;293.15;293.15;293.17;293.15;293.15;293.15;293.15;293.15;293.15
0.8;9.9753e-08;5.2355e-06;7.4203e-08;-4.3517e-07;-6.5568e-07;-4.4557e-07;293.15;293.15;293.17;293.15;293.15;293.15;293.15;293.15;293.15
0.85;1.0581e-07;5.5511e-06;7.8669e-08;-4.6161e-07;-6.955e-07;-4.7263e-07;293.15;293.15;293.17;293.15;293.15;293.15;293.15;293.15;293.15
0.9;1.1184e-07;5.8649e-06;8.311e-08;-4.8793e-07;-7.3513e-07;-4.9958e-07;293.15;293.15;293.17;293.15;293.15;293.15;293.15;293.15;293.15
0.95;1.1784e-07;6.1775e-06;8.7531e-08;-5.1415e-07;-7.7462e-07;-5.2643e-07;293.15;293.15;293.17;293.15;293.15;293.15;293.15;293.15;293.15
1.0;1.2382e-07;6.4884e-06;9.1929e-08;-5.4025e-07;-8.1392e-07;-5.5315e-07;293.15;293.15;293.18;293.15;293.15;293.15;293.15;293.15;293.15
1.05;1.2978e-07;6.7978e-06;9.6305e-08;-5.6625e-07;-8.5306e-07;-5.7977e-07;293.15;293.15;293.18;293.15;293.15;293.15;293.15;293.15;293.15
