Time;Volt_n1_V_out;Volt_p1_V_out;Volt_n2_V_out;Volt_n3_V_out;Volt_p2_V_out;Volt_p3_V_out;PVDF1;PVDF2;PVDF3;PVDF4;PVDF5;PVDF6;PVDF7;PVDF8;PVDF9
0.0;-5.8348e-18;-1.2033e-17;-9.6404e-18;-2.4079e-19;-9.1467e-18;-2.6543e-18;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.008;5.6769e-16;2.8531e-16;-1.6384e-15;3.5095e-15;4.0784e-16;3.7775e-15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.016;-2.3018e-10;1.3213e-08;-6.6744e-09;1.2232e-09;4.777e-09;1.388e-09;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.032;-5.8049e-10;3.7022e-08;-1.8745e-08;3.4463e-09;1.3323e-08;3.9038e-09;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.064;-1.2204e-09;7.2996e-08;-3.6926e-08;6.7624e-09;2.6319e-08;7.6689e-09;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.128;-2.2376e-09;1.3264e-07;-6.7115e-08;1.2263e-08;4.781e-08;1.3911e-08;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.2;-3.5004e-09;2.0522e-07;-1.0387e-07;1.893e-08;7.3943e-08;2.148e-08;293.15;293.16;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.25;-4.386e-09;2.567e-07;-1.2992e-07;2.3679e-08;9.2482e-08;2.6868e-08;293.15;293.16;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.3;-5.2781e-09;3.0831e-07;-1.5606e-07;2.8417e-08;1.1106e-07;3.2248e-08;293.15;293.16;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.35;-6.164e-09;3.593e-07;-1.819e-07;3.3092e-08;1.294e-07;3.7557e-08;293.15;293.16;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.4;-7.047e-09;4.0988e-07;-2.0753e-07;3.7726e-08;1.4759e-07;4.2819e-08;293.15;293.16;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.45;-7.9299e-09;4.6031e-07;-2.3308e-07;4.2343e-08;1.6573e-07;4.8063e-08;293.15;293.16;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.5;-8.8129e-09;5.1046e-07;-2.585e-07;4.6928e-08;1.8376e-07;5.3271e-08;293.15;293.16;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.55;-9.6916e-09;5.605e-07;-2.8386e-07;5.1504e-08;2.0174e-07;5.8469e-08;293.15;293.16;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.6;-1.0575e-08;6.1069e-07;-3.093e-07;5.6095e-08;2.1978e-07;6.3683e-08;293.15;293.17;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.65;-1.1453e-08;6.6049e-07;-3.3455e-07;6.0639e-08;2.3768e-07;6.8846e-08;293.15;293.17;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.7;-1.2334e-08;7.1011e-07;-3.5971e-07;6.5169e-08;2.5551e-07;7.3993e-08;293.15;293.17;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.75;-1.3207e-08;7.5946e-07;-3.8474e-07;6.9668e-08;2.7324e-07;7.9104e-08;293.15;293.17;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.8;-1.4085e-08;8.0866e-07;-4.0969e-07;7.4153e-08;2.909e-07;8.4201e-08;293.15;293.17;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.85;-1.4955e-08;8.5763e-07;-4.3453e-07;7.8612e-08;3.0849e-07;8.9268e-08;293.15;293.17;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.9;-1.5828e-08;9.0641e-07;-4.5927e-07;8.3053e-08;3.2601e-07;9.4315e-08;293.15;293.17;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.95;-1.6695e-08;9.5497e-07;-4.8391e-07;8.7469e-08;3.4344e-07;9.9335e-08;293.15;293.17;293.15;293.15;293.15;293.15;293.15;293.15;293.15
1.0;-1.7562e-08;1.0033e-06;-5.0844e-07;9.1865e-08;3.6079e-07;1.0433e-07;293.15;293.18;293.15;293.15;293.15;293.15;293.15;293.15;293.15
1.05;-1.8425e-08;1.0514e-06;-5.3286e-07;9.6237e-08;3.7806e-07;1.093e-07;293.15;293.18;293.15;293.15;293.15;293.15;293.15;293.15;293.15
1.1;-1.9287e-08;1.0993e-06;-5.5716e-07;1.0059e-07;3.9525e-07;1.1425e-07;293.15;293.18;293.15;293.15;293.15;293.15;293.15;293.15;293.15
1.15;-2.0146e-08;1.147e-06;-5.8136e-07;1.0491e-07;4.1235e-07;1.1917e-07;293.15;293.18;293.15;293.15;293.15;293.15;293.15;293.15;293.15
1.2;-2.1e-08;1.1943e-06;-6.0534e-07;1.092e-07;4.293e-07;1.2404e-07;293.15;293.18;293.15;293.15;293.15;293.15;293.15;293.15;293.15
1.25;-2.1852e-08;1.2413e-06;-6.2923e-07;1.1346e-07;4.4618e-07;1.2889e-07;293.15;293.18;293.15;293.15;293.15;293.15;293.15;293.15;293.15
1.3;-2.2704e-08;1.2886e-06;-6.5322e-07;1.1775e-07;4.6314e-07;1.3376e-07;293.15;293.18;293.15;293.15;293.15;293.15;293.15;293.15;293.15
1.35;-2.3553e-08;1.3353e-06;-6.7695e-07;1.2198e-07;4.799e-07;1.3858e-07;293.15;293.18;293.15;293.15;293.15;293.15;293.15;293.15;293.15
1.4;-2.4398e-08;1.3819e-06;-7.0058e-07;1.262e-07;4.9658e-07;1.4337e-07;293.15;293.19;293.15;293.15;293.15;293.15;293.15;293.15;293.15
1.45;-2.5239e-08;1.428e-06;-7.2403e-07;1.3037e-07;5.1313e-07;1.4812e-07;293.15;293.19;293.15;293.15;293.15;293.15;293.15;293.15;293.15
1.5;-2.6078e-08;1.474e-06;-7.4738e-07;1.3453e-07;5.2962e-07;1.5285e-07;293.15;293.19;293.15;293.15;293.15;293.15;293.15;293.15;293.15
1.55;-2.6912e-08;1.5197e-06;-7.7059e-07;1.3866e-07;5.46e-07;1.5755e-07;293.15;293.19;293.15;293.15;293.15;293.15;293.15;293.15;293.15
1.6;-2.7744e-08;1.5652e-06;-7.9369e-07;1.4277e-07;5.6229e-07;1.6222e-07;293.15;293.19;293.15;293.15;293.15;293.15;293.15;293.15;293.15
