Time;Volt_n1_V_out;Volt_p1_V_out;Volt_n2_V_out;Volt_n3_V_out;Volt_p2_V_out;Volt_p3_V_out;PVDF1;PVDF2;PVDF3;PVDF4;PVDF5;PVDF6;PVDF7;PVDF8;PVDF9
0.0;-6.8437e-18;-4.3522e-18;-7.4496e-18;-6.4447e-18;-5.2904e-18;-2.4877e-18;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.008;-4.9066e-15;5.1692e-15;-4.2582e-15;-1.6713e-15;6.5992e-15;6.5025e-15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.016;-2.2502e-08;2.2878e-09;2.1625e-09;3.8366e-09;4.1862e-09;3.8618e-09;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.032;-6.2979e-08;6.349e-09;6.0853e-09;1.0783e-08;1.1651e-08;1.0842e-08;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.064;-1.2413e-07;1.2597e-08;1.1954e-08;2.121e-08;2.3047e-08;2.134e-08;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.128;-2.2537e-07;2.2916e-08;2.1696e-08;3.8516e-08;4.1871e-08;3.8754e-08;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15;293.15
0.2;-3.4849e-07;3.5497e-08;3.3532e-08;5.9556e-08;6.4786e-08;5.9928e-08;293.15;293.15;293.15;293.16;293.15;293.15;293.15;293.15;293.15
0.25;-4.3569e-07;4.4408e-08;4.1929e-08;7.4484e-08;8.1011e-08;7.4947e-08;293.15;293.15;293.15;293.16;293.15;293.15;293.15;293.15;293.15
0.3;-5.231e-07;5.3353e-08;5.0339e-08;8.9442e-08;9.728e-08;8.9998e-08;293.15;293.15;293.15;293.16;293.15;293.15;293.15;293.15;293.15
0.35;-6.0943e-07;6.2196e-08;5.8641e-08;1.0421e-07;1.1335e-07;1.0486e-07;293.15;293.15;293.15;293.16;293.15;293.15;293.15;293.15;293.15
0.4;-6.9501e-07;7.0972e-08;6.687e-08;1.1886e-07;1.2929e-07;1.196e-07;293.15;293.15;293.15;293.16;293.15;293.15;293.15;293.15;293.15
0.45;-7.8031e-07;7.9726e-08;7.5073e-08;1.3346e-07;1.4518e-07;1.3429e-07;293.15;293.15;293.15;293.16;293.15;293.15;293.15;293.15;293.15
0.5;-8.6507e-07;8.8436e-08;8.3221e-08;1.4797e-07;1.6098e-07;1.4889e-07;293.15;293.15;293.15;293.16;293.15;293.15;293.15;293.15;293.15
0.55;-9.4966e-07;9.7125e-08;9.1352e-08;1.6245e-07;1.7674e-07;1.6347e-07;293.15;293.15;293.15;293.16;293.15;293.15;293.15;293.15;293.15
0.6;-1.0345e-06;1.0584e-07;9.9512e-08;1.7698e-07;1.9255e-07;1.7808e-07;293.15;293.15;293.15;293.17;293.15;293.15;293.15;293.15;293.15
0.65;-1.1186e-06;1.145e-07;1.076e-07;1.9139e-07;2.0823e-07;1.9258e-07;293.15;293.15;293.15;293.17;293.15;293.15;293.15;293.15;293.15
0.7;-1.2024e-06;1.2312e-07;1.1565e-07;2.0574e-07;2.2385e-07;2.0702e-07;293.15;293.15;293.15;293.17;293.15;293.15;293.15;293.15;293.15
0.75;-1.2857e-06;1.3171e-07;1.2366e-07;2.2001e-07;2.3939e-07;2.2138e-07;293.15;293.15;293.15;293.17;293.15;293.15;293.15;293.15;293.15
0.8;-1.3688e-06;1.4026e-07;1.3164e-07;2.3424e-07;2.5488e-07;2.357e-07;293.15;293.15;293.15;293.17;293.15;293.15;293.15;293.15;293.15
0.85;-1.4514e-06;1.4878e-07;1.3958e-07;2.4839e-07;2.7029e-07;2.4994e-07;293.15;293.15;293.15;293.17;293.15;293.15;293.15;293.15;293.15
0.9;-1.5337e-06;1.5727e-07;1.4749e-07;2.6249e-07;2.8564e-07;2.6413e-07;293.15;293.15;293.15;293.17;293.15;293.15;293.15;293.15;293.15
0.95;-1.6155e-06;1.6573e-07;1.5536e-07;2.7653e-07;3.0092e-07;2.7825e-07;293.15;293.15;293.15;293.17;293.15;293.15;293.15;293.15;293.15
1.0;-1.697e-06;1.7414e-07;1.6319e-07;2.9049e-07;3.1613e-07;2.9231e-07;293.15;293.15;293.15;293.18;293.15;293.15;293.15;293.15;293.15
1.05;-1.7782e-06;1.8253e-07;1.7098e-07;3.044e-07;3.3127e-07;3.063e-07;293.15;293.15;293.15;293.18;293.15;293.15;293.15;293.15;293.15
1.1;-1.8589e-06;1.9087e-07;1.7874e-07;3.1823e-07;3.4633e-07;3.2022e-07;293.15;293.15;293.15;293.18;293.15;293.15;293.15;293.15;293.15
1.15;-1.9392e-06;1.9918e-07;1.8645e-07;3.32e-07;3.6133e-07;3.3407e-07;293.15;293.15;293.15;293.18;293.15;293.15;293.15;293.15;293.15
1.2;-2.0187e-06;2.0742e-07;1.9409e-07;3.4564e-07;3.7619e-07;3.478e-07;293.15;293.15;293.15;293.18;293.15;293.15;293.15;293.15;293.15
1.25;-2.098e-06;2.1562e-07;2.017e-07;3.5923e-07;3.9098e-07;3.6147e-07;293.15;293.15;293.15;293.18;293.15;293.15;293.15;293.15;293.15
1.3;-2.1775e-06;2.2386e-07;2.0935e-07;3.7288e-07;4.0585e-07;3.7521e-07;293.15;293.15;293.15;293.18;293.15;293.15;293.15;293.15;293.15
1.35;-2.2562e-06;2.3201e-07;2.1691e-07;3.8637e-07;4.2054e-07;3.8878e-07;293.15;293.15;293.15;293.18;293.15;293.15;293.15;293.15;293.15
1.4;-2.3345e-06;2.4013e-07;2.2443e-07;3.998e-07;4.3517e-07;4.0229e-07;293.15;293.15;293.15;293.19;293.15;293.15;293.15;293.15;293.15
1.45;-2.4122e-06;2.4819e-07;2.3189e-07;4.1312e-07;4.4968e-07;4.157e-07;293.15;293.15;293.15;293.19;293.15;293.15;293.15;293.15;293.15
1.5;-2.4895e-06;2.5622e-07;2.3931e-07;4.2639e-07;4.6414e-07;4.2905e-07;293.15;293.15;293.15;293.19;293.15;293.15;293.15;293.15;293.15
1.55;-2.5664e-06;2.642e-07;2.4669e-07;4.3957e-07;4.785e-07;4.4232e-07;293.15;293.15;293.15;293.19;293.15;293.15;293.15;293.15;293.15
1.6;-2.6428e-06;2.7214e-07;2.5403e-07;4.5269e-07;4.9278e-07;4.5552e-07;293.15;293.15;293.15;293.19;293.15;293.15;293.15;293.15;293.15
1.65;-2.7187e-06;2.8003e-07;2.6132e-07;4.6572e-07;5.0698e-07;4.6863e-07;293.15;293.15;293.15;293.19;293.15;293.15;293.15;293.15;293.15
1.7;-2.7938e-06;2.8784e-07;2.6853e-07;4.7861e-07;5.2102e-07;4.816e-07;293.15;293.15;293.15;293.19;293.15;293.15;293.15;293.15;293.15
1.75;-2.8686e-06;2.9561e-07;2.7571e-07;4.9143e-07;5.35e-07;4.9451e-07;293.15;293.15;293.15;293.19;293.15;293.15;293.15;293.15;293.15
1.8;-2.9437e-06;3.0343e-07;2.8292e-07;5.0433e-07;5.4905e-07;5.0748e-07;293.15;293.15;293.15;293.2;293.15;293.15;293.15;293.15;293.15
1.85;-3.0178e-06;3.1114e-07;2.9004e-07;5.1704e-07;5.629e-07;5.2028e-07;293.15;293.15;293.15;293.2;293.15;293.15;293.15;293.15;293.15
1.9;-3.0914e-06;3.1881e-07;2.9711e-07;5.2969e-07;5.7669e-07;5.3301e-07;293.15;293.15;293.15;293.2;293.15;293.15;293.15;293.15;293.15
1.95;-3.1644e-06;3.2642e-07;3.0411e-07;5.4222e-07;5.9033e-07;5.4561e-07;293.15;293.15;293.15;293.2;293.15;293.15;293.15;293.15;293.15
2.0;-3.237e-06;3.3399e-07;3.1108e-07;5.5468e-07;6.0392e-07;5.5816e-07;293.15;293.15;293.15;293.2;293.15;293.15;293.15;293.15;293.15
2.05;-3.309e-06;3.415e-07;3.1799e-07;5.6705e-07;6.174e-07;5.706e-07;293.15;293.15;293.15;293.2;293.15;293.15;293.15;293.15;293.15
2.1;-3.3765e-06;3.4855e-07;3.2447e-07;5.7865e-07;6.3004e-07;5.8227e-07;293.15;293.15;293.15;293.2;293.15;293.15;293.15;293.15;293.15
2.15;-3.4377e-06;3.5497e-07;3.3034e-07;5.8917e-07;6.4151e-07;5.9286e-07;293.15;293.15;293.15;293.2;293.15;293.15;293.15;293.15;293.15
2.2;-3.4944e-06;3.6093e-07;3.3578e-07;5.9892e-07;6.5214e-07;6.0267e-07;293.15;293.15;293.15;293.2;293.15;293.15;293.15;293.15;293.15
2.25;-3.5472e-06;3.6649e-07;3.4084e-07;6.08e-07;6.6205e-07;6.1181e-07;293.15;293.15;293.15;293.2;293.15;293.15;293.15;293.15;293.15
2.3;-3.5968e-06;3.7172e-07;3.456e-07;6.1653e-07;6.7136e-07;6.204e-07;293.15;293.15;293.15;293.21;293.15;293.15;293.15;293.15;293.15
